pitch,FR,gas,steeringangel,sideslipRL,rollrate,slip1,sideslipFL,FxRL,ay,FyFR,longslipRL,brake,FxRR,longslipRR,FxFL,yawrate,vy,FyRR,vx,az,longslipFR,signal,sideslipFR,ax,RR,longslipFL,y,FyRL,pitchrate,roll,FL,sideslipRR,FyFL,FxFR,signal,slip,yaw,RL,x
-0.0018079805817394,91.29116640975175,0.2290950682758669,0.0,0.0018200191886835,4.530344716619922e-06,6.283099945857972,0.0022535090448641,353.3795448835914,0.028492226310227,205.39907291628012,0.0021176589227789,0.0,353.3422261144352,0.0021164704967617,-78.18517479186488,0.0009620103502915,-0.0025517644861899,174.16893513620258,30.23090885707469,-0.0002421576371494,-0.0004845003484535,6.052097213129937,-0.0025462879015815,0.1364998517201469,91.52763286110384,-0.0004842753297163,-4862.045799111888,-151.9827134844614,0.0001185004131889,5.353313378831364e-06,91.28383226768794,-0.0020846512509203,-182.00305419561,-78.1137796078632,0.0,-8.536132161497997e-05,-0.0296596238890703,91.52304490059484,4907.020834802254
-0.0018067973410255,91.29529473422308,0.2290022798704439,0.0,0.0018197592885463,4.3561690309229e-06,6.283099754393957,0.0022531876378775,353.1019211357739,0.0285578268113454,205.43069620282836,0.0021160242833066,0.0,353.0643850255206,0.0021148324830881,-78.18084464472705,0.0009640702853176,-0.0025576079335512,174.19394065335507,30.232272273760923,-0.0002413450727453,-0.0004844672270801,5.999477111872346,-0.002546648545004,0.1361395561932311,91.53161612009036,-0.0004842420560706,-4862.054788634744,-151.95879882289114,0.0001181799703813,5.397698473650525e-06,91.28794475604342,-0.0020849776660931,-181.97938719780788,-78.10931385854597,0.0,-8.555278562879326e-05,-0.0296499924738352,91.52701820724712,4907.323018204542
-0.0018056172980624,91.29941217788598,0.2289097364823984,0.0,0.0018194984236353,4.167212158843144e-06,6.283099563297003,0.0022528718296084,352.82501173103253,0.028622804081555,205.46184006614723,0.0021143937394985,0.0,352.7872898832628,0.0021131988949454,-78.17652404457328,0.000966149890021,-0.0025634397981066,174.2190145796611,30.233632091439546,-0.0002405546502437,-0.000484434205798,5.946257067903106,-0.0025470034862619,0.1357802083166131,91.53558894661607,-0.0004842088550901,-4862.063775706177,-151.93481088239434,0.0001178607505894,5.440248250550445e-06,91.29204637236204,-0.0020853048590156,-181.95617830719132,-78.10486119457583,0.0,-8.574388258309799e-05,-0.0296403403468855,91.5309809060821,4907.62521529951
-0.0018044404403092,91.30351877540384,0.228817437475468,0.0,0.0018192367041685,3.975401782977161e-06,6.283099372224339,0.0022525603179316,352.54881731928845,0.0286872715675077,205.49258671028176,0.0021127673122442,0.0,352.5109362231125,0.0021115696895435,-78.17221212358736,0.0009682444578977,-0.0025692705782471,174.2441479025213,30.234988319574008,-0.0002397852520194,-0.0004844012821752,5.892442403182283,-0.0025473540312056,0.1354218052171075,91.53955134253118,-0.0004841757290982,-4862.07276031852,-151.91075892089748,0.0001175428089276,5.480884198050014e-06,91.2961371388045,-0.0020856327209171,-181.9333453505039,-78.10042237860105,0.0,-8.593495524730588e-05,-0.0296306673381102,91.5349330503424,4907.927426051408
-0.0018032667547226,91.3076145532866,0.2287253822163622,0.0,0.0018189742256343,3.790508113050378e-06,6.283099180915045,0.002252252085919,352.27333815032574,0.028751352358066,205.52303112552835,0.0021111450147592,0.0,352.2353200855429,0.0021099448324546,-78.16791388658271,0.0009703503021107,-0.0025751082744322,174.2693336150027,30.236340967599205,-0.0002390356605697,-0.0004843684446128,5.838038499131494,-0.0025477012003056,0.1350643440754918,91.54350331391306,-0.0004841426902401,-4862.081742464152,-151.88665017205227,0.0001172261918022,5.5196323149116325e-06,91.3002170855732,-0.0020859611577966,-181.91079346376543,-78.09599245691355,0.0,-8.612626454177252e-05,-0.0296209733189616,91.53887468895654,4908.229650424576
-0.0018020962278409,91.31169954289896,0.2286335700723357,0.0,0.0018187110712581,3.619843210192784e-06,6.2830989891725535,0.0022519463288068,351.99857499243114,0.0288151343656736,205.5532368776058,0.0021095268644078,0.0,351.96043698526523,0.0021083242850162,-78.16362488703304,0.0009724644566581,-0.0025809589256691,174.2945652855994,30.23769004492259,-0.0002383045937962,-0.0004843357086186,5.783050796095808,-0.002548045800805,0.1347078222265381,91.54744487033976,-0.0004841097226992,-4862.090722135498,-151.86249128710998,0.0001169109372804,5.55660478368339e-06,91.30428623790924,-0.0020862900879391,-181.8884593154869,-78.09157579863647,0.0,-8.631800703290706e-05,-0.0296112581934951,91.5428058672045,4908.531888383452
-0.0018009288458659,91.31577377662212,0.2285420004105339,0.0,0.0018184472975547,3.468001464713845e-06,6.283098796856798,0.0022516421008379,351.7245283862214,0.028878718079489,205.5832790659881,0.0021079128745196,0.0,351.6862826231578,0.0021067080121106,-78.15934546709582,0.0009745846630173,-0.0025868268454424,174.31983847091146,30.239035560925146,-0.0002375906896002,-0.000484303076475,5.7274847927997055,-0.0025483887803691,0.1343522369980524,91.55137602588454,-0.0004840768242642,-4862.099699325003,-151.83828692385214,0.0001165970755507,5.59197127305598e-06,91.3083446198574,-0.0020866194563439,-181.8662679824842,-78.08717203707755,0.0,-8.651032278844233e-05,-0.0296015218916413,91.54672662569376,4908.834139892561
-0.0017997645947378,91.31983728564748,0.2284506725993957,0.0,0.0018181829411181,3.337701096188797e-06,6.283098603878256,0.0022513386266708,351.45119846285064,0.028942201357232,205.6132258038682,0.0021063030545406,0.0,351.41285312595625,0.0021050959828502,-78.15507630785162,0.0009767093877104,-0.002592714799519,174.34515046189716,30.2403775249612,-0.0002368925433717,-0.0004842705453854,5.671346045797211,-0.0025487309160725,0.1339975857750148,91.55529679851222,-0.0004840439978508,-4862.108674025133,-151.8140399953451,0.0001162846295458,5.6259363362399215e-06,91.31239225654508,-0.0020869492279218,-181.844151521824,-78.08278049120895,0.0,-8.670330133022198e-05,-0.0295917643618608,91.55063700103992,4909.136404916527
-0.0017986034602055,91.3238901003094,0.228359586007694,0.0,0.0018179180235156,3.230309941830361e-06,6.2830984101856,0.0022510353571331,351.1785849416833,0.029005660343329,205.643127719906,0.0021046974100704,0.0,351.14014503471515,0.0021034881699463,-78.15081813983798,0.000978837671159,-0.0025986243828334,174.37049981934948,30.24171594635942,-0.0002362086968059,-0.0004842381101873,5.614640168916242,-0.0025490727587031,0.1336438659931315,91.55920720926927,-0.0004840112486235,-4862.117646228367,-151.78975213394222,0.0001159736153124,5.6587237812100535e-06,91.3164291738686,-0.0020872793825912,-181.8220595032139,-78.07840043095626,0.0,-8.689699398619948e-05,-0.0295819855646538,91.55453702662928,4909.438683420061
-0.0017974454278933,91.3279322503238,0.2282687400051108,0.0,0.0018176525541,3.1461732041922517e-06,6.283098215753637,0.0022507319197558,350.9066871699953,0.0290691500965296,205.67301960802152,0.0021030959435741,0.0,350.8681552322454,0.0021018845491013,-78.14657149847764,0.0009809689530405,-0.0026045563885483,174.39588610245735,30.243050834422935,-0.0002355376836575,-0.0004842057648804,5.557372832697234,-0.0025494146822015,0.1332910751153856,91.56310728152302,-0.0004839785824671,-4862.126615927183,-151.76542396348023,0.00011566404246,5.690565201665388e-06,91.32045539824408,-0.0020876099124559,-181.7999573536462,-78.0740313145478,0.0,-8.709142594890445e-05,-0.0295721854677922,91.55842673339076,4909.740975367969
-0.0017962904833634,91.33196376487228,0.2281781339621271,0.0,0.001817386532245,3.084852602116373e-06,6.283098020574301,0.0022504280665717,350.6355042309224,0.0291327103541972,205.7029245073066,0.0021014986552715,0.0,350.59688092187884,0.0021002850987002,-78.14233648591289,0.0009831029352434,-0.0026105110840363,174.42130967734056,30.24438219842977,-0.0002348780113707,-0.0004841735046795,5.4995497638260735,-0.0025497569358288,0.1329392106679637,91.56699704034898,-0.0004839460039381,-4862.135583114057,-151.7410552910327,0.0001153559144319,5.721691252927729e-06,91.32447095651548,-0.0020879408195623,-181.77782226286143,-78.06967302474229,0.0,-8.728660528544601e-05,-0.0295623640431063,91.5623061504652,4910.043280725154
-0.001795138612176,91.33598467255354,0.2280877672501047,0.0,0.0018171199494717,3.045317964562637e-06,6.2830978246505165,0.0022501236393563,350.36503494278537,0.029196371578669,205.73285720651367,0.0020999055430356,0.0,350.32631953251723,0.0020986897990395,-78.13811268361593,0.0009852394860034,-0.0026164883987604,174.44677154821477,30.24571004763326,-0.0002342281586474,-0.000484141328976,5.441176744561484,-0.0025500996789055,0.1325882701677294,91.5708765120053,-0.000483913513333,-4862.144547781465,-151.7166452754514,0.0001150492288785,5.752324964333864e-06,91.32847587599548,-0.0020882721137659,-181.75563966720765,-78.06532596011891,0.0,-8.748252906973719e-05,-0.0295525212644153,91.56617530565406,4910.345599456606
-0.0017939897999446,91.3399950014091,0.2279976392417819,0.0,0.0018168527915918,3.026109967540141e-06,6.283097627992172,0.0022498185541918,350.09527792257074,0.0292601450118844,205.76282709998907,0.0020983166026435,0.0,350.05646869773204,0.002097098632519,-78.13389964403987,0.0009873785755332,-0.0026224880478301,174.47227320384897,30.24703439126205,-0.0002335866538345,-0.000484109243389,5.382259612156737,-0.0025504429962473,0.1322382511562485,91.57474572360135,-0.0004838811046388,-4862.153509921874,-151.69219258019223,0.0001147439780611,5.782676646530502e-06,91.33247018443396,-0.0020886038105809,-181.7334003859912,-78.0609905451909,0.0,-8.767918741477622e-05,-0.029542657106248,91.57003422579116,4910.647931527408
-0.0017928440323879,91.34399477921988,0.2279077493116084,0.0,0.0018165850400544,3.025457001525784e-06,6.283097430613554,0.0022495127560502,349.82623165259344,0.0293240414722241,205.79284050097323,0.0020967318283641,0.0,349.7873261887038,0.0020955115832825,-78.12969743494583,0.0009895202323161,-0.0026285096104719,174.49781648222685,30.248355238520112,-0.0002329520155146,-0.0004840772482743,5.322804258275976,-0.0025507869436118,0.1318891511759463,91.57860470284702,-0.000483848777125,-4862.162469527738,-151.66769550799756,0.000114440149211,5.812940084050663e-06,91.33645390971186,-0.0020889359298282,-181.71109830233863,-78.05666669065799,0.0,-8.787656603161154e-05,-0.0295327715430912,91.57388293701425,4910.95027690274
-0.0017917012953789,91.34798403367624,0.2278180968351697,0.0,0.0018163166734073,3.041358157726925e-06,6.283097232531732,0.0022492062050112,349.5578945416354,0.0293880705886844,205.82290178034685,0.0020951512131653,0.0,349.5188898876631,0.0020939286367508,-78.12550636511334,0.0009916645142557,-0.0026345525798729,174.52340343614603,30.249672598587136,-0.0002323228243564,-0.0004840453410108,5.262816628405043,-0.0025511315614533,0.1315409678045291,91.58245347784457,-0.0004838165330427,-4862.171426591509,-151.6431521348295,0.0001141377248333,5.84328985961805e-06,91.3404270796691,-0.0020892684941704,-181.6887292203291,-78.05235406605433,0.0,-8.807464785414473e-05,-0.0295228645489784,91.57772146495093,4911.25263554787
-0.0017905615749892,91.35196279243635,0.2277286811897018,0.0,0.0018160476686929,3.071663802720092e-06,6.283097033765539,0.0022488988686373,349.29026492053384,0.0294522409616853,205.85301399070443,0.002093574748981,0.0,349.2511577307612,0.0020923497793679,-78.12132671783216,0.0009938114909959,-0.0026406163940927,174.54903620934604,30.25098648061844,-0.0002316976799898,-0.0004840135174882,5.202302721256935,-0.0025514768825452,0.1311936986053701,91.58629207693926,-0.000483784376119,-4862.180381105624,-151.61856043338787,0.0001138366831384,5.873879630658724e-06,91.3443897220432,-0.0020896015277119,-181.66629023932683,-78.04805236152566,0.0,-8.827341404691588e-05,-0.0295129360972914,91.58154983486824,4911.55500742816
-0.0017894248575308,91.35593108306082,0.2276395017536536,0.0,0.0018157780027179,3.1141505573608694e-06,6.283096834334969,0.0022485907198671,349.0233410758132,0.0295165608073811,205.88317915345112,0.0020920024268979,0.0,348.9841277307983,0.002090774998476,-78.11715845719043,0.0009959612341406,-0.0026467004548102,174.57471692820343,30.252296893745317,-0.0002310752509871,-0.0004839817743333,5.141268588171939,-0.0025518229340817,0.1308473411708339,91.5901205286112,-0.0004837523093232,-4862.18933306251,-151.59391838129795,0.0001135369983454,5.904841191950772e-06,91.348341864535,-0.0020899350547266,-181.64377946645777,-78.04376158170768,0.0,-8.84728446171121e-05,-0.0295029861606916,91.58536807178704,4911.857392509059
-0.0017882911295927,91.35988893286104,0.2275505579076434,0.0,0.0018155076531921,3.1665910712945403e-06,6.283096634260799,0.0022482817409265,348.7571212203571,0.0295810392670561,205.91339842164015,0.0020904342372316,0.0,348.7177979666284,0.0020892042823976,-78.11300109636855,0.0009981138129743,-0.0026528041387102,174.60044761317596,30.253603847074707,-0.0002304542658229,-0.0004839501119798,5.079720332512503,-0.0025521697337738,0.1305018930936769,91.59393886140268,-0.0004837203317691,-4862.198282454582,-151.56922404959545,0.0001132386412046,5.936284185967928e-06,91.3522835349583,-0.0020902690985166,-181.62119585435985,-78.03948217556358,0.0,-8.867291878740352e-05,-0.0294930147111226,91.58917620056609,4912.15979075611
-0.0017871603780744,91.36383636885624,0.2274618490331855,0.0,0.0018152365997797,3.226820473232114e-06,6.283096433564331,0.0022479719351452,348.4916034996457,0.0296456731325295,205.94367247923284,0.0020888701691173,0.0,348.4521665958917,0.0020876376204304,-78.10885416398014,0.0010002692934539,-0.0026589268053756,174.62623011561,30.254907349689773,-0.0002298335537403,-0.0004839185368048,5.017664109052889,-0.0025525172780384,0.130157351980979,91.59774710384764,-0.0004836884366158,-4862.2072292742405,-151.54447566614326,0.0001129415792832,5.968296343032467e-06,91.35621476128276,-0.0020906036803604,-181.59853880221996,-78.03521457904775,0.0,-8.887361525551711e-05,-0.0294830217198489,91.59297424593646,4912.462202134951
-0.001786032590215,91.36777341801712,0.2273733745136273,0.0,0.0018149648242823,3.2927737420049974e-06,6.283096232267221,0.0022476613006828,348.22678604751826,0.0297104630782811,205.97400213615603,0.0020873102111784,0.0,348.1872318436649,0.002086075002888,-78.10471772475155,0.0010024277374452,-0.0026650678025237,174.65206608123222,30.25620741064972,-0.0002292119730817,-0.0004838870497992,4.955106123363755,-0.0025528655683186,0.1298137154643714,91.60154528445582,-0.0004836566224378,-4862.216173513877,-151.51967165245355,0.0001126457773806,6.0009441424835786e-06,91.36013557138722,-0.0020909388193299,-181.5758075600117,-78.03095869255513,0.0,-8.907491236534475e-05,-0.0294730071575071,91.59676223257932,4912.764626611308
-0.0017849077536192,91.37170010739348,0.2272851337336721,0.0,0.0018146923109129,3.3625009094952947e-06,6.2830960303913095,0.0022473498295817,347.962666951866,0.0297754113199104,206.00438829606247,0.0020857543513406,0.0,347.9229919248352,0.0020845164204349,-78.10059210104563,0.0010045892023837,-0.002671226471224,174.67795691779247,30.25750403899005,-0.0002285885113274,-0.0004838556488624,4.892052631191526,-0.0025532146120251,0.1294709811518716,91.60533343163009,-0.0004836248909213,-4862.225115165871,-151.4948106564903,0.0001123511979724,6.0342738768228185e-06,91.36404599293112,-0.0020912745320152,-181.55300126123015,-78.02671415800774,0.0,-8.927678827717993e-05,-0.0294629709941516,91.6005401851308,4913.067064150994
-0.001783785856277,91.37561646413694,0.2271971260799791,0.0,0.0018144190465418,3.4341883827087896e-06,6.283095827958451,0.0022470375087496,347.6992442998883,0.0298405207413148,206.03483179164925,0.002084202577263,0.0,347.6594450701531,0.0020829618641489,-78.09647760248707,0.0010067537419935,-0.0026774021510414,174.70390377103007,30.25879724372235,-0.0002279622653368,-0.0004838243303117,4.828509937832875,-0.002553564421563,0.1291291466692332,91.60911157364902,-0.0004835932453331,-4862.234054222587,-151.46989157716348,0.0001120578016942,6.068313037876237e-06,91.36794605333,-0.0020916108322794,-181.53011908928775,-78.02248062574766,0.0,-8.94792211358089e-05,-0.0294529131992866,91.6043081282408,4913.369514719916
-0.0017826668865817,91.37952251540833,0.2271093509400638,0.0,0.0018141450208961,3.5061814789495594e-06,6.283095624990351,0.002246724323483,347.4365162081492,0.0299057948299574,206.06533315008065,0.0020826548765269,0.0,347.3965895638249,0.0020814113254797,-78.09237423267142,0.001008921407866,-0.0026835941850748,174.7299075100683,30.260087033834857,-0.0002273323542004,-0.0004837930910974,4.764484397504185,-0.0025539150108081,0.1287882096806746,91.61287973864457,-0.0004835616883042,-4862.242990676375,-151.44491357964569,0.0001117655475175,6.103071935373744e-06,91.3718357798501,-0.0020919477310633,-181.50716051384023,-78.01825804895353,0.0,-8.968218923566223e-05,-0.0294428337418846,91.60806608661008,4913.671978284076
-0.001781550833343,91.3834182882036,0.2270218077035015,0.0,0.0018138702267217,3.577007007658289e-06,6.2830954215084,0.0022464102649195,347.1744807289402,0.0299712385987577,206.0958924200888,0.0020811112363668,0.0,347.13442368540086,0.002079864796078,-78.08828155242703,0.0010110922517037,-0.0026898019249934,174.75596872416003,30.26137341829213,-0.0002266980542707,-0.000483761931852,4.699982412706135,-0.0025542663876719,0.128448167826869,91.61663795456472,-0.00048353021873,-4862.251924519573,-151.41987609919587,0.0001114743933659,6.138545469340578e-06,91.37571519978393,-0.0020922852362214,-181.48412546600628,-78.01404681569902,0.0,-8.988567118623446e-05,-0.0294327325903912,91.61181408498352,4913.974454809556
-0.0017804376857957,91.38730380928884,0.2269344957612725,0.0,0.0018135946599731,3.6453972547413934e-06,6.283095217533486,0.0022460953438945,346.9131359067933,0.0300368451919194,206.1265093610492,0.002079571643674,0.0,346.8729457820538,0.0020783222682554,-78.0841991382078,0.001013266327571,-0.0026960247367731,174.78208773495922,30.26265640603534,-0.0002260587413465,-0.000483730859022,4.635010433583453,-0.0025546185402604,0.1281090187858208,91.62038624919036,-0.0004834988296793,-4862.260855744508,-151.3947788296029,0.0001111842963952,6.174714988247244e-06,91.37958434051268,-0.0020926233523375,-181.46101415153967,-78.00984730023818,0.0,-9.008964610044112e-05,-0.0294226097127191,91.61555214817494,4914.276944262535
-0.0017793274336086,91.39117915745985,0.2268474145041759,0.0,0.0018133181912812,3.687511413074996e-06,6.2830950130963785,0.0022457826637874,346.6524861723367,0.0300977914052174,206.15709997118225,0.0020780361599836,0.0,346.6121478097842,0.0020767836594965,-78.07972095109965,0.0010154430690932,-0.0027022617045966,174.80826805944412,30.26393600598382,-0.0002254157942496,-0.0004837049228215,4.569574957279909,-0.0025549683375367,0.1277707628687621,91.62412465065938,-0.0004834624309866,-4862.26978434349,-151.3696182614781,0.0001108952115299,6.211514462014506e-06,91.3834431767972,-0.0020929622092343,-181.4379097939772,-78.00606184559197,0.0,-9.029408320732906e-05,-0.029412465077227,91.61928030050386,4914.5794466092775
-0.0017782200670668,91.39504691425708,0.2267605631714374,0.0,0.0018130338736724,3.2005767226413818e-06,6.283094809553823,0.0022453173827433,346.39280853702934,0.0301700013975883,206.19457414826635,0.0020765065722863,0.0,346.3517484226242,0.0020752471574596,-78.07414380637034,0.0010176330449208,-0.0027084713388585,174.83485448129244,30.265212227122447,-0.0002247677269591,-0.0004836818498798,4.503682527288603,-0.0025554704465479,0.1274334067753725,91.62785340808855,-0.0004834232761316,-4862.27871030868,-151.3440488909003,0.0001106070606814,6.2464351655203175e-06,91.38728914726524,-0.0020933087530575,-181.4078665845329,-78.00337141548299,0.0,-9.0497625762678e-05,-0.0294022986473924,91.6229983453024,4914.881961816145
-0.0017771155768441,91.39890450990136,0.2266739413321702,0.0,0.0018127395136548,2.283899343565859e-06,6.283094611558798,0.0022447361535244,346.13378479734865,0.0302684190469717,206.24490820149325,0.0020749795506167,0.0,346.09206280882245,0.0020737160743047,-78.07147427945424,0.0010199633111866,-0.0027145086310494,174.86226798654016,30.26648507827386,-0.0002241171954098,-0.0004836427133196,4.437339732797613,-0.0025560884933518,0.1270969144660097,91.63157306106994,-0.0004834006676091,-4862.287633631106,-151.3176453259042,0.0001103198682599,6.273463534282e-06,91.3911248835785,-0.0020936651768153,-181.3649018755708,-77.99783488465602,0.0,-9.069562078892984e-05,-0.0293921096591716,91.62670579502748,4915.18448984962
-0.0017760139530365,91.40275023343328,0.2265875485406329,0.0,0.0018124438939045,1.534863910041261e-06,6.283094418419199,0.0022443039269785,345.8752246578649,0.0303573645624757,206.2885173527033,0.0020734548023782,0.0,345.83327889405126,0.0020721906885004,-78.06813345315905,0.001022454989391,-0.0027203938002828,174.889941347062,30.26775456819085,-0.0002234626214224,-0.0004836080268775,4.370553208031126,-0.0025565576053461,0.1267613134383683,91.6352833116044,-0.0004833737233545,-4862.296554300642,-151.29097365397396,0.0001100336745293,6.291936605634272e-06,91.39495220924684,-0.0020940226994003,-181.32867450725004,-77.99299973559401,0.0,-9.088876038749014e-05,-0.0293818964162173,91.63040299957832,4915.487030676305
-0.0017749151859001,91.4065849542684,0.2265013839146506,0.0,0.001812150693933,1.1417987556163813e-06,6.283094224545248,0.0022440109909357,345.6171841976016,0.0304284945208711,206.32057000748,0.002071933086205,0.0,345.5753359348009,0.0020706702141999,-78.064396658012,0.0010250032438589,-0.0027262993479729,174.9174756458202,30.2690207057996,-0.0002227987656568,-0.0004835756440738,4.303329631585951,-0.0025568874170042,0.126426604158495,91.63898381064443,-0.0004833445204286,-4862.30547230794,-151.26443672881663,0.0001097484270284,6.304836064858513e-06,91.39877030717972,-0.0020943776426636,-181.30403048025929,-77.9885750032651,0.0,-9.108263433841036e-05,-0.0293716578528955,91.63409036000336,4915.78958426287
-0.0017738192664033,91.41040920872236,0.2264154468045005,0.0,0.001811860356652,1.0897203016600684e-06,6.283094025792551,0.0022437839152805,345.35973644358404,0.0304883650562246,206.3456539749007,0.0020704151416137,0.0,345.3181561824004,0.0020691538864567,-78.06044680815933,0.001027518701509,-0.0027323536258871,174.94478634583626,30.27028349996719,-0.0002221247777811,-0.0004835445126692,4.2356757257637145,-0.0025571512892412,0.1260927757484501,91.64267431040186,-0.0004833141581799,-4862.314387645055,-151.23812290757317,0.0001094640466478,6.315726661648488e-06,91.40257867850086,-0.0020947295644593,-181.2863611497178,-77.98437818693532,0.0,-9.128138703489428e-05,-0.0293613939345174,91.63776817602889,4916.092150576032
-0.0017727261863111,91.41422329164703,0.226329736719918,0.0,0.001811572330909,1.3062347673259083e-06,6.283093820772474,0.0022435714766194,345.1029460090532,0.0305439570584259,206.36834514838765,0.0020689014437924,0.0,345.06167176212705,0.0020676412128631,-78.05641554531474,0.0010299602855123,-0.0027386000979791,174.97190822524277,30.271542959463357,-0.0002214410206692,-0.0004835139919212,4.167598255898619,-0.002557400421156,0.1257598204337145,91.6463546984168,-0.0004832833197774,-4862.323300304931,-151.21199930598857,0.0001091804545998,6.327640572723558e-06,91.40637707020343,-0.0020950790163697,-181.2710718593759,-77.98028047639123,0.0,-9.148640711239397e-05,-0.0293511052509151,91.64143661218966,4916.394729582567
-0.0017716359381502,91.41802734494532,0.2262442531665899,0.0,0.0018112858948867,1.711619987774766e-06,6.283093609874614,0.0022433483031043,344.8468540692059,0.0305994288098508,206.39126670700497,0.002067392210284,0.0,344.80583884097445,0.0020661319608734,-78.05236874564599,0.001032320709721,-0.0027450273379433,174.99889974957924,30.272799092999755,-0.0002207480294742,-0.0004834837589285,4.0991040296809205,-0.0025576601802809,0.1254277343202879,91.65002497471588,-0.0004832523519991,-4862.332210280833,-151.18600785126674,0.0001088975773914,6.342823073815244e-06,91.41016538747952,-0.0020954267204827,-181.25553043082897,-77.97621800031929,0.0,-9.16973049724273e-05,-0.0293407926008136,91.6450957203199,4916.697321249334
-0.0017705485151381,91.4218214342604,0.2261589955990586,0.0,0.0018110004114084,2.2349515442716475e-06,6.283093394262889,0.0022431049886694,344.59147965891015,0.0306566812522987,206.4155560929131,0.0020658874859512,0.0,344.5506355383948,0.002064626068978,-78.04833217458615,0.0010346093717827,-0.0027515999292227,175.02581345027423,30.27405190925996,-0.0002200464901872,-0.0004834536643989,4.030199896476162,-0.0025579399702619,0.1250965155174225,91.6536852088579,-0.0004832214148927,-4862.341117566004,-151.16009565663944,0.0001086153499259,6.362762909626939e-06,91.41394361503718,-0.002095773314122,-181.23859685098148,-77.97216609538849,0.0,-9.191291669758814e-05,-0.0293304567524892,91.6487454823493,4916.999925543276
-0.0017694639110862,91.42560559329084,0.226073963430692,0.0,0.001810715378522,2.8184571750188062e-06,6.283093175273873,0.0022428402798076,344.3368263860897,0.0307163121444076,206.44151801737604,0.0020643872216808,0.0,344.29605501276575,0.0020631235673724,-78.04431250785859,0.001036841609964,-0.0027582770070845,175.05269014562882,30.2753014169128,-0.0002193372689913,-0.0004834236447821,3.9608927466402455,-0.0025582410406233,0.1247661628467681,91.65733550213072,-0.0004831905755158,-4862.350022153505,-151.1342213007365,0.0001083337177489,6.388310416455289e-06,91.41771177120664,-0.0020961192992702,-181.219966544768,-77.96811862160669,0.0,-9.213190571370868e-05,-0.0293200983412267,91.6523858481482,4917.302542431427
-0.0017683821202892,91.42937984432102,0.2259891560534319,0.0,0.0018104304121001,3.417340618205145e-06,6.283092954127794,0.0022425564802571,344.08288910549834,0.0307782774686239,206.46905988077168,0.0020628913270976,0.0,344.0420989413485,0.0020616245261028,-78.04030972360331,0.0010390331935406,-0.0027650211816267,175.07956039552383,30.276547624616317,-0.0002186212425867,-0.0004833936749081,3.891189510830385,-0.0025585610838897,0.1244366752530308,91.66097596226554,-0.0004831598589577,-4862.358924036181,-151.10835360789457,0.0001080526374523,6.419810577434678e-06,91.42146988647949,-0.0020964650599918,-181.199732962835,-77.96407581499449,0.0,-9.235305179310838e-05,-0.0293097178435747,91.65601676092707,4917.605171880919
-0.001767303081827,91.43202896168006,0.2259046214303608,0.0,0.0018125698014793,0.000204706248185,6.283092469883084,0.0022962878299435,343.70057775766924,0.0285331812570426,204.89151924648115,0.0020603464564292,0.0,343.9180915893246,0.0020611836626761,-79.1769314571336,0.0010443314205523,-0.0027796598968894,175.0133656136194,30.27779051320068,-0.000200961452622,-0.0004791450432982,3.821097159312101,-0.0025049329019354,0.1240954757738433,91.6645679403748,-0.0004873750897203,-4862.367823223047,-151.1756110424306,0.0001077972185593,7.068741541967503e-06,91.4263430438857,-0.0020943867709413,-182.79399002940377,-76.83146001304642,0.0,-9.283729650252608e-05,-0.0292993017546799,91.65967688251943,4917.907813858427
-0.0017662286867402,91.43534044633596,0.2258202490524568,0.0,0.0018175410622302,0.0004929302587174,6.283089688032246,0.0023758278916723,343.4186023336378,0.0183518661254569,197.4784351232321,0.0020592952382673,0.0,343.7056953150319,0.0020593671009562,-77.89908022604149,0.0009926668192809,-0.0028657554522824,174.6457581539409,30.279030138432333,-0.0003462886759458,-0.0004831741880228,3.7506227012621234,-0.0024254282816423,0.1237860876004992,91.66783045974258,-0.0004832325936316,-4862.376720128748,-151.5471988776855,0.0001069107918036,1.0829237271294323e-05,91.43053188155638,-0.0020895305217378,-190.22459461449264,-78.08939781465055,0.0,-9.56191473401998e-05,-0.0292890817600565,91.6636434011342,4918.210468318621
-0.0017651681833032,91.43897081771344,0.2257360961500843,0.0,0.0018214226190268,0.0006729204067373,6.283085698128476,0.0023813679070132,343.1718166890441,0.0152736162453442,195.63662799770137,0.0020581955622588,0.0,343.45141431113194,0.0020575582405479,-78.03954069199813,0.0009018330946023,-0.0029897479566103,174.3330521176048,30.28026649465885,-0.0004327724421483,-0.0004826671244672,3.679773184067528,-0.0024199166497963,0.1234414351447188,91.67105910581668,-0.0004836948590386,-4862.385615536538,-151.8656969368836,0.0001054100463297,1.6803741818554526e-05,91.43437800570258,-0.0020857816070799,-192.0731055148888,-77.94365518765926,0.0,-9.960905111089252e-05,-0.0292796446524491,91.66761772560656,4918.513135206157
