RR,ay,yaw,longslipRL,slip,FL,slip1,RL,longslipFR,FyFR,az,pitchrate,pitch,roll,brake,FyRR,FxRR,longslipRR,sideslipRR,vy,rollrate,vx,ax,FyRL,sideslipFL,signal,gas,FyFL,sideslipRL,longslipFL,FxRL,yawrate,signal,y,FR,steeringangel,FxFR,FxFL,sideslipFR,x
61.22424285183533,0.00209401655057,-0.0332735961510013,0.0010265862071984,-2.31857836256504e-06,61.13156679814831,6.283182988601224,61.223715590426906,-0.0004742093421748,198.57441470585056,-2.0783646127217096e-05,3.4512618165706785e-05,-0.0009878940581572,-8.990411551372681e-06,0.0,165.40875354742457,171.1521342391381,0.0010268545154632,-0.0019840691952384,-4.466082810481632e-05,-1.3286394294126578e-06,20.244386254831664,0.0232880420731131,-163.7769187162308,0.0024018924147899,-1.1330738037350194,0.1477245806071277,-196.8528615708372,0.0019641402020506,-0.0004741976819462,171.13702754324373,0.0001036120667597,0.0,-4859.021484423023,61.13259580129525,0.0,-77.65661565947403,-77.68436273140286,-0.0024237732742063,4805.063592610621
61.2249171962438,0.0020963431583566,-0.0332725592592678,0.0010261123179983,-2.3204207566468475e-06,61.1322687806237,6.283182986758829,61.22438926701827,-0.0004742002710974,198.57644543434148,-2.06859464078443e-05,3.436410810536664e-05,-0.0009875497493123,-9.00353301681583e-06,0.0,165.40988899541324,171.07245518683112,0.0010263809484444,-0.0019840905984639,-4.469560029350336e-05,-1.2979859869020402e-06,20.24461869076669,0.0231878170977004,-163.77623778523065,0.0024018838183516,-1.083129192566512,0.1477097865890812,-196.85293548232465,0.0019641391414863,-0.0004741885952034,171.05732209527903,0.000103752302224,0.0,-4859.028219615277,61.13329913933746,0.0,-77.65539625225199,-77.68317975247898,-0.002423789656567,4805.265925782935
61.22558863362797,0.0020986913030285,-0.0332715209635434,0.0010256404754706,-2.322522813450295e-06,61.13296773719184,6.283182984656773,61.2250600472088,-0.0004741912385641,198.5784743544739,-2.0588841346713364e-05,3.421624133011591e-05,-0.0009872069220285,-9.01631530059856e-06,0.0,165.4110343880765,170.99311795604,0.0010259094024861,-0.001984112084605,-4.4735628750749366e-05,-1.2615788075446998e-06,20.24485012636137,0.0230880232473286,-163.77554491396583,0.0024018751701441,-1.032209838233734,0.147695056246424,-196.8530021155564,0.0019641379101692,-0.0004741795481452,170.97796031199982,0.0001038928203152,0.0,-4859.034954675119,61.133999455187855,0.0,-77.65418223488149,-77.68200171355714,-0.0024238060567861,4805.468261279726
61.22625717718872,0.0021010653557875,-0.0332704812615313,0.0010251706709533,-2.324875123771124e-06,61.13366368123859,6.283182982304463,61.22572794277089,-0.0004741822443215,198.58050355557776,-2.0492356467704218e-05,3.406901605902156e-05,-0.0009868655698827,-9.028707443816124e-06,0.0,165.41219119354702,170.9141210544707,0.001025439868775,-0.0019841336694177,-4.4780726131954256e-05,-1.2206081494803143e-06,20.245080565918723,0.0229886586620074,-163.77483864261887,0.0024018664470648,-0.9803615647186076,0.1476803893051119,-196.85305942361165,0.0019641364927208,-0.0004741705406853,170.89894072092028,0.0001040335258792,0.0,-4859.041689601981,61.134696761473776,0.0,-77.65297358891829,-77.68082858916401,-0.0024238224981455,4805.67059909103
61.22692282170384,0.002106014458089,-0.0332694401403584,0.0010247025087716,-2.327557494275655e-06,61.13435722730638,6.283182979622092,61.22639298378844,-0.0004741653773164,198.58257498550253,-2.039616763856197e-05,3.392243066765862e-05,-0.0009865256864692,-9.040428470048676e-06,0.0,165.413322087898,170.83550484537082,0.0010249727257643,-0.0019841541780901,-4.483244715552084e-05,-1.1006673710775846e-06,20.24531001372044,0.0228897206354005,-163.77415631230494,0.0024018593775659,-0.9276310319676548,0.1476657854970509,-196.85306600715063,0.0019641360643078,-0.0004741694933953,170.82022005309892,0.0001041776437701,0.0,-4859.048424395295,61.13539047049524,0.0,-77.65088863404478,-77.68054344955259,-0.0024238372642165,4805.872939206923
61.22758542688567,0.0021019587759746,-0.0332683975970205,0.0010242364036223,-2.3317305681255603e-06,61.13504864243367,6.2831829754490185,61.22705533532982,-0.0004741627125718,198.5811956185169,-2.030057072733419e-05,3.377648239159118e-05,-0.0009861872654021,-9.049747050147169e-06,0.0,165.41418291866702,170.75727035518366,0.001024507541776,-0.0019841699360094,-4.491459396108524e-05,-7.766082359626595e-07,20.245538474032013,0.0227912099672985,-163.7737421824271,0.0024019219119372,-0.8740656939011473,0.1476512445493606,-196.85651712014004,0.0019641402998985,-0.0004741543074124,170.74179441644415,0.0001043117394402,0.0,-4859.055159054608,61.13608034183762,0.0,-77.65029016567033,-77.67878014499512,-0.002423782399285,4806.075281617517
61.22824505271695,0.0020961298836878,-0.0332673539473755,0.001023772782565,-2.33897588329345e-06,61.135736072224624,6.283182968203703,61.227714962037325,-0.0004741554786654,198.57834816871144,-2.020608546306167e-05,3.363117181174839e-05,-0.0009858503003149,-9.055627300262067e-06,0.0,165.41484688140193,170.67930246471207,0.0010240438701877,-0.001984184722948,-4.505989749627151e-05,-4.448114035232214e-07,20.24576595112121,0.0226931245633397,-163.77352313728298,0.002401966945092,-0.819713755707793,0.1476367661552625,-196.86142771307263,0.0019641454201613,-0.0004741437675189,170.66377574118454,0.0001044019342156,0.0,-4859.061893579832,61.13676825252141,0.0,-77.64938805643817,-77.67733043370333,-0.002423744990202,4806.277626312964
61.22890180738488,0.0020946620145135,-0.0332663095895289,0.0010233114392095,-2.3481762182799814e-06,61.13642006230968,6.283182959003368,61.22837178028621,-0.0004741476257286,198.5783110536432,-2.0112854633105875e-05,3.348650448654572e-05,-0.0009855147847995,-9.058727263077436e-06,0.0,165.415591195665,170.60162800864745,0.0010235818995657,-0.0019842016823976,-4.5245469564846944e-05,-2.184757013586554e-07,20.245992449229945,0.0225954617745818,-163.77322187268305,0.0024019637099561,-0.7646241304633203,0.1476223500435171,-196.86351676777093,0.0019641482819367,-0.0004741339251795,170.58613408752967,0.0001044610751158,0.0,-4859.068627971,61.13745368245087,0.0,-77.6483895544976,-77.67598743151206,-0.0024237558054239,4806.479973283444
61.22955577921588,0.0020977142342387,-0.033265264673586,0.0010228522037949,-2.357144803807206e-06,61.13710087606928,6.283182950034782,61.22902572622981,-0.000474139223681,198.58111488946616,-2.002047008867749e-05,3.33424820096012e-05,-0.0009851807124092,-9.060221906169856e-06,0.0,165.41653692731543,170.52425889595665,0.0010231217833578,-0.0019842213605443,-4.542643034327088e-05,-1.1014132159201817e-07,20.246217972570108,0.0224982186545147,-163.77271721133656,0.0024019316621123,-0.708846395112011,0.1476079959653272,-196.8627540789674,0.001964148339382,-0.0004741247090526,170.50885472610335,0.0001045180108839,0.0,-4859.075362227807,61.13813639442696,0.0,-77.6472696364853,-77.67477618936638,-0.002423795397204,4806.682322519198
61.23020702919035,0.0021032506996077,-0.0332642191069195,0.0010223949354168,-2.3644998412475544e-06,61.13777868188719,6.283182942679745,61.22967676328139,-0.0004741304502577,198.58535804407228,-1.9928435390180668e-05,3.3199099931965215e-05,-0.0009848480767159,-9.061186133254326e-06,0.0,165.41768146042534,170.44721163014762,0.0010226636471064,-0.0019842432888001,-4.557440108583847e-05,-9.832760327312128e-08,20.246442525327065,0.0224013928164872,-163.77201171176384,0.0024018900840332,-0.6524307458507972,0.1475937036756248,-196.8605424733228,0.0019641460614761,-0.0004741159409479,170.43191853139467,0.000104591517757,0.0,-4859.082096349587,61.13881624587658,0.0,-77.64608925751008,-77.67363561203068,-0.0024238444875079,4806.884674010518
61.2308555856478,0.0021095637081615,-0.0332631726802351,0.0010219395452883,-2.369829314316296e-06,61.13845357918506,6.283182937350272,61.230324887386885,-0.0004741215362582,198.5899379918289,-1.983655693652577e-05,3.305635027699298e-05,-0.0009845168713577,-9.062434675949723e-06,0.0,165.4189780181012,170.3704992411658,0.0010222075643691,-0.0019842667931332,-4.5680892152558606e-05,-1.5560075721031744e-07,20.24666611166508,0.0223049824233711,-163.77115214563415,0.0024018494207493,-0.5954279529560853,0.1475794729224683,-196.85798527678975,0.0019641421226629,-0.0004741073893297,170.3553098694063,0.0001046880050829,0.0,-4859.088830335474,61.13949316285477,0.0,-77.64488804251623,-77.67252592268424,-0.0024238926324352,4807.087027747743
61.23150145243756,0.0021156981626727,-0.0332621251653066,0.0010214859933441,-2.373300843452128e-06,61.13912561634776,6.283182933878742,61.23097011880683,-0.0004741126059175,198.59427776347516,-1.9744786171336777e-05,3.2914224036002786e-05,-0.0009841870900599,-9.06451821273851e-06,0.0,165.42037517586246,170.2941283106499,0.0010217535587357,-0.0019842912682546,-4.57493053706331e-05,-2.57091529000628e-07,20.246888735731478,0.0222089858563442,-163.7701899606513,0.0024018140118276,-0.5378893150938806,0.1475653034452278,-196.8556598125419,0.0019641371286498,-0.0004740989294054,170.2790194480371,0.0001048064415864,0.0,-4859.095564184545,61.140167122192,0.0,-77.64368575498622,-77.67142726459537,-0.0024239354923474,4807.289383721258
61.23214462073964,0.002121246309778,-0.0332610763644889,0.0010210342712075,-2.3753230335639147e-06,61.13979481461893,6.283182931856553,61.23161249038043,-0.0004741037205371,198.5981561354669,-1.965316289695053e-05,3.2772712751313635e-05,-0.0009838587266358,-9.067764764282771e-06,0.0,165.42183021373418,170.21810004762256,0.0010213016222235,-0.0019843162483322,-4.5787991148942014e-05,-3.828207296465572e-07,20.247110401657764,0.0221134015816632,-163.7691679097274,0.0024017849274391,-0.4798666131545309,0.1475511949787231,-196.85378740825996,0.0019641315456835,-0.0004740904994433,170.20304327986574,0.0001049426039696,0.0,-4859.102297895901,61.1408381276728,0.0,-77.6424908588919,-77.67033110618951,-0.0024239719968025,4807.491741921487
61.23278507811128,0.0021261086233638,-0.0332600261278447,0.0010205843861174,-2.3763491628713155e-06,61.14046118277517,6.283182930830424,61.23225203842264,-0.0004740949052014,198.6015428733356,-1.9561741297727163e-05,3.263180915964145e-05,-0.0009835317749768,-9.072330384410584e-06,0.0,165.4233115255969,170.1424123483373,0.0010208517304076,-0.0019843414019851,-4.5806223327346885e-05,-5.178117415061952e-07,20.24733111356019,0.0220182280377438,-163.768117631876,0.0024017617042749,-0.4214120636533807,0.1475371472559779,-196.85239829824823,0.0019641257055534,-0.0004740820739858,170.12738061160445,0.0001050915277577,0.0,-4859.109031468699,61.14150619540875,0.0,-77.64130596709286,-77.66923478227392,-0.0024240026088758,4807.694102338895
61.233422813845294,0.0021303345876454,-0.0332589743532976,0.0010201363510711,-2.3767841195578584e-06,61.14112472492113,6.2831829303954665,61.23288879742349,-0.0004740861666088,198.60449475910175,-1.947059673541016e-05,3.249150750161113e-05,-0.0009832062290389,-9.07824569844492e-06,0.0,165.42479719216917,170.06706153818973,0.0010204038532948,-0.0019843665046837,-4.581229019257775e-05,-6.513867181311104e-07,20.247550875539066,0.0219234636176888,-163.76706107534878,0.0024017432960855,-0.3625782717393896,0.1475231600112154,-196.85143566940724,0.0019641198331853,-0.000474073645989,170.0520322194563,0.0001052486817588,0.0,-4859.115764902159,61.142171346064266,0.0,-77.6401313327184,-77.66813799300711,-0.0024240283746506,4807.896464963987
61.2340578213425,0.0021340314379543,-0.0332579209794337,0.0010196901791633,-2.376951072411873e-06,61.14178544411746,6.283182930228514,61.23352279767524,-0.000474077502992,198.60709815716507,-1.937980045042066e-05,3.235180323841223e-05,-0.0009828820828286,-9.085454079443104e-06,0.0,165.4262727290753,169.99204352686291,0.0010199579609669,-0.0019843914108081,-4.581280981952578e-05,-7.762878805647833e-07,20.24776969167861,0.0218291067102941,-163.76601274889566,0.0024017285539853,-0.3034181838541321,0.1475092329800384,-196.8508131259066,0.0019641140745847,-0.0004740652169062,169.97699935939258,0.0001054104111575,0.0,-4859.122498195561,61.14283360124126,0.0,-77.63896639093585,-77.66704126337763,-0.0024240504428924,4808.098829787301
61.234690098640456,0.0021373170665887,-0.0332568659761585,0.001019245880967,-2.3770886940871728e-06,61.14244334395045,6.283182930090892,61.23415406473678,-0.0004740689091784,198.60944039663784,-1.928939474456798e-05,3.2212692851842165e-05,-0.000982559330392,-9.093841358033447e-06,0.0,165.4277291111224,169.91735437382135,0.0010195140260961,-0.0019844160320114,-4.581267177391032e-05,-8.878801854560629e-07,20.24798756604678,0.021735155665408,-163.7649816980626,0.0024017164416926,-0.2439850400835189,0.1474953658998088,-196.85044331705143,0.0019641085184727,-0.0004740567916108,169.9022831507942,0.0001055740051789,0.0,-4859.129231348234,61.14349298191644,0.0,-77.63781035767958,-77.665945338954,-0.0024240698498081,4808.30119679942
61.23531964800284,0.0021402995187337,-0.0332558093357384,0.0010188034637272,-2.377361779379188e-06,61.143098429000126,6.283182929817807,61.23478261983312,-0.0004740603780487,198.61159753908905,-1.9199408440842383e-05,3.207417367085742e-05,-0.0009822379658058,-9.103258422154897e-06,0.0,165.4291613089191,169.8429905028272,0.0010190720246117,-0.0019844403221249,-4.581525363945725e-05,-9.83518006054496e-07,20.24820450269468,0.021641608771046,-163.76397296926177,0.0024017061061827,-0.1843323262453266,0.1474815585100943,-196.85025017196992,0.0019641032113802,-0.0004740483769017,169.82788431041692,0.000105737594187,0.0,-4859.135964359542,61.14414950797502,0.0,-77.6366624830218,-77.66485092994955,-0.0024240874483953,4808.503565990968
61.23594647514863,0.0021430683021494,-0.0332547510652346,0.001018362931233,-2.377876025828642e-06,61.14375070568936,6.28318292930356,61.23540848065102,-0.0004740519039817,198.61363073037575,-1.9109870125509283e-05,3.193624357903441e-05,-0.0009819179831699,-9.11353799201661e-06,0.0,165.4305672082547,169.7689488708605,0.0010186319362288,-0.0019844642651448,-4.5822723042611606e-05,-1.0619779267095817e-06,20.24842050565646,0.0215484643421282,-163.76298869108643,0.0024016968964107,-0.1245137257555723,0.1474678105524313,-196.85017254769173,0.0019640981696638,-0.0004740399781095,169.75380311259266,0.0001058999929902,0.0,-4859.142697228881,61.14480319736056,0.0,-77.63552183206674,-77.66375893405053,-0.0024241038897248,4808.705937352597
61.23657058839382,0.0021456924622723,-0.0332536911806249,0.0010179242848241,-2.378693072762701e-06,61.14440018135233,6.2831829284865135,61.23603166220074,-0.0004740434814158,198.6155852413709,-1.9020812524057067e-05,3.179890075173768e-05,-0.0009815993766035,-9.124506533299067e-06,0.0,165.43194675806546,169.695226836994,0.0010181937435033,-0.0019844878667685,-4.583634544390917e-05,-1.123083645803056e-06,20.248635578949266,0.0214557206871028,-163.76202892701423,0.0024016883441666,-0.0645830713170624,0.1474541217699151,-196.85016518661507,0.0019640933879729,-0.0004740316004922,169.68003945145506,0.0001060605240806,0.0,-4859.149429955663,61.14545406700752,0.0,-77.63438795851657,-77.66266975882968,-0.0024241196420661,4808.908310875014
61.23719199793138,0.0021482246034181,-0.0332526297025775,0.001017487523104,-2.379843100983633e-06,61.14504686450597,6.283182927336485,61.236652177481695,-0.0004740351064984,198.61749420652717,-1.893219852807476e-05,3.1662143650095714e-05,-0.0009812821402426,-9.135993205980552e-06,0.0,165.43330142670067,169.6218220868868,0.0010177574312352,-0.0019845111487458,-4.585674202299855e-05,-1.16742559671607e-06,20.24884972657305,0.0213633760507699,-163.76109221957103,0.0024016801109403,-0.0045942964735935,0.1474404919072846,-196.85019497498536,0.0019640888448979,-0.0004740232475829,169.60659283853371,0.0001062188699715,0.0,-4859.156162539315,61.14610213256866,0.0,-77.63326034920706,-77.66158387698593,-0.0024241350440185,4809.110686548955
61.237810715257545,0.0021507039739028,-0.0332515666535023,0.0010170526429002,-2.3813343937187635e-06,61.14569076462021,6.283182925845193,61.237270038105336,-0.0004740267756605,198.61938099923736,-1.8844061681813453e-05,3.15259708188642e-05,-0.0009809662682381,-9.14783610177826e-06,0.0,165.43463371998803,169.54873261721414,0.0010173229863251,-0.0019845341432906,-4.588408543919438e-05,-1.1961097705269457e-06,20.249062952510545,0.0212714287241635,-163.76017607255363,0.0024016719657656,0.0553986129265815,0.1474269207108938,-196.85023856622797,0.0019640845085616,-0.0004740149226511,169.5334625420996,0.0001063749585298,0.0,-4859.162894979275,61.14674740864181,0.0,-77.63213856733968,-77.66050168661668,-0.002424150326663,4809.313064365201
61.2384267527249,0.0021531588938516,-0.0332505020556146,0.0010166196397786,-2.3831606984636424e-06,61.14633189191326,6.283182924018888,61.237885254755646,-0.0004740184859667,198.62126127138984,-1.875640390052876e-05,3.139038076407347e-05,-0.0009806517547554,-9.15988632040293e-06,0.0,165.4359467735997,169.47595666745443,0.0010168903974584,-0.0019845568886574,-4.5918250628169575e-05,-1.2105706904603303e-06,20.24927526072736,0.0211798770230398,-163.75927735899975,0.0024016637596394,0.1153416673144311,0.1474134079281651,-196.85028033952145,0.0019640803410446,-0.0004740066283341,169.4606476493109,0.0001065288723948,0.0,-4859.169627274985,61.14738990897606,0.0,-77.63102227807363,-77.65942348318632,-0.0024241656391308,4809.515444314568
61.23904012318158,0.0021556093256619,-0.0332494359297773,0.0010161885080156,-2.38530662992188e-06,61.14697025715503,6.283182921872957,61.238497837503935,-0.0004740102350326,198.62314498050412,-1.8669207489657627e-05,3.125537193929337e-05,-0.0009803385939751,-9.172010462155628e-06,0.0,165.43724403690553,169.40349261269054,0.0010164596543776,-0.0019845794257921,-4.595892550910351e-05,-1.212434633001744e-06,20.24948665517208,0.0210887192270321,-163.75839263761827,0.0024016554015665,0.1751809219870267,0.1473999533077246,-196.85031037117892,0.0019640763017348,-0.0004739983667017,169.38814706602747,0.0001066807814943,0.0,-4859.176359425893,61.14802964666917,0.0,-77.62991123991964,-77.65834946779822,-0.002424181072552,4809.717826387914
61.239650839724,0.002158069148225,-0.0332483682948993,0.0010157592408173,-2.387751412201391e-06,61.14760587151231,6.283182919428174,61.2391077960484,-0.0004740020210843,198.62503810502005,-1.8582448948095177e-05,3.112094277057765e-05,-0.0009800267800937,-9.184091961334466e-06,0.0,165.43852903508818,169.33133893910423,0.0010160307475492,-0.0019846017958298,-4.600568767309591e-05,-1.2034189994557916e-06,20.249697139776128,0.0209979536058493,-163.75751839079408,0.0024016468398734,0.2348625256541914,0.1473865565995562,-196.85032271857477,0.0019640723498296,-0.0004739901392165,169.31595957589892,0.0001068308962164,0.0,-4859.183091431444,61.14866663431953,0.0,-77.62880530383401,-77.65727974929177,-0.0024241966787433,4809.92021057614
61.240258915570486,0.0021605479609604,-0.0332472991677113,0.0010153318312287,-2.390471356856117e-06,61.14823874643309,6.283182916708229,61.239715139928464,-0.0004739938431009,198.62694395044792,-1.849614517545383e-05,3.098709146867455e-05,-0.0009797163073242,-9.19603156873225e-06,0.0,165.4398051941874,169.25949428401444,0.001015603668668,-0.0019846240382672,-4.6058055165616106e-05,-1.1852582473232455e-06,20.24990671845406,0.0209075785170917,-163.7566511997023,0.0024016380487696,0.2943327689010123,0.1473732175544929,-196.8503141130388,0.0019640684461659,-0.0004739819466101,169.244083943018,0.0001069794368829,0.0,-4859.189823291089,61.14930088414265,0.0,-77.62770439825633,-77.65621436061647,-0.0024242124836389,4810.122596870178
61.24086436387639,0.0021630519577595,-0.0332462285627765,0.0010149062711627,-2.393441444889652e-06,61.14886889355222,6.283182913738141,61.24031987857136,-0.0004739857008127,198.62886409814715,-1.841029035167657e-05,3.085381627079831e-05,-0.0009794071698976,-9.207747213717877e-06,0.0,165.44107571693965,169.18795726772092,0.0010151784093718,-0.0019846461896748,-4.6115518897118336e-05,-1.159649968017222e-06,20.25011539510341,0.020817592219393,-163.75578786859097,0.0024016290192546,0.3535381325226881,0.1473599359247809,-196.8502830102462,0.001964064554505,-0.0004739737888288,169.1725187926306,0.0001071266151808,0.0,-4859.196555004272,61.14993240806714,0.0,-77.62660847789061,-77.65515330499854,-0.0024242284963841,4810.324985261006
61.24146719773659,0.002165585289279,-0.0332451564926403,0.0010144825528111,-2.3966363007388656e-06,61.14949632460195,6.283182910543285,61.24092202144693,-0.000473977593813,198.6307990654276,-1.8324861441369795e-05,3.0721115218544706e-05,-0.0009790993620635,-9.21917341854652e-06,0.0,165.44234349922172,169.11672663745833,0.0010147549624035,-0.0019846682828719,-4.61775625860567e-05,-1.1282164976604969e-06,20.250323173604805,0.0207279930695912,-163.75492550833428,0.0024016197514975,0.4124253356881876,0.1473467114637158,-196.8502289303294,0.0019640606423611,-0.0004739656659887,169.1012627918443,0.0001072726239171,0.0,-4859.203286570445,61.150561217820886,0.0,-77.6255174864711,-77.65409660019327,-0.0024242447169558,4810.527375739639
61.24206743006915,0.0021681506183436,-0.0332440829680471,0.0010140606676312,-2.4000307735668514e-06,61.15012105135182,6.283182907148813,61.24152157804799,-0.0004739695215813,198.63274873170587,-1.823985508950543e-05,3.058898628175394e-05,-0.0009787928780915,-9.230260393009858e-06,0.0,165.4436110783404,169.04580112376632,0.0010143333203719,-0.0019846903464337,-4.6243674637892816e-05,-1.0924785821664953e-06,20.250530057822218,0.020638779375546,-163.75406158832132,0.0024016102508014,0.4709413838894567,0.1473335439254934,-196.8501520306897,0.0019640566814919,-0.0004739575782966,169.03031453454514,0.0001074176324318,0.0,-4859.21001798905,61.15118732499563,0.0,-77.62443136268368,-77.65304426699035,-0.0024242611401912,4810.72976829713
61.24266507362629,0.0021707495107438,-0.0332430079981825,0.001013640607064,-2.4036002751080314e-06,61.150743085567065,6.283182903579311,61.24211855795832,-0.0004739614835611,198.6347126121743,-1.8155268919419564e-05,3.0457427254098115e-05,-0.0009784877122726,-9.240972908393236e-06,0.0,165.44488060634382,168.9751795116968,0.0010139134763155,-0.0019847124044613,-4.631335503154877e-05,-1.053837185282785e-06,20.250736051602985,0.0205499494886426,-163.75319396314518,0.0024016005251039,0.529033616632815,0.1473204330652074,-196.8500528326625,0.0019640526481298,-0.0004739495260209,168.95967263152224,0.0001075617857001,0.0,-4859.216749259528,61.15181074108626,0.0,-77.62335005605038,-77.6519963175203,-0.0024242777582919,4810.932162924569
61.24326014096711,0.0021733827243594,-0.0332419315909104,0.0010132223624038,-2.4073209759009976e-06,61.15136243898891,6.28318289985861,61.24271297085493,-0.000473953479311,198.6366900251966,-1.8071099974676172e-05,3.032643589129294e-05,-0.00097818385892,-9.251289027133764e-06,0.0,165.44615384295489,168.90486057706644,0.001013495423448,-0.0019847344765577,-4.638611928956052e-05,-1.013561879802315e-06,20.25094115877772,0.0204615017361142,-163.75232087969232,0.0024015905835744,0.5866497548299017,0.147307378639322,-196.849932053882,0.0019640485230052,-0.0004739415092902,168.88933566010857,0.0001077052056814,0.0,-4859.223480381326,61.15243147751197,0.0,-77.62227354156029,-77.6509527357704,-0.0024242945622272,4811.134559613088
61.24385264445604,0.0021760504400597,-0.033240853752989,0.0010128059248909,-2.4111699257065385e-06,61.151979123325184,6.28318289600966,61.24330482651772,-0.0004739455087596,198.63868019142168,-1.7987328395564552e-05,3.0196009823978094e-05,-0.0009778813123698,-9.261198746708884e-06,0.0,165.4474321634225,168.83484314078197,0.0010130791551604,-0.0019847565779543,-4.6461500893050827e-05,-9.727841311594696e-07,20.25114538316056,0.0203734344866731,-163.75144096930046,0.0024015804360166,0.6437379478453118,0.1472943804051781,-196.84979050935112,0.0019640442912196,-0.0004739335278864,168.81930222716375,0.0001078479939036,0.0,-4859.23021135388,61.153049545625066,0.0,-77.62120182336169,-77.64991347950854,-0.0024243115423279,4811.336958353855
61.24444259626476,0.0021787519967084,-0.0332397744902593,0.0010123912857453,-2.415125139161793e-06,61.15259315024005,6.283182892054447,61.2438941348288,-0.0004739375723085,198.6406822961963,-1.7903949332600803e-05,3.006614659716789e-05,-0.0009775800669826,-9.27070260303451e-06,0.0,165.44871657765108,168.7651260135913,0.0010126646650116,-0.0019847787197479,-4.653905298371883e-05,-9.324944746308268e-07,20.251348728549196,0.020285746095789,-163.7505532286985,0.002401570092934,0.7002468201586691,0.1472814381211767,-196.8496290487052,0.0019640399420096,-0.0004739255811055,168.74957091999192,0.0001079902345714,0.0,-4859.236942176627,61.153664956722935,0.0,-77.62013489859713,-77.64887851137244,-0.0024243286882226,4811.539359138077
61.24503000835178,0.0021814864334253,-0.0332386938078015,0.0010119784358031,-2.4191656673133545e-06,61.15320453133047,6.283182888013919,61.24448090574355,-0.0004739296700023,198.64269552439205,-1.782096712107896e-05,2.993684375365203e-05,-0.0009772801171436,-9.279810269539597e-06,0.0,165.45000775750626,168.6957079863164,0.0010122519462779,-0.0019848009092459,-4.661834977664031e-05,-8.935435203987822e-07,20.25155119872492,0.0201984348960169,-163.7496569926778,0.0024015595642502,0.7561255175991258,0.14726855154673,-196.84944852165145,0.0019640354683993,-0.0004739176685978,168.68014030457326,0.0001081319976933,0.0,-4859.243672849005,61.15427772207144,0.0,-77.6190727296809,-77.64784782993213,-0.0024243459901181,4811.741761957
61.24561489252672,0.0021842524743113,-0.0332376117100602,0.0010115673664934,-2.423271667129422e-06,61.15381327811167,6.283182883907919,61.24506514934125,-0.0004739218016444,198.64471906110992,-1.7738385388129428e-05,2.980809876567035e-05,-0.0009769814572626,-9.288539177595856e-06,0.0,165.4513060690275,168.6265879089028,0.0010118409928704,-0.0019848231503528,-4.669898793908532e-05,-8.566457213295678e-07,20.25175279745254,0.0201114992948817,-163.74875190178813,0.0024015488594925,0.8113237531106847,0.1472557204426273,-196.84924977752232,0.0019640308668156,-0.0004739097902752,168.6110090095488,0.000108273342026,0.0,-4859.250403370442,61.15488785291734,0.0,-77.61801525988203,-77.64682145308254,-0.00242436343862,4811.944166801905
61.24619726040174,0.0021870485553428,-0.0332365282009419,0.0010111580689193,-2.4274244728833445e-06,61.15441940201595,6.283182879755113,61.24564687576108,-0.0004739139668782,198.6467520847733,-1.7656170147912783e-05,2.967990896274344e-05,-0.0009766840817758,-9.296913179340976e-06,0.0,165.45261160775104,168.55776461076402,0.0010114317983499,-0.0019848454439813,-4.678058800794621e-05,-8.223847441868208e-07,20.251953528480914,0.0200249376713627,-163.74783786724254,0.0024015379879762,0.8657918520071415,0.147242944570002,-196.84903367150932,0.0019640261366777,-0.0004739019462017,168.54217565059028,0.0001084143177267,0.0,-4859.257133740378,61.15549536049499,0.0,-77.6169624336969,-77.64579939848717,-0.0024243810245345,4812.146573664113
61.24677712342363,0.0021898728930624,-0.0332354432838873,0.0010107505342787,-2.431606667331008e-06,61.15502291439774,6.283182875572919,61.24622609521635,-0.0004739061653859,198.64879375926049,-1.7574348766886852e-05,2.955227174432924e-05,-0.0009763879851456,-9.304961272010294e-06,0.0,165.45392423557877,168.48923689525412,0.0010110243563101,-0.0019848677884743,-4.686279581583819e-05,-7.912201749180859e-07,20.25215339554254,0.0199387483937173,-163.7469150338972,0.0024015269590387,0.9194807966760016,0.1472302236915214,-196.84880107301808,0.0019640212799716,-0.0004738941363901,168.473638826575,0.0001085549686464,0.0,-4859.263863958237,61.156100256018206,0.0,-77.61591421520629,-77.64478166192967,-0.00242439873865,4812.348982534983
61.24735449288863,0.0021927235515472,-0.0332343569619239,0.0010103447539504,-2.435802151706144e-06,61.15562382654509,6.283182871377434,61.246802817990925,-0.0004738983971591,198.650843229211,-1.749286175293078e-05,2.942518441960857e-05,-0.0009760931618611,-9.312716396486628e-06,0.0,165.45524361787588,168.42100360787848,0.0010106186604405,-0.0019848901800221,-4.694528389125454e-05,-7.634951024614647e-07,20.252352402353917,0.0198529298672746,-163.74598374317105,0.0024015157823461,0.9723422706909453,0.1472175575706825,-196.8485528706177,0.0019640163008367,-0.0004738863605692,168.4053971874117,0.0001086953342359,0.0,-4859.27059402345,61.15670255066937,0.0,-77.61487059533533,-77.64376821520919,-0.002424416571424,4812.551393405907
