longslipFL,sideslipRR,slip,FyFR,longslipFR,FyRR,slip1,vy,vx,pitchrate,y,ay,x,roll,sideslipFL,sideslipFR,ax,FxFR,FxRL,RR,FxRR,pitch,RL,yawrate,FyFL,gas,FyRL,brake,az,longslipRL,rollrate,FR,FL,longslipRR,yaw,steeringangel,signal,signal,FxFL,sideslipRL
-0.0008007964711655,-0.0016257254287178,-3.5434442978332465e-06,157.442464861256,-0.000801588081184,149.53175038486094,6.283181763735288,-3.869600794945609e-05,16.5485211860915,0.0033559300564047,-4851.933355977947,0.0005002736574657,4594.561625778475,-9.982852838757704e-05,0.0021882981166008,-0.0021975395704859,3.1706910792881424,-114.89779006523712,2702.0021261418,50.75750157233336,2702.192364147543,-0.0117658348566707,50.75578658612044,2.4192887234356728e-05,-157.15660153893592,0.7588245652565292,-149.02590655209633,0.0,-0.0366126570157873,0.0151772801611069,1.676063908263702e-05,49.95348977182747,49.95318926613345,0.015209740579805,-0.0335328034776562,0.0,0.0,2.4383460685405662,-115.05935098903174,0.0016171416865209
-0.0007996424496229,-0.0016269631502683,-3.48100456965091e-06,157.56711117315697,-0.0008004304614705,149.61219792664056,6.283181826175016,-3.781970029949214e-05,16.580191139525997,0.00334238089323,-4851.938910909822,0.0004970078876322,4594.727203654907,-9.966310473361634e-05,0.0021889823094374,-0.0021982002033827,3.1610304591657274,-114.78620311142554,2694.355227063152,50.8525223259958,2694.5401514287496,-0.0117323493353502,50.85081019177462,2.44289267853387e-05,-157.28092442835538,0.7567034738572367,-149.1117019647646,0.0,-0.0361628780372744,0.0151352503301833,1.6406504692754367e-05,50.04916027186539,50.04885765455233,0.0151675525853069,-0.0335325602549176,0.0,0.0,2.524309138124782,-114.94687133171826,0.0016184372323665
-0.0007984826310412,-0.0016281878960611,-3.424386798488989e-06,157.68786746758565,-0.0007992696909714,149.6916023002755,6.283181882792788,-3.703522496749185e-05,16.61176436194635,0.0033280769532989,-4851.9444763908605,0.0004924691358077,4594.8930974782725,-9.94997518945316e-05,0.0021896265638281,-0.0021988258736072,3.1513494125776216,-114.6732777236234,2686.686737725143,50.94723429414958,2686.8726138493253,-0.0116990036797528,50.94552335227419,2.4687859216619145e-05,-157.40209193951657,0.7545891539766679,-149.19658954730286,0.0,-0.0357320226827158,0.015093052433413,1.6309153703099245e-05,50.14454012223947,50.14423548598854,0.0151252362964947,-0.0335323145607439,0.0,0.0,2.603790625378772,-114.83373536994708,0.001619721394335
-0.0007973296867514,-0.0016294011402548,-3.373844875553124e-06,157.8054300072904,-0.0007981115977994,149.7699789679537,6.283181933334711,-3.634783289528359e-05,16.643240792921773,0.0033132140359598,-4851.95005238898,0.0004878357407487,4595.059306281064,-9.933627536182576e-05,0.0021902413871953,-0.0021994199907459,3.141683062717752,-114.5601281297509,2679.029277654848,51.04164758307414,2679.215095669419,-0.0116658042415882,51.03993794021391,2.496672282121604e-05,-157.5203983678744,0.7524820230214264,-149.280311579302,0.0,-0.0353229841553588,0.0150509328973522,1.6405917548707176e-05,50.23962855806854,50.23932158513977,0.0150830009296574,-0.0335320661654552,0.0,0.0,2.676559723475261,-114.7204197336763,0.0016209910908079
-0.0007961807773214,-0.001630603700833,-3.329483377186001e-06,157.9201131171718,-0.0007969590283767,149.84736728071226,6.283181977696209,-3.576020579604082e-05,16.674620647161564,0.0032978890078513,-4851.955638872123,0.0004835565853822,4595.225829096921,-9.91708789871355e-05,0.0021908287681735,-0.0021999833903484,3.132043387174209,-114.44710202781071,2671.3929140322944,51.1357638622293,2671.5785264307165,-0.0116327560399206,51.13405607727289,2.526397158308902e-05,-157.63601377629342,0.7503817587459825,-149.36267863340998,0.0,-0.0349340915456504,0.015008923356568,1.667310606694498e-05,50.33442594086328,50.33411660064219,0.0150408689766642,-0.0335318148766844,0.0,0.0,2.742401970287395,-114.60710144987694,0.0016222453618463
-0.0007950367916937,-0.0016317960032841,-3.2913147441058603e-06,158.03208503551377,-0.0007958112267449,149.92380677232845,6.283182015864842,-3.527349116853549e-05,16.705904195173236,0.0032821793965552,-4851.961235808307,0.0004795255184157,4595.392664962075,-9.900194888655328e-05,0.0021913904034895,-0.0022005188521201,3.122430860089574,-114.33414844698216,2663.7780523808187,51.2295838168704,2663.963528776324,-0.0115998632672489,51.2278782465681,2.5576089094705857e-05,-157.74907467104958,0.7482881313571509,-149.44361855258154,0.0,-0.0345656005991276,0.0149670190325932,1.7094565090737732e-05,50.42893301275971,50.428621223646616,0.0149988397167297,-0.0335315605311462,0.0,0.0,2.801119952814026,-114.49389101562802,0.0016234840867485
-0.0007938976260234,-0.0016329785249591,-3.259267741121858e-06,158.14156358835723,-0.0007946680862163,149.99933722718686,6.283182047911845,-3.488739997377818e-05,16.737091704667865,0.0032661627054122,-4851.966843165617,0.0004758104802506,4595.559812915488,-9.88280351243376e-05,0.0021919287927957,-0.0022010299313372,3.1128448089468748,-114.2212714519424,2656.184184165476,51.32310798762117,2656.3694898789886,-0.0115671293438751,51.32140501378319,2.5899683604229407e-05,-157.8597327130742,0.7462010477360089,-149.52311380272175,0.0,-0.0342180007668217,0.0149252174613361,1.7653159812445458e-05,50.5231504852042,50.522836181368206,0.0149569099911094,-0.0335313029985525,0.0,0.0,2.8525339729957397,-114.38074718175092,0.0016247073502436
-0.0007927631768093,-0.0016341518341157,-3.233190399903978e-06,158.2488051257206,-0.0007935296212777,150.07400498954573,6.283182073989186,-3.4600239785596226e-05,16.768183437887462,0.0032499165879265,-4851.97246091219,0.0004724984323721,4595.727271998797,-9.864786852799038e-05,0.0021924465778417,-0.0022015204260213,3.1032848534029176,-114.10846401202936,2648.6109879734663,51.41633698073074,2648.7960948390505,-0.0115345569129804,51.41463698614901,2.623151327484858e-05,-157.9681619794465,0.7441204704799325,-149.6011721781283,0.0,-0.0338915786457851,0.0148835177585564,1.8330124223150445e-05,50.617079046796896,50.616762182416345,0.0149150786092876,-0.0335310421821218,0.0,0.0,2.8964826726090003,-114.26766343474928,0.0016259153836725
-0.0007916334930611,-0.001635316580169,-3.2128542975527423e-06,158.35407488683316,-0.0007923957425403,150.1478645724437,6.283182094325289,-3.4408971514259794e-05,16.799179654464375,0.0032335174761262,-4851.978089016209,0.0004696802497504,4595.895041256276,-9.846037675935162e-05,0.002192946272302,-0.0022019941851145,3.0937508237653897,-113.99572796124215,2641.058326504756,51.509271427069024,2641.243205273452,-0.0115021478470343,51.50757477992056,2.6568485941668747e-05,-158.07454944746885,0.7420463779888579,-149.6778161089805,0.0,-0.0335863991365699,0.0148419196337645,1.910494108801925e-05,50.71071938987483,50.710399915156735,0.0148733452278383,-0.0335307780166708,0.0,0.0,2.9328236150055247,-114.15463699504087,0.0016271085198115
-0.0007905085084063,-0.0016364734194884,-3.1979563418784795e-06,158.45766327194983,-0.0007912664701283,150.2209755951017,6.283182109223245,-3.4309221217594474e-05,16.83008061284501,0.0032170397523165,-4851.983727445894,0.0004674423975847,4596.063119734815,-9.82646914207351e-05,0.0021934302499475,-0.0022024550563503,3.084242621806754,-113.88305786827968,2633.5261261421106,51.60191195693792,2633.710745423519,-0.0114699032649408,51.6002190083112,2.6907958859158948e-05,-158.17906166926664,0.739978752087193,-149.75307942508033,0.0,-0.033302334373373,0.0148004229069072,1.9957977996697463e-05,50.80407218211448,50.80375009082493,0.0148317096605126,-0.0335305104657558,0.0,0.0,2.961433821551175,-114.04167975629468,0.0016282872078066
-0.0007893882169947,-0.001637622979172,-3.18813539672408e-06,158.55981211429284,-0.0007901417560109,150.29339682018758,6.28318211904419,-3.429555626216188e-05,16.86088657070987,0.003200555203938,-4851.9893761694975,0.000465812075071,4596.231506483914,-9.806013430933216e-05,0.0021939016326182,-0.0022029060081475,3.0747601655118277,-113.77046984850612,2626.0143292403577,51.694259196457146,2626.198655564096,-0.0114378235556505,51.69257027806089,2.724749574024476e-05,-158.28191433184367,0.7379175751679179,-149.82700849730256,0.0,-0.0330390839133203,0.0147590273267643,2.0870215349033905e-05,50.89713811229913,50.89681340242245,0.0147901716889035,-0.0335302395177735,0.0,0.0,2.982210260713394,-113.92878688064356,0.0016294520059745
-0.0007882727672471,-0.0016387651948545,-3.182757461333929e-06,158.66077179191137,-0.0007890214088396,150.3651207599344,6.283182124422125,-3.4357927414292724e-05,16.891597785036435,0.0031841318984304,-4851.995035155284,0.0004668818873084,4596.400200555668,-9.78461957379918e-05,0.002194362858612,-0.0022033505394745,3.065303389519822,-113.65795745109646,2618.52286647995,51.78631376546187,2618.7068967281825,-0.0114059084087033,51.784629192041386,2.7580335617655226e-05,-158.38331279185795,0.7358628297532053,-149.8972712203956,0.0,-0.0327964549029249,0.0147177325507462,2.183032216622664e-05,50.98991786456953,50.98959055307476,0.0147487312214401,-0.0335299651983158,0.0,0.0,2.9950702878486,-113.81598125861088,0.0016306043028472
-0.0007871617643295,-0.0016398986558416,-3.180631022713096e-06,158.76077961722393,-0.0007879057751483,150.43269140772136,6.283182126548564,-3.447682001845777e-05,16.922214512024592,0.0031678319544813,-4852.000704371441,0.0004667064214323,4596.569201004763,-9.762238104865916e-05,0.0021948173765808,-0.0022037909211295,3.055872177988208,-113.54553372851176,2611.0516794729406,51.87807622414978,2611.2354131493967,-0.0113741568657482,51.87639640255473,2.7896594291155236e-05,-158.4834694481871,0.7338144985720932,-149.96363422090892,0.0,-0.0325739399566833,0.014676539034592,2.2836125595782644e-05,51.08241207567815,51.082082307587854,0.0147073878763124,-0.0335296876462945,0.0,0.0,2.999952033850431,-113.70327245705889,0.001631747158385
-0.0007860550957819,-0.0016410263011714,-3.1819998297298077e-06,158.85999348516802,-0.0007867948266927,150.4975245370472,6.283182125179756,-3.465655460896963e-05,16.95273700700274,0.0031517148505029,-4852.006383786203,0.0004665584374083,4596.738506888467,-9.738844783137484e-05,0.0021952684120418,-0.0022042294495407,3.046466414747105,-113.43326821124172,2603.6007419819784,51.96954723677128,2603.784073741252,-0.0113425673653548,51.96787247767042,2.82047551990277e-05,-158.58266793026502,0.7317725646307337,-150.02836027541582,0.0,-0.03237043538088,0.0146354458231086,2.3847022798754245e-05,51.17462152036701,51.174289299775545,0.0146661414780397,-0.0335294069801963,0.0,0.0,2.996814740936438,-113.59060524009335,0.0016328788576476
-0.000784953040039,-0.0016421496443489,-3.186733857998853e-06,158.95876222633328,-0.0007856881947201,150.56143739992348,6.283182120445728,-3.489516854233142e-05,16.983165524430785,0.0031358378585585,-4852.012073367927,0.0004671005149016,4596.908117266606,-9.714452300732316e-05,0.002195715333954,-0.0022046720551598,3.0370860397311685,-113.3210983118528,2596.169974847634,52.06072748407694,2596.3528523222867,-0.0113111377608913,52.05905798912203,2.8506837636679163e-05,-158.68099170003887,0.729737011085972,-150.091863083842,0.0,-0.0321850919127935,0.0145944516466204,2.4833440011148767e-05,51.26654690878475,51.2662122228245,0.0146249914837957,-0.0335291232661801,0.0,0.0,2.9856390439744107,-113.47806195659436,0.0016339988145373
-0.0007838554938769,-0.0016432692749663,-3.194353771408505e-06,159.0573747471395,-0.0007845858969795,150.62487538711835,6.283182112825815,-3.5184733485804084e-05,17.013500318262654,0.0031202537617667,-4852.017773085009,0.0004685013637995,4597.078031201566,-9.689094819601428e-05,0.0021961607057021,-0.0022051211571916,3.0277310023262483,-113.20905299822267,2588.7593451596263,52.15161761326599,2588.941731880905,-0.0112798653570138,52.14995352378093,2.880265338728257e-05,-158.77856997092331,0.7277078205601927,-150.15425855938742,0.0,-0.0320169414969514,0.0145535555173797,2.577904577251005e-05,51.35818892885812,51.35785180000825,0.0145839372713064,-0.0335288365654205,0.0,0.0,2.966427195879788,-113.3656399442062,0.0016351076196137
-0.0007827623653232,-0.0016443855686264,-3.204311543766981e-06,159.15600916625655,-0.0007834879221186,150.68796722719796,6.283182102868042,-3.551607502598512e-05,17.043741641950355,0.0031050106368688,-4852.023482905852,0.0004707226613932,4597.248247758283,-9.662819431032984e-05,0.0021966075771152,-0.0022055783554307,3.0184012278141035,-113.09714859362778,2581.368805479645,52.242218253164175,2581.55067207722,-0.0112487469564994,52.24055967361888,2.9091531641339943e-05,-158.87562467195585,0.72568497548227,-150.21564083569896,0.0,-0.0318649000175286,0.0145127564483889,2.6672848174496723e-05,51.44954828172505,51.44920875128933,0.0145429781296561,-0.0335285469439732,0.0,0.0,2.9392032357523283,-113.25334939356902,0.0016362062172588
-0.0007816735816489,-0.0016454988317895,-3.2160852269007496e-06,159.2548236483717,-0.0007823942169379,150.750768194957,6.28318209109436,-3.588038301517537e-05,17.0738897481586,0.0030901527080647,-4852.029202798861,0.0004743410708833,4597.418766004238,-9.635682656800706e-05,0.0021970584763391,-0.0022060454340454,3.00909605050014,-112.98539844378163,2573.998076138629,52.3325297882293,2574.179398587109,-0.0112177789060998,52.330876794501904,2.9372616832000384e-05,-158.97237759999365,0.7236684586729086,-150.27610852062583,0.0,-0.0317263872842714,0.0144720486451078,2.7508104965535577e-05,51.540625676211214,51.54028379645842,0.0145021085822526,-0.0335282544758979,0.0,0.0,2.9040130985629986,-113.14120347294624,0.0016372956161957
-0.0007805837692551,-0.0016466073694398,-3.2293240290621565e-06,159.35397593027164,-0.0007812996255211,150.81325260209837,6.283182077855558,-3.627173627766265e-05,17.103944772842535,0.0030758061144026,-4852.034932732456,0.0004769707673786,4597.589585009089,-9.60772000175454e-05,0.0021975187031277,-0.0022065243288017,2.9997777479115864,-112.87338067773383,2566.616495387163,52.42253815182884,2566.797345164542,-0.011186956809127,52.420890886794936,2.9645465270691344e-05,-159.0691190592519,0.7216584395056285,-150.3358215775143,0.0,-0.0315976865280429,0.0144311551008416,2.833242606260692e-05,51.63142162673463,51.63107745784304,0.0144610517853556,-0.0335279592420862,0.0,0.0,2.860924665350808,-113.0287665882781,0.0016383776745129
-0.0007794928875164,-0.0016477110906468,-3.24365503845826e-06,159.45386612987213,-0.0007802037605984,150.8753307092773,6.2831820635245474,-3.668383627425783e-05,17.133906490330784,0.0030621805489367,-4852.040672674985,0.000480601087131,4597.760703841639,-9.578956255211373e-05,0.0021979948442944,-0.0022070229524663,2.990446792966097,-112.76057773431124,2559.222555102965,52.51225019371134,2559.4028093149664,-0.0111562743312724,52.510608795505966,2.9909413033339905e-05,-159.16634891710882,0.7196556161527418,-150.39482525060535,0.0,-0.0314866971145181,0.0143902278749949,2.9104003742259582e-05,51.72193512456232,51.721588711545735,0.0144199585529835,-0.0335276613280201,0.0,0.0,2.8100277530434536,-112.9155436048765,0.0016394513946372
-0.0007784067489103,-0.0016488111798146,-3.2586380183430065e-06,159.55491218120608,-0.0007791126630499,150.93703069894323,6.283182048541568,-3.710908152651264e-05,17.163774952172506,0.0030493418531591,-4852.0464225947,0.0004850440135438,4597.9321215696,-9.549470300082956e-05,0.0021984867073117,-0.0022075437288401,2.981137245930116,-112.64795352275516,2551.845351886987,52.60167322519,2552.0249881613613,-0.0111257237875762,52.60003769134107,3.016395042128672e-05,-159.26432032711003,0.7176597849541811,-150.45300707752713,0.0,-0.0313893447486161,0.0143494052008948,2.978368534865085e-05,51.81216588152335,51.81181729658854,0.0143789688469461,-0.0335273608260333,0.0,0.0,2.751434043175037,-112.80249214353394,0.0016405161004783
-0.0007773251882004,-0.0016499080781448,-3.273832951870177e-06,159.65719630750468,-0.0007780260775189,150.9983978401173,6.283182033346634,-3.7539780128069736e-05,17.193550408857885,0.0030372800190004,-4852.052182459855,0.0004901059724189,4598.103837262549,-9.519358281778112e-05,0.0021989936570835,-0.0022080855886463,2.9718548009192607,-112.53562732724626,2544.489981423639,52.690808371795846,2544.6689808268025,-0.0110952973411899,52.68917867018993,3.0408841768220656e-05,-159.36307463244896,0.7156705161639658,-150.51037860680023,0.0,-0.0313025952231222,0.0143086933225903,3.036590830078724e-05,51.90211469220678,51.90176400319982,0.0143380895283396,-0.0335270578316014,0.0,0.0,2.6852769489382284,-112.68973361585212,0.0016415726762866
-0.0007762479764516,-0.0016510020397641,-3.2888263658624244e-06,159.76073827550067,-0.0007769438158388,151.05946591350397,6.28318201835322,-3.796864163089005e-05,17.22323313057244,0.003025972316496,-4852.057952238737,0.0004956877832083,4598.275849992727,-9.488717178420106e-05,0.0021995163305851,-0.0022086483964423,2.962598775825082,-112.4236168613036,2537.1559522163,52.77965615092562,2537.334300959302,-0.0110649873453753,52.77803222666999,3.064397705151722e-05,-159.46267075916208,0.7136876030448077,-150.5670340327301,0.0,-0.031224900015947,0.0142680854656394,3.085178892902468e-05,51.99178243530046,51.99142971084372,0.0142973142463914,-0.0335267524418767,0.0,0.0,2.611711420176954,-112.57728333523808,0.001642622333969
-0.000775174940922,-0.0016520933814355,-3.3032533076119804e-06,159.86557759757235,-0.0007758657721926,151.12026988518318,6.283182003926279,-3.838916555175868e-05,17.25282337881726,0.003015393176428,-4852.063731899671,0.0005016954197884,4598.448158835028,-9.45764226190176e-05,0.002200055668979,-0.0022092323924976,2.9533683580888845,-112.3119197079312,2529.8425987928385,52.86821715842152,2530.020286847922,-0.0110347863972606,52.866598935372814,3.086941979272091e-05,-159.56319798211666,0.7117109716091504,-150.6230926420306,0.0,-0.0311548793515628,0.0142275770652552,3.124329991288498e-05,52.081169961784255,52.08081527068975,0.0142566387683084,-0.0335264447542199,0.0,0.0,2.5309136860979136,-112.46513863196272,0.0016436663072559
-0.0007741059705433,-0.0016531824859259,-3.3168018806951047e-06,159.97175784435257,-0.0007747918602401,151.18085128263434,6.283181990377706,-3.879572800997183e-05,17.282321408798175,0.0030055138173584,-4852.069521411021,0.0005080423361029,4598.62076286691,-9.426226380831248e-05,0.0022006123522854,-0.0022098377116457,2.9441631372637667,-112.20054102272636,2522.549591311331,52.95649206645119,2522.726612993805,-0.0110046873663998,52.95487945161067,3.108544097014991e-05,-159.66474545083128,0.7097405932689287,-150.6786775562793,0.0,-0.0310910747371564,0.0141871654940972,3.154348876922083e-05,52.170278103278,52.16992151308401,0.0142160607525098,-0.0335261348642426,0.0,0.0,2.4430809356557037,-112.35330836018146,0.0016447058018792
-0.0007730409874419,-0.0016542697865166,-3.32920951221254e-06,160.0793098285728,-0.0007737219904649,151.2412564443917,6.283181977970074,-3.918352718671564e-05,17.31172747265672,0.0029963026604824,-4852.075320741204,0.0005146677128738,4598.793661168365,-9.394559149936617e-05,0.0022011867602816,-0.0022104642807203,2.934982913239945,-112.08948808268592,2515.276770149365,53.04448157949176,2515.453120279495,-0.010974683427152,53.04287446704207,3.129250086032081e-05,-159.76738060279067,0.707776450786285,-150.73390821125452,0.0,-0.031032161030307,0.0141468488974402,3.175517149616796e-05,52.25910768379556,52.25874925889512,0.0141755785672192,-0.033525822863797,0.0,0.0,2.3484309357450117,-112.24179891097016,0.0016457419326605
-0.0007719799484843,-0.0016553557211858,-3.3402576564423534e-06,160.18825002613391,-0.0007726560891459,151.30153530276746,6.28318196692193,-3.954849833671313e-05,17.341041820810002,0.0029877253413246,-4852.081129858692,0.0005215061149149,4598.966852821881,-9.36272736807942e-05,0.0022017790561322,-0.0022111118313904,2.925827541543648,-111.97877081049928,2508.024027636438,53.13218641755829,2508.199705405262,-0.0109447680838053,53.13058468871442,3.149122337491428e-05,-159.8711568610638,0.7058185288751871,-150.78889447217904,0.0,-0.0309766915115369,0.0141066256111642,3.188182610120488e-05,52.34765952355204,52.34729932338188,0.0141351908054583,-0.033525508839203,0.0,0.0,2.247201587515579,-112.13062599342236,0.0016467757110225
-0.0007709221157401,-0.0016564409370282,-3.349776642791038e-06,160.29857528237116,-0.0007715939208839,151.36174017523277,6.283181957402944,-3.988728805083605e-05,17.370264695526448,0.0029797480167259,-4852.086948732023,0.0005237487611811,4599.140336912426,-9.330813960138053e-05,0.0022023897224156,-0.0022117794270869,2.9166865748909574,-111.86839319251597,2500.776058105083,53.21960686702786,2500.965882973171,-0.0109149351958803,53.21801263620996,3.1689227291396913e-05,-159.97611806709477,0.703866816657416,-150.8437324885404,0.0,-0.0309203787531084,0.0140665289168309,3.192689688944715e-05,52.43593444167754,52.43557251955865,0.014094887889557,-0.0335251928593519,0.0,0.0,2.139650421308978,-112.019770080652,0.0016478077962235
-0.0007698692777649,-0.0016575300979577,-3.357857831852761e-06,160.4103784270084,-0.0007705185773653,151.4221951227471,6.283181949321754,-4.0200646924419024e-05,17.399396032209676,0.0029724341398363,-4852.092777329736,0.0005420334174801,4599.314112526056,-9.298912410750146e-05,0.0022030074319963,-0.0022124833411543,2.9075234887967856,-111.75716270457912,2493.527502678874,53.30674456972228,2493.6947721990496,-0.0108851785313907,53.30519625861974,3.191733781415285e-05,-160.0823583579181,0.701921828687512,-150.89811807739872,0.0,-0.0308656876793504,0.0140272873503632,3.1867127063143215e-05,52.52393276962682,52.52356874755085,0.0140547024864173,-0.0335248746190014,0.0,0.0,2.026054030902197,-111.9087130868673,0.0016488335774376
-0.0007688205930817,-0.001658606677002,-3.364120915853889e-06,160.5252281362082,-0.0007694567047159,151.48207884081137,6.28318194305867,-4.048305249509005e-05,17.42843588791238,0.0029657898758637,-4852.0986156203135,0.0005479686914041,4599.48817874783,-9.266996672429052e-05,0.0022036630086691,-0.0022131952014244,2.898414193539254,-111.64496047659884,2486.304984400971,53.39364689983349,2486.482088543688,-0.0108554912072961,53.39209569003359,3.210444592338722e-05,-160.18872925180867,0.6999835842956863,-150.95277696221285,0.0,-0.0308182550851098,0.013988126504501,3.203135910679023e-05,52.611650277697066,52.61129110948316,0.0140155399771289,-0.0335245544767521,0.0,0.0,1.9067074479290675,-111.79961622204158,0.001649869608477
-0.0007677671276077,-0.0016596737876763,-3.371263062909615e-06,160.6331847066498,-0.0007684146746956,151.54104746037632,6.283181935916524,-4.078173827829124e-05,17.457384889107395,0.0029596362057892,-4852.104463572559,0.000542154933698,4599.662534667056,-9.234732391466523e-05,0.0022044913621167,-0.0022137659062757,2.8893562807996025,-111.53753481074718,2479.132514099695,53.48026674432882,2479.3057617352715,-0.0108258675072077,53.47872195299259,3.2269817557594024e-05,-160.30472066678865,0.698051070549796,-151.0082795313731,0.0,-0.0307653669398388,0.0139492175421821,3.2459104725143456e-05,52.69909392331314,52.698737136038126,0.013976460264925,-0.0335242324562318,0.0,0.0,1.7819234575380722,-111.68810663597333,0.001650915324753
-0.0007667189601562,-0.0016607421603948,-3.382517677327993e-06,160.74127839865642,-0.0007673743342618,151.59972071460112,6.283181924661909,-4.115438337024262e-05,17.48624341990087,0.0029538816915275,-4852.11032115619,0.0005360605264279,4599.837179378204,-9.202085771702967e-05,0.0022052639462973,-0.0022144220855975,2.880325538252138,-111.4293567298514,2471.9805404673284,53.566605749234746,2472.153458866674,-0.0107963031038541,53.56506733546812,3.236115835007657e-05,-160.42283065019734,0.6961242988373841,-151.0642690376736,0.0,-0.0307086269831307,0.013910391277504,3.276230010812984e-05,52.78626549152172,52.785908121620665,0.0139374671387299,-0.0335239091966271,0.0,0.0,1.652031856531614,-111.57818210531318,0.0016519614203634
-0.0007656790717835,-0.0016618174124505,-3.395340588417218e-06,160.85536717187568,-0.0007663324953772,151.65882054185658,6.283181911838998,-4.1555938426814464e-05,17.515011729277177,0.0029484813673557,-4852.116188341131,0.0005371420495312,4600.012111978634,-9.16928802210124e-05,0.0022059627930267,-0.0022151824549989,2.871318117176738,-111.32111914359812,2464.847595795537,53.65266461638876,2465.0198487494786,-0.0107667942643958,53.65113214599918,3.240383083386564e-05,-160.53716203937884,0.6942034959377809,-151.1201673368574,0.0,-0.0306481026231692,0.0138716396660168,3.27808749398948e-05,52.87316530497712,52.87280539933755,0.013898555439039,-0.033523585331124,0.0,0.0,1.5173786554187374,-111.46905854384072,0.0016530029861666
-0.0007646433579191,-0.0016629000481545,-3.4057186730467483e-06,160.974948656156,-0.0007652934394062,151.71862032718568,6.283181901460913,-4.191480231371975e-05,17.54369005130356,0.0029433949002868,-4852.122065096812,0.0005454046673946,4600.187331568087,-9.136631735311058e-05,0.002206628844829,-0.0022160048875269,2.862334207680587,-111.213099326053,2457.7337646192277,53.73844420507889,2457.905086797244,-0.0107373376683672,53.73691732681015,3.244248125722002e-05,-160.64819780429465,0.6922887610025559,-151.17578930490262,0.0,-0.0305829628183194,0.0138329671079889,3.251400606586212e-05,52.95979347058161,52.95943037633717,0.0138597242797326,-0.0335232610909342,0.0,0.0,1.3783252259980825,-111.36045904463552,0.0016540400503492
-0.0007636118502956,-0.0016639883856402,-3.411131842458271e-06,161.09783507142967,-0.0007642570927212,151.7790910624746,6.283181896047744,-4.218550953114258e-05,17.572278623275036,0.0029385812585754,-4852.127951392163,0.000557596220378,4600.362837248672,-9.104373334528949e-05,0.0022072931665102,-0.0022168560985408,2.853374134357461,-111.1053244118182,2450.639168162489,53.82394552783665,2450.8095898323,-0.0107079304024984,53.82242360779147,3.250450339477156e-05,-160.75803482005026,0.6903801139356186,-151.2312255028095,0.0,-0.0305123599034388,0.0137943726038946,3.201945749042405e-05,53.04615047355739,53.045784111134445,0.0138209761101509,-0.0335229363504338,0.0,0.0,1.235247396271644,-111.25237866852966,0.0016550746460504
-0.0007625835605605,-0.0016650798933531,-3.410794972673187e-06,161.2222574787546,-0.0007632232871554,151.8400741128823,6.2831818963846136,-4.2353281902197474e-05,17.600777677867438,0.0029340127796005,-4852.133847195876,0.0005711963273565,4600.538628124865,-9.07269700994647e-05,0.0022079731357541,-0.0022177165625086,2.844430520747097,-110.99786885366208,2443.558403440661,53.90916558222869,2443.7280077855976,-0.0106785699354518,53.90764797457036,3.25999425434215e-05,-160.86831315811756,0.6884775542170745,-151.2866793448524,0.0,-0.0304317448247897,0.0137557836792665,3.138583993022495e-05,53.13223693881483,53.13186752589596,0.0137822390158688,-0.0335226108089248,0.0,0.0,1.088534494671087,-111.14469209735668,0.0016561093219569
-0.0007615505249609,-0.0016661705411349,-3.4051735101762285e-06,161.3472448531471,-0.0007621846539623,151.90129468515258,6.283181902006076,-4.242569381084388e-05,17.629187173390022,0.0029298011230158,-4852.139752476625,0.0005832206616817,4600.714703302352,-9.041675141241296e-05,0.0022086800822521,-0.0022185795074804,2.8354582545157503,-110.8899200116982,2436.45336070588,53.99409222853748,2436.622251579659,-0.0106492533315923,53.99257851987865,3.272844066096326e-05,-160.980097679565,0.6865815384223901,-151.34241292185175,0.0,-0.0303446313178593,0.0137169775418308,3.071739191285608e-05,53.218052927545685,53.217680769991325,0.0137432881839361,-0.033522284127972,0.0,0.0,0.9385883457562554,-111.03650606128656,0.0016571462066327
-0.0007605193679468,-0.0016672597655517,-3.3951206149706984e-06,161.47267340095945,-0.0007611480327712,151.96254562034989,6.283181912058971,-4.2417405442756575e-05,17.657506920952223,0.0029260385535488,-4852.145667203075,0.0005943754119625,4600.891061884883,-9.011344069283588e-05,0.002209417039372,-0.0022194473329286,2.826490200715802,-110.78182949807685,2429.350351318222,54.07873841089692,2429.5185420094667,-0.0106199763792296,54.07722819166562,3.288438313345552e-05,-161.09397822095414,0.6846925110469096,-151.39841130419404,0.0,-0.0302550426060331,0.0136782087546173,3.0009419299702652e-05,53.30359730459268,53.303222723222966,0.013704378015695,-0.0335219560056846,0.0,0.0,0.7858222197205719,-110.92816780015458,0.0016581840403531
-0.0007594917623257,-0.0016683472896017,-3.3816157267387106e-06,161.59848482266642,-0.0007601152860319,152.02374756055704,6.283181925563859,-4.2345438402978215e-05,17.685737075203072,0.0029226843333045,-4852.151591344015,0.0006042062252996,4601.067702976274,-8.98173341541072e-05,0.0022101794624222,-0.0022203177193021,2.817546396517888,-110.67419963646248,2422.2668592941104,54.16310775257161,2422.434419967381,-0.0105907347485327,54.161600698314665,3.306112465719044e-05,-161.20993478288557,0.6828100494275443,-151.45460439314152,0.0,-0.0301592310070694,0.0136395342703131,2.9283457990718064e-05,53.38887049660357,53.38849377318963,0.0136655654158549,-0.0335216262041479,0.0,0.0,0.6306597382083758,-110.82025833298958,0.0016592227613352
