FR,longslipRL,FL,brake,pitch,rollrate,FxRL,FyRL,RL,FyFR,yaw,RR,gas,sideslipRL,yawrate,sideslipRR,sideslipFR,FxRR,pitchrate,longslipFR,x,ax,steeringangel,longslipFL,y,sideslipFL,slip,FxFL,signal,FxFR,roll,signal,FyFL,slip1,vy,vx,FyRR,longslipRR,az,ay
4.908665387932768,0.0008505022554524,4.908660264512808,0.0178487654336768,-0.0007033287763053,-6.318388936396227e-07,141.89464782555154,-165.38585175345034,4.921303379268887,199.71909757127617,-0.0342923563992191,4.921301706886711,0.0,0.0019816395729397,-5.462119185762616e-07,-0.0019816302806323,-0.0024145789455848,141.89471821627347,2.517906474128238e-07,-0.0008504166119508,4572.027411554257,2.6772185757947422e-05,0.0,-0.000850416583622,-4851.171959099719,0.0024145840462093,-2.908327727151869e-07,-140.5853534797213,2.9786949312803666,-140.585301019358,-3.0621400832371424e-08,0.0,-199.71927219035476,6.283185016346813,-4.739994360666147e-07,1.626862811614494,165.3852754233794,0.0008505035228141,2.067254635648115e-07,-4.295566872234241e-07
4.908666198288106,0.0008504993297345,4.908661078193974,0.0178487679552021,-0.0007033262985344,-6.236439061000986e-07,141.894127154798,-165.38607523589977,4.921304158846679,199.71884559208277,-0.0342923618499177,4.921302493354641,0.0,0.0019816420378099,-5.441360467292846e-07,-0.0019816290227694,-0.0024145761145338,141.89421626992566,2.445362698012191e-07,-0.0008504166651949,4572.043670622956,2.6126997688259827e-05,0.0,-0.0008504165863414,-4851.172516884927,0.0024145853229565,-2.8971684180476506e-07,-140.58536518074658,2.9493582876595994,-140.5853030098918,-3.6901325575726834e-08,0.0,-199.71939617046485,6.283185017462745,-4.721734738824681e-07,1.62686307633494,165.38515101269616,0.0008505008308217,1.6999819529578756e-07,-9.226818544619268e-07
4.908666991092275,0.0008504961704446,4.908661871817288,0.0178487708118452,-0.0007033238921365,-6.07090612058594e-07,141.8936346731597,-165.38628485063495,4.921304925071438,199.71860722463,-0.0342923672799337,4.921303252052951,0.0,0.0019816443163444,-5.420763515924181e-07,-0.0019816279284205,-0.0024145734706965,141.8937420122132,2.3749330309125786e-07,-0.0008504167112563,4572.059929694263,2.551262991064015e-05,0.0,-0.0008504165784144,-4851.1730746703215,0.0024145864761051,-2.91532045859424e-07,-140.58537662713942,2.9076153818394896,-140.58530565788638,-4.3053932607419385e-08,0.0,-199.71951321765133,6.283185015647541,-4.751162289667108e-07,1.6268633349179409,165.38503579922644,0.0008504978903261,1.5494293108537338e-07,-1.3814471268410464e-06
4.908667765531024,0.0008504934246747,4.908662644465709,0.0178487732169369,-0.0007033215540957,-5.828327766623418e-07,141.89314303219984,-165.38648396038607,4.921305681603071,199.718379457536,-0.0342923726895574,4.921303987649319,0.0,0.0019816464464104,-5.400591580344903e-07,-0.0019816269414433,-0.002414570989608,141.8932662113723,2.308367414277853e-07,-0.0008504167646814,4572.076188768115,2.4902636301901424e-05,0.0,-0.0008504165801589,-4851.173632455946,0.0024145875741462,-2.961231930446758e-07,-140.5853873628336,2.853607548649519,-140.58530803259816,-4.8996901647949913e-08,0.0,-199.7196265707908,6.283185011056394,-4.825753653406567e-07,1.6268635872081012,165.38492805184524,0.0008504953443943,1.2848703096744626e-07,-1.821284180027509e-06
4.90866852317955,0.0008504903996911,4.9086633979080885,0.0178487759746837,-0.0007033192810677,-5.516053125445343e-07,141.89267178507686,-165.38666516615038,4.921306423960028,199.71817023682223,-0.0342923780793742,4.921304697061644,0.0,0.001981648361852,-5.381115742081414e-07,-0.0019816261529916,-0.002414568722979,141.89281009740955,2.244657005994046e-07,-0.0008504168075896,4572.092447844448,2.4313854053838897e-05,0.0,-0.000850416571349,-4851.174190241843,0.0024145885218083,-3.032816516693357e-07,-140.58539763929235,2.787528568090968,-140.5853109382428,-5.465945134388052e-08,0.0,-199.71972814616703,6.283185003897935,-4.942115956263767e-07,1.6268638336679664,165.3848359635963,0.0008504924991463,1.2347455028175913e-07,-2.215278782585185e-06
4.9086692630940485,0.0008504878237658,4.908664131262213,0.0178487782752356,-0.0007033170693263,-5.142523886152018e-07,141.89220772673934,-165.38683234022884,4.921307156602164,199.71797539018772,-0.0342923834502355,4.921305385669188,0.0,0.0019816500896553,-5.362641121996162e-07,-0.0019816254973138,-0.0024145666559012,141.89235877726637,2.1853651211953562e-07,-0.0008504168593204,4572.108706923203,2.3736941217887857e-05,0.0,-0.0008504165738755,-4851.174748028046,0.0024145893758039,-3.127815692111176e-07,-140.58540733779375,2.7096241811906623,-140.58531389503673,-5.997428293196585e-08,0.0,-199.71982237510736,6.283184994398017,-5.096576176694092e-07,1.6268640741279787,165.384755253802,0.0008504900816414,1.0590492942918696e-07,-2.578671557367926e-06
4.908669986889295,0.0008504849360712,4.908664846307742,0.0178487809275688,-0.0007033149150983,-4.7151847863060636e-07,141.89175692788027,-165.38697944171864,4.921307874710196,199.71780102864125,-0.0342923888033027,4.921306049837746,0.0,0.0019816515995686,-5.345435404790601e-07,-0.0019816250231895,-0.0024145648003726,141.8919197365961,2.129368772262797e-07,-0.0008504168990504,4572.124966004323,2.3172412175535786e-05,0.0,-0.0008504165655028,-4851.175305814592,0.0024145900796307,-3.2436673432503724e-07,-140.5854163691833,2.620191380042834,-140.58531729247198,-6.48863176902863e-08,0.0,-199.71990273052415,6.283184982812852,-5.284967193823954e-07,1.6268643090424562,165.38469155847488,0.0008504873301004,1.0831237264704913e-07,-2.8940509973622057e-06
4.908670693593865,0.0008504825207569,4.908665542202471,0.0178487831257522,-0.0007033128143008,-4.244347881035171e-07,141.8913191872264,-165.3871100590535,4.921308583005468,199.71764323500656,-0.0342923941399904,4.9213066954956695,0.0,0.00198165288286,-5.329780053784073e-07,-0.0019816247042291,-0.0024145631809098,141.8914912553477,2.077966781982833e-07,-0.0008504169481098,4572.14122508775,2.2626515406837303e-05,0.0,-0.0008504165695609,-4851.17586360151,0.0024145906473762,-3.377802318281223e-07,-140.58542496775868,2.519577472812061,-140.58532100223778,-6.934535568885106e-08,0.0,-199.7199733660601,6.283184969399354,-5.503110400932552e-07,1.6268645382366675,165.38464030247545,0.0008504850265541,9.697550506794277e-08,-3.1703701820480604e-06
4.90867138481622,0.0008504797734171,4.908666220718949,0.0178487856652359,-0.0007033107631017,-3.737197369229798e-07,141.89088828927285,-165.38721902584638,4.921309276290113,199.71750723156555,-0.0342923994619814,4.921307318648883,0.0,0.0019816539496198,-5.315892714532277e-07,-0.0019816245537333,-0.0024145617704101,141.8910684069138,2.029905440823357e-07,-0.0008504169843661,4572.157484173426,2.2086497481244267e-05,0.0,-0.0008504165631165,-4851.176421388824,0.0024145910619144,-3.527370297216164e-07,-140.58543275147812,2.4081789254545725,-140.58532503286037,-7.331376336055436e-08,0.0,-199.72002838326424,6.283184954442556,-5.746369516009079e-07,1.626864762150212,165.3846063902712,0.0008504823674303,9.446720009642277e-08,-3.401028413706947e-06
4.90867205979738,0.0008504775391627,4.908666881366606,0.0178487877835223,-0.0007033087580799,-3.207818340541193e-07,141.8904793016402,-165.38731282051506,4.921309956839896,199.71739084368832,-0.0342924047711573,4.921307925805231,0.0,0.001981654873128,-5.303968864306455e-07,-0.00198162466599,-0.0024145606757697,141.89066252634257,1.9848688552811475e-07,-0.000850417031827,4572.173743261298,2.157121450650226e-05,0.0,-0.0008504165710553,-4851.176979176556,0.0024145912419538,-3.6895197853752283e-07,-140.58544047090822,2.286439982905411,-140.58532978770856,-7.67608816209811e-08,0.0,-199.72006992137256,6.283184938227608,-6.010106233899399e-07,1.6268649806223197,165.3845878248929,0.0008504801735653,6.886431673802536e-08,-3.579483334923188e-06
4.908672720332917,0.0008504749393607,4.908667525880639,0.0178487902345585,-0.0007033067973787,-2.662528918439194e-07,141.89006903180146,-165.3873884339199,4.921310620409127,199.7172987751158,-0.0342924100694455,4.921308512788928,0.0,0.0019816555971031,-5.293931003809635e-07,-0.0019816250328097,-0.0024145597720049,141.89025633116586,1.9412923339587602e-07,-0.0008504170660543,4572.1900023513135,2.1052630616519105e-05,0.0,-0.0008504165674224,-4851.177536964719,0.0024145912699917,-3.861005818301117e-07,-140.58544715208393,2.1548510734705237,-140.58533473337042,-7.967010257660227e-08,0.0,-199.7200919841518,6.2831849210790045,-6.289041511364454e-07,1.626865194073583,165.38459323016988,0.0008504776162807,6.068076926533558e-08,-3.705894507569583e-06
4.908673365373511,0.0008504728263765,4.908668153587246,0.0178487922549964,-0.0007033048788463,-2.112165517634501e-07,141.88968092909283,-165.3874451598145,4.921311273953126,199.71722440343407,-0.034292415358876,4.921309085856056,0.0,0.0019816560319248,-5.286118685946953e-07,-0.0019816256019443,-0.0024145591055765,141.88986987007974,1.9000771483359041e-07,-0.0008504171069292,4572.206261443419,2.0563073678761164e-05,0.0,-0.0008504165787091,-4851.178094753324,0.0024145911336096,-4.0387462319241467e-07,-140.5854537974667,2.013947001151811,-140.5853402067039,-8.20297942705683e-08,0.0,-199.72010143896577,6.283184903304963,-6.578161781526735e-07,1.6268654023321183,165.38461698830756,0.0008504755101767,3.7235959368584164e-08,-3.7804726868257e-06
4.9086739962805135,0.0008504703632478,4.908668766238526,0.0178487945616199,-0.0007033030009884,-1.5615244315001046e-07,141.88928855516224,-165.3874804943947,4.921311912221458,199.7171701160109,-0.0342924206418997,4.921309640474428,0.0,0.0019816563081856,-5.280894123590673e-07,-0.0019816262654966,-0.0024145585987801,141.88947810227882,1.8599759671718546e-07,-0.0008504171360358,4572.222520537569,2.006501165250669e-05,0.0,-0.0008504165800954,-4851.17865254238,0.0024145908706788,-4.219664810617692e-07,-140.5854594688662,1.8643049316144888,-140.5853457181579,-8.38390265679807e-08,0.0,-199.72009491749455,6.283184885213105,-6.87246306239709e-07,1.6268656057869375,165.38465817964513,0.0008504730382251,2.7305465658401732e-08,-3.81324711913207e-06
4.9086746122397615,0.0008504683791512,4.908669363218698,0.017848796474768,-0.0007033011621598,-1.0222432469261541e-07,141.88892268775888,-165.38750028326987,4.9213125397283335,199.71713241052032,-0.0342924259211923,4.921310183066039,0.0,0.0019816563858457,-5.278390019609041e-07,-0.0019816270717406,-0.0024145583340157,141.88911036197106,1.8215971326559849e-07,-0.0008504171729641,4572.238779633712,1.9600807261213705e-05,0.0,-0.0008504165928432,-4851.179210331885,0.0024145904259833,-4.401134991611409e-07,-140.58546506864388,1.7065421784759542,-140.58535193867306,-8.51025533899973e-08,0.0,-199.72007614609663,6.283184867066087,-7.167672460505291e-07,1.626865804291175,165.38471026843797,0.0008504710183299,4.122661553493977e-09,-3.80028868805541e-06
4.908675214567709,0.000850466052355,4.908669946219515,0.0178487986583537,-0.0007032993611478,-4.9991363602560935e-08,141.88854881024054,-165.38750326783784,4.92131315065193,199.71711382647808,-0.0342924311994537,4.921310709173343,0.0,0.0019816563190893,-5.27857407753451e-07,-0.0019816280026135,-0.0024145582545137,141.88873333793632,1.7847589066125346e-07,-0.000850417196811,4572.2550387318,1.9122957120095e-05,0.0,-0.0008504165979815,-4851.179768121837,0.0024145899839664,-4.580572236678666e-07,-140.58546972075612,1.5413137975487283,-140.58535788364497,-8.583571931545995e-08,0.0,-199.7200446967537,6.283184849122363,-7.459585055366951e-07,1.6268659982112472,165.3847760321466,0.0008504686405524,-2.0440516535486363e-08,-3.7546605809742153e-06
4.90867580210491,0.0008504641884333,4.908670514862603,0.0178488005122054,-0.0007032975949894,-7.368563568981005e-10,141.88820439575977,-165.38748892735575,4.921313749215145,199.7171190303052,-0.0342924364795073,4.921311225150095,0.0,0.0019816559823038,-5.281725053100284e-07,-0.0019816291750343,-0.0024145585977353,141.88838389255184,1.7512077610001173e-07,-0.0008504172253268,4572.271297831788,1.868496034652952e-05,0.0,-0.0008504166176217,-4851.180325912228,0.0024145894090455,-4.7555211076439787e-07,-140.58547381088883,1.3693099976027885,-140.58536440279593,-8.606208367933357e-08,0.0,-199.7200082810353,6.283184831627476,-7.744206370976901e-07,1.626866187433463,165.38485646921112,0.0008504667044072,-6.181935861809374e-08,-3.655088867982804e-06
4.908676376215336,0.000850461986843,4.908671069869768,0.0178488026217047,-0.000703295861335,4.5602362214942455e-08,141.8878477996835,-165.3874601069885,4.921314330479095,199.7171477881838,-0.0342924417642926,4.921311726303135,0.0,0.0019816556327737,-5.287671623610589e-07,-0.0019816303569269,-0.0024145590427199,141.88802174235946,1.719750773635138e-07,-0.0008504172472469,4572.287556933629,1.8229722071956638e-05,0.0,-0.0008504166262112,-4851.180883703048,0.0024145886651392,-4.923188109235781e-07,-140.58547654212822,1.191253377120269,-140.58537093784415,-8.581208399487795e-08,0.0,-199.7199566005046,6.283184814860776,-8.016991131386258e-07,1.6268663722957748,165.3849500636136,0.0008504644223333,-8.777883310644025e-08,-3.525435533405134e-06
4.908676936517194,0.0008504602281126,4.90867161053659,0.0178488044289198,-0.000703294157615,8.815258817688038e-08,141.88752293625788,-165.38742418623843,4.921314899067353,199.71718889103795,-0.0342924470563162,4.921312218873574,0.0,0.0019816551819763,-5.295900838032795e-07,-0.0019816316254658,-0.0024145595960138,141.88768959268532,1.690802447853288e-07,-0.0008504172740692,4572.303816037282,1.7814382932696643e-05,0.0,-0.0008504166462657,-4851.181441494279,0.0024145877735021,-5.081496483619534e-07,-140.58547957347977,1.007895997392749,-140.58537823342334,-8.511873011964685e-08,0.0,-199.71989303150124,6.283184799029938,-8.274559519234869e-07,1.6268665526964945,165.38504958082686,0.0008504625658094,-1.2232137928460857e-07,-3.357650986319967e-06
4.908677484159259,0.0008504581474947,4.908672138167476,0.0178488064391132,-0.0007032924819828,1.2689619908505604e-07,141.8871829182499,-165.38738110066026,4.921315450106859,199.71723888595432,-0.0342924523576567,4.92131269837882,0.0,0.0019816547146174,-5.306081699904537e-07,-0.0019816329099041,-0.0024145601631469,141.887341921842,1.6636225330289004e-07,-0.0008504172901788,4572.320075142703,1.7378613232393873e-05,0.0,-0.0008504166613308,-4851.181999285906,0.002414586867099,-5.228909157039987e-07,-140.58548192793842,0.820016303155936,-140.58538515455362,-8.402080201334097e-08,0.0,-199.71981971967463,6.283184784288671,-8.514409931738481e-07,1.626866728931846,165.38515583902972,0.0008504603805113,-1.4417496425116714e-07,-3.180296063949428e-06
4.908678018453051,0.0008504564802849,4.908672652705972,0.0178488081789902,-0.0007032908323145,1.610551505802682e-07,141.88687600158312,-165.38733135583146,4.921315988104947,199.7172979246408,-0.0342924576702023,4.921313170759393,0.0,0.0019816541049066,-5.318107444801489e-07,-0.001981634326043,-0.002414560923282,141.8870261600537,1.6383560446003e-07,-0.0008504173099093,4572.336334249852,1.6984296789876453e-05,0.0,-0.0008504166862702,-4851.182557077909,0.0024145858150495,-5.364248514015297e-07,-140.5854848415549,0.6284159027609812,-140.58539264161556,-8.256017146644293e-08,0.0,-199.71973921470408,6.283184770754735,-8.734625893159027e-07,1.6268669009235976,165.38526807396374,0.000850458599447,-1.70571740177249e-07,-2.968298574667447e-06
4.908678540356962,0.0008504545133811,4.908673155316525,0.0178488100773428,-0.0007032892073812,1.908825925284073e-07,141.88655157578506,-165.3872758588278,4.921316508746808,199.7173658144972,-0.034292462995703,4.9213136315283,0.0,0.0019816535255909,-5.331797525207098e-07,-0.0019816357121693,-0.0024145616906128,141.88669286353704,1.614247330943422e-07,-0.0008504173207504,4572.352593358687,1.6567233328466736e-05,0.0,-0.0008504167059879,-4851.183114870265,0.0024145847879169,-5.486248377463614e-07,-140.58548707992614,0.4339162206454265,-140.58539968968907,-8.078185324726678e-08,0.0,-199.7196522378748,6.283184758554748,-8.933146683072366e-07,1.626867068930378,165.38538595266047,0.0008504565136266,-1.8406576128321688e-07,-2.7538845703731504e-06
4.908679049405925,0.0008504529245324,4.908673645909008,0.0178488117454687,-0.0007032876057944,2.1580328690437318e-07,141.8862609576949,-165.38721731834264,4.921317016382885,199.7174405570697,-0.0342924683357372,4.921314086170641,0.0,0.0019816528694361,-5.346989745006663e-07,-0.0019816371680368,-0.0024145625891446,141.88639263602235,1.591218262695696e-07,-0.0008504173355994,4572.36885246917,1.619229172129444e-05,0.0,-0.0008504167333951,-4851.18367266295,0.0024145836673027,-5.59411605223662e-07,-140.58548987291965,0.2373550355817884,-140.58540729695565,-7.873201070108659e-08,0.0,-199.7195617176026,6.283184747767981,-9.108681897492712e-07,1.6268672329008136,165.38550644084594,0.0008504548037172,-1.99151916548889e-07,-2.51340358873593e-06
4.9086795465026,0.0008504510653658,4.908674125383188,0.017848813529908,-0.0007032860270898,2.3619331109777957e-07,141.88595130346778,-165.38715760595744,4.921317507193002,199.7175199844359,-0.0342924736916682,4.9213145303958825,0.0,0.0019816522855206,-5.363428462567577e-07,-0.0019816385523454,-0.0024145634477704,141.88607351661582,1.568650703250128e-07,-0.0008504173423449,4572.385111581262,1.5793282844949057e-05,0.0,-0.000850416755929,-4851.18423045594,0.0024145826008076,-5.687229176407536e-07,-140.58549202074553,0.0395829188487205,-140.5854143760737,-7.645793998059294e-08,0.0,-199.71946861925517,6.283184738456669,-9.260218067390272e-07,1.6268673930557438,165.38562817476782,0.0008504528190472,-2.0300310196272002e-07,-2.2813141432244017e-06
4.908680031324711,0.0008504495427182,4.908674593709099,0.017848815126549,-0.0007032844706341,2.516235248736483e-07,141.88567548481592,-165.38709767253764,4.921317985178006,199.71760311355573,-0.0342924790646234,4.921314969205269,0.0,0.001981651644205,-5.380892610843635e-07,-0.0019816399894419,-0.0024145644047136,141.8857879303333,1.5463675803380718e-07,-0.0008504173530666,4572.401370694925,1.543628889505542e-05,0.0,-0.000850416784808,-4851.184788249208,0.0024145814483522,-5.765361569118248e-07,-140.58549476160726,-0.1585404129204401,-140.58542193918365,-7.40072459702856e-08,0.0,-199.7193738404709,6.28318473064343,-9.38738631870698e-07,1.6268675493719067,165.38574985088334,0.0008504511760242,-2.0671801029725228e-07,-2.0309787672219284e-06
4.908680504648505,0.0008504477851752,4.908675051600757,0.0178488167986957,-0.0007032829366453,2.6260290299414497e-07,141.88537984288672,-165.38703923257245,4.921318447068624,199.7176873383552,-0.0342924844554733,4.921315398603184,0.0,0.001981651098749,-5.39910484585895e-07,-0.0019816413305233,-0.0024145652827835,141.8854828069386,1.5239492493166117e-07,-0.0008504173561792,4572.417629810122,1.5054823085656396e-05,0.0,-0.000850416809237,-4851.18534604273,0.0024145803688997,-5.82834042134536e-07,-140.58549691374623,-0.3561498149027659,-140.58542886560744,-7.142680306378487e-08,0.0,-199.7192784285567,6.283184724345544,-9.489904514157426e-07,1.6268677020328075,165.38587018876564,0.0008504492940454,-2.015683961859361e-07,-1.7953114163264949e-06
4.908680966268665,0.0008504463178869,4.908675499109694,0.017848818325855,-0.0007032814251241,2.688598764453277e-07,141.88511740872067,-165.38698275489293,4.921318896456821,199.71777191550555,-0.0342924898648479,4.921315822990342,0.0,0.001981650524671,-5.417846588569509e-07,-0.0019816426967423,-0.002414566213744,141.88521102372866,1.5011673893155746e-07,-0.0008504173634748,4572.433888926821,1.471450210563185e-05,0.0,-0.0008504168386984,-4851.185903836482,0.0024145792257848,-5.876350467311999e-07,-140.58549968090813,-0.5523784854642199,-140.58543620062397,-6.876274387849732e-08,0.0,-199.7191828937685,6.28318471954454,-9.568072303370457e-07,1.6268678510435433,165.38598834145145,0.0008504477138321,-1.951119709645277e-07,-1.548934629395648e-06
4.908681416838131,0.0008504446562699,4.908675936769269,0.0178488198892256,-0.00070327993681,2.70992812377824e-07,141.88483508589226,-165.38693036010076,4.921319330686912,199.7178537850958,-0.0342924952931298,4.921316238754102,0.0,0.0019816500689619,-5.436858091724266e-07,-0.0019816439423305,-0.00241456702982,141.8849197258587,1.4778130955133197e-07,-0.0008504173637973,4572.450148044982,1.4350144220308596e-05,0.0,-0.0008504168639614,-4851.186461630436,0.0024145781751278,-5.909656442093914e-07,-140.58550190982388,-0.7463617755233622,-140.58544281020102,-6.605886109181049e-08,0.0,-199.71908885161207,6.283184716213942,-9.622319439447914e-07,1.6268679965512889,165.38610253456574,0.0008504459356409,-1.8241027016648838e-07,-1.3234386390859812e-06
4.908681856315692,0.0008504432358705,4.908676364735651,0.0178488213527959,-0.0007032784722648,2.6890702995638205e-07,141.8845849837359,-165.38688215178632,4.921319752897011,199.7179326539653,-0.034292500740481,4.921316649211114,0.0,0.0019816496209477,-5.455941594442915e-07,-0.0019816452082314,-0.0024145678505468,141.88466157274198,1.4534037645846e-07,-0.0008504173687555,4572.466407164576,1.4025820690129044e-05,0.0,-0.0008504168933734,-4851.187019424569,0.0024145770892773,-5.928852544385462e-07,-140.58550479500144,-0.9372410193128888,-140.58544979975508,-6.335728659851137e-08,0.0,-199.7189964045727,6.283184714294332,-9.653611795646292e-07,1.6268681385907435,165.38621304618982,0.0008504444193428,-1.7199051363119238e-07,-1.0943689445551406e-06
4.908682285223539,0.0008504416656647,4.908676783411599,0.0178488228167293,-0.000703277032838,2.6324698731595304e-07,141.88431542675983,-165.38684108430408,4.921320161087418,199.7180052205958,-0.0342925062068639,4.9213170514871765,0.0,0.0019816493185844,-5.474908229228567e-07,-0.0019816463334877,-0.0024145685332645,141.88438387796575,1.4279438945915365e-07,-0.0008504173670587,4572.482666285567,1.3677988836056116e-05,0.0,-0.0008504169186999,-4851.18757721886,0.0024145761066276,-5.93461476153902e-07,-140.58550717987617,-1.1241673696608252,-140.58545595686977,-6.069622138449733e-08,0.0,-199.7189076094577,6.28318471371811,-9.663048357783164e-07,1.6268682772744487,165.38631810286196,0.0008504427437733,-1.5420365732046573e-07,-8.922358677499662e-07
4.90868270354842,0.0008504402823693,4.908677192928357,0.0178488242124867,-0.0007032756193742,2.539320790917034e-07,141.88407591519282,-165.38680540858996,4.921320557755235,199.71807311733292,-0.0342925116920538,4.921317449289055,0.0,0.0019816490128128,-5.493537591708462e-07,-0.0019816474229425,-0.0024145692148148,141.8841369237611,1.4013784996160637e-07,-0.0008504173701825,4572.498925407923,1.3367279315799864e-05,0.0,-0.0008504169461876,-4851.188135013283,0.0024145750836099,-5.927857017891555e-07,-140.58551012692837,-1.3063056206971104,-140.58546240282882,-5.8112342974519e-08,0.0,-199.7188208757471,6.283184714393885,-9.652115178380991e-07,1.626868412658324,165.38641686624672,0.0008504412766743,-1.3219691446992716e-07,-6.919180124524393e-07
4.908683111702437,0.0008504387948435,4.908677593436335,0.0178488255686802,-0.0007032742330285,2.4162460107252204e-07,141.88381827399803,-165.38677597689963,4.921320941504983,199.71813340359444,-0.0342925171955543,4.921317839959056,0.0,0.0019816488162275,-5.511561944020564e-07,-0.0019816483632719,-0.002414569745936,141.88387229788822,1.3740156452735862e-07,-0.0008504173676437,4572.51518453161,1.3035619754866231e-05,0.0,-0.0008504169702338,-4851.18869280782,0.0024145741711589,-5.909464606597892e-07,-140.58551262002456,-1.4828380007471464,-140.5854679998906,-5.5638090597059575e-08,0.0,-199.7187382850959,6.283184716233126,-9.622251693987062e-07,1.6268685448212168,165.3865072762783,0.0008504397023224,-1.0798253031982757e-07,-5.187602656779171e-07
4.908683509786892,0.0008504374454343,4.90867798519905,0.0178488268991346,-0.0007032728744835,2.263807509708256e-07,141.88358862305665,-165.3867507051674,4.921321314332506,199.7181872781572,-0.0342925227166866,4.921318225572951,0.0,0.0019816486181861,-5.528851573765017e-07,-0.0019816492776351,-0.0024145702446105,141.88363679751956,1.345689794407235e-07,-0.0008504173690792,4572.5314436566005,1.2738504247500894e-05,0.0,-0.0008504169959167,-4851.189250602452,0.0024145732429676,-5.880472031684458e-07,-140.58551569283975,-1.6529679181087702,-140.58547379861432,-5.3303678344941246e-08,0.0,-199.71865879889836,6.283184719132383,-9.575140346093047e-07,1.6268686738475846,165.38659102338386,0.0008504382872287,-7.943864414605821e-08,-3.5036805458508e-07
4.908683898085276,0.0008504360410173,4.908678368312596,0.0178488281651767,-0.0007032715447157,2.0891487894592595e-07,141.88334292819354,-165.38673223894014,4.921321675565622,199.718231598764,-0.0342925282546505,4.921318603652146,0.0,0.0019816485535656,-5.545301371859747e-07,-0.0019816500572516,-0.0024145705767354,141.88338611774608,1.3166674510157808e-07,-0.0008504173664207,4572.547702782861,1.2423652736628243e-05,0.0,-0.0008504170189765,-4851.189808397162,0.0024145724401376,-5.841905526314557e-07,-140.58551840214878,-1.8159236424194964,-140.5854787732539,-5.1133996576186246e-08,0.0,-199.7185849791502,6.283184722989033,-9.512450214746624e-07,1.6268687997893514,165.3866664905605,0.000850436819123,-5.6349297976907314e-08,-2.104180637486288e-07
4.908684276888208,0.000850434722887,4.908678743179902,0.0178488294493416,-0.0007032702445513,1.894028393538024e-07,141.8831226581444,-165.3867205208411,4.921322026662092,199.71826735406205,-0.034292533808595,4.9213189752504745,0.0,0.0019816485460961,-5.560891570484774e-07,-0.0019816508111915,-0.0024145708422364,141.88316200028223,1.2864500815299178e-07,-0.0008504173674214,4572.563961910364,1.2139606043039307e-05,0.0,-0.0008504170424124,-4851.190366191935,0.0024145716523676,-5.794995515965279e-07,-140.5855216599653,-1.9709619044119,-140.58548391599433,-4.9150888414420854e-08,0.0,-199.71851603772097,6.283184727680035,-9.4361827542984e-07,1.62686892275679,165.38673595205023,0.0008504354586141,-2.8620740774946895e-08,-8.158164421170413e-08
4.908684646348705,0.0008504333918808,4.908679109743566,0.0178488306390607,-0.0007032689750619,1.6846106083077152e-07,141.8828881987386,-165.38671841239787,4.921322367505726,199.7182922754964,-0.0342925393776224,4.921319339603766,0.0,0.0019816486805371,-5.57554471431064e-07,-0.0019816514068927,-0.0024145709549213,141.88292383503273,1.255566747728108e-07,-0.0008504173656636,4572.580221039079,1.183983251236348e-05,0.0,-0.000850417063246,-4851.190923986757,0.0024145709791744,-5.741022174837078e-07,-140.58552454894232,-2.1173713970250287,-140.5854882402165,-4.737069944965728e-08,0.0,-199.71845393068827,6.283184733077369,-9.348420318269e-07,1.6268690427714825,165.3867962680937,0.0008504340837409,-4.3806013204219635e-09,1.5934687163183726e-08
4.908685006843903,0.0008504321039657,4.908679468352144,0.0178488318675728,-0.0007032677369232,1.4624931517835425e-07,141.88267633834897,-165.38672302186046,4.921322698909847,199.71830904648385,-0.0342925449607282,4.921319697772429,0.0,0.0019816488445861,-5.589126591158895e-07,-0.0019816519512929,-0.002414571007748,141.88270955414671,1.2237116070695453e-07,-0.0008504173671389,4572.596480168981,1.1567581137538597e-05,0.0,-0.0008504170831679,-4851.191481781617,0.0024145703171885,-5.681338629812861e-07,-140.58552789748163,-2.2544761610894897,-140.58549272840062,-4.5807626843646075e-08,0.0,-199.71839633965283,6.283184739045724,-9.25136388416444e-07,1.6268691599577132,165.38684883454178,0.0008504327717342,2.3100074116197967e-08,1.0132218884533064e-07
4.908685358454129,0.0008504308428235,4.908679818850281,0.0178488329766115,-0.0007032665309532,1.2335518298920894e-07,141.88245271643507,-165.38673556145403,4.92132302122919,199.71831522539065,-0.0342925505567705,4.92132004901313,0.0,0.0019816491138422,-5.601530275855523e-07,-0.0019816523609486,-0.0024145709157543,141.88248383449832,1.1914265431974952e-07,-0.0008504173666733,4572.612739300036,1.1282814170647044e-05,0.0,-0.0008504171020623,-4851.192039576507,0.0024145697675676,-5.617224214078019e-07,-140.58553095983473,-2.381638839134874,-140.58549641645126,-4.447033598446533e-08,0.0,-199.71834561290743,6.283184745457165,-9.147094478648314e-07,1.6268692743151734,165.38689190220074,0.0008504314894231,4.505175821776012e-08,1.5803676063863699e-07
