x,ax,steeringangel,RR,longslipRL,FxFL,rollrate,ay,longslipFL,FyRL,longslipFR,vx,gas,longslipRR,slip,FyRR,FxRR,sideslipRL,RL,roll,sideslipFL,signal,signal,yawrate,sideslipRR,FL,yaw,pitch,vy,pitchrate,FyFL,FR,FxRL,y,FyFR,FxFR,brake,sideslipFR,slip1,az
4912.15979075611,0.1305018930936769,0.0,91.59393886140268,0.0020904342372316,-78.11300109636855,3.1665910712945403e-06,0.0295810392670561,-0.0004837203317691,-151.56922404959545,-0.0004839501119798,30.253603847074707,0.2275505579076434,0.0020892042823976,-8.867291878740352e-05,174.60044761317596,348.7177979666284,0.0018155076531921,91.58917620056609,5.936284185967928e-06,0.0022482817409265,-1.9893274777594363,0.0,0.0009981138129743,-0.0020902690985166,91.3522835349583,-0.0294930147111226,-0.0017882911295927,-0.0026528041387102,0.0001132386412046,-181.62119585435985,91.35988893286104,348.7571212203571,-4862.198282454582,205.91339842164015,-78.03948217556358,0.0,-0.0025521697337738,6.283096634260799,-0.0002304542658229
4912.462202134951,0.130157351980979,0.0,91.59774710384764,0.0020888701691173,-78.10885416398014,3.226820473232114e-06,0.0296456731325295,-0.0004836884366158,-151.54447566614326,-0.0004839185368048,30.254907349689773,0.2274618490331855,0.0020876376204304,-8.887361525551711e-05,174.62623011561,348.4521665958917,0.0018152365997797,91.59297424593646,5.968296343032467e-06,0.0022479719351452,-1.9988876208020336,0.0,0.0010002692934539,-0.0020906036803604,91.35621476128276,-0.0294830217198489,-0.0017871603780744,-0.0026589268053756,0.0001129415792832,-181.59853880221996,91.36383636885624,348.4916034996457,-4862.2072292742405,205.94367247923284,-78.03521457904775,0.0,-0.0025525172780384,6.283096433564331,-0.0002298335537403
4912.764626611308,0.1298137154643714,0.0,91.60154528445582,0.0020873102111784,-78.10471772475155,3.2927737420049974e-06,0.0297104630782811,-0.0004836566224378,-151.51967165245355,-0.0004838870497992,30.25620741064972,0.2273733745136273,0.002086075002888,-8.907491236534475e-05,174.65206608123222,348.1872318436649,0.0018149648242823,91.59676223257932,6.0009441424835786e-06,0.0022476613006828,-1.9986572132904967,0.0,0.0010024277374452,-0.0020909388193299,91.36013557138722,-0.0294730071575071,-0.001786032590215,-0.0026650678025237,0.0001126457773806,-181.5758075600117,91.36777341801712,348.22678604751826,-4862.216173513877,205.97400213615603,-78.03095869255513,0.0,-0.0025528655683186,6.283096232267221,-0.0002292119730817
4913.067064150994,0.1294709811518716,0.0,91.60533343163009,0.0020857543513406,-78.10059210104563,3.3625009094952947e-06,0.0297754113199104,-0.0004836248909213,-151.4948106564903,-0.0004838556488624,30.25750403899005,0.2272851337336721,0.0020845164204349,-8.927678827717993e-05,174.67795691779247,347.9229919248352,0.0018146923109129,91.6005401851308,6.0342738768228185e-06,0.0022473498295817,-1.9886373837607,0.0,0.0010045892023837,-0.0020912745320152,91.36404599293112,-0.0294629709941516,-0.0017849077536192,-0.002671226471224,0.0001123511979724,-181.55300126123015,91.37170010739348,347.962666951866,-4862.225115165871,206.00438829606247,-78.02671415800774,0.0,-0.0025532146120251,6.2830960303913095,-0.0002285885113274
4913.369514719916,0.1291291466692332,0.0,91.60911157364902,0.002084202577263,-78.09647760248707,3.4341883827087896e-06,0.0298405207413148,-0.0004835932453331,-151.46989157716348,-0.0004838243303117,30.25879724372235,0.2271971260799791,0.0020829618641489,-8.94792211358089e-05,174.70390377103007,347.6594450701531,0.0018144190465418,91.6043081282408,6.068313037876237e-06,0.0022470375087496,-1.968877209332608,0.0,0.0010067537419935,-0.0020916108322794,91.36794605333,-0.0294529131992866,-0.001783785856277,-0.0026774021510414,0.0001120578016942,-181.53011908928775,91.37561646413694,347.6992442998883,-4862.234054222587,206.03483179164925,-78.02248062574766,0.0,-0.002553564421563,6.283095827958451,-0.0002279622653368
4913.671978284076,0.1287882096806746,0.0,91.61287973864457,0.0020826548765269,-78.09237423267142,3.5061814789495594e-06,0.0299057948299574,-0.0004835616883042,-151.44491357964569,-0.0004837930910974,30.260087033834857,0.2271093509400638,0.0020814113254797,-8.968218923566223e-05,174.7299075100683,347.3965895638249,0.0018141450208961,91.60806608661008,6.103071935373744e-06,0.002246724323483,-1.9394734753305527,0.0,0.001008921407866,-0.0020919477310633,91.3718357798501,-0.0294428337418846,-0.0017826668865817,-0.0026835941850748,0.0001117655475175,-181.50716051384023,91.37952251540833,347.4365162081492,-4862.242990676375,206.06533315008065,-78.01825804895353,0.0,-0.0025539150108081,6.283095624990351,-0.0002273323542004
4913.974454809556,0.128448167826869,0.0,91.61663795456472,0.0020811112363668,-78.08828155242703,3.577007007658289e-06,0.0299712385987577,-0.00048353021873,-151.41987609919587,-0.000483761931852,30.26137341829213,0.2270218077035015,0.002079864796078,-8.988567118623446e-05,174.75596872416003,347.13442368540086,0.0018138702267217,91.61181408498352,6.138545469340578e-06,0.0022464102649195,-1.900570201228794,0.0,0.0010110922517037,-0.0020922852362214,91.37571519978393,-0.0294327325903912,-0.001781550833343,-0.0026898019249934,0.0001114743933659,-181.48412546600628,91.3834182882036,347.1744807289402,-4862.251924519573,206.0958924200888,-78.01404681569902,0.0,-0.0025542663876719,6.2830954215084,-0.0002266980542707
4914.276944262535,0.1281090187858208,0.0,91.62038624919036,0.002079571643674,-78.0841991382078,3.6453972547413934e-06,0.0300368451919194,-0.0004834988296793,-151.3947788296029,-0.000483730859022,30.26265640603534,0.2269344957612725,0.0020783222682554,-9.008964610044112e-05,174.78208773495922,346.8729457820538,0.0018135946599731,91.61555214817494,6.174714988247244e-06,0.0022460953438945,-1.8523579352441693,0.0,0.001013266327571,-0.0020926233523375,91.37958434051268,-0.0294226097127191,-0.0017804376857957,-0.0026960247367731,0.0001111842963952,-181.46101415153967,91.38730380928884,346.9131359067933,-4862.260855744508,206.1265093610492,-78.00984730023818,0.0,-0.0025546185402604,6.283095217533486,-0.0002260587413465
4914.5794466092775,0.1277707628687621,0.0,91.62412465065938,0.0020780361599836,-78.07972095109965,3.687511413074996e-06,0.0300977914052174,-0.0004834624309866,-151.3696182614781,-0.0004837049228215,30.26393600598382,0.2268474145041759,0.0020767836594965,-9.029408320732906e-05,174.80826805944412,346.6121478097842,0.0018133181912812,91.61928030050386,6.211514462014506e-06,0.0022457826637874,-1.7950728210310367,0.0,0.0010154430690932,-0.0020929622092343,91.3834431767972,-0.029412465077227,-0.0017793274336086,-0.0027022617045966,0.0001108952115299,-181.4379097939772,91.39117915745985,346.6524861723367,-4862.26978434349,206.15709997118225,-78.00606184559197,0.0,-0.0025549683375367,6.2830950130963785,-0.0002254157942496
4914.881961816145,0.1274334067753725,0.0,91.62785340808855,0.0020765065722863,-78.07414380637034,3.2005767226413818e-06,0.0301700013975883,-0.0004834232761316,-151.3440488909003,-0.0004836818498798,30.265212227122447,0.2267605631714374,0.0020752471574596,-9.0497625762678e-05,174.83485448129244,346.3517484226242,0.0018130338736724,91.6229983453024,6.2464351655203175e-06,0.0022453173827433,-1.728995441049817,0.0,0.0010176330449208,-0.0020933087530575,91.38728914726524,-0.0294022986473924,-0.0017782200670668,-0.0027084713388585,0.0001106070606814,-181.4078665845329,91.39504691425708,346.39280853702934,-4862.27871030868,206.19457414826635,-78.00337141548299,0.0,-0.0025554704465479,6.283094809553823,-0.0002247677269591
4915.18448984962,0.1270969144660097,0.0,91.63157306106994,0.0020749795506167,-78.07147427945424,2.283899343565859e-06,0.0302684190469717,-0.0004834006676091,-151.3176453259042,-0.0004836427133196,30.26648507827386,0.2266739413321702,0.0020737160743047,-9.069562078892984e-05,174.86226798654016,346.09206280882245,0.0018127395136548,91.62670579502748,6.273463534282e-06,0.0022447361535244,-1.6544494422741596,0.0,0.0010199633111866,-0.0020936651768153,91.3911248835785,-0.0293921096591716,-0.0017771155768441,-0.0027145086310494,0.0001103198682599,-181.3649018755708,91.39890450990136,346.13378479734865,-4862.287633631106,206.24490820149325,-77.99783488465602,0.0,-0.0025560884933518,6.283094611558798,-0.0002241171954098
4915.487030676305,0.1267613134383683,0.0,91.6352833116044,0.0020734548023782,-78.06813345315905,1.534863910041261e-06,0.0303573645624757,-0.0004833737233545,-151.29097365397396,-0.0004836080268775,30.26775456819085,0.2265875485406329,0.0020721906885004,-9.088876038749014e-05,174.889941347062,345.83327889405126,0.0018124438939045,91.63040299957832,6.291936605634272e-06,0.0022443039269785,-1.571799950968318,0.0,0.001022454989391,-0.0020940226994003,91.39495220924684,-0.0293818964162173,-0.0017760139530365,-0.0027203938002828,0.0001100336745293,-181.32867450725004,91.40275023343328,345.8752246578649,-4862.296554300642,206.2885173527033,-77.99299973559401,0.0,-0.0025565576053461,6.283094418419199,-0.0002234626214224
4915.78958426287,0.126426604158495,0.0,91.63898381064443,0.002071933086205,-78.064396658012,1.1417987556163813e-06,0.0304284945208711,-0.0004833445204286,-151.26443672881663,-0.0004835756440738,30.2690207057996,0.2265013839146506,0.0020706702141999,-9.108263433841036e-05,174.9174756458202,345.5753359348009,0.001812150693933,91.63409036000336,6.304836064858513e-06,0.0022440109909357,-1.4814517842988608,0.0,0.0010250032438589,-0.0020943776426636,91.39877030717972,-0.0293716578528955,-0.0017749151859001,-0.0027262993479729,0.0001097484270284,-181.30403048025929,91.4065849542684,345.6171841976016,-4862.30547230794,206.32057000748,-77.9885750032651,0.0,-0.0025568874170042,6.283094224545248,-0.0002227987656568
4916.092150576032,0.1260927757484501,0.0,91.64267431040186,0.0020704151416137,-78.06044680815933,1.0897203016600684e-06,0.0304883650562246,-0.0004833141581799,-151.23812290757317,-0.0004835445126692,30.27028349996719,0.2264154468045005,0.0020691538864567,-9.128138703489428e-05,174.94478634583626,345.3181561824004,0.001811860356652,91.63776817602889,6.315726661648488e-06,0.0022437839152805,-1.383847467540352,0.0,0.001027518701509,-0.0020947295644593,91.40257867850086,-0.0293613939345174,-0.0017738192664033,-0.0027323536258871,0.0001094640466478,-181.2863611497178,91.41040920872236,345.35973644358404,-4862.314387645055,206.3456539749007,-77.98437818693532,0.0,-0.0025571512892412,6.283094025792551,-0.0002221247777811
4916.394729582567,0.1257598204337145,0.0,91.6463546984168,0.0020689014437924,-78.05641554531474,1.3062347673259083e-06,0.0305439570584259,-0.0004832833197774,-151.21199930598857,-0.0004835139919212,30.271542959463357,0.226329736719918,0.0020676412128631,-9.148640711239397e-05,174.97190822524277,345.06167176212705,0.001811572330909,91.64143661218966,6.327640572723558e-06,0.0022435714766194,-1.2794650665868108,0.0,0.0010299602855123,-0.0020950790163697,91.40637707020343,-0.0293511052509151,-0.0017727261863111,-0.0027386000979791,0.0001091804545998,-181.2710718593759,91.41422329164703,345.1029460090532,-4862.323300304931,206.36834514838765,-77.98028047639123,0.0,-0.002557400421156,6.283093820772474,-0.0002214410206692
4916.697321249334,0.1254277343202879,0.0,91.65002497471588,0.002067392210284,-78.05236874564599,1.711619987774766e-06,0.0305994288098508,-0.0004832523519991,-151.18600785126674,-0.0004834837589285,30.272799092999755,0.2262442531665899,0.0020661319608734,-9.16973049724273e-05,174.99889974957924,344.80583884097445,0.0018112858948867,91.6450957203199,6.342823073815244e-06,0.0022433483031043,-1.1688158463852738,0.0,0.001032320709721,-0.0020954267204827,91.41016538747952,-0.0293407926008136,-0.0017716359381502,-0.0027450273379433,0.0001088975773914,-181.25553043082897,91.41802734494532,344.8468540692059,-4862.332210280833,206.39126670700497,-77.97621800031929,0.0,-0.0025576601802809,6.283093609874614,-0.0002207480294742
4916.999925543276,0.1250965155174225,0.0,91.6536852088579,0.0020658874859512,-78.04833217458615,2.2349515442716475e-06,0.0306566812522987,-0.0004832214148927,-151.16009565663944,-0.0004834536643989,30.27405190925996,0.2261589955990586,0.002064626068978,-9.191291669758814e-05,175.02581345027423,344.5506355383948,0.0018110004114084,91.6487454823493,6.362762909626939e-06,0.0022431049886694,-1.0524417667602173,0.0,0.0010346093717827,-0.002095773314122,91.41394361503718,-0.0293304567524892,-0.0017705485151381,-0.0027515999292227,0.0001086153499259,-181.23859685098148,91.4218214342604,344.59147965891015,-4862.341117566004,206.4155560929131,-77.97216609538849,0.0,-0.0025579399702619,6.283093394262889,-0.0002200464901872
4917.302542431427,0.1247661628467681,0.0,91.65733550213072,0.0020643872216808,-78.04431250785859,2.8184571750188062e-06,0.0307163121444076,-0.0004831905755158,-151.1342213007365,-0.0004834236447821,30.2753014169128,0.226073963430692,0.0020631235673724,-9.213190571370868e-05,175.05269014562882,344.29605501276575,0.001810715378522,91.6523858481482,6.388310416455289e-06,0.0022428402798076,-0.9309128278946692,0.0,0.001036841609964,-0.0020961192992702,91.41771177120664,-0.0293200983412267,-0.0017694639110862,-0.0027582770070845,0.0001083337177489,-181.219966544768,91.42560559329084,344.3368263860897,-4862.350022153505,206.44151801737604,-77.96811862160669,0.0,-0.0025582410406233,6.283093175273873,-0.0002193372689913
4917.605171880919,0.1244366752530308,0.0,91.66097596226554,0.0020628913270976,-78.04030972360331,3.417340618205145e-06,0.0307782774686239,-0.0004831598589577,-151.10835360789457,-0.0004833936749081,30.276547624616317,0.2259891560534319,0.0020616245261028,-9.235305179310838e-05,175.07956039552383,344.0420989413485,0.0018104304121001,91.65601676092707,6.419810577434678e-06,0.0022425564802571,-0.8048242784696542,0.0,0.0010390331935406,-0.0020964650599918,91.42146988647949,-0.0293097178435747,-0.0017683821202892,-0.0027650211816267,0.0001080526374523,-181.199732962835,91.42937984432102,344.08288910549834,-4862.358924036181,206.46905988077168,-77.96407581499449,0.0,-0.0025585610838897,6.283092954127794,-0.0002186212425867
4917.907813858427,0.1240954757738433,0.0,91.6645679403748,0.0020603464564292,-79.1769314571336,0.000204706248185,0.0285331812570426,-0.0004873750897203,-151.1756110424306,-0.0004791450432982,30.27779051320068,0.2259046214303608,0.0020611836626761,-9.283729650252608e-05,175.0133656136194,343.9180915893246,0.0018125698014793,91.65967688251943,7.068741541967503e-06,0.0022962878299435,-0.6747937001364119,0.0,0.0010443314205523,-0.0020943867709413,91.4263430438857,-0.0292993017546799,-0.001767303081827,-0.0027796598968894,0.0001077972185593,-182.79399002940377,91.43202896168006,343.70057775766924,-4862.367823223047,204.89151924648115,-76.83146001304642,0.0,-0.0025049329019354,6.283092469883084,-0.000200961452622
4918.210468318621,0.1237860876004992,0.0,91.66783045974258,0.0020592952382673,-77.89908022604149,0.0004929302587174,0.0183518661254569,-0.0004832325936316,-151.5471988776855,-0.0004831741880228,30.279030138432333,0.2258202490524568,0.0020593671009562,-9.56191473401998e-05,174.6457581539409,343.7056953150319,0.0018175410622302,91.6636434011342,1.0829237271294323e-05,0.0023758278916723,-0.5414579826016978,0.0,0.0009926668192809,-0.0020895305217378,91.43053188155638,-0.0292890817600565,-0.0017662286867402,-0.0028657554522824,0.0001069107918036,-190.22459461449264,91.43534044633596,343.4186023336378,-4862.376720128748,197.4784351232321,-78.08939781465055,0.0,-0.0024254282816423,6.283089688032246,-0.0003462886759458
4918.513135206157,0.1234414351447188,0.0,91.67105910581668,0.0020581955622588,-78.03954069199813,0.0006729204067373,0.0152736162453442,-0.0004836948590386,-151.8656969368836,-0.0004826671244672,30.28026649465885,0.2257360961500843,0.0020575582405479,-9.960905111089252e-05,174.3330521176048,343.45141431113194,0.0018214226190268,91.66761772560656,1.6803741818554526e-05,0.0023813679070132,-0.4054702041425082,0.0,0.0009018330946023,-0.0020857816070799,91.43437800570258,-0.0292796446524491,-0.0017651681833032,-0.0029897479566103,0.0001054100463297,-192.0731055148888,91.43897081771344,343.1718166890441,-4862.385615536538,195.63662799770137,-77.94365518765926,0.0,-0.0024199166497963,6.283085698128476,-0.0004327724421483
4918.815814479475,0.1231211720537853,0.0,91.67427476135508,0.0020571978988029,-78.03333651349409,0.0008029404161054,0.0151169579770184,-0.0004837069033638,-152.14521249210802,-0.000482588614258,30.28149954400398,0.2256522486390712,0.0020556392545271,-0.000103006775342,174.0576077209174,343.17876786035777,0.001825035963691,91.67158955064356,2.4279548186684e-05,0.0023776568961989,-0.2674964328287955,0.0,0.0008086769577693,-0.0020822723053033,91.43828975573958,-0.0292711417756101,-0.0017641181983782,-0.0030959710398109,0.0001047450993248,-191.97322791282443,91.44251956702838,342.94082362051995,-4862.394509735772,195.74814049651525,-77.93866883087809,0.0,-0.0024238382249069,6.283082300404244,-0.0006292688902513
4919.11850610514,0.1227985109670425,0.0,91.67750634703128,0.0020562058254238,-78.02322605778099,0.0008978025949912,0.0152350978932606,-0.0004836730113262,-152.42142589984715,-0.0004825510436928,30.28272934229414,0.2255685734312273,0.0020537155574591,-0.0001054784065559,173.78444868848877,342.9008175944386,0.0018286625024107,91.67552879092646,3.285820231194253e-05,0.0023750009842227,-0.1282124641226183,0.0,0.0007200658628681,-0.0020787358530373,91.44220326065144,-0.029263546279923,-0.0017630731414275,-0.0031740805251701,0.000104312753368,-191.7296822956956,91.4460443548728,342.7174334867456,-4862.403402749774,196.0055909524248,-77.93557055542462,0.0,-0.0024266981711292,6.283079828773031,-0.0007251192757406
4919.421210050969,0.1224736994817612,0.0,91.68076409657836,0.0020552011364929,-78.0081066279768,0.000959999926413,0.0152794055008212,-0.0004836269494552,-152.70330438681398,-0.0004825332671129,30.283955899179578,0.2254850979089456,0.0020518001013641,-0.0001070674191233,173.50561679793412,342.62143223329565,0.0018323454737293,91.67942378651188,4.220472226001101e-05,0.0023730147954206,0.0116994891678842,0.0,0.0006359780986289,-0.0020751362014005,91.4461063442956,-0.0292568116848692,-0.0017620324617908,-0.0032253721000191,0.0001038641800594,-191.53629790762255,91.44955664411242,342.4973040237922,-4862.412294569178,196.210242738548,-77.94004170069894,0.0,-0.0024287996290407,6.283078239760463,-0.0007736740196273
4919.723926284613,0.1221486567671873,0.0,91.684051641605,0.0020541710428284,-77.99180732777566,0.0009909663243628,0.0152807092556877,-0.0004835752877887,-152.99150130926716,-0.0004825257664968,30.28517921023768,0.2254018572610394,0.0020499026158147,-0.0001078363297161,173.2209055104201,342.34286136781543,0.0018360786123574,91.68327002638344,5.200010439895799e-05,0.0023711818802246,0.1515541383663973,0.0,0.0005561717879071,-0.0020714814000613,91.44999502254907,-0.0292508943496572,-0.0017609963060801,-0.0032517259866351,0.0001034158153153,-191.36458067182613,91.45306243671428,342.2778813782415,-4862.4211851897335,196.39132511127585,-77.94790618041368,0.0,-0.0024306919601106,6.28307747084987,-0.0007865246261066
4920.0266547735855,0.1218245514429021,0.0,91.68736895550713,0.0020531068985339,-77.97573681307276,0.0009925698468157,0.0152616776411865,-0.0004835217653993,-153.2850928864553,-0.0004825213503394,30.28639927885895,0.2253188513360097,0.0020480307005758,-0.0001078374147829,172.93137279866238,342.06622762853164,0.001839847416762,91.68706698850676,6.194191747977824e-05,0.0023693753341038,0.2906664754719627,0.0,0.0004806455792535,-0.0020677869462056,91.45386755632477,-0.0292457515825676,-0.0017599644274549,-0.0032547061862645,0.0001030100625492,-191.1990834065172,91.45656475437464,342.0578260718868,-4862.430074611247,196.56638539285845,-77.95667604882202,0.0,-0.002432543300096,6.283077469764804,-0.000764073956633
4920.329395485407,0.1215017258697568,0.0,91.69071447708352,0.0020520017510175,-77.96049071451816,0.0009671393530983,0.0152257996206925,-0.0004834673977659,-153.5831581023933,-0.0004825172299333,30.287616115517054,0.2252360674905046,0.0020461909371747,-0.0001071204152409,172.63788305524926,341.79196486183696,0.0018436393772046,91.69081598632496,7.174897836951311e-05,0.0023675878691007,0.4283551283278782,0.0,0.0004094655963445,-0.0020640659245275,91.45772323146088,-0.0292413402299352,-0.0017589362485073,-0.0032357992549107,0.0001026721275682,-191.03755878576277,91.4600646382577,341.83635939333755,-4862.438962835799,196.7386744542225,-77.96505053706333,0.0,-0.0024343785947841,6.283078186764345,-0.0007077506320228
4920.632148387655,0.121180079416604,0.0,91.69408621865998,0.0020508501539058,-77.9462648620905,0.0009174134518602,0.0151699615651267,-0.0004834122543687,-153.88518759538997,-0.0004825129439209,30.288829732366025,0.2251534975128877,0.0020443891930387,-0.0001057360216806,172.3407493680818,341.5202075481535,0.0018474476171606,91.69451913161004,8.116570071582098e-05,0.0023658401401567,0.5639456979822586,0.0,0.0003426910916113,-0.0020603249731294,91.46156162908572,-0.0292376164867424,-0.0017579110017427,-0.0031965223342899,0.0001024175439382,-190.88144889642183,91.46356234560491,341.61298852088606,-4862.4478498674725,196.9066384655285,-77.97256799807916,0.0,-0.0024361772392492,6.283079571157906,-0.00062166456839
4920.93491344795,0.1208594175190701,0.0,91.6974821456227,0.0020496483331836,-77.93311275252171,0.0008464562772161,0.0150892358274743,-0.0004833561947772,-154.19112275035343,-0.0004825088445958,30.290040140134607,0.2250711402235224,0.0020426307343508,-0.0001037366303912,172.03975064091375,341.25105358782173,0.0018512710091921,91.69817891347542,8.996575708734417e-05,0.0023641598021445,0.6967740618935665,0.0,0.0002803572891903,-0.0020565642314003,91.4653823526766,-0.0292345360830735,-0.001756887781593,-0.0031384467769384,0.0001022591623923,-190.73301943880625,91.467058010212,341.38739777970625,-4862.456735712641,197.0674338100564,-77.97913364283721,0.0,-0.0024379055617834,6.283081570549195,-0.0005114263771858
4921.237690633928,0.1205396150983154,0.0,91.70090018080164,0.0020483942176894,-77.92105478467505,0.0007575510815347,0.0149784524005786,-0.0004832991736537,-154.50123656676732,-0.0004825053030782,30.291247347738263,0.2249889978360637,0.0020409200746613,-0.0001011763099562,171.73430993399603,340.98465309194546,0.0018551126367571,91.7017980578668,9.795475701977651e-05,0.0023625760850569,0.8261896268027036,0.0,0.000222473869716,-0.0020527792815172,91.46918497600386,-0.0292320545381699,-0.0017558655659276,-0.0030631973398114,0.0001022073817918,-190.5946820528865,91.47055186564955,341.15940241365377,-4862.465620380377,197.2180587982368,-77.98474288220419,0.0,-0.0024395288108011,6.28308413086963,-0.0003830536737183
4921.540479913213,0.120220642007499,0.0,91.70433811180835,0.0020470873005474,-77.9101061893595,0.000654093597815,0.0148328099957939,-0.0004832412802598,-154.81597658668204,-0.0004825024900363,30.29245136311341,0.2249070724712317,0.0020392607429589,-9.81105286709142e-05,171.42369706223366,340.72119286044017,0.0018589779244624,91.7053794742528,0.0001049718455711,0.0023611179826002,0.951558515338249,0.0,0.0001690266097212,-0.0020489634385118,91.47296907297378,-0.0292301274074378,-0.0017548432528607,-0.002972443978997,0.0001022678486228,-190.4688048497883,91.47404424769904,340.9289211425672,-4862.474503882911,197.3556985446617,-77.9893818555952,0.0,-0.0024410147570674,6.283087196650915,-0.0002424450310014
4921.843281253407,0.1199025315537518,0.0,91.70779353318622,0.0020457284252581,-77.90027574136006,0.0005394961621531,0.0146481397953416,-0.0004831826988474,-155.1358264366822,-0.0004825003980921,30.29365219412449,0.224825364683222,0.002037655118804,-9.459578732634295e-05,171.10719282605925,340.46085072788213,0.0018628730212189,91.70892620961764,0.0001108902900804,0.0023598133840881,1.072266670747689,0.0,0.0001199788961203,-0.0020451096367268,91.476734257117,-0.0292287105126246,-0.0017538197185496,-0.0028678907241771,0.0001024397944781,-190.3576329053319,91.4775355351965,340.6959555842238,-4862.4833862360265,197.47779837557985,-77.9930170054699,0.0,-0.0024423341544411,6.28309071139226,-9.520450250328688e-05
4922.146094622078,0.1195853437690692,0.0,91.7112638506929,0.0020443195689641,-77.89155969059563,0.0004171051877172,0.0144210419510139,-0.0004831236655592,-155.46120079146408,-0.0004824989155438,30.29484984911346,0.2247438734884203,0.0020361043812272,-9.068920127184046e-05,170.78420365388254,340.203759429411,0.0018668035696491,91.7124413913676,0.0001156171812801,0.0023586883263642,1.187722864546998,0.0,7.527259176104116e-05,-0.0020412117657279,91.48048020937954,-0.0292277601604979,-0.0017527938837942,-0.0027512629843819,0.0001027157864332,-190.26322883167765,91.48102609702649,340.4605744725569,-4862.492267459437,197.58207655770133,-77.99561100322109,0.0,-0.0024434606701375,6.283094617978314,5.341587855455126e-05
4922.448919986756,0.1192691415884076,0.0,91.71474632915708,0.0020428636476084,-77.88393839459498,0.0002901315790018,0.0141489791573535,-0.0004830644403166,-155.79237114789973,-0.0004824978816512,30.29604433709844,0.2246625969613996,0.002034608550956,-8.644804638772599e-05,170.45433592780788,339.9499895958705,0.0018707738221781,91.71592816341392,0.0001190923810484,0.0023577662172003,1.2973615923573842,0.0,3.4828554375704725e-05,-0.002037265550168,91.48420669361568,-0.0292272333551177,-0.0017517647771076,-0.0026242937256132,0.0001030824800039,-190.1874143335905,91.48451625989836,340.22290145605206,-4862.501147577078,197.66654828773537,-77.9971374170999,0.0,-0.0024443711090507,6.283098859133198,0.0001985643617744
4922.751757314944,0.1189509137184876,0.0,91.71823815975792,0.0020413650598531,-77.87741497097491,0.0001615067763393,0.0138242809955484,-0.0004830061522426,-156.1293961952982,-0.000482496733936,30.297235668031544,0.2245815325677316,0.0020331664525387,-8.192924512077175e-05,170.117459918324,339.6995366266276,0.0018747852577969,91.71938961949378,0.0001212866888223,0.0023570696091266,1.400645843745616,0.0,-1.4539093255240917e-06,-0.0020332698096266,91.48791357309376,-0.0292270880069602,-0.0017507315190305,-0.0024887078249827,0.0001035606845288,-190.1317327070322,91.48800628966391,339.9831629559328,-4862.510026617315,197.729591768742,-77.99755820639095,0.0,-0.002445046945168,6.283103377934466,0.0003305525669331
4923.054606574166,0.1186433771624301,0.0,91.7217365406648,0.0020398319878522,-77.87142354923968,3.342630685505182e-05,0.0134704259577183,-0.0004829494677685,-156.47147358907526,-0.0004824945127905,30.298423862048924,0.2245006613869592,0.0020317965287385,-7.718818841609313e-05,169.77439995618516,339.45391343533595,0.0018788276918049,91.72282806691884,0.0001221953326417,0.0023566509376741,1.4970697325006903,0.0,-3.370376685892204e-05,-0.0020292416649149,91.491601692892,-0.0292272831929087,-0.0017496913750559,-0.0023461862978603,0.0001044029717436,-190.0978991336964,91.4914959719036,339.7423068563231,-4862.518904612968,197.7708983224686,-77.99663862185632,0.0,-0.0024454885420699,6.28310811899117,0.0003479245077784
4923.35746773212,0.1183348248905306,0.0,91.72523300784955,0.0020382702452651,-77.86520337512854,-9.065804024489764e-05,0.013056639037336,-0.0004828902455217,-156.81914173945145,-0.0004824961200794,30.299608957271573,0.224419944257876,0.0020305194956824,-7.22800246863782e-05,169.4253851106838,339.2158614584213,0.0018829174915528,91.72624694447433,0.0001218428726864,0.0023565122525482,1.5861609744643117,0.0,-6.205101321673374e-05,-0.0020251959524846,91.49527081883964,-0.0292277792996586,-0.0017486430381804,-0.0021984046280372,0.0001051734353845,-190.08724415624584,91.49498594566865,339.5007312820983,-4862.527781601399,197.7889307332729,-77.99536435900515,0.0,-0.0024456650682541,6.2831130271549,0.0003604074694116
4923.660340756689,0.1180248015181022,0.0,91.7287290854323,0.0020366690869639,-77.85963566893942,-0.000208591676179,0.0125972105408106,-0.0004828312480608,-157.17232310172466,-0.0004824959733899,30.30079096555392,0.2243394085402383,0.0020292700458095,-6.725813944766202e-05,169.06948386453905,338.9756801614181,0.0018870490809005,91.72964750449806,0.000120281776945,0.0023566276034666,1.6674832007784928,0.0,-8.665120143583906e-05,-0.002021106111816,91.49892017198913,-0.0292285381360521,-0.0017475873839363,-0.0020469874061901,0.0001058764011623,-190.09924134547063,91.49847674044872,339.2568010539482,-4862.536657624673,197.7828037592707,-77.99291935106655,0.0,-0.002445573106276,6.283118049040138,0.0003620323586495
