gas,FyFR,RL,signal,pitch,vx,FxRL,FxFL,longslipFR,sideslipRL,longslipFL,FL,longslipRL,slip1,sideslipRR,brake,sideslipFL,ax,az,vy,yawrate,slip,pitchrate,FyRR,yaw,steeringangel,roll,y,longslipRR,rollrate,FR,ay,x,sideslipFR,signal,FyFL,RR,FyRL,FxFR,FxRR
1.8873434182170177,6539.741707334993,247.19656455249893,0.0,-0.0076603642310742,8.258746567980443,539.3455453171463,326.14376468253533,0.0639220778036827,-1.184532346618445,0.7765480562426876,29.44184666654664,10.031033696182844,5.170436813173611,-1.112182957864037,0.0,-1.2407280756203838,0.8650059060017632,-0.5010748318367456,-16.688935860263626,1.0207850029685803,-1.112748494005976,0.0139226137893073,6728.952068085675,1.917304884648168,1.681417734884005,0.0534442898863491,-4850.229869001071,0.4747773180981758,-0.0029349480612545,23.442306357001907,10.165607217626786,5179.557371465201,-1.1457676660016156,1.681417734884005,1173.4853495334255,40.18199722412352,1270.1246578534697,190.53081854013655,1546.8986627176898
1.899571546639058,6542.200155657048,249.78471581741252,0.0,-0.0075245334340997,8.097057735991365,525.4633688296224,326.7497993620421,0.0645232154988073,-1.19176707477145,0.8008420677306047,28.743918896567514,10.393711826414306,5.163058548877777,-1.1188880625891218,0.0,-1.2516206402080132,0.8882342043030936,-0.5024527249253413,-16.670546460977263,1.021209573945039,-1.1201267583018086,0.0132851028585879,6718.797427285816,1.927514826020818,1.7131455242520222,0.053429732960171,-4850.095706191729,0.5076147264924701,-0.0001932360798171,22.8161238901348,10.1567814758159,5179.686071022496,-1.155596660748473,1.7131455242520222,1183.6584370880498,40.3419779265871,1264.3069708483654,187.6956756558629,1616.4566938699215
1.9111502687283508,6545.377416696392,252.41262434074824,0.0,-0.0073956209455618,7.935705970450498,510.9746314548576,325.8674690728552,0.0649801544307993,-1.1990298082942257,0.8262558275235443,28.046219186195337,10.7744607831148,5.15566260937607,-1.125607377570263,0.0,-1.26243119198331,0.9090214982366058,-0.5031916551464863,-16.65061317296365,1.0219349174974923,-1.127522697803516,0.0125640813783716,6704.785752633383,1.9377306673378392,1.743331598282066,0.0534439070959529,-4849.961814570096,0.5364281288743512,0.0027440151938898,22.19597377206016,10.146195235703322,5179.813785842478,-1.1652909303548358,1.743331598282066,1189.1017517964474,40.36630028472174,1256.5218413082016,184.4084862975437,1682.5369893057118
1.9226397369275348,6549.515000297175,254.96602739873444,0.0,-0.0072734984438959,7.774593585110593,496.0685204544951,324.3693339942502,0.0653561108263043,-1.2063400946448373,0.8530934481088978,27.350945815931244,11.169512878510922,5.148242251058792,-1.132351004857394,0.0,-1.2731739217912492,0.9174216586135978,-0.4936542634755366,-16.629179520829457,1.022936795584202,-1.1349430561207945,0.0119956331315547,6692.201239013446,1.9479553170333397,1.7719487915449956,0.0534861843644923,-4849.828201904804,0.557396300604484,0.0052443139611944,21.582564301421616,10.133241155474863,5179.940518855591,-1.1748740790389194,1.7719487915449956,1191.77381827892,40.16202196024902,1247.1190949411068,180.85290728268137,1729.9617396781164
1.934392536027168,6554.598783135583,257.27396072337075,0.0,-0.0071544901051079,7.613541504655219,481.022911380053,322.8550628800833,0.0657395085391671,-1.2137259769940436,0.8815940555654935,26.65879219615228,11.572296187285506,5.140788114600147,-1.139128438147079,0.0,-1.2838621450544945,0.9081635363899742,-0.5018070839066352,-16.606228978104525,1.0241330369467283,-1.1423971925794394,0.0118796173450569,6686.051465126648,1.958191157114669,1.7989713504985163,0.0535462978496952,-4849.694877024904,0.5655005042309293,0.0064802172855169,20.976197959197407,10.13505988141083,5180.066273276532,-1.1843870086847923,1.7989713504985163,1193.596214928764,39.613296473106615,1236.6934955770405,177.25142344284032,1742.3276648138055
1.9466160365854883,6560.29199820812,259.4206302515313,0.0,-0.0070348398944103,7.4523331249652065,466.1593114240043,321.74376471784353,0.0661532857077479,-1.2211800264380317,0.911836357701728,25.96928232892957,11.987664150366111,5.133288654305344,-1.145949115532332,0.0,-1.2944885827586263,0.8810006299284617,-0.5084735022702869,-16.58174615323428,1.025404882895496,-1.1498966528742414,0.0120723164880686,6686.890912470017,1.968439459656023,1.8243749566634864,0.0536137388514373,-4849.561850701,0.5662877011485693,0.0068585120560663,20.376827026105996,10.138213964764216,5180.191052833666,-1.1938368859197934,1.8243749566634864,1196.2901843976365,38.87476309132144,1226.0095151546343,173.71400391825873,1726.3387618364634
1.9592372922096837,6566.223992022507,261.4663416394082,0.0,-0.0069120619953818,7.290844973868079,451.57784323005137,321.0213308405999,0.0665992335075511,-1.2286952846109118,0.943858847944348,25.281499655377985,12.41968544251668,5.125736888594528,-1.1528137545817254,0.0,-1.3050432140295491,0.8440015674885456,-0.511599310106797,-16.555699297398334,1.026674430349049,-1.1574484185850584,0.0124727759847265,6692.477401996631,1.9787005129154216,1.8481367485090872,0.0536817725862712,-4849.429135384425,0.5637570492736741,0.0066914999278254,19.78429721497827,10.141390421689396,5180.314861746914,-1.2032246922987295,1.8481367485090872,1200.4558812545872,38.05365031726063,1215.4721464116851,170.25823539973698,1695.1486623960702
1.972093133709244,6572.157524999472,263.4168337482331,0.0,-0.0067842098659192,7.129034739026231,437.24570476056016,320.51996875333214,0.0670760513381735,-1.2362693150508426,0.9777571682638287,24.594772854578885,12.87001079733182,5.118129656234798,-1.1597214878854465,0.0,-1.31552168534181,0.8038532807823585,-0.5206021829640907,-16.528055027774826,1.0279040646630897,-1.1650556509447882,0.01306463499198,6700.826565140294,1.9889740641803304,1.8702353420265176,0.053745661210305,-4849.2967444511,0.5589730855741603,0.0060902417494055,19.198458119372983,10.14834054688076,5180.437704474069,-1.2125522441672367,1.8702353420265176,1205.9542622818294,37.18001488126945,1205.149184906361,166.87424867292012,1655.8747315281823
1.9850657128263844,6577.976851469408,265.3105754354594,0.0,-0.0066497804633889,6.966893976263513,423.11496328909584,318.7611760134637,0.0675703500220116,-1.2438969222156486,1.0136976435386782,23.909005202363023,13.342106751934928,5.110465102101156,-1.1666733581529207,0.0,-1.3259215353703924,0.7606738548988757,-0.528055994097928,-16.498791129126356,1.02907426450553,-1.1727202050784304,0.0137616005510368,6710.48350853515,1.9992595904950567,1.8906508499732224,0.0538021601492119,-4849.1646917266,0.5540234213051213,0.0052727704747321,18.619189569723,10.154031375597832,5180.559585635554,-1.2218162950110645,1.8906508499732224,1212.797579357561,36.30566485301324,1194.9775932834352,163.53735539472223,1613.37937449573
1.9981009388175115,6583.63351313384,267.1820994098674,0.0,-0.0065081431793733,6.80442063538967,409.1501385162214,309.9078895176952,0.0680843177172076,-1.2515755841362315,1.0528701356349603,23.233293675241264,13.839649761423647,5.102741379592204,-1.1736702317138317,0.0,-1.3362615972771446,0.7145524320830343,-0.5351603749894058,-16.467893131087887,1.0302010372019712,-1.1804439275873826,0.0144949108801014,6720.059425370635,2.0095565523869863,1.9093648997700556,0.0538501358447257,-4849.03299128253,0.5504882356815929,0.0044106408644694,18.04642796053116,10.159058816798304,5180.680510084151,-1.2310180069503405,1.9093648997700556,1221.8889359973434,35.46692418374841,1184.866760673956,160.22920296842446,1572.9539673270372
2.0111458807522453,6589.130493497173,269.0483078358131,0.0,-0.0063591624193091,6.641632179570552,395.3244767420573,299.12575342121534,0.0686026021347428,-1.25930552232567,1.0966396350709944,22.577493481771217,14.36578114803734,5.094957443121801,-1.1807127358967242,0.0,-1.346545360228105,0.6705230645795164,-0.542377460859166,-16.435351887083105,1.031315123312662,-1.1882278640577852,0.0152250036607964,6728.744133029549,2.019864689587185,1.9263606500353592,0.0538896975324014,-4848.901657336395,0.5489073367623875,0.0035957823376225,17.480124630108094,10.163745829371068,5180.800482930538,-1.2401533018534054,1.9263606500353592,1232.3202136189295,34.67392283674576,1174.7344854626826,156.9360950776275,1537.146336902552
2.024126658953522,6594.5077495231535,270.91809836679295,0.0,-0.006203039493682,6.478576620296645,381.62684413352457,287.99850248076,0.069091004121717,-1.2670864183095547,1.1456975190681016,21.94358690682771,14.92348039927428,5.087113688637193,-1.1878006119844016,0.0,-1.3567584439540263,0.6300476881729503,-0.5495400521080657,-16.401164376351343,1.0324425461479323,-1.196071618542393,0.0159224662786113,6736.232769966386,2.030184020527569,1.9416228057410745,0.0539216012822107,-4848.770703882667,0.5493445551772653,0.0028750223587944,16.92030337778073,10.167807601574829,5180.919509421194,-1.2492123841339164,1.9416228057410745,1243.4228429906989,33.92543867227435,1164.5272773920897,153.59895380132184,1506.570023580714
2.0370091628401816,6599.81182458224,272.79655783055773,0.0,-0.006040225008366,6.315304343536735,368.0639585402542,276.77912694602577,0.0695264388607671,-1.274918327883606,1.2007510559022732,21.331957834144987,15.515854787844445,5.079210576757137,-1.194933547532755,0.0,-1.3668924376522005,0.5931561540368417,-0.5565208181006911,-16.365331644580962,1.033606910332659,-1.203974730422449,0.0165657104567562,6742.513925076308,2.040514810465068,1.955137631977224,0.0539469330104041,-4848.640144520596,0.5516767282295169,0.0022723336176,16.36710448199807,10.171244318924698,5181.037594886499,-1.2581881055974933,1.955137631977224,1254.9096784763367,33.21613365089962,1154.2370313346296,150.16709584979697,1480.9272097770945
2.0497877111149427,6605.080679194772,274.6868324957811,0.0,-0.0058713517715182,6.151860320215437,354.65128289965315,265.5033829708412,0.0698965478196926,-1.28280176686208,1.262660756531282,20.742737276632187,16.146292990468783,5.071248279607327,-1.2021113461024362,0.0,-1.3769436764981589,0.5595244613680677,-0.5632088619326824,-16.327856382822727,1.0348290517289644,-1.2119370275722587,0.0171390207255739,6747.709608921738,2.0508575458852616,1.9668929663124368,0.0539669475636467,-4848.5099924422,0.5557258448622988,0.0017999341303231,15.820745885989185,10.174165896582716,5181.154744734703,-1.2670757743109984,1.9668929663124368,1266.6522992215962,32.53974262697666,1143.8912344336948,146.61550859345854,1459.589106435281
2.062469899206735,6610.342593653411,276.59099534559454,0.0,-0.0056971841647256,5.9882826907806175,341.4043514247845,254.1635228353373,0.0701961012237536,-1.2907376062356866,1.3324835983488783,20.17603552060616,16.81856782946999,5.063226623109474,-1.209333965077701,0.0,-1.3869110156823312,0.5287614890633978,-0.569500627734324,-16.28874163511789,1.036126710763028,-1.2199586840701129,0.0176311618979898,6751.984285206538,2.0612129047245022,1.9768782297392504,0.0539829831388318,-4848.380260463717,0.5613153323274017,0.0014634757749266,15.281475643980649,10.17669533619796,5181.270964450643,-1.275872447697212,1.9768782297392504,1278.5605301338069,31.890349307873187,1133.5332236479935,142.93924438987776,1441.8664221681413
2.0750678965642013,6615.619914255747,278.5104716526826,0.0,-0.0055185788724212,5.8246031506046885,328.33456294930954,242.7414443495299,0.0704244418120225,-1.2987269675945212,1.411520912856678,19.631993341502252,17.53692609439533,5.055145104272846,-1.2166015319589836,0.0,-1.3967947945844887,0.5004989590277412,-0.5753012241340704,-16.247990305230605,1.0375145567145685,-1.2280402029067408,0.0180344289043526,6755.501192018134,2.071581725287501,1.9850844361945812,0.0539964093076387,-4848.250961066186,0.5682916012364627,0.0012642418070383,14.74953872969282,10.17893260952154,5181.386259595372,-1.2845765196619876,1.9850844361945812,1290.5424361539767,31.26281214087897,1123.2068146694555,139.14584413848232,1427.1197217245929
2.0875942855644247,6620.931859979167,280.4462633305069,0.0,-0.0053364532936888,5.6608478648210845,315.44845106191303,231.2188286279311,0.0705837907519885,-1.3067711474827144,1.5013834338493208,19.11079227946479,18.30618267662624,5.04700293034975,-1.223914344356592,0.0,-1.406596344184944,0.47441904123721,-0.5805309521379961,-16.205605002879086,1.0390044615765193,-1.2361823768298366,0.0183440046311017,6758.404922303854,2.081964976896273,1.991504200646517,0.054008589069257,-4848.122106433982,0.5765303274335661,0.0012000720263695,14.225157254610687,10.180950244823824,5181.500635806899,-1.2931874533191134,1.991504200646517,1302.5021463412147,30.652833410712155,1112.9487695971943,135.24979476035895,1414.7956007942526
2.100057217812905,6626.296263119152,282.3990773740833,0.0,-0.0051517460761084,5.49704036114106,302.7476283614119,219.5805039113414,0.0706781896550205,-1.3148710531140515,1.604078797971252,18.612651072666825,19.131795747087036,5.038799107147661,-1.2312729369386208,0.0,-1.41631760475727,0.4507258744712959,-0.5849376397664032,-16.16159130979017,1.0406034287102837,-1.244386200031925,0.0185615999941529,6760.816738539618,2.092363726085081,1.9961317457403709,0.0540209120527754,-4847.993708478619,0.5859375437244773,0.001285886190855,13.708520047863386,10.182342523545184,5181.614098807717,-1.3017055677999776,1.9961317457403709,1314.3451848528416,30.05689155570571,1102.784560126302,131.26897383925217,1404.43185911628
2.112457997815273,6631.749235411479,284.36941980409694,0.0,-0.0049653299696581,5.333204411661516,290.2137628140108,207.8126965901182,0.0707123625977524,-1.3230269982986276,1.7221318097418277,18.137820363086664,20.019974432801927,5.030532555023471,-1.238677995943651,0.0,-1.425960809550103,0.4289658080915468,-0.5890463630782142,-16.115959910934798,1.0423141452082032,-1.2526527521561155,0.0186943422260934,6762.835136890985,2.102779074418629,1.998962906997909,0.0540350812688174,-4847.865778796499,0.5964472186041594,0.0015497108527655,13.199776770136696,10.182662923679889,5181.726654449781,-1.310131802019195,1.998962906997909,1325.9698885502592,29.47212521182633,1092.684621006695,127.22273213375304,1395.6518552054288
2.124809020337388,6637.350187342847,286.3576855908915,0.0,-0.0047780521215261,5.169356210828944,277.81660967302435,195.9041288426953,0.0706907007694968,-1.3312407575582768,1.858766942383214,17.68658082785491,20.977966266501117,5.022201933413201,-1.2461301118924233,0.0,-1.4355289277659906,0.4086960397316427,-0.5924464382751491,-16.068712174028274,1.0441430038364334,-1.2609833737663854,0.0187425446318155,6764.539916458702,2.113212174634849,1.9999951365650972,0.0540527895087226,-4847.738328731016,0.6080135509735491,0.0019743342371916,12.699035861816927,10.18282581342776,5181.83830869067,-1.3184676557941424,1.9999951365650972,1337.2677126558312,28.89621546889347,1082.5637553609358,123.12927055879,1388.1444123306678
2.13711909808026,6643.147899343912,288.3641823805536,0.0,-0.0045907506766233,5.005509128748964,265.5422818137019,183.8500021550428,0.0706177455877626,-1.3395141402580844,1.8076327559931515,17.25923285302246,22.01417102078319,5.013805728189356,-1.253630056586931,0.0,-1.4450254016794235,0.3897680224156495,-0.5951211758682207,-16.019849056998076,1.0460957584365191,-1.2693795789902296,0.0187077133661035,6765.995490472744,2.1236642404428907,1.9992275055049988,0.0540755298984718,-4847.61136942935,0.6206120938632272,0.0025384528027547,12.206369317740966,10.182825773158106,5181.949067574334,-1.3267151427544484,1.9992275055049988,1348.1448839150337,28.32729474674105,1072.359061077695,119.00466777930556,1381.6543474969494
2.149394213718569,6649.169469123302,290.3891243053616,0.0,-0.0044042423331062,4.841674597179301,253.39026284340596,171.65076816983046,0.0704985096640006,-1.3478490352027843,1.670332902176969,16.856083362347686,23.13838942231969,5.00534228796647,-1.2611786791609416,0.0,-1.4544539944252717,0.372071308890244,-0.5970695669317999,-15.969371519252158,1.048177351269988,-1.2778430192131165,0.0185924803608054,6767.253530912106,2.134136538680027,1.996660704633754,0.0541045687106653,-4847.48491185606,0.6342378731910984,0.0032183820437166,11.721817707831608,10.182669965961455,5182.058937235698,-1.334876755494407,1.996660704633754,1358.5266952960014,27.76386879083104,1062.046827521071,114.86347176182284,1375.974524404349
2.16163853300918,6655.422639254781,292.4326346134952,0.0,-0.0042193122495367,4.677862608927803,241.3660008434966,159.3102897516123,0.0703386889023282,-1.3562474084379184,1.5362608249330325,16.477436597791705,24.36213130374248,4.996809850359808,-1.268776854601226,0.0,-1.4638187273345706,0.3555238667150713,-0.5983032139211306,-15.91728037170398,1.0503918693226777,-1.2863754568197776,0.018400399038072,6768.355338030148,2.1446303809164857,1.9922970438988927,0.0541409267016075,-4847.358966803396,0.6489039745345909,0.0039890077521243,11.24539337561173,10.182368129067248,5182.167923903136,-1.3429554391367913,1.9922970438988927,1368.353550180504,27.20474969115413,1051.6317399426434,110.71931095219252,1370.9376828755182
2.173854905484691,6661.900557487952,294.49475576785983,0.0,-0.0040367058119976,4.514082129926853,229.47679910918177,146.83489729894558,0.0701447357131506,-1.364711257965082,1.404843666674157,16.123587898602864,25.69900290869439,4.988206562853649,-1.2764254666004795,0.0,-1.473123852082079,0.3400646008482772,-0.5988440686946346,-15.863576185493455,1.0527425541222766,-1.2949787443259375,0.0181357686488453,6769.333827394842,2.1551471149139774,1.986140450300539,0.0541853700258763,-4847.2335448992735,0.6646406718006211,0.0048247159964539,10.77708241353865,10.181927767604394,5182.276033899424,-1.350954554754688,1.986140450300539,1377.5781085840365,26.648999169193804,1041.1349039733152,106.58517929206546,1366.4093736314337
2.1860451652681028,6668.585612028084,296.57546523316205,0.0,-0.0038571220615977,4.350341432481693,217.72287390952425,134.23283736884022,0.069923868116801,-1.3732425634340693,1.275503005616983,15.79481890653484,27.165203902807317,4.979530500604868,-1.2841254050221151,0.0,-1.4823738203772088,0.3256439664633429,-0.5987307860983219,-15.808259149964435,1.0552317589082376,-1.3036548065747176,0.0178034728502254,6770.21515913491,2.165688116152854,1.978196464357373,0.0542384102276756,-4847.108656613558,0.6814950388903985,0.0057003671131053,10.316846183138916,10.181404854625525,5182.38327364166,-1.3588778375488717,1.978196464357373,1386.1642506354808,26.0958806736534,1030.6422605959704,102.47347153144209,1362.2820060602276
2.198210301519857,6675.452098110742,298.67469705539287,0.0,-0.0036812087470601,4.186648387987328,206.1109053973734,121.51369950030887,0.0696840996895524,-1.3818432245537702,1.1476552263534183,15.491393936636312,28.780171932053573,4.970779686119545,-1.291877567812356,0.0,-1.4915732457509834,0.3122278317367261,-0.5980032817732556,-15.751328688095276,1.0578607848777006,-1.312405621060042,0.0174088240876703,6771.02006327144,2.176254777639716,1.9684722351205408,0.0543003159263381,-4846.984312264723,0.6995310235980828,0.0065923747951345,9.8646227654575,10.180789080281384,5182.489649638601,-1.3667293593298246,1.9684722351205408,1394.0858012537092,25.544818401414958,1020.2183576632189,98.395960088674,1358.469869815954
2.2103504168454062,6682.468194654776,300.7923262672506,0.0,-0.0035095585987377,4.023010807831305,194.65395673860243,108.68795053759617,0.0694341415324227,-1.390515068016719,1.0207118471199184,15.213557459279844,30.567430808041102,4.961952096474063,-1.2996828482298226,0.0,-1.5007269091596362,0.2997960311695485,-0.5967062254693836,-15.692784000263094,1.060630443662244,-1.3212332107055234,0.0169574610994883,6771.764918017451,2.1868485023620945,1.9569765137399893,0.0543711256673996,-4846.860522024242,0.7188299540940793,0.0074781774794058,9.420328497018494,10.180052391997387,5182.595168488848,-1.3745134771835998,1.9569765137399893,1401.3256560514433,24.995368244282695,1009.8455269765814,94.36364123448418,1354.904971978679
2.222480107950594,6689.5970489651545,302.9281823344173,0.0,-0.0033427007363741,3.859427174808415,183.35878054894928,90.61165426965955,0.0692022017109997,-1.3992605802519704,0.8941921287623011,14.964548968463584,32.555861633126455,4.953045084257277,-1.3075425886930994,0.0,-1.5098490530482922,0.2850771938579912,-0.594504816476476,-15.632624986776923,1.0635455574669572,-1.3301402229223092,0.0164571989365984,6772.462517849817,2.197470712697568,1.943719645589024,0.0544506621414994,-4846.737295937023,0.739494227958345,0.0083373874801267,8.983857162573583,10.178412927903784,5182.699836898848,-1.3822381156841648,1.943719645589024,1408.1062823336956,24.44719167569457,999.543758689312,90.39512892108216,1351.534470388714
2.2346589017089724,6696.798425019988,305.082065290196,0.0,-0.0031810564849364,3.695865684183912,172.22623758803806,69.00884020482935,0.0690490863490262,-1.4080845815483682,0.7678354992135668,14.75690367909976,34.7816760716716,4.944054055943085,-1.3154596499642597,0.0,-1.5189695336713906,0.2692028826792825,-0.5921018009089221,-15.570853645639316,1.0666195856362777,-1.339131251236501,0.0159198580422771,6773.12203565028,2.208122942901722,1.928713560954176,0.0545385658726273,-4846.614644116102,0.7616556740926445,0.0091532844654958,8.555026299548254,10.176988050486257,5182.803661853108,-1.3899172950881309,1.928713560954176,1414.4715528463023,23.900027816798268,989.3428876672674,86.54882412723433,1348.3228945681365
2.2468486828434124,6703.600858747604,307.25376304333594,0.0,-0.0030249629415288,3.532330491090811,161.25304220152006,49.481720929473205,0.0689428841436649,-1.4169890319215406,0.6407354222513107,14.59115739216902,37.28967749280079,4.934976560643971,-1.323435245747037,0.0,-1.528073949202777,0.2556342619657709,-0.5895025292812414,-15.50746831289584,1.0698512601481815,-1.3482087465356156,0.0153507806829726,6773.750538486804,2.218806786635406,1.911971764298714,0.0546343120201884,-4846.492576682559,0.7854596363827163,0.0099086713335648,8.133584897726712,10.17552258237986,5182.906650563514,-1.397549952647608,1.911971764298714,1420.1281750003657,23.353669714284774,979.2609820604284,82.80947037634994,1345.2410457211618
2.25899994376121,6709.6380766989305,309.44305307237494,0.0,-0.0028747215587444,3.3688456517422707,150.44005799803173,32.99452447124015,0.0688616462026736,-1.425974149321326,0.5124073050054363,14.462005494301978,40.13623125296259,4.925811297064261,-1.331469671706672,0.0,-1.5371484339350503,0.24497872598893,-0.586700452330625,-15.442469255073837,1.0732302266305875,-1.3573740101153258,0.0147526886835844,6774.354342339892,2.229523766687415,1.8935093221096215,0.0547371797388323,-4846.371103511022,0.8110712447616314,0.0105825021128297,7.719361025068892,10.173623259625044,5183.008810279029,-1.4051361728818033,1.8935093221096215,1424.9360380103758,22.80796175176595,969.3237536040044,79.13825543490451,1342.2603480401394
2.2710837650460296,6715.298939534243,311.6496929494502,0.0,-0.002730611691379,3.205440637283542,139.7931012379198,19.827484643022657,0.0687971055519032,-1.4350395962720666,0.383820901648435,14.36303252140982,43.39361326160381,4.916557301734557,-1.339562951643669,0.0,-1.5461876532594994,0.2373648521272641,-0.5837052206817739,-15.375855153966846,1.0767454723141252,-1.3666280054450288,0.0141274695722893,6774.938935692001,2.2402752947416262,1.8733428493386677,0.0548462598409067,-4846.250234160448,0.8386834687471224,0.0111588287607697,7.312233123241895,10.17153883947371,5183.110148242724,-1.412677599548113,1.8733428493386677,1428.8854573866874,22.262797952548983,959.5838323106348,75.5224409035562,1339.3559441652803
2.2830785151510065,6720.721829754803,313.87341648788566,0.0,-0.0025928999806877,3.042156018823301,129.3182428583211,31.072988238419907,0.0687250697670005,-1.4441841355604492,0.2518091656311782,14.284790461594689,47.1559240102919,4.907214346199938,-1.347714563647232,0.0,-1.3600249525514556,0.2464294771927442,-0.58422188246036,-15.307621053865558,1.0803793324132047,-1.3759709609796484,0.0134736214325954,6775.508896277094,2.2510626652796004,1.8514904944501571,0.0549605184854394,-4846.129977871943,0.8685200832466721,0.0116274077622478,6.912105271653751,10.17652764749287,5183.210671651293,-1.4201732585453248,1.8514904944501571,1431.7588265653314,21.718115611013324,950.1132521960398,71.94941130833452,1336.5073710554166
2.2940639829905134,6725.943249147792,316.1139242130634,0.0,-0.0024622740084283,2.8795584685753504,119.04237926327176,168.21000212928033,0.0674351834824879,-1.4533649307606784,0.1217925275148056,14.05165541477832,51.1121218255183,4.897816291472391,-1.355898514791411,0.0,-0.6619918358369361,0.3346404231044145,-0.584866278311869,-15.237713735544892,1.0839100553373828,-1.3853690157071956,0.012700312541288,6776.075639066165,2.2618860736053605,1.8279719230885008,0.0550787324483443,-4846.01034199741,0.9006483005961227,0.0119534635232534,6.519235801824398,10.18313423272462,5183.310386051741,-1.427458358117545,1.8279719230885008,1425.9163837363603,21.17391952394744,941.006411700512,67.83611819087116,1333.6369705720554
2.3041188969643684,6730.926144812483,318.37076639342143,0.0,-0.0023402232172606,2.717930261189277,109.05007414586876,226.4418747859456,0.0597404659110924,-1.462559178949259,0.0277336313072216,13.592734865263182,47.30898161294957,4.888378912548005,-1.3641036483476123,0.0,-0.1681130307304775,0.3726972094521609,-0.5782053148291574,-15.166147356137287,1.087260384649857,-1.3948063946315816,0.0117868083381952,6776.658236894897,2.2727436698273245,1.802808300380468,0.0551992127926155,-4845.8913297369145,0.935275091374536,0.0121010699307224,6.136989106540124,10.174575222108396,5183.409293300188,-1.434594248216231,1.802808300380468,1417.1715009799611,20.63044040029588,932.6361447059963,60.021188063864805,1330.6386430174025
2.3146545423640883,6735.531885244058,320.6433537487772,0.0,-0.0022276155174763,2.5567731977758434,99.34870627688316,223.56150375326888,0.0535167478535039,-1.4718076522579804,0.1524217122735462,13.078146348106014,43.44524899953523,4.878867712530484,-1.372356339587028,0.0,-0.8415426923430135,0.3721814539608011,-0.5714322327034412,-15.092969344417783,1.0905997204738362,-1.4043175946491024,0.010829929592215,6777.248902439098,2.2836345881534634,1.776022271888002,0.0553203579831016,-4845.772946362937,0.9729777207911215,0.0121091615903444,5.772798702772021,10.165856289513794,5183.50739771421,-1.4417747334794415,1.776022271888002,1415.465878710041,20.08795858804412,925.4698166687456,50.89571060449822,1327.6088591744335
2.3261455252111425,6739.671858622395,322.93109812307665,0.0,-0.0021243366337881,2.395614720418352,89.84623677286604,105.97195896739768,0.0500869968174415,-1.4811518180948224,0.2815258482244543,12.665229525646836,39.50383416300389,4.869249300675255,-1.3806787234826912,0.0,-1.541438743920958,0.2975658849283019,-0.5605315045988932,-15.018178972880603,1.0941426422361875,-1.4139360065043305,0.0099384079312081,6778.486364497378,2.294559787254211,1.747637943228744,0.0554412629269997,-4845.655200622216,1.0144952507289453,0.0120844940359983,5.424836113025474,10.153493439145274,5183.604706896162,-1.449101949283558,1.747637943228744,1424.055996589308,19.54750215815604,919.5309853719856,44.123278641537965,1318.8438638744024
2.3390508988028875,6743.452201664673,325.2284074763398,0.0,-0.0020290500677423,2.2338583674816466,80.38962586535466,29.00193839474235,0.0485400268491124,-1.490635629059174,0.4234721398572136,12.501260072253949,35.46518914007293,4.859481255839353,-1.3891049855410582,0.0,-1.5430174161557293,0.2287411969378875,-0.5606090702121546,-14.941774815851163,1.097956089221879,-1.4237040513402333,0.0092143600598654,6784.753732122232,2.3055221100971304,1.7176808583826164,0.0555623735791089,-4845.538105700288,1.0651019297208515,0.0121465995910672,5.088203483842627,10.16344224779424,5183.701232738068,-1.4566250441850657,1.7176808583826164,1432.3907356946097,19.048954942942206,914.2797859468918,39.55169277916095,1274.1707362887598
2.3517981404429067,6747.131230151104,327.5267651396605,0.0,-0.0019403718604123,2.071920779363837,70.89049232251867,27.092698212638314,0.0469556771822058,-1.5002203121897295,0.5666253904434664,12.403874219257544,31.344627625007803,4.849587753980175,-1.3976222605986282,0.0,-1.5338061206194469,0.2006331733063614,-0.5592720175039297,-14.86366723520922,1.1017517841445106,-1.4335975531994112,0.008596785138856,6793.637022166646,2.31652262417556,1.6861779767038951,0.0556845813523891,-4845.421675085699,1.131353887527467,0.012292264348404,4.75968559579027,10.169088531945189,5183.796987134949,-1.464104973601307,1.6861779767038951,1436.6171717124523,18.637546641628063,908.8273908999906,35.78420093838012,1218.5830683104844
2.3640293057767505,6750.897021188982,329.82232469635625,0.0,-0.0018574501719688,1.9100645823932585,61.37108618095462,40.39418516666264,0.0451777233772744,-1.5098843891436655,0.7107221251151642,12.293239122158214,27.152062340416297,4.839582612572885,-1.4062219086805108,0.0,-1.5248187891229563,0.1818439483944113,-0.5570569255204567,-14.783826113806498,1.1054262956841965,-1.4436026946067015,0.008052841838049,6803.288065286872,2.327560469142847,1.65315764865977,0.0558085710965577,-4845.305919659708,1.2168399428657026,0.0124913646062387,4.438422075340748,10.172223029751162,5183.891979304952,-1.4715367804952646,1.65315764865977,1437.0831081614442,18.321440576609916,902.7056967505896,32.17192767634931,1160.6794117344982
