steeringangel,sideslipRL,longslipRL,FyFR,ax,FyRR,x,pitch,vy,longslipFR,FxFR,FxRL,FxFL,longslipRR,rollrate,roll,slip,pitchrate,y,signal,FyRL,sideslipFL,sideslipFR,vx,ay,RL,yaw,signal,RR,yawrate,brake,az,FxRR,slip1,gas,sideslipRR,longslipFL,FL,FyFL,FR
-1.5941464669616197e-06,0.001970935777528,0.0011898242641643,196.71061409387025,0.0026767201376476,164.01622938762253,10496.095926220156,-0.0011207961876871,-5.831432126918234e-07,-0.0004722186002865,-77.01297241238576,197.93026796897695,-77.01331460909485,0.0011898268069084,-3.860002540851851e-07,-5.4823407610269293e-08,-2.2840827857862085e-08,3.243602398006693e-06,-145.41958429975486,0.0,-164.01149713047957,0.0024110628748797,-0.0024109502810373,25.553779125783773,-3.393313188444811e-06,77.29350308730227,-0.0130200960751241,0.0,77.29350364922915,-4.0405765795999615e-08,0.0,-2.576240530684161e-06,197.93047251625032,6.283185284338758,0.1667294851371928,-0.0019709938698777,-0.0004722201464621,77.16511249504707,-196.7209555046116,77.16511236089106
-1.4198192435108868e-06,0.0019709389271072,0.0011897791204854,196.71193311184464,0.002667101812353,164.0160868893757,10496.351442659428,-0.0011207638256248,-5.929712991324146e-07,-0.000472217952353,-77.01288834121559,197.92269760225264,-77.01316442808677,0.0011897819005778,-4.443940395243513e-07,-5.9035947456163234e-08,-2.3164449450480718e-08,3.2301906169751317e-06,-145.4229113423499,0.0,-164.01167345526935,0.0024110475213811,-0.0024109665050533,25.553805850614697,-2.3177364955380487e-06,77.2935805630454,-0.0130200968515084,0.0,77.29358090292246,-1.0601781252411546e-07,0.0,-2.5872063087658525e-06,197.92290685986245,6.283185284015137,0.1667277338388797,-0.0019709925641319,-0.0004722190389554,77.16519349268447,-196.71984151532132,77.16519293967325
-1.2336688933880149e-06,0.001970943061404,0.001189734157784,196.71307117162976,0.0026575184579519,164.01585262522127,10496.606959365385,-0.0011207315962512,-5.765604491275163e-07,-0.0004722172267042,-77.01279615609822,197.91515691999177,-77.01302347322267,0.0011897371337978,-4.695409203328446e-07,-6.364161931226816e-08,-2.2475223576099913e-08,3.2170470443467946e-06,-145.4262383886353,0.0,-164.01194132183184,0.0024110367277703,-0.0024109781453613,25.5538324794197,-1.4221222039385151e-06,77.29365774609437,-0.0130200982088662,0.0,77.29365789237073,-1.5814463799319385e-07,0.0,-2.605041537541988e-06,197.91536533956975,6.283185284704363,0.1667259887967661,-0.0019709902658606,-0.0004722180169966,77.16527413901213,-196.7189065610904,77.16527328745046
-1.068060169026626e-06,0.0019709477924427,0.0011896893666481,196.71392944598523,0.0026479699155147,164.01555820702012,10496.862476337072,-0.00112069949663,-5.41068470577993e-07,-0.0004722164554343,-77.01269550595626,197.9076425901408,-77.01289217753887,0.0011896925171119,-4.706863645910358e-07,-6.835994915174457e-08,-2.1050986618638748e-08,3.2042137788205924e-06,-145.42956543850903,0.0,-164.01226909684246,0.0024110290212105,-0.0024109866838962,25.55385901254625,-9.086523381031384e-07,77.29373463819354,-0.0130201000222498,0.0,77.29373461790978,-1.987348748419695e-07,0.0,-2.6273825658122235e-06,197.90785149747725,6.2831852861286,0.1667242500071348,-0.0019709873629507,-0.0004722170482135,77.16535445438596,-196.7182497598613,77.16535338635539
-9.228922460500952e-07,0.0019709528255535,0.0011896447504381,196.71460105954304,0.0026384559441423,164.01523093877128,10497.11799357353,-0.0011206675235472,-4.925539737933575e-07,-0.0004722156703663,-77.01259130389253,197.90015495650667,-77.01276549990386,0.0011896480463552,-4.547180147831232e-07,-7.299084772142804e-08,-1.912678032708994e-08,3.191707723224835e-06,-145.43289249190673,0.0,-164.01262947109072,0.0024110232190908,-0.0024109933149041,25.553885450339926,-6.546624504756761e-07,77.29381124395907,-0.0130201021868491,0.0,77.29381107690138,-2.296085206019149e-07,0.0,-2.651836662111904e-06,197.9003648179741,6.283185288052806,0.1667225174554886,-0.0019709841501495,-0.0004722161001732,77.16543445143111,-196.7177788227227,77.16543322619964
-8.017414830288227e-07,0.0019709579460324,0.0011896003103216,196.71511725547552,0.0026289763817279,164.014890881068,10497.373511073816,-0.0011206356737222,-4.3554876488534766e-07,-0.0004722148737472,-77.01248502871483,197.89269471342803,-77.01264184141404,0.0011896037191726,-4.268844903410807e-07,-7.739276846991552e-08,-1.6878354965173097e-08,3.179528535186504e-06,-145.4362195487907,0.0,-164.01300239091935,0.0024110193156887,-0.0024109980509438,25.553911793145108,-5.886314923132803e-07,77.29388756608488,-0.0130201046134192,0.0,77.29388726863823,-2.5219521803116733e-07,0.0,-2.676891912055556e-06,197.89290448400143,6.283185290301232,0.166720791122183,-0.0019709808423352,-0.0004722151702297,77.16551413647204,-196.71746308862308,77.16551280293496
-7.08068499642516e-07,0.0019709629914186,0.0011895560433165,196.715478463808,0.0026195309862598,164.01455299274704,10497.629028836976,-0.0011206039439322,-3.738723305349975e-07,-0.0004722140620642,-77.01237650609453,197.885261789218,-77.01252131055219,0.0011895595373152,-3.917860010920489e-07,-8.147285502430649e-08,-1.4453557637542232e-08,3.167667001493161e-06,-145.43954660914312,0.0,-164.01337291205874,0.0024110172908229,-0.0024110009147121,25.5539380413044,-6.930399347964119e-07,77.29396360603681,-0.0130201072272936,0.0,77.2939631936507,-2.680072076436505e-07,0.0,-2.7017947101390457e-06,197.8854703208283,6.283185292726029,0.1667190709867156,-0.0019709776021912,-0.0004722142616898,77.16559351550339,-196.7173023844324,77.16559211272597
-6.397027892556401e-07,0.0019709678453186,0.00118951194597,196.7157062218887,0.0026101195872661,164.0142282314777,10497.884546862066,-0.001120572331073,-3.107107168783679e-07,-0.00047221323794,-77.01226606405623,197.8778559239508,-77.01240356100753,0.0011895155036191,-3.532300063010553e-07,-8.518021829001641e-08,-1.1975478614364211e-08,3.1561094943955712e-06,-145.44287367296377,0.0,-164.0137300960516,0.002411016737172,-0.0024110023137527,25.553964195158656,-9.371811750790562e-07,77.2940393652357,-0.0130201099692342,0.0,77.29403885255962,-2.7857255382406844e-07,0.0,-2.726131987209495e-06,197.8780624891036,6.283185295204108,0.1667173570282924,-0.0019709745463632,-0.0004722133718867,77.1656725948578,-196.7172752343722,77.16567115134077
-5.91071705967908e-07,0.0019709724343983,0.0011894680154578,196.7158384078115,0.0026007419916355,164.01392386467123,10498.140065148144,-0.0011205408321903,-2.484198064428057e-07,-0.0004722124066012,-77.0121544823706,197.87047690663812,-77.01228781410067,0.0011894716198409,-3.139666114670504e-07,-8.849629190269656e-08,-9.534992653007322e-09,3.144840159740021e-06,-145.4462007402663,0.0,-164.01406669745097,0.0024110171559465,-0.0024110027462677,25.553990255046937,-1.2719887119581805e-06,77.29411484519609,-0.0130201127941492,0.0,77.29411424585024,-2.851851048074778e-07,0.0,-2.749643753164816e-06,197.8706810375265,6.283185297644594,0.1667156492262641,-0.0019709717484511,-0.0004722124955809,77.16575137985197,-196.7173437426657,77.16574991554553
-5.567607494034866e-07,0.0019709767193954,0.0011894242493312,196.7159090914803,0.0025913979702429,164.01364406120055,10498.395583694277,-0.0011205094444956,-1.8855216980660842e-07,-0.0004722115717077,-77.01204239183893,197.86312454792707,-77.01217344530833,0.0011894278868888,-2.757902863737497e-07,-9.142455264267893e-08,-7.191876547784076e-09,3.1338418360569025e-06,-145.4495278110735,0.0,-164.01437857059585,0.0024110181786906,-0.0024110025800186,25.554016221306185,-1.65242837056797e-06,77.29419004737046,-0.0130201156681516,0.0,77.29418937402298,-2.888262334086303e-07,0.0,-2.7721083288568207e-06,197.86332589523693,6.28318529998771,0.1667139475606054,-0.0019709692479854,-0.0004722116291031,77.16582987441357,-196.71747380389564,77.16582840349
-5.326808090399663e-07,0.0019709806844698,0.0011893806455068,196.7159419121248,0.0025820873413962,164.01339074627396,10498.651102499523,-0.0011204781653787,-1.3205610292277254e-07,-0.0004722107351514,-77.011930136551,197.85579867677487,-77.01206011651429,0.001189384305613,-2.398068587396357e-07,-9.398241893042289e-08,-4.982529129041146e-09,3.12309624410841e-06,-145.45285488541225,0.0,-164.01466381367993,0.0024110195669299,-0.0024110020528753,25.55404209427133,-2.047440896975892e-06,77.29426497315869,-0.0130201185657099,0.0,77.29426423764569,-2.902245175732497e-07,0.0,-2.793302892390892e-06,197.8559970175733,6.283185302197057,0.1667122520114354,-0.0019709670610685,-0.0004722107705514,77.165908081535,-196.717641745962,77.16590661425515
-5.157658606650524e-07,0.0019709843291742,0.0011893372026199,196.715953046663,0.0025728100539247,164.01316434580625,10498.906621562955,-0.0011204469924185,-7.946589862084797e-08,-0.0004722098981768,-77.01181791777299,197.84849920452072,-77.01194763318668,0.0011893408772093,-2.066469247010688e-07,-9.619561667636525e-08,-2.9273386537616873e-09,3.112583826172885e-06,-145.456181963311,0.0,-164.01492202385285,0.0024110211520131,-0.002411001332951,25.554067874276043,-2.437009098949432e-06,77.29433962400505,-0.0130201214675366,0.0,77.2943388373208,-2.899277423776786e-07,0.0,-2.813018236631946e-06,197.8486944619632,6.283185304252248,0.1667105625578426,-0.0019709651884026,-0.0004722099186919,77.165986003685,-196.71783136245503,77.16598454744351
-5.036288430356305e-07,0.0019709876631981,0.0011892939187672,196.7159543059186,0.0025635659181214,164.01296429860247,10499.162140883644,-0.0011204159233953,-3.1027618215413405e-08,-0.0004722090618434,-77.0117058916661,197.84122593969724,-77.01183584098291,0.0011892976018024,-1.7659982445631425e-07,-9.809421080144029e-08,-1.0355564778858774e-09,3.102284178355338e-06,-145.45950904479747,0.0,-164.01515378469412,0.002411022808148,-0.0024110005455148,25.554093561652937,-2.8077203269286053e-06,77.2944140013251,-0.0130201243590399,0.0,77.2944131735533,-2.883464995691977e-07,0.0,-2.831019774683272e-06,197.841418157655,6.28318530614403,0.1667088791780573,-0.0019709636205373,-0.0004722090724325,77.16606364296362,-196.7180308122779,77.16606220302695
-4.944706744902762e-07,0.0019709907026616,0.0011892507924541,196.71595412883943,0.0025543547592535,164.01278940679984,10499.417660460667,-0.0011203849562953,1.3214777812020577e-08,-0.0004722082269898,-77.01159418051346,197.83397871692276,-77.01172461580428,0.0011892544794046,-1.4971184380256506e-07,-9.970974858448477e-08,6.91364902073953e-10,3.0921765559010546e-06,-145.46283612989748,0.0,-164.01536031505844,0.0024110244485219,-0.0024109997768592,25.5541191567328,-3.1508492857267817e-06,77.2944881065616,-0.0130201272291179,0.0,77.29448724683698,-2.8578338601351564e-07,0.0,-2.847087455641857e-06,197.83416801759748,6.91364902073953e-10,0.1667072018514683,-0.0019709623415714,-0.0004722082309048,77.1661410011553,-196.7182316242709,77.16613958128265
-4.870300032282043e-07,0.0019709934673121,0.0011892078229553,196.7159579770024,0.0025451765242154,164.01263809522098,10499.673180293095,-0.0011203540893141,5.3351173337619165e-08,-0.0004722073941844,-77.01148286645929,197.82675747301988,-77.01161387635561,0.0011892115104095,-1.2586856093717638e-07,-1.0107329488120557e-07,2.25712968330986e-09,3.0822398019799635e-06,-145.46616321863402,0.0,-164.01554320951283,0.0024110260201592,-0.0024109990794088,25.55414465984512,-3.4615702011096825e-06,77.29456194119649,-0.0130201300692256,0.0,77.29456105771082,-2.82459667723483e-07,0.0,-2.8610803632099456e-06,197.82694402526684,2.25712968330986e-09,0.166705530557115,-0.0019709613319569,-0.0004722073935315,77.16621807980134,-196.718428301046,77.16621668272177
-4.804734739202262e-07,0.0019709959784944,0.0011891650091266,196.71596900231123,0.0025360310772289,164.0125086026871,10499.92870038002,-0.0011203233208599,8.955206912115282e-08,-0.0004722065637644,-77.01137199528594,197.81956208423503,-77.01150357501436,0.0011891686945053,-1.0485966591542489e-07,-1.0221419763237905e-07,3.6685407777429678e-09,3.0724526731082533e-06,-145.46949031102682,0.0,-164.01570424705548,0.0024110274941584,-0.0024109984814769,25.55417007131856,-3.738045502494846e-06,77.29463550665236,-0.0130201328726953,0.0,77.29463460668453,-2.785387646116739e-07,0.0,-2.872875234298957e-06,197.81974608410783,3.6685407777429678e-09,0.166703865273067,-0.0019709605705272,-0.0004722065599416,77.1662948802802,-196.71861765001108,77.16629350801513
-4.74269552111003e-07,0.0019709982578104,0.001189122350099,196.7159888070663,0.0025269182958712,164.01239911279706,10500.18422072052,-0.0011202926495527,1.220313333305637e-07,-0.000472205735952,-77.01126159186589,197.8123924535016,-77.0113936853942,0.0011891260314359,-8.64241321644468e-08,-1.0315939270194317e-07,4.934060548432978e-09,3.0627941276794315e-06,-145.472817407092,0.0,-164.01584525999664,0.0024110288568118,-0.0024109979961709,25.55419539148061,-3.980413765162886e-06,77.29470880434197,-0.0130201356342605,0.0,77.2947078942986,-2.741438580430543e-07,0.0,-2.882316884951681e-06,197.81257411076865,4.934060548432978e-09,0.1667022059776799,-0.0019709600358355,-0.0004722057298962,77.1663714038622,-196.71879802510432,77.16637005793218
-4.680909596237529e-07,0.0019710003262918,0.0011890798449134,196.7160180129993,0.0025178380547406,164.01230783668262,10500.439741313685,-0.0011202620742199,1.510222097147712e-07,-0.0004722049108768,-77.01115166680708,197.80524846686072,-77.01128419193763,0.0011890835206763,-7.027999167161573e-08,-1.039330708315244e-07,6.0628843709542756e-09,3.0532436605630404e-06,-145.4761445068425,0.0,-164.01596805106018,0.0024110301039222,-0.0024109976270794,25.554220620657425,-4.189964960464222e-06,77.29478183563691,-0.0130201383497228,0.0,77.29478092110026,-2.693699203706924e-07,0.0,-2.889366224890745e-06,197.80542799372208,6.0628843709542756e-09,0.1667005526498248,-0.0019709597069805,-0.0004722049032272,77.1664476517443,-196.71896875826403,77.1664463333071
-4.6174898047119444e-07,0.0019710022039106,0.0011890374928972,196.71605662082413,0.0025087902126271,164.01223306273332,10500.69526215861,-0.0011202315938903,1.7676230696565065e-07,-0.0004722040886176,-77.01104222315925,197.79813001643768,-77.0111750862147,0.0011890411618475,-5.6143783218693574e-08,-1.0455658212254501e-07,7.064361596561156e-09,3.043781463224307e-06,-145.47947161028782,0.0,-164.0160743434937,0.002411031237346,-0.0024109973717404,25.55424575917373,-4.3686709112994e-06,77.29485460189457,-0.0130201410157183,0.0,77.29485368767692,-2.6429192886993174e-07,0.0,-2.8939301167703188e-06,197.79830761858253,7.064361596561156e-09,0.1666989052687073,-0.0019709595640961,-0.0004722040798154,77.16652362507156,-196.7191298010422,77.16652233501507
-4.551497126005275e-07,0.0019710039093623,0.0011889952934476,196.716104235372,0.00249977552552,164.0121731815354,10500.950783254386,-0.00112020120779,1.994877151979671e-07,-0.0004722032693797,-77.01093327986355,197.79103704191144,-77.01106638184719,0.0011889989544912,-4.3745488262522485e-08,-1.0504850305155601e-07,7.94777047063828e-09,3.034387259060345e-06,-145.48279871743438,0.0,-164.01616575501023,0.0024110322628226,-0.0024109972237061,25.55427080735917,-4.5181646507006696e-06,77.29492710446128,-0.0130201436295484,0.0,77.29492619466612,-2.589701000529284e-07,0.0,-2.895114760071544e-06,197.79121290733565,7.94777047063828e-09,0.1666972638020168,-0.001970959588543,-0.0004722032597175,77.16659932495959,-196.71928149605773,77.16659806396572
-4.482612256367414e-07,0.001971005459838,0.0011889532458512,196.71616021803905,0.0024907911233193,164.0121267020265,10501.206304600111,-0.0011201709153612,2.194204820273151e-07,-0.0004722024527226,-77.01082477688013,197.78396943524507,-77.01095803143264,0.0011889568981022,-3.2831362590475695e-08,-1.0542480815582195e-07,8.721833288924928e-09,3.0250395027915783e-06,-145.48612582828565,0.0,-164.0162437833767,0.0024110331878444,-0.0024109971748213,25.554295765527787,-4.642271093477445e-06,77.29499934459552,-0.0130201461890596,0.0,77.2949984426822,-2.53455330285672e-07,0.0,-2.8943388161095613e-06,197.78414374693023,8.721833288924928e-09,0.1666956282511735,-0.0019709597632225,-0.0004722024425098,77.16667475250206,-196.71942441842253,77.16667352109043
-4.410681516784402e-07,0.0019710068710009,0.0011889113501134,196.71622394300937,0.0024818390119292,164.01209226903424,10501.461826194894,-0.0011201407162339,2.3676686265007046e-07,-0.0004722016390597,-77.01071674944326,197.77692719852183,-77.01085006793944,0.001188914992645,-2.3169430202822825e-08,-1.0569903967846265e-07,9.394649461778034e-09,3.015721332983451e-06,-145.4894529428427,0.0,-164.016309792266,0.0024110340195639,-0.0024109972175418,25.55432063399406,-4.742642141857445e-06,77.29507132357563,-0.0130201486925674,0.0,77.29507043240312,-2.4779089176501964e-07,0.0,-2.8911180005694435e-06,197.777100111882,9.394649461778034e-09,0.1666939985995533,-0.0019709600725258,-0.0004722016284645,77.1667499087213,-196.7195591583416,77.16674870726153
-4.335855886762914e-07,0.001971008157147,0.0011888696056454,196.71629470417648,0.0024729190905741,164.0120686408578,10501.71734803783,-0.0011201106101991,2.517234823902599e-07,-0.0004722008283017,-77.01060918903323,197.7699102600648,-77.01074248742346,0.0011888732375396,-1.4553621682019452e-08,-1.058825650406771e-07,9.973937378828053e-09,3.0064171234002583e-06,-145.49278006110407,0.0,-164.01636502680196,0.0024110347661942,-0.002410997342976,25.5543454130806,-4.82152718867786e-06,77.29514304262564,-0.0130201511387812,0.0,77.29514216452601,-2.420134581527873e-07,0.0,-2.88548247587021e-06,197.77008190966987,9.973937378828053e-09,0.1666923748124159,-0.0019709605021673,-0.0004722008174847,77.16682479467609,-196.71968636661933,77.1668236234249
-4.258416661012698e-07,0.0019710093311954,0.0011888280114091,196.71637178528945,0.0024640311781846,164.01205469167104,10501.972870128036,-0.0011200805971968,2.6447331363406826e-07,-0.0004722000204451,-77.01050208922453,197.76291848303785,-77.0106352900817,0.0011888316317023,-6.8037446543710645e-09,-1.0598483298916185e-07,1.0466878680731837e-08,2.997112657635204e-06,-145.49610718306624,0.0,-164.0164106141426,0.0024110354356607,-0.002410997542653,25.554370103108702,-4.881054922033907e-06,77.29521450289835,-0.0130201535267507,0.0,77.29521363973411,-2.3615506237018926e-07,0.0,-2.8774978486955227e-06,197.76308898043797,1.0466878680731837e-08,0.166690756863888,-0.0019709610392245,-0.0004722000095511,77.16689941140773,-196.719806708074,77.16689827051952
-4.178660171104145e-07,0.0019710104047742,0.0011887865670365,196.7164545257883,0.0024551751430557,164.01204940562047,10502.228392464614,-0.0011200506773003,2.751862799610692e-07,-0.0004721992154732,-77.01039544204481,197.7559517695967,-77.01052847263365,0.0011887901747039,2.3513417432891104e-10,-1.0601363055950439e-07,1.0880142428572204e-08,2.9877952515245944e-06,-145.4994343087239,0.0,-164.0164475692254,0.0024110360350852,-0.0024109978089634,25.55439470439768,-4.9231706232819125e-06,77.29528570556224,-0.0130201558558244,0.0,77.29528485878281,-2.3024393168367655e-07,0.0,-2.8672427594186457e-06,197.75612120398816,1.0880142428572204e-08,0.166689144732767,-0.0019709616720453,-0.0004721992046316,77.16697375994536,-196.7199207963487,77.16697264948168
-4.096870248884171e-07,0.0019710113883281,0.001188745271889,196.71654233012083,0.002446350871487,164.01205186824197,10502.48391504668,-0.0011200208507033,2.8402037751659e-07,-0.0004721984133789,-77.01028924291198,197.749010038076,-77.0104220336052,0.001188748865825,6.6942382740443075e-09,-1.0597532700661189e-07,1.1219929129814385e-08,2.978453441815374e-06,-145.5027614380698,0.0,-164.01647680366764,0.0024110365708641,-0.0024109981350482,25.554419217265995,-4.949614640027152e-06,77.29535665173402,-0.0130201581256143,0.0,77.29535582242887,-2.2430490694555847e-07,0.0,-2.8548151420936974e-06,197.74917847592803,1.1219929129814385e-08,0.1666875383974306,-0.0019709623901446,-0.0004721984027036,77.16704784130863,-196.7200291824249,77.16704676124701
-4.01331846267616e-07,0.0019710122912177,0.0011887041254154,196.7166346590504,0.0024375582462664,164.01206125782662,10502.73943787336,-0.0011199911177063,2.911227721507365e-07,-0.000472197614154,-77.01018348629847,197.7420932018701,-77.01031596977369,0.001188707704433,1.2682671401439421e-08,-1.0587510247058228e-07,1.1492013808184056e-08,2.9690771429986743e-06,-145.50608857109523,0.0,-164.01649913451052,0.0024110370487906,-0.0024109985146872,25.55444364203086,-4.961948918261813e-06,77.29542734250637,-0.0130201603359636,0.0,77.29542653145626,-2.1835980647470446e-07,0.0,-2.8403318535800418e-06,197.74226068833127,1.1492013808184056e-08,0.1666859378371311,-0.0019709631841052,-0.000472197603744,77.16712165650699,-196.7201323628528,77.16712060674973
-3.928261399454003e-07,0.0019710131218162,0.0011886631270816,196.7167310251748,0.0024287971395068,164.01207683708498,10502.994960943766,-0.001119961478703,2.966307803715532e-07,-0.0004721968177804,-77.01007816653453,197.7352011635432,-77.01021027707044,0.0011886666899131,1.828912987090455e-08,-1.0571715976068503e-07,1.1701784463723588e-08,2.9596576904709675e-06,-145.5094157077901,0.0,-164.0165152927509,0.0024110374740817,-0.002410998942274,25.55446797900817,-4.9615739922291645e-06,77.29549777894422,-0.0130201624869191,0.0,77.29549698666854,-2.124277688230427e-07,0.0,-2.8239287499844265e-06,197.7353677235194,1.1701784463723588e-08,0.1666843430314166,-0.0019709640454828,-0.0004721968077238,77.16719520654075,-196.7202307847403,77.16719418692216
-3.841936116258363e-07,0.001971013887607,0.0011886222764981,196.71683099111343,0.0024200674567737,164.0120979450678,10503.250484257023,-0.0011199319341666,3.0067278302394985e-07,-0.000472196024252,-77.0099732790358,197.7283338614129,-77.01010495263203,0.001188625821804,2.358389500488607e-08,-1.0550491771904434e-07,1.1854277912854869e-08,2.950187709336103e-06,-145.51274284814306,0.0,-164.0165259316417,0.0024110378513946,-0.0024109994127973,25.554492228512725,-4.949750996479777e-06,77.2955679620975,-0.0130201645787052,0.0,77.29556718889758,-2.065255392779619e-07,0.0,-2.8057080803116918e-06,197.7284995017627,1.1854277912854869e-08,0.1666827539597035,-0.0019709649667123,-0.0004721960146263,77.16726849240098,-196.72032484780263,77.16726750269396
-3.754559714703704e-07,0.0019710145952762,0.0011885815734546,196.71693416554635,0.0024113691497126,164.01212398940467,10503.506007812264,-0.0011199024846377,3.033690677439564e-07,-0.0004721952335627,-77.00986881987674,197.72149125583215,-77.00999999328153,0.0011885850998322,2.8620918321146615e-08,-1.0524118390964689e-07,1.1954212802103892e-08,2.9406609316790107e-06,-145.51606999214167,0.0,-164.01653163481896,0.0024110381848827,-0.0024109999217806,25.554516390858616,-4.927592755827988e-06,77.29563789300644,-0.0130201666117021,0.0,77.29563713900527,-2.0066770641125498e-07,0.0,-2.7858654878597585e-06,197.72165596684357,1.1954212802103892e-08,0.1666811706007473,-0.0019709659410192,-0.0004721952244357,77.16734151507205,-196.7204149079381,77.16734055499367
-3.666332118201186e-07,0.0019710152507933,0.0011885410168891,196.71704019814547,0.0024027020296589,164.01215443909214,10503.761531608614,-0.0011198731307122,3.048325844639429e-07,-0.0004721944456928,-77.00976478371615,197.71467320162208,-77.00989539513786,0.0011885445228887,3.3439595106670684e-08,-1.0492830781338737e-07,1.2006019180759377e-08,2.9310725181225477e-06,-145.5193971397724,0.0,-164.01653292368042,0.0024110384782617,-0.0024110004652232,25.55454046635892,-4.896102449184926e-06,77.29570757262358,-0.0130201685864246,0.0,77.29570683780139,-1.948669090362033e-07,0.0,-2.7645448795117945e-06,197.7148369592336,1.2006019180759377e-08,0.1666795929335019,-0.0019709669623367,-0.0004721944371249,77.16741427553133,-196.7205012825689,77.16741334474877
-3.577439930261229e-07,0.0019710158594923,0.001188500606664,196.71714877485144,0.0023940660336747,164.01218881775412,10504.017055645205,-0.0011198438730269,3.051695906090273e-07,-0.0004721936606363,-77.00966116581347,197.70787964803205,-77.0097911538151,0.0011885040908059,3.806687166787176e-08,-1.0456831525446128e-07,1.20138638265824e-08,2.9214188889627584e-06,-145.52272429102086,0.0,-164.01653026405748,0.0024110387348852,-0.00241100103954,25.55456445532518,-4.856177347298625e-06,77.29577700195058,-0.0130201705035045,0.0,77.29577628617666,-1.8913402794047592e-07,0.0,-2.7419373607125563e-06,197.70804241622517,1.20138638265824e-08,0.1666780209381296,-0.0019709680252288,-0.000472193652676,77.16748677474656,-196.7205842568583,77.1674858728816
-3.48805895692023e-07,0.0019710164261471,0.0011884603423705,196.71725961207068,0.0023854610827432,164.01222669734952,10504.272579921177,-0.0011198147122488,3.044801949628899e-07,-0.00047219287838,-77.00955796175164,197.70111053584765,-77.00968726666292,0.001188463803163,4.251912756374823e-08,-1.0416302221029037e-07,1.1981671567889021e-08,2.9116975472726096e-06,-145.52605144587193,0.0,-164.01652407296868,0.0024110389577837,-0.0024110016414939,25.55458835806829,-4.808628929693529e-06,77.29584618195112,-0.0130201723636732,0.0,77.29584548501175,-1.834783675268076e-07,0.0,-2.718209094335433e-06,197.70127226871728,1.1981671567889021e-08,0.1666764545936699,-0.0019709691248181,-0.0004721928710737,77.16755901367969,-196.7206640881438,77.1675581403141
-3.398356640626984e-07,0.0019710169550347,0.0011884202230833,196.7173724529825,0.002376887009743,164.0122676925515,10504.528104435673,-0.001119785649063,3.028588245805832e-07,-0.000472192098912,-77.00945516674379,197.69436573039465,-77.00958372985795,0.0011884236590409,4.68038764704524e-08,-1.0371413084411193e-07,1.1913143590410872e-08,2.901907230336932e-06,-145.52937860430964,0.0,-164.01651472432513,0.0024110391497195,-0.0024110022681605,25.554612174898136,-4.754187850272301e-06,77.29591511353226,-0.0130201741677474,0.0,77.29591443515501,-1.7790782073898573e-07,0.0,-2.693546621584922e-06,197.69452637413568,1.1913143590410872e-08,0.1666748938793815,-0.0019709702567211,-0.0004721920922931,77.16763099328618,-196.7207410101446,77.1676301479655
-3.308493714474991e-07,0.0019710174499986,0.0011883802487038,196.7174870639868,0.0023683437557842,164.0123114555469,10504.783629187828,-0.0011197566841607,3.003946104970236e-07,-0.0004721913222223,-77.00935277565432,197.68764518806069,-77.00948053997334,0.0011883836583674,5.0921546239363085e-08,-1.0322330881431813e-07,1.1811772607308341e-08,2.8920477765434065e-06,-145.5327057663174,0.0,-164.0165025541179,0.002411039313234,-0.0024110029168829,25.55463590612312,-4.693527328518634e-06,77.29598379764876,-0.0130201759166158,0.0,77.29598313752312,-1.7242902359749097e-07,0.0,-2.668112560697691e-06,197.68780468355217,1.1811772607308341e-08,0.1666733387755423,-0.0019709714169885,-0.0004721913163215,77.16770271451283,-196.72081523733192,77.16770189675097
-2.8613821587552346e-07,0.0019710179195627,0.0011883404164143,196.71767322458197,0.0023598312225375,164.01235755294942,10505.039154176797,-0.0011197278182302,2.972017412597749e-07,-0.0004721903424006,-77.00923541643994,197.6809486567192,-77.00939306283037,0.0011883438027118,5.5694903502271945e-08,-1.0269097324686915e-07,1.1681910875353574e-08,2.8821199280253087e-06,-145.53603293187803,0.0,-164.01648798395323,0.0024110363021869,-0.0024110067337123,25.55465955205112,-4.482365277593414e-06,77.29605223521646,-0.01302017761105,0.0,77.2960515929809,-1.6692711361741217e-07,0.0,-2.6421008583439314e-06,197.6811072834124,1.1681910875353574e-08,0.1666717892611966,-0.0019709725969932,-0.0004721907490438,77.16777418028103,-196.7208169737832,77.16777338560549
3.538451324291508e-07,0.0019710187420539,0.0011883007350411,196.71979238618687,0.0023513578518507,164.01238927393163,10505.294679401715,-0.0011196990504598,3.0021214552356045e-07,-0.00047218955567,-77.00910104003134,197.67427470595888,-77.00932419365229,0.0011883040983446,9.054107415160293e-08,-1.0199350299612902e-07,1.1786036460436494e-08,2.8728618481600517e-06,-145.53936010094924,0.0,-164.0164876665085,0.002410992495434,-0.0024110497251077,25.554683112995104,-2.6389801607706133e-06,77.29612043077937,-0.0130201792192057,0.0,77.29611979866017,-1.525161398335199e-07,0.0,-2.894950259659444e-06,197.67443662536616,1.1786036460436494e-08,0.1666702453088855,-0.0019709734163971,-0.0004721900093856,77.16784548051999,-196.71881650350568,77.16784452681674
