FyRR,FxFR,RL,signal,vy,rollrate,FxRR,FyRL,FR,y,vx,sideslipFR,FyFR,longslipRL,roll,FxRL,FL,FxFL,yaw,sideslipFL,gas,longslipFL,ax,longslipFR,yawrate,RR,longslipRR,ay,az,pitch,slip1,pitchrate,slip,x,sideslipRL,brake,steeringangel,signal,sideslipRR,FyFL
165.6548722633235,-78.0538138232919,14.181658025441902,0.0,-1.6614219841203786e-06,-9.12107704345438e-07,82.84242467668776,-165.6628404438863,14.1679203406771,-4853.7954246110885,4.691806423673993,-0.0024167745292337,199.8256926993525,0.0004965600694977,-3.8523489941607074e-07,82.84160952899681,14.167896464754582,-78.05460065379826,-0.0342753425979576,0.0024168487109207,0.0647811786482505,-0.0004722838902009,2.443697589312968e-07,-0.0004722837727473,-1.5574961287883872e-06,14.181652002489098,0.0004965696389509,-1.0004813291793763e-05,-4.770343670176001e-07,-0.0005794533323099,6.283184954403089,-7.16086735608749e-08,-3.527764966901281e-07,4648.564472268399,0.0019849840810253,0.0,0.0,1.8970110667803983,-0.0019849021144872,-199.83329024442685
165.65469203211487,-78.05380569212004,14.181658079212612,0.0,-1.6915502924114354e-06,-8.313480821284904e-07,82.84243622620295,-165.66304095714196,14.167920377721591,-4853.797032446334,4.691806426262001,-0.0024167723570104,199.8254636157928,0.0004965599882798,-3.93917451099055e-07,82.84160225470576,14.167896443704125,-78.05460349587864,-0.0342753581538718,0.0024168512111839,0.064781178119141,-0.0004722838841621,2.563152474778642e-07,-0.0004722837669705,-1.5540795712825393e-06,14.181651953461,0.0004965697346436,-1.05700181988221e-05,-5.5815043942975e-07,-0.0005794540460798,6.2831849479731225,-7.096156969822901e-08,-3.592064633872837e-07,4648.611362782985,0.0019849859504922,0.0,0.0,1.848055016009994,-0.0019849004094559,-199.8335267666708
165.65453898319785,-78.0537984630055,14.181658138390858,0.0,-1.7270616590893498e-06,-7.445116676225478e-07,82.84244557958928,-165.6632099607806,14.167920413026977,-4853.798640282642,4.691806428961536,-0.0024167705647152,199.8252671561765,0.0004965599193132,-4.017576794816337e-07,82.84159596203844,14.167896420470656,-78.05460571996025,-0.0342753736774037,0.0024168534557874,0.0647811776083283,-0.0004722838785065,2.672510931410804e-07,-0.0004722837615329,-1.5509943255108597e-06,14.181651896665034,0.0004965698108435,-1.1058814893283633e-05,-6.301056631270336e-07,-0.000579454745209,6.28318494039664,-6.883857156928288e-08,-3.6678294585928173e-07,4648.658253297559,0.0019849874577979,0.0,0.0,1.7900471927072985,-0.001984899009274,-199.83374194991472
165.6544133193237,-78.05379218809867,14.1816582019411,0.0,-1.7671649958375298e-06,-6.531681244627122e-07,82.84245277429989,-165.66334697499514,14.167920446392136,-4853.80024812006,4.691806431760209,-0.0024167691558565,199.8251042276512,0.0004965598629806,-4.087034711142533e-07,82.84159069994269,14.167896395392138,-78.05460735513005,-0.034275389172109,0.0024168554314996,0.0647811771203594,-0.000472283873381,2.7705039483625425e-07,-0.000472283756526,-1.5482832171683913e-06,14.181651833383311,0.0004965698679896,-1.1469255969060428e-05,-6.930922049017976e-07,-0.0005794554153423,6.283184931842326,-6.531729246190505e-08,-3.753372595546045e-07,4648.705143812123,0.0019849886040995,0.0,0.0,1.7232717191615108,-0.0019848979129321,-199.833934343045
165.65431491808678,-78.0537869029332,14.181658268825958,0.0,-1.8110545398832803e-06,-5.588513585284063e-07,82.8424578734873,-165.66345203418172,14.167920477672626,-4853.801855958626,4.69180643464469,-0.0024167681281117,199.8249751909599,0.0004965598194516,-4.14718228556238e-07,82.84158649882332,14.167896368833276,-78.0546084356154,-0.0342754046419251,0.0024168571294301,0.0647811766591388,-0.0004722838689038,2.856110691762239e-07,-0.0004722837520251,-1.5459806174596706e-06,14.181651764903409,0.0004965699067376,-1.1800591055194846e-05,-7.473288439531999e-07,-0.0005794560430489,6.2831849224819765,-6.050184349266331e-08,-3.8469760974427457e-07,4648.752034326675,0.0019849893959889,0.0,0.0,1.6480556616082107,-0.0019848971159461,-199.8341028846596
165.65424334738464,-78.05378262669147,14.181658338021128,0.0,-1.857921844289746e-06,-4.630409964692071e-07,82.84246096241031,-165.6635256548726,14.167920506777842,-4853.803463798375,4.691806437600974,-0.00241676747378,199.82487989211492,0.000496559788686,-4.197804094318809e-07,82.84158337015936,14.167896341177329,-78.05460900023469,-0.0342754200910874,0.0024168585448375,0.0647811762279145,-0.0004722838651675,2.928547911910395e-07,-0.0004722837480922,-1.5441126373923708e-06,14.181651692500571,0.0004965699279203,-1.205320234744848e-05,-7.930550871355704e-07,-0.0005794566160675,6.28318491248794,-5.4518987378298135e-08,-3.946916466068912e-07,4648.798924841216,0.0019849898450258,0.0,0.0,1.5647674282591928,-0.0019848966105854,-199.83424689114264
165.6541978857951,-78.05377936288525,14.181658408529165,0.0,-1.906967049491897e-06,-3.671457125212759e-07,82.84246214543596,-165.663568796504,14.16792053366747,-4853.805071639328,4.691806440614611,-0.0024167671802574,199.8248176996821,0.0004965597704496,-4.238828903761744e-07,82.84158130731895,14.16789631281804,-78.05460909154222,-0.034275435524048,0.0024168596769203,0.0647811758293209,-0.0004722838622471,2.987266922725286e-07,-0.0004722837447787,-1.542697374342124e-06,14.181651617421483,0.000496569932539,-1.2228527009897116e-05,-8.305269128525162e-07,-0.0005794571235099,6.283184902030719,-4.7514137056623225e-08,-4.051488670364708e-07,4648.845815355746,0.0019849899672198,0.0,0.0,1.4738149648392105,-0.0019848963861342,-199.83436604027824
165.65417754605087,-78.05377709994424,14.181658479391944,0.0,-1.9574093165168184e-06,-2.72488485262556e-07,82.84246154293461,-165.66358281734887,14.167920558347417,-4853.806679481506,4.691806443670958,-0.0024167672305423,199.82478754579355,0.000496559764318,-4.270321747972104e-07,82.84158028599522,14.167896284152036,-78.05460875484081,-0.0342754509453976,0.0024168605285794,0.0647811754653573,-0.0004722838601937,3.031945235997733e-07,-0.0004722837421134,-1.5417452212450054e-06,14.18165154086944,0.0004965699217248,-1.2328969951651056e-05,-8.600135541309262e-07,-0.0005794575560258,6.283184891276749,-3.9647284957670964e-08,-4.159028375519619e-07,4648.892705870265,0.0019849897824835,0.0,0.0,1.3756437564679798,-0.0019848964291723,-199.83446035184383
165.6541811004552,-78.05377581264133,14.18165854970194,0.0,-2.008496337815273e-06,-1.802938793134936e-07,82.84245928822006,-165.6635694273705,14.167920580865353,-4853.808287324916,4.691806446755378,-0.0024167676037341,199.82478796916584,0.0004965597697019,-4.292474642484881e-07,82.84158026544287,14.167896255571184,-78.0546080372703,-0.0342754663597899,0.0024168611061825,0.064781175137446,-0.0004722838590351,3.062474178309533e-07,-0.0004722837401128,-1.5412592460840212e-06,14.181651463991065,0.000496569896717,-1.2357810530037582e-05,-8.817951871798772e-07,-0.0005794579059261,6.283184880386366,-3.108894234842666e-08,-4.267932205730043e-07,4648.939596384772,0.0019849893140695,0.0,0.0,1.2707346456744535,-0.0019848967238667,-199.83453016657256
165.65420710769646,-78.05377546279503,14.18165861861204,0.0,-2.0595128723656883e-06,-9.167742255260472e-08,82.84245552499678,-165.6635306390903,14.167920601305658,-4853.809895169559,4.691806449853451,-0.0024167682755984,199.82481716088972,0.0004965597858574,-4.3055961414032243e-07,82.8415811897364,14.167896227455886,-78.05460698721274,-0.0342754817718712,0.0024168614192554,0.0647811748464371,-0.0004722838587793,3.078949171785679e-07,-0.0004722837387799,-1.5412356412656793e-06,14.181651387864669,0.000496569858842,-1.231910408576656e-05,-8.961614197117604e-07,-0.0005794581672658,6.283184869511993,-2.2016161972184013e-08,-4.376675924138152e-07,4648.986486899268,0.0019849885879965,0.0,0.0,1.1596014772301175,-0.0019848972522777,-199.83457612225703
165.65425394269758,-78.05377600309536,14.181658685343994,0.0,-2.1097881827485334e-06,-7.652060169807792e-09,82.8424504029705,-165.66346872002808,14.167920619784423,-4853.811503015435,4.6918064529511225,-0.0024167692192968,199.8248730133936,0.0004965598139079,-4.310100117079165e-07,82.84158304457381,14.167896200168576,-78.05460565706142,-0.0342754971862144,0.0024168614799733,0.064781174592644,-0.0004722838595462,3.1103781915181264e-07,-0.0004722837381864,-1.5416642101538989e-06,14.1816513134902,0.0004965698094297,-1.222385650747432e-05,-9.230678716054024e-07,-0.0005794583358964,6.283184858796559,-1.2615616646656493e-08,-4.483830273918242e-07,4649.033377413753,0.0019849876328771,0.0,0.0,1.0427885813377165,-0.0019848979949394,-199.83459912608575
165.6543216099164,-78.05377777246338,14.181658744541142,0.0,-2.158681039803914e-06,7.03454810464043e-08,82.84244866520218,-165.6633878583579,14.167920636820927,-4853.813110862528,4.691806456056303,-0.0024167704534454,199.82495444929464,0.0004965599186433,-4.306521014270151e-07,82.84159429093563,14.167896174601712,-78.05460462034365,-0.0342755126072774,0.002416861247007,0.0647811743401916,-0.0004722838646836,3.149596987395687e-07,-0.0004722837415485,-1.5425319963308965e-06,14.181651242717743,0.0004965697947854,-1.2057650526574537e-05,-9.576604401875164e-07,-0.0005794584107863,6.283184848376688,-3.341437192260349e-09,-4.588028986451188e-07,4649.080267928227,0.0019849865493227,0.0,0.0,0.9208681075021078,-0.0019848989979675,-199.8345988345431
165.65441156646793,-78.05378033863404,14.181658797953066,0.0,-2.20558547065847e-06,1.4168579986770526e-07,82.84244627037296,-165.6632905058776,14.167920652994072,-4853.814718710826,4.691806459186883,-0.0024167719202401,199.82506032756345,0.0004965599818376,-4.29550840445608e-07,82.841601310906,14.16789615131958,-78.05460323243871,-0.0342755280392383,0.0024168607630255,0.0647811740559704,-0.0004722838701715,3.174174468143327e-07,-0.0004722837467048,-1.543796528473722e-06,14.181651175142308,0.0004965697730188,-1.1832866501108115e-05,-1.0034488487547584e-06,-0.0005794583948364,6.283184838381456,5.551163940180593e-09,-4.687981303623745e-07,4649.12715844269,0.0019849852869347,0.0,0.0,0.7944372221424773,-0.0019849002587649,-199.83457477292063
165.6545230768333,-78.05378367146118,14.181658850176037,0.0,-2.2499684313660643e-06,2.064476049666445e-07,82.84244480447991,-165.6631776388247,14.167920668898496,-4853.816326560304,4.691806462321004,-0.0024167735025726,199.82518430028531,0.0004965600599216,-4.277721513555259e-07,82.8416096836877,14.167896130781536,-78.05460192030323,-0.034275543485901,0.0024168601313857,0.0647811737959246,-0.000472283876551,3.1719794969787805e-07,-0.0004722837496637,-1.545436748840427e-06,14.181651106608662,0.0004965697202121,-1.1565395376747564e-05,-1.0421086679345729e-06,-0.0005794582937129,6.283184828924416,1.3727998594299313e-08,-4.782551702122868e-07,4649.174048957144,0.0019849838917588,0.0,0.0,0.664115183671223,-0.0019849017557953,-199.83453199971677
165.65464998248484,-78.05378730624645,14.181658900121311,0.0,-2.2913876695405453e-06,2.641088214785802e-07,82.84243636357195,-165.6630532326896,14.167920684316288,-4853.817934410934,4.691806465419439,-0.002416775204244,199.8253217359209,0.0004965601152251,-4.253844513555202e-07,82.84161460546532,14.167896113245265,-78.0546003599576,-0.034275558951115,0.0024168593419744,0.0647811736115233,-0.0004722838825376,3.1047600083274774e-07,-0.0004722837520794,-1.5474676178682856e-06,14.181651042608935,0.0004965696324785,-1.126136020403379e-05,-1.0669039615179174e-06,-0.0005794581151384,6.283184820099804,2.1114757350742572e-08,-4.870797820081487e-07,4649.220939471591,0.0019849824122549,0.0,0.0,0.5305403093667066,-0.0019849033343283,-199.8344741019241
165.65478494516356,-78.05379134723206,14.181658946469682,0.0,-2.3295017902996144e-06,3.142267544324284e-07,82.84242426370957,-165.66292096978236,14.167920699099753,-4853.819542262687,4.691806468428498,-0.0024167770167974,199.82547095376597,0.0004965601617199,-4.224613379234661e-07,82.84161735313192,14.167896098592246,-78.05459854980889,-0.0342755744386918,0.0024168583950639,0.0647811735502305,-0.000472283887792,2.9985673999409424e-07,-0.0004722837548898,-1.5498649946917077e-06,14.1816509859604,0.0004965695304908,-1.0929644336920475e-05,-1.0786662442286753e-06,-0.0005794578672267,6.283184811980318,2.7671861548853944e-08,-4.951992682502971e-07,4649.26782998603,0.0019849808832794,0.0,0.0,0.394366848895772,-0.0019849049333188,-199.8344019686725
165.65492453456355,-78.05379576035159,14.181658988202171,0.0,-2.364048969604668e-06,3.565316818526712e-07,82.84241126527202,-165.66278379669464,14.167920713316734,-4853.821150115527,4.691806471323362,-0.0024167789098911,199.8256299376907,0.0004965602105701,-4.190798583890892e-07,82.84161974797188,14.167896086651158,-78.05459657362779,-0.0342755899519981,0.002416857312243,0.0647811735823484,-0.0004722838927634,2.8816662244155573e-07,-0.0004722837579599,-1.552572111336673e-06,14.18165093676332,0.0004965694277769,-1.0576034994410256e-05,-1.0758839752943814e-06,-0.0005794575584627,6.28318480462166,3.3367758360904057e-08,-5.025579256572933e-07,4649.314720500461,0.0019849793271276,0.0,0.0,0.2562617797986052,-0.0019849065570852,-199.83431683050972
165.65506801587006,-78.05380044523554,14.181659024711331,0.0,-2.394828082226761e-06,3.909052634666697e-07,82.84239878250688,-165.66264387847957,14.167920727063374,-4853.822757969424,4.691806474103078,-0.0024167808521202,199.8257961608689,0.0004965602650652,-4.153189134500932e-07,82.8416228370175,14.167896077305212,-78.05459452197263,-0.0342756054937907,0.0024168561176191,0.0647811736564723,-0.0004722838977919,2.770328852210673e-07,-0.0004722837608686,-1.5555279616638789e-06,14.181650894441969,0.0004965693290519,-1.020527164703934e-05,-1.057229335266379e-06,-0.0005794571975326,6.283184798066593,3.819247452405322e-08,-5.091129935433879e-07,4649.361611014883,0.0019849777603342,0.0,0.0,0.1169015406338526,-0.0019849082177144,-199.8342204754994
165.6552151496446,-78.05380529561276,14.181659055727312,0.0,-2.421689105228452e-06,4.173681295338225e-07,82.84238716679666,-165.66250304218914,14.167920740393546,-4853.824365824336,4.691806476777323,-0.0024167828142563,199.82596699953768,0.0004965603237175,-4.1125781210569525e-07,82.84162679736407,14.167896070472286,-78.05459245448506,-0.034275621066264,0.0024168548348311,0.0647811737349144,-0.0004722839028995,2.669189835010487e-07,-0.0004722837633701,-1.558680910691267e-06,14.181650858553915,0.0004965692344083,-9.82216924487358e-06,-1.0223747804001114e-06,-0.0005794567930967,6.283184792346992,4.2158524033946474e-08,-5.148325940194131e-07,4649.4085015292985,0.0019849762014326,0.0,0.0,-0.0230312822177069,-0.0019849099116856,-199.83411488862328
165.6553650011357,-78.05381021863519,14.181659081212166,0.0,-2.444533010466027e-06,4.360636833801272e-07,82.84237624483995,-165.662363137364,14.167920753322138,-4853.825973680225,4.6918064793567416,-0.0024167847678099,199.82613986445224,0.0004965603832741,-4.0697496603451036e-07,82.84163130630222,14.167896066055322,-78.05459040436158,-0.0342756366711512,0.0024168534882099,0.0647811738014428,-0.0004722839079329,2.5764236766326e-07,-0.0004722837653984,-1.5619888869994266e-06,14.181650828909827,0.0004965691424165,-9.432101617814942e-06,-9.71946980250455e-07,-0.000579456353586,6.283184787483878,4.52964994400233e-08,-5.196957080172059e-07,4649.455392043707,0.0019849746720869,0.0,0.0,-0.1628512978606309,-0.0019849116193958,-199.8340021342021
165.6555158003178,-78.05381513495465,14.181659101278315,0.0,-2.4633161700343584e-06,4.472380866887834e-07,82.84236571900381,-165.66222608748689,14.167920765845222,-4853.827581537054,4.69180648184869,-0.0024167866854433,199.8263122309799,0.0004965604405341,-4.025467712199604e-07,82.84163590100862,14.167896063914732,-78.05458839401562,-0.0342756523097975,0.0024168521020964,0.0647811738552141,-0.0004722839127182,2.488291868242721e-07,-0.0004722837669662,-1.5654150443581895e-06,14.1816508054637,0.0004965690517791,-9.040872303028365e-06,-9.072240966471466e-07,-0.0005794558870514,6.283184783486468,4.7649713336709365e-08,-5.236931180718755e-07,4649.502282558108,0.0019849731942139,0.0,0.0,-0.3018736679291837,-0.0019849133131603,-199.8338843179062
165.65566530537117,-78.05381997477373,14.18165911613556,0.0,-2.478053225705828e-06,4.512223576550398e-07,82.84235535990976,-165.66209374807497,14.167920777954594,-4853.829189394784,4.691806484256656,-0.0024167885422928,199.82648170757395,0.0004965604930787,-3.9804668256517006e-07,82.84164017820638,14.167896063866957,-78.05458644529182,-0.0342756679831905,0.0024168506993627,0.0647811739022782,-0.000472283917134,2.401573755335272e-07,-0.0004722837680986,-1.5689241003031778e-06,14.18165078819239,0.0004965689618904,-8.654266526035122e-06,-8.298541957631418e-07,-0.0005794554010623,6.283184780351563,4.926971367658671e-08,-5.268280229272501e-07,4649.549173072503,0.0019849717870253,0.0,0.0,-0.4394174609250798,-0.0019849149646471,-199.8337635064455
165.6558112101606,-78.0538246754889,14.181659126059628,0.0,-2.488815780140378e-06,4.484195257819095e-07,82.84234505525329,-165.66196775285206,14.167920789645152,-4853.830797253375,4.691806486581293,-0.002416790316569,199.82664610884575,0.0004965605393229,-3.9354444007259213e-07,82.84164385695641,14.167896065695752,-78.0545845823681,-0.0342756836919649,0.0024168493007343,0.0647811739496536,-0.0004722839211217,2.3143151294852905e-07,-0.0004722837688133,-1.5724807362594117e-06,14.18165077702538,0.000496568872828,-8.277649220800067e-06,-7.416700859915937e-07,-0.000579454902643,6.283184778063826,5.0213030956709676e-08,-5.291157597497095e-07,4649.596063586892,0.0019849704657669,0.0,0.0,-0.5748089874199563,-0.00198491654878,-199.8336416454826
165.65595139823364,-78.05382918054465,14.18165913137495,0.0,-2.4957276763222483e-06,4.39295567495407e-07,82.8423347923241,-165.66184944097367,14.1679208009173,-4853.83240511279,4.69180648882173,-0.0024167919894356,199.8268034903201,0.0004965605783406,-3.8910540060867513e-07,82.84164677049218,14.167896069166352,-78.0545828312058,-0.0342756994364021,0.0024168479248655,0.0647811740025715,-0.0004722839246691,2.225729905415785e-07,-0.0004722837691187,-1.5760496475590958e-06,14.181650771818443,0.0004965687851315,-7.915769051739803e-06,-6.445879684867746e-07,-0.000579454398236,6.283184776596789,5.0538926261012187e-08,-5.305827975625508e-07,4649.642954101276,0.0019849692419578,0.0,0.0,-0.7073850997856783,-0.0019849180446896,-199.83352051913369
165.65608403744733,-78.05383343991546,14.181659132445285,0.0,-2.498958765663272e-06,4.243714797405496e-07,82.84232462278916,-165.66173986417488,14.167920811777584,-4853.834012972993,4.691806490976621,-0.002416793544662,199.82695214776945,0.0004965606096548,-3.847899520081059e-07,82.84164883515092,14.16789607403715,-78.05458121721584,-0.0342757152164343,0.002416846588648,0.0647811740638462,-0.0004722839277855,2.1358333457967698e-07,-0.0004722837690267,-1.5795963864486049e-06,14.18165077235134,0.0004965686995862,-7.57273501170735e-06,-5.405547696230751e-07,-0.0005794538936835,6.283184775914179,5.03078041774381e-08,-5.312654078044666e-07,4649.689844615655,0.0019849681242401,0.0,0.0,-0.836496440290877,-0.0019849194352618,-199.83340174673307
165.65620758254454,-78.05383741045021,14.181659129667237,0.0,-2.498718578121695e-06,4.0421467863010614e-07,82.84231463233644,-165.6616398322473,14.167920822239134,-4853.835620833951,4.691806493044805,-0.0024167949684191,199.8270906040293,0.0004965606330872,-3.806530092542618e-07,82.84165002198861,14.167896080067456,-78.0545797633584,-0.0342757310316586,0.0024168453073702,0.0647811741342761,-0.0004722839304924,2.0451071154912646e-07,-0.000472283768558,-1.5830883216896869e-06,14.181650778334658,0.0004965686170668,-7.2520661906454755e-06,-4.315166126057942e-07,-0.0005794533942234,6.2831847759712725,4.9580033025177934e-08,-5.312083139226395e-07,4649.73673513003,0.0019849671191481,0.0,0.0,-0.9615106216553696,-0.0019849207064499,-199.83328679263943
165.65632074867136,-78.05384105568619,14.18165912346427,0.0,-2.4952504197876524e-06,3.794292899307747e-07,82.8423049198371,-165.6615499595226,14.167920832321975,-4853.837228695632,4.6918064950256735,-0.0024167962492702,199.82721760059795,0.0004965606486652,-3.7674360287596713e-07,82.84165033666991,14.167896087022674,-78.05457848901959,-0.034275746881359,0.0024168440946709,0.0647811742132605,-0.0004722839328089,1.9542656719739905e-07,-0.0004722837677361,-1.5864953706595129e-06,14.181650789419129,0.0004965685384374,-6.956740386877218e-06,-3.193935006453777e-07,-0.0005794529044942,6.283184776716154,4.8415021347540256e-08,-5.304634324884997e-07,4649.7836256444025,0.0019849662315402,0.0,0.0,-1.0818153244820057,-0.0019849218468407,-199.8331769710203
165.6564224888012,-78.0538443463547,14.181659114279784,0.0,-2.488825852998641e-06,3.506457591918696e-07,82.84229558535492,-165.66147069557985,14.167920842052984,-4853.838836558006,4.691806496919341,-0.0024167973782373,199.82733209728124,0.0004965606565718,-3.731045686975385e-07,82.84164980786012,14.167896094677555,-78.05457740949832,-0.034275762764535,0.0024168429624095,0.0647811742993605,-0.0004722839347597,1.8641179281034681e-07,-0.0004722837665994,-1.5897904316377346e-06,14.18165080520506,0.0004965684645034,-6.689217344650736e-06,-2.060548016213853e-07,-0.0005794524285493,6.283184778090891,4.6870474622393154e-08,-5.290886958740051e-07,4649.830516158769,0.0019849654647455,0.0,0.0,-1.196821296397379,-0.0019849228475018,-199.83307344200827
165.65651198279556,-78.05384725990588,14.18165910256974,0.0,-2.479739361370019e-06,3.1851037604009266e-07,82.84228672373945,-165.6614023400753,14.167920851466182,-4853.840444421047,4.6918064987267165,-0.0024167983488162,199.82743327376187,0.0004965606571105,-3.697723423932925e-07,82.84164848037513,14.167896102818323,-78.05457653584278,-0.0342757786799327,0.0024168419205842,0.0647811743906708,-0.0004722839363643,1.7754956795320322e-07,-0.0004722837651868,-1.5929495917180883e-06,14.181650825251577,0.0004965683959818,-6.4514441924996105e-06,-9.329496123732141e-08,-0.0005794519698772,6.283184780032672,4.500179760336408e-08,-5.271469149361799e-07,4649.877406673128,0.001984964820572,0.0,0.0,-1.3059652382092115,-0.0019849237019764,-199.8329772054603
165.6565886339928,-78.05384977992125,14.181659088794998,0.0,-2.468303077787484e-06,2.8367518201930785e-07,82.84227842096972,-165.6613450484202,14.16792086060186,-4853.842052284731,4.691806500449508,-0.0024167991569964,199.82752053096013,0.000496560650684,-3.66776857032748e-07,82.84164641109078,14.16789611124464,-78.05457587539136,-0.0342757946260767,0.0024168409772439,0.064781174485065,-0.000472283937654,1.6892116075649365e-07,-0.000472283763539,-1.5959522128887389e-06,14.181650849085427,0.0004965683334867,-6.244854992759795e-06,1.7189461296234603e-08,-0.0005794515314273,6.2831847824749305,4.286162514313993e-08,-5.247046553079016e-07,4649.924297187485,0.0019849642992937,0.0,0.0,-1.408712562945846,-0.0019849244062962,-199.83288909462527
165.65665206687706,-78.05385189650956,14.18165907341411,0.0,-2.454841537815561e-06,2.467885537332479e-07,82.842270752489,-165.66129883522638,14.167920869505814,-4853.843660149038,4.691806502090204,-0.0024167998011687,199.8275934892642,0.0004965606377781,-3.6414153795213946e-07,82.84164366613413,14.167896119771385,-78.05457543113467,-0.0342758106013037,0.0024168401385115,0.0647811745803124,-0.000472283938647,1.6060387851969326e-07,-0.0004722837616975,-1.598780953226392e-06,14.181650876209645,0.0004965682775249,-6.070374446871744e-06,1.2382043848276146e-07,-0.0005794511156395,6.283184785348468,4.0499468554197155e-08,-5.218311189596285e-07,4649.971187701836,0.0019849638996816,0.0,0.0,-1.5045600142627689,-0.0019849249589391,-199.83280977276817
165.65670212186333,-78.05385360534142,14.181659056876656,0.0,-2.4396865326548136e-06,2.0848651870763145e-07,82.84226378224686,-165.66126357944387,14.16792087822824,-4853.845268013953,4.69180650365203,-0.0024168002820082,199.8276519813164,0.0004965606189458,-3.61883387789057e-07,82.84164031860738,14.167896128229623,-78.05457520272155,-0.0342758266037947,0.0024168394086339,0.0647811746742176,-0.0004722839393754,1.526694964571247e-07,-0.0004722837597044,-1.6014217631057223e-06,14.181650906111685,0.0004965682284912,-5.928432862276319e-06,2.251564893824765e-07,-0.000579450724477,6.283184788582539,3.7961465767325616e-08,-5.185970473003958e-07,4650.018078216182,0.0019849636190812,0.0,0.0,-1.5930381313919828,-0.0019849253607266,-199.83273973514852
165.65673884597058,-78.05385490753002,14.181659039617356,0.0,-2.4231721449438083e-06,1.693848533107807e-07,82.84225756201644,-165.6612390322484,14.167920886822424,-4853.846875879459,4.691806505138895,-0.0024168006023387,199.82769604255807,0.0004965605947936,-3.600131540937164e-07,82.84163644672263,14.167896136467869,-78.05457518628599,-0.0342758426316085,0.0024168387900485,0.0647811747646226,-0.0004722839398666,1.4518332776321057e-07,-0.0004722837575959,-1.6038638589396534e-06,14.18165093827124,0.0004965681866668,-5.818988468298961e-06,3.1990731973288925e-07,-0.0005794503594611,6.2831847921059225,3.5290223843280395e-08,-5.150736632813762e-07,4650.064968730524,0.0019849634535267,0.0,0.0,-1.6737135485606396,-0.0019849256146682,-199.83267931312693
165.65676247975586,-78.05385580940779,14.181659022050804,0.0,-2.405630044396054e-06,1.300719805622734e-07,82.84225213108445,-165.6612248273556,14.1679208953435,-4853.848483745546,4.691806506555325,-0.0024168007669559,199.8277258989201,0.0004965605659653,-3.585355715604833e-07,82.84163213185,14.16789614435262,-78.05457537475078,-0.0342758586827137,0.0024168382834907,0.0647811748494841,-0.0004722839401504,1.382031946508335e-07,-0.0004722837554107,-1.6060996645753778e-06,14.181650972167612,0.00049656815222,-5.741557165526902e-06,4.0694520704638236e-07,-0.0005794500217066,6.283184795847918,3.25247430478053e-08,-5.113316687584993e-07,4650.111859244861,0.0019849633978746,0.0,0.0,-1.7461911176162483,-0.0019849257257733,-199.83262868102312
165.65677344150438,-78.05385632185433,14.181659004566948,0.0,-2.3873851101136297e-06,9.110267245076945e-08,82.84224751639569,-165.6612204928652,14.167920903847232,-4853.850091612208,4.691806507906391,-0.0024168007824501,199.8277419522772,0.0004965605331272,-3.574496708765513e-07,82.84162745704384,14.167896151768634,-78.0545757581932,-0.0342758747550204,0.0024168378881025,0.0647811749268814,-0.0004722839402539,1.317791434766743e-07,-0.0004722837531813,-1.6081247212830017e-06,14.181651007286684,0.0004965681252169,-5.695247802378859e-06,4.853133359384853e-07,-0.0005794497119582,6.283184799739274,2.970041092259392e-08,-5.074403118916774e-07,4650.158749759191,0.0019849634459451,0.0,0.0,-1.8101158434623237,-0.0019849257008444,-199.8325878651151
165.65677230961458,-78.0538564601265,14.181658987527314,0.0,-2.368751423430908e-06,5.2992590692602944e-08,82.84224373232324,-165.66122546387552,14.167920912388771,-4853.851699479439,4.691806509197635,-0.0024168006570167,199.82774476485773,0.0004965604969659,-3.567491459603543e-07,82.84162250550834,14.16789615861896,-78.05457632416345,-0.0342758908464105,0.0024168376015545,0.0647811749950551,-0.000472283940206,1.2595256178740292e-07,-0.0004722837509418,-1.6099375616779167e-06,14.181651043127305,0.0004965681056101,-5.67879953898964e-06,5.542310030770537e-07,-0.0005794494306267,6.283184803713053,2.684905612701165e-08,-5.034665333182064e-07,4650.205640273515,0.0019849635906641,0.0,0.0,-1.8651746228240529,-0.001984925548259,-199.83255675362025
165.65675980380126,-78.05385624313038,14.181658971261646,0.0,-2.350028660791454e-06,1.6213692108422192e-08,82.84224078124389,-165.66123909541213,14.16792092102154,-4853.853307347238,4.69180651043498,-0.0024168004002619,199.8277350426795,0.0004965604581624,-3.5642277105997e-07,82.84161735914225,14.16789616482466,-78.05457705797332,-0.0342759069547672,0.0024168374201716,0.0647811750524343,-0.0004722839400342,1.207561686899163e-07,-0.000472283748719,-1.6115395494367977e-06,14.181651079207237,0.0004965680932567,-5.690622790638183e-06,6.130959439993685e-07,-0.0005794491778232,6.283184807705388,2.39990516900238e-08,-4.994741977200693e-07,4650.252530787831,0.0019849638242066,0.0,0.0,-1.9110977778280296,-0.0019849252777455,-199.8325351076317
