brake,pitchrate,rollrate,sideslipRR,FxRR,FyRL,signal,sideslipFL,ax,roll,longslipFR,steeringangel,FxRL,sideslipFR,FL,pitch,longslipRR,y,signal,FxFL,x,gas,FyFL,vy,slip1,FyRR,longslipRL,slip,vx,FyFR,longslipFL,az,FR,yaw,FxFR,ay,yawrate,RR,RL,sideslipRL
0.0,6.972209511439072e-05,3.714796340686157e-07,-0.0019559399209533,323.69063492272494,-162.9482439107956,0.9313821374586596,0.0024017311404206,0.0797075306417643,-1.4109606030504078e-06,-0.0004791117755027,0.0,323.6880192361764,-0.0024018350449784,95.77644203684012,-0.0016881280468764,0.0019441909306082,-4864.822544705362,0.0,-77.3233268185687,5002.026565960276,0.2232759542125135,-193.91400766967143,-2.0146628840532347e-06,6.283185241111349,162.9540820149983,0.0019441140084857,-6.606823669063215e-08,31.71728228594253,193.91713942752,-0.0004791122928506,-0.0001341348714558,95.77644296514649,-0.0292911343695631,-77.32113635660936,5.8229969892868485e-06,1.660695916805946e-07,96.00883087723388,96.00882331839658,0.0019558085694027
0.0,6.954051632733099e-05,3.704903980598509e-07,-0.0019559592220037,323.5273905255006,-162.9485460506313,0.254837637166021,0.0024017430739804,0.0794953892946803,-1.4072512509314487e-06,-0.0004790922280011,0.0,323.5247817910786,-0.0024018466976731,95.7788482461497,-0.0016874318246289,0.0019432253619704,-4864.831833890872,0.0,-77.3207329891877,5002.343607560199,0.2232218169935811,-193.91638512953145,-2.0093423589037343e-06,6.283185241288392,162.95436822701078,0.0019431486737426,-6.589119486805524e-08,31.71807844343527,193.9195082510265,-0.0004790927444997,-0.0001336334655602,95.7788491719574,-0.0292911327113904,-77.31854836187523,5.807077773569103e-06,1.6561101834771094e-07,96.011148273987,96.01114073795796,0.0019558282226714
0.0,6.935895820898562e-05,3.695051890817949e-07,-0.0019559784715457,323.3645794673229,-162.948847406041,-0.4267368245282468,0.002401754966766,0.0792838108154138,-1.4035517688048695e-06,-0.0004790727326451,0.0,323.36197766680283,-0.0024018583102917,95.7812480519904,-0.0016867374180496,0.0019422623411163,-4864.841123308621,0.0,-77.31814607873011,5002.660657106284,0.223167823909524,-193.91875566783145,-2.0040361484311585e-06,6.283185241464944,162.9546536967808,0.001942185886009,-6.571464267418175e-08,31.718872481936536,193.92187017166992,-0.0004790732482935,-0.0001331287549417,95.7812489753065,-0.0292911310577963,-77.31596727065379,5.791193055320987e-06,1.6515373183051057e-07,96.0134594973016,96.01345198400897,0.0019558478235061
0.0,6.917741579080533e-05,3.685237315560029e-07,-0.0019559976694749,323.20220061071456,-162.94914795081164,-1.1006705466680484,0.0024017668184704,0.079072793766167,-1.3998621179327656e-06,-0.0004790532892808,0.0,323.19960572577594,-0.0024018698825361,95.78364147135512,-0.0016860448269628,0.0019413018614909,-4864.850412957989,0.0,-77.31556605644101,5002.977714577384,0.223113974576448,-193.92111924101783,-1.9987442413077863e-06,6.283185241641006,162.95493839872893,0.0019412256387337,-6.553857955973076e-08,31.71966440706893,193.92422514674055,-0.0004790538040787,-0.0001326218532728,95.78364239218658,-0.0292911294087682,-77.3133930521007,5.775353814937119e-06,1.646977078686494e-07,96.0157645636535,96.01575707302536,0.0019558673717961
0.0,6.899588845745611e-05,3.675458052549396e-07,-0.0019560168156988,323.04025283396805,-162.9494476598317,-1.7544074128507186,0.0024017786288846,0.0788623367149607,-1.3961822620377358e-06,-0.0004790338977576,0.0,323.0376648465272,-0.0024018814142054,95.7860285211878,-0.0016853540512185,0.0019403439166826,-4864.859702838359,0.0,-77.3129928921322,5003.294779952403,0.2230602686114357,-193.92347581401225,-1.9934666111361137e-06,6.283185241816581,162.95522230821285,0.001940267925508,-6.53630044753238e-08,31.72045422444069,193.9265731419871,-0.0004790344117058,-0.0001321137999247,95.78602943954152,-0.0292911277642934,-77.3108256759678,5.759555093119502e-06,1.6424292411041057e-07,96.01806348947602,96.0180560214404,0.0019558868674453
0.0,6.881437977702146e-05,3.665712046543069e-07,-0.0019560359101385,322.87873500351253,-162.94974650928182,-2.3757402511244687,0.0024017903978963,0.0786524382205854,-1.3925121669540438e-06,-0.0004790145579235,0.0,322.87615389544885,-0.002401892905192,95.7884092183845,-0.0016846650906496,0.0019393885001972,-4864.868992949118,0.0,-77.31042655546797,5003.6118532103055,0.2230067056325801,-193.9258253603458,-1.9882032178698656e-06,6.28318524199167,162.9555054017249,0.0019393127398404,-6.518791596254346e-08,31.72124193964569,193.9289141315147,-0.0004790150710195,-0.0001316056345021,95.7884101342669,-0.0292911261243598,-77.30826511244643,5.743799086683265e-06,1.6378935923648937e-07,96.02035629113838,96.02034884562336,0.0019559063103724
0.0,6.863289729379678e-05,3.655997163971067e-07,-0.0019560549527303,322.7176459907868,-162.95004447675828,-2.953039605379594,0.0024018021254864,0.0784430968448403,-1.3888518006185255e-06,-0.0004789952696259,0.0,322.71507174391417,-0.0024019043554834,95.79078357979245,-0.0016839779450312,0.0019384356055529,-4864.878283289652,0.0,-77.30786701740021,5003.92893433011,0.2229532852591821,-193.9281678621611,-1.9829540104451774e-06,6.283185242166274,162.95578765710505,0.0019383600752509,-6.501331222747915e-08,31.72202755826336,193.93124809804291,-0.0004789957818724,-0.000131098352763,95.79078449321015,-0.0292911244889552,-77.30571133182119,5.7280861182666215e-06,1.633369939902551e-07,96.02264298495538,96.022635561889,0.0019559257005121
0.0,6.845145221215245e-05,3.6463116590811963e-07,-0.0019560739434267,322.5569846738649,-162.95034154144685,-3.475472618178008,0.0024018138117266,0.0782343111562217,-1.385201132846687e-06,-0.0004789760327191,0.0,322.55441727026067,-0.0024019157651551,95.79315162221124,-0.0016832926140426,0.0019374852263067,-4864.88757385935,0.0,-77.3053142491297,5004.246023290892,0.2229000071114084,-193.9305033100942,-1.9777189278459486e-06,6.283185242340395,162.9560690536774,0.0019374099253001,-6.483919114076588e-08,31.72281108585883,193.93357503269843,-0.0004789765441144,-0.0001305929092123,95.79315253317064,-0.0292911228580677,-77.30316430584442,5.712416467552959e-06,1.628858104485902e-07,96.02492358719044,96.02491618650076,0.0019559450378163
0.0,6.827005913208383e-05,3.6366540727370333e-07,-0.0019560928821972,322.3967499401485,-162.95063768425504,-3.933207885483212,0.0024018254567741,0.0780260797364919,-1.3815601351365196e-06,-0.0004789568470552,0.0,322.3941893617189,-0.0024019271343674,95.79551336239314,-0.0016826090972321,0.0019365373560995,-4864.8968646576,0.0,-77.3027682228316,5004.56312007178,0.2228468708106727,-193.93283170308624,-1.9724979017000504e-06,6.283185242514036,162.95634957239673,0.0019364622836313,-6.466555038810925e-08,31.72359252798285,193.93589493480525,-0.0004789573575998,-0.0001300902245075,95.79551427090033,-0.0292911212316857,-77.3006240065558,5.696793556407517e-06,1.6243579308539016e-07,96.02719811406024,96.02719073567548,0.0019559643222556
0.0,6.808873569922434e-05,3.627023439658286e-07,-0.0019561117690288,322.2369406734906,-162.9509328879865,-4.31760238279225,0.002401837060868,0.0778184011513671,-1.3779287800957924e-06,-0.0004789377124904,0.0,322.2343869022006,-0.002401938463359,95.79786881704374,-0.0016819273939852,0.001935591988523,-4864.906155683799,0.0,-77.30022891166513,5004.880224651963,0.2227938759789059,-193.93515304820585,-1.967290859551503e-06,6.283185242687199,162.9566291959437,0.0019355171438383,-6.44923874913026e-08,31.724371890172023,193.93820781156143,-0.0004789382221849,-0.0001295911217026,95.79786972310494,-0.0292911196097974,-77.29809040726197,5.681209900122506e-06,1.6198692705250385e-07,96.0294665817237,96.02945922557198,0.0019559835538198
0.0,6.790750235653763e-05,3.61741886078683e-07,-0.0019561306039267,322.0775557627914,-162.95122713736296,-4.621366875896888,0.0024018486243226,0.0776112739812894,-1.3743070412646749e-06,-0.0004789186288834,0.0,322.0750087805952,-0.0024019497524452,95.80021800282226,-0.001681247503495,0.0019346491171598,-4864.915446937335,0.0,-77.2976962895371,5005.197337010679,0.2227410222394528,-193.93746736025645,-1.962097724333417e-06,6.283185242859886,162.95690790884416,0.001934574499506,-6.431969986073707e-08,31.725149177948627,193.94051367791872,-0.0004789191377259,-0.0001290964077518,95.8002189064434,-0.0292911179923916,-77.29556348189404,5.665670462739351e-06,1.615391998602566e-07,96.03172900628516,96.03172167229488,0.0019560027325175
0.0,6.772638203758722e-05,3.6078394685422987e-07,-0.0019561493869153,321.91859408678346,-162.95152041904032,-4.838706612570477,0.0024018601475236,0.0774046967883639,-1.3706948931672925e-06,-0.0004788995960884,0.0,321.9160538758119,-0.0024019610020114,95.80256093634206,-0.0016805694247364,0.0019337087356287,-4864.924738417605,0.0,-77.29517033084886,5005.514457127227,0.2226883092167315,-193.9397746615033,-1.9569184161693487e-06,6.283185243032102,162.95718569758372,0.0019336343442565,-6.41474847919132e-08,31.72592439682057,193.9428125562376,-0.0004789001040792,-0.0001286068083445,95.80256183752908,-0.0292911163794568,-77.29304320484542,5.650173054034764e-06,1.610925996876588e-07,96.03398540380032,96.03397809189995,0.0019560218583762
0.0,6.754539972046985e-05,3.598285044741761e-07,-0.0019561681180373,321.7600545484457,-162.9518127217937,-4.9654345371728805,0.0024018716309211,0.0771986681644131,-1.3670923106682532e-06,-0.0004788806139694,0.0,321.7575210906802,-0.0024019722125053,95.80489763417086,-0.0016798931564435,0.0019327708375393,-4864.934030124004,0.0,-77.29265101175507,5005.831584980957,0.2226357365358363,-193.9420749813072,-1.9517528556184195e-06,6.283185243203847,162.95746255057566,0.0019326966717006,-6.39757396264205e-08,31.72669755228169,193.94510447581956,-0.000478881121108,-0.0001281229917472,95.8048985329296,-0.0292911147709819,-77.2905295522962,5.63472144587716e-06,1.6064711683179019e-07,96.0362357902726,96.03622850039083,0.0019560409314441
0.0,6.736458228277228e-05,3.5887547812923145e-07,-0.0019561867973547,321.6019360186866,-162.95210403637122,-4.999054770636433,0.0024018830750237,0.0769931866552947,-1.3634992692466466e-06,-0.0004788616823824,0.0,321.59940929636525,-0.0024019833844339,95.80722811283133,-0.0016792186970897,0.001931835416429,-4864.94332205593,0.0,-77.29013830836377,5006.148720551272,0.2225833038234282,-193.94436835557465,-1.946600960822656e-06,6.283185243375125,162.95773845831013,0.00193176147538,-6.380446161895831e-08,31.72746864981136,193.94738947250096,-0.0004788621886698,-0.0001276455316294,95.80722900916776,-0.0292911131669557,-77.28802250035656,5.619310660475424e-06,1.6020274188626892e-07,96.03848018164742,96.03847291371316,0.001956059951787
0.0,6.71839579734125e-05,3.5792487427835585e-07,-0.0019562054249477,321.4442374208237,-162.95239435559827,-4.938814644469932,0.0024018944803918,0.0767882508738962,-1.359915744778526e-06,-0.0004788428011972,0.0,321.44171741591344,-0.0024019945183549,95.80955238880117,-0.0016785460448719,0.0019309024660994,-4864.952614212788,0.0,-77.28763219858867,5006.465863817633,0.2225310107069402,-193.94665482636887,-1.9414626513982013e-06,6.2831852435459385,162.95801341326583,0.0019308287490974,-6.363364806681199e-08,31.728237694874768,193.94966758829904,-0.0004788433066316,-0.0001271749548919,95.80955328272096,-0.0292911115673672,-77.28552202723779,5.603943248486894e-06,1.597594670735769e-07,96.0407185938458,96.04071134778803,0.0019560789194908
0.0,6.700355622246618e-05,3.5697665200978454e-07,-0.001956224000915,321.2869576268522,-162.952683674369,-4.785724159393034,0.0024019058476298,0.0765838593629097,-1.3563417132672792e-06,-0.000478823970274,0.0,321.2844443216627,-0.0024020056148703,95.81187047851452,-0.0016778751976977,0.0019299719800235,-4864.961906593974,0.0,-77.28513266072636,5006.783014759558,0.2224788568148043,-193.948934441273,-1.936337847075849e-06,6.28318524371629,162.95828740997263,0.0019298984863298,-6.346329629234919e-08,31.72900469292289,193.95193887063263,-0.0004788244748553,-0.0001267116874781,95.81187137002338,-0.0292911099722054,-77.2830281110687,5.588614920094054e-06,1.5931728555414417e-07,96.04295104270838,96.0429438184565,0.0019560978346591
0.0,6.682340721931142e-05,3.560308233775082e-07,-0.0019562425253727,321.13009554942704,-162.9529719895791,-4.542542346263772,0.002401917177381,0.0763800107199612,-1.3527771508205171e-06,-0.0004788051894796,0.0,321.1275889261246,-0.0024020166746201,95.81418239836128,-0.0016772061531761,0.0019290439519261,-4864.971199198892,0.0,-77.28263967446082,5007.100173356615,0.2224268417766188,-193.9512072529592,-1.9312264711280983e-06,6.283185243886183,162.95856044494556,0.0019289706808031,-6.329340370949506e-08,31.729769649392438,193.95420337202148,-0.0004788056932078,-0.0001262561150925,95.81418328746494,-0.0292911083814595,-77.2805407314617,5.573329862928872e-06,1.5887619142578496e-07,96.0451775440518,96.04517034153533,0.0019561166974139
0.0,6.664354164556232e-05,3.550873836706881e-07,-0.0019562609984541,320.9736500840855,-162.95325930011597,-4.213730627827924,0.0024019284703205,0.0761767035147575,-1.3492220334602357e-06,-0.000478786458682,0.0,320.97115012496465,-0.0024020276982746,95.8164881646883,-0.0016765389086111,0.0019281183753878,-4864.980492026947,0.0,-77.280153220279,5007.417339588431,0.2223749652228523,-193.95347331859696,-1.926128447255471e-06,6.283185244055619,162.95883251667198,0.001928045326102,-6.312396776773547e-08,31.73053256970596,193.95646114936685,-0.0004787869615592,-0.0001258085256159,95.81648905139254,-0.0292911067951185,-77.27805986901032,5.558086991590832e-06,1.5843617938523018e-07,96.04739811363176,96.0473909327806,0.001956135507894
0.0,6.646399037411265e-05,3.541463412645547e-07,-0.0019562794203088,320.81762013442915,-162.95354560672905,-3.8053739028853686,0.0024019397271479,0.0759739363251788,-1.3456763373057282e-06,-0.0004787677777515,0.0,320.81512682177333,-0.0024020386865307,95.81878779379936,-0.0016758734609987,0.0019271952441211,-4864.989785077546,0.0,-77.27767327903467,5007.734513434678,0.2223232267853496,-193.95573269924688,-1.921043702794341e-06,6.2831852442246,162.95910362555614,0.0019271224159401,-6.295498599759519e-08,31.73129345927164,193.9587122635828,-0.0004787682797732,-0.0001253691348385,95.81878867810964,-0.0292911052131718,-77.27558550498321,5.5428838451572666e-06,1.579972444256472e-07,96.04961276717016,96.0496056079143,0.0019561542662542
0.0,6.628478414644651e-05,3.532077003202746e-07,-0.0019562977911017,320.6620046133746,-162.95383091201757,-3.3250706879687715,0.0024019509485805,0.0757717077384855,-1.3421400384298944e-06,-0.0004787491465556,0.0,320.659517929582,-0.0024020496401019,95.82108130195545,-0.0016752098070265,0.0019262745518128,-4864.999078350093,0.0,-77.27519983327808,5008.051694875091,0.2222716260967897,-193.95798545930143,-1.9159721657106565e-06,6.28318524439313,162.95937377383086,0.0019262019440088,-6.27864560001286e-08,31.73205232348353,193.96095677886635,-0.0004787496477243,-0.0001249380845816,95.8210821838776,-0.0292911036356084,-77.27311762150752,5.52771895098352e-06,1.575593825376324e-07,96.05182152034088,96.0518143826108,0.0019561729726649
0.0,6.610595326792604e-05,3.522714928744546e-07,-0.0019563161110119,320.50680242332794,-162.9541152203637,-2.7817942438952854,0.0024019621353465,0.0755700163315917,-1.3386131125958554e-06,-0.0004787305649682,0.0,320.5043223506433,-0.0024020605597126,95.82336870537604,-0.0016745479430768,0.0019253562920609,-4865.008371844002,0.0,-77.27273286606753,5008.368883889458,0.2222201627907236,-193.9602316658259,-1.9109137687732485e-06,6.283185244561211,162.95964296547558,0.001925283903906,-6.26183754853938e-08,31.732809167721552,193.96319476205585,-0.0004787310652817,-0.0001245154680733,95.82336958491553,-0.0292911020624179,-77.27065620186869,5.512596642048311e-06,1.571225907525497e-07,96.05402438876531,96.0540172724915,0.0019561916273109
0.0,6.592752740704358e-05,3.513377314779941e-07,-0.0019563343802318,320.3520124714677,-162.95439853776972,-2.185727174224552,0.0024019732881804,0.0753688606785041,-1.3350955353417595e-06,-0.0004787120328602,0.0,320.3495389923361,-0.0024020714460928,95.82565002023844,-0.0016738878652326,0.0019244404585323,-4865.017665558681,0.0,-77.27027236122383,5008.686080457615,0.2221688365019175,-193.96247138809588,-1.905868447145465e-06,6.283185244728844,162.95991120613166,0.0019243682893035,-6.245074225144579e-08,31.733563997351386,193.96542628215212,-0.00047871253232,-0.0001241012766476,95.825650897401,-0.0292911004935893,-77.26820122978603,5.497511586049284e-06,1.5668686607882126e-07,96.05622138802744,96.05621429314088,0.0019562102303898
0.0,6.574953541847844e-05,3.5040636228926774e-07,-0.0019563525989666,320.19763365372023,-162.95468087166336,-1.5480724988553052,0.0024019844078163,0.0751682393480496,-1.3315872825924188e-06,-0.0004786935501034,0.0,320.19516675074385,-0.0024020822999746,95.8279252626779,-0.0016732295692839,0.0019235270448385,-4865.026959493544,0.0,-77.26781830270964,5009.003284559456,0.2221176468666443,-193.96470469699145,-1.90083613459117e-06,6.283185244896032,162.96017850303954,0.001923455093815,-6.228355406887356e-08,31.73431681772431,193.96765140995703,-0.0004786940487077,-0.000123695481591,95.82792613746903,-0.0292910989291122,-77.2657526896477,5.482469796359996e-06,1.5625220493827445e-07,96.05841253366228,96.05840546009416,0.0019562287821094
0.0,6.557200489510067e-05,3.494774207910949e-07,-0.0019563707674312,320.0436649079436,-162.95496223098888,-0.8808446686770084,0.0024019954949795,0.0749681509435404,-1.3280883301310862e-06,-0.0004786751165765,0.0,320.0412045635369,-0.0024020931220808,95.8301944487886,-0.0016725730507394,0.0019226160447517,-4865.036253648003,0.0,-77.26537067676128,5009.320496174928,0.2220665935214839,-193.966931664356,-1.895816770482493e-06,6.283185245062778,162.96044486480528,0.0019225443112148,-6.211680887321241e-08,31.73506763417763,193.9698702171551,-0.0004786756143256,-0.000123297928189,95.83019532121398,-0.0292910973689758,-77.26331056722242,5.467462147310387e-06,1.5581860551493073e-07,96.06059784117876,96.06059078886052,0.0019562472826905
0.0,6.539496211797985e-05,3.4855092575138774e-07,-0.0019563888858508,319.8901051478853,-162.95524262596413,-0.1966443870922912,0.0024020065503851,0.074768594055316,-1.3245986536713675e-06,-0.0004786567321527,0.0,319.8876513446117,-0.0024021039131212,95.83245759462424,-0.0016719183048386,0.0019217074519987,-4865.045548021476,0.0,-77.26292946885363,5009.637715284029,0.2220156761043481,-193.96915236244848,-1.8908102952369729e-06,6.283185245229082,162.9607103013684,0.0019216359352324,-6.195050463198601e-08,31.73581645203445,193.97208277580583,-0.000478657229047,-0.0001229084806072,95.8324584646894,-0.0292910958131696,-77.26087484836918,5.452496646153222e-06,1.553860656590171e-07,96.06277732604008,96.06277029490332,0.0019562657323623
0.0,6.521843182628721e-05,3.476268939379966e-07,-0.0019564069544581,319.7369532880586,-162.95552206800906,0.491578566618568,0.0024020175747287,0.0745695672581756,-1.3211182286196184e-06,-0.0004786383967095,0.0,319.73450600858683,-0.0024021146737891,95.83471471619796,-0.0016712653265666,0.0019208012602323,-4865.054842613378,0.0,-77.26049466587037,5009.954941866812,0.2219648942539644,-193.97136686347076,-1.8858166528592028e-06,6.283185245394947,162.9609748238265,0.0019207299595236,-6.178463942515958e-08,31.73656327660383,193.97428915788396,-0.0004786388927478,-0.0001225268832427,95.83471558390856,-0.029291094261683,-77.2584455198101,5.437566096100695e-06,1.5495458372837837e-07,96.06495100366168,96.06494399363844,0.0019562841313624
0.0,6.504243713858701e-05,3.4670529205181764e-07,-0.0019564249734936,319.5842082360454,-162.9558005695053,1.1707700655679272,0.0024020285686872,0.0743710691293768,-1.3176470304838142e-06,-0.0004786201101209,0.0,319.5817674631234,-0.002402125404758,95.83696582948237,-0.0016706141106701,0.0019198974630534,-4865.064137423128,0.0,-77.25806625421549,5010.272175903386,0.2219142476103902,-193.9735752391229,-1.8808357877347487e-06,6.283185245560375,162.96123844435152,0.0019198263776929,-6.161921134017979e-08,31.73730811318057,193.9764894349591,-0.0004786206053023,-0.0001221528808171,95.83696669484382,-0.0292910927145053,-77.2560225682727,5.422675978948931e-06,1.5452415753189402e-07,96.0671188894138,96.0671119004363,0.0019563024799343
0.0,6.486699934983955e-05,3.4578609669212216e-07,-0.0019564429432032,319.4318689191849,-162.95607814368583,1.8280193000194829,0.0024020395329091,0.0741730982640943,-1.31418503508964e-06,-0.0004786018722651,0.0,319.42943463543605,-0.0024021361066755,95.83921095040888,-0.0016699646516743,0.0019189960542287,-4865.073432450148,0.0,-77.25564422204829,5010.589417373906,0.2218637358147677,-193.97577756005677,-1.8758676453818011e-06,6.283185245725368,162.96150117603264,0.0019189251835067,-6.145421852094473e-08,31.73805096704529,193.97868367763044,-0.0004786023665917,-0.0001217861557936,95.83921181342696,-0.0292910911716262,-77.25360598148986,5.407825868146749e-06,1.5409478548795018e-07,96.06928099864248,96.06927403064306,0.0019563207783266
0.0,6.469213779387112e-05,3.448692962194225e-07,-0.0019564608638371,319.2799342697821,-162.9563548045474,2.450804681590617,0.002402050468013,0.0739756532594023,-1.3107322185044469e-06,-0.0004785836830209,0.0,319.27750645810806,-0.0024021467801588,95.8414500948696,-0.0016693169439021,0.001918097027543,-4865.082727693857,0.0,-77.25322855706204,5010.906666258585,0.2218133585090559,-193.97797389535023,-1.8709121722060135e-06,6.283185245889928,162.96176303270462,0.0019180263707567,-6.128965911882258e-08,31.73879184346455,193.9808719550128,-0.0004785841764923,-0.000121426331699,95.84145095554994,-0.0292910896330349,-77.25119574747536,5.393010750457749e-06,1.5366646723550784e-07,96.07143734665723,96.07143039956864,0.0019563390267926
0.0,6.451786972844976e-05,3.4395489804268325e-07,-0.001956478735648,319.1284032196658,-162.95663056676057,3.0272332969612976,0.0024020613745846,0.0737787327169034,-1.307288556722634e-06,-0.0004785655422692,0.0,319.1259818628087,-0.0024021574257895,95.84368327871702,-0.0016686709814948,0.0019172003767054,-4865.092023153679,0.0,-77.25081924785209,5011.223922537686,0.2217631153359692,-193.9801643122736,-1.865969317765817e-06,6.283185246054055,162.96202402880746,0.0019171299331512,-6.112553140458184e-08,31.739530747690992,193.9830543341651,-0.000478566034884,-0.0001210730256584,95.84368413706493,-0.0292910880987211,-77.24879185501598,5.378233738759405e-06,1.5323920210421012e-07,96.07358794872177,96.0735810224768,0.0019563572255888
0.0,6.434421037303179e-05,3.43042860466778e-07,-0.0019564965588908,318.9772746768268,-162.95690544542566,3.546269317675222,0.0024020722531729,0.0735823352082549,-1.3038540258625253e-06,-0.0004785474498855,0.0,318.97485975763675,-0.0024021680441142,95.8459105177638,-0.0016680267584319,0.0019163060953384,-4865.101318829037,0.0,-77.24841628277599,5011.541186191525,0.2217130059394367,-193.9823488758018,-1.861039031167252e-06,6.283185246217752,162.96228417928552,0.0019162358643151,-6.096183362496406e-08,31.74026768496313,193.98523087987368,-0.0004785479416427,-0.0001207258225386,95.84591137378489,-0.0292910865686741,-77.2463942923823,5.3634959183208936e-06,1.5281298818708837e-07,96.07573282005352,96.0757259145852,0.0019563753749723
0.0,6.417117277954449e-05,3.4213316874187535e-07,-0.0019565143338207,318.8265475949753,-162.95717945593546,3.997946957485709,0.0024020831042891,0.0733864593577746,-1.30042860250125e-06,-0.0004785294057499,0.0,318.82413909639945,-0.0024021786356436,95.84813182778235,-0.0016673842685527,0.0019154141773624,-4865.110614719361,0.0,-77.24601965084165,5011.858457200473,0.221663029964639,-193.9845276483577,-1.8561212639923928e-06,6.283185246381022,162.96254349943652,0.0019153441581736,-6.079856409712418e-08,31.74100266050533,193.98740165463792,-0.0004785298966511,-0.0001203842689411,95.84813268148216,-0.0292910850428835,-77.24400304849512,5.348794464390168e-06,1.5238782503634439e-07,96.07787197586052,96.07786509110224,0.0019563934752009
0.0,6.399876778790174e-05,3.412258072252785e-07,-0.001956532060692,318.6762209008776,-162.95745261396797,4.37356383892726,0.0024020939284014,0.0731911037592432,-1.2970122631872764e-06,-0.0004785114097418,0.0,318.67381880581394,-0.0024021892008438,95.85034722450644,-0.0016667435055781,0.0019145246164215,-4865.119910824076,0.0,-77.2436293411731,5012.175735544948,0.2216131870572243,-193.98670068938264,-1.8512159688337736e-06,6.283185246543865,162.96280200474624,0.001914454808371,-6.063572118763325e-08,31.7417356795282,193.98956671780303,-0.0004785118997862,-0.0001200479043942,95.85034807589054,-0.0292910835213387,-77.24161811245077,5.334131876771021e-06,1.5196371235069764e-07,96.0800054312876,96.07999856717272,0.0019564115265317
0.0,6.382700411914671e-05,3.403207280172176e-07,-0.0019565497397576,318.5262935218905,-162.95772493518794,4.665850981929306,0.0024021047259379,0.0729962670051093,-1.2936049848982696e-06,-0.0004784934617401,0.0,318.52389781349456,-0.0024021997401412,95.85255672362985,-0.0016661044631326,0.001913637406296,-4865.129207142612,0.0,-77.24124534267933,5012.493021205425,0.2215634768642,-193.98886805522335,-1.8463230972372387e-06,6.283185246706283,162.9630597108192,0.0019135678086926,-6.047330321453901e-08,31.74246674722821,193.9917261256884,-0.0004784939509289,-0.0001197162456604,95.85255757270382,-0.0292910820040293,-77.239239473373,5.319505259510026e-06,1.5154064960678e-07,96.0821332014552,96.08212635791746,0.0019564295292193
0.0,6.365588828002333e-05,3.394179117901757e-07,-0.0019565673712673,318.3767644151879,-162.95799643524072,4.869116053130932,0.0024021154972815,0.0728019477269036,-1.290206744945206e-06,-0.0004784755616257,0.0,318.3743750763204,-0.0024022102539185,95.854760340807,-0.0016654671347651,0.0019127525408565,-4865.1385036744,0.0,-77.23886764469165,5012.810314162428,0.2215138990334829,-193.99102979884756,-1.841442603807092e-06,6.283185246868277,162.96331663319356,0.0019126831530089,-6.03113086082542e-08,31.743195868787925,193.99387993129588,-0.0004784760499574,-0.0001193888096915,95.85476118757626,-0.0292910804909448,-77.23686712055972,5.3049165126130735e-06,1.5111863731285466e-07,96.08425530145564,96.08424847842882,0.0019564474835157
0.0,6.348542467892489e-05,3.3851730372774625e-07,-0.0019565849554671,318.2276325037942,-162.9582671295898,4.979357007554023,0.0024021262427719,0.0726081445124066,-1.2868175209958085e-06,-0.0004784577092769,0.0,318.225249517717,-0.0024022207425126,95.85695809165324,-0.0016648315139715,0.0019118700137849,-4865.147800418874,0.0,-77.236496236318,5013.127614396531,0.221464453213764,-193.99318596967825,-1.8365744419299317e-06,6.28318524702985,162.96357278726433,0.0019118008350062,-6.014973574716248e-08,31.74392304937607,193.996028183945,-0.0004784581967525,-0.0001190651003417,95.8569589361234,-0.0292910789820745,-77.23450104327497,5.290364118489373e-06,1.5069767458502006e-07,96.08637174632683,96.08636494374494,0.0019564653896684
0.0,6.331561559482215e-05,3.3761888592697e-07,-0.0019566024925981,318.0788967447876,-162.95853703344136,4.994343805450463,0.0024021369627042,0.0724148559943526,-1.2834372910257432e-06,-0.0004784399045741,0.0,318.0765200946007,-0.0024022312062177,95.85914999174456,-0.001664197594215,0.0019109898189627,-4865.157097375466,0.0,-77.234131106681,5013.444921888366,0.2214151390548255,-193.9953366134729,-1.8317185658164808e-06,6.283185247191003,162.96382818813117,0.001910920848567,-5.998858305554812e-08,31.74464829414748,193.9981709293673,-0.0004784403911925,-0.0001187446327962,95.85915083392102,-0.0292910774774082,-77.23214123063075,5.275850076133358e-06,1.5027776141382877e-07,96.08848255108929,96.08847576888648,0.0019564832479206
0.0,6.314646131344013e-05,3.3672262211537785e-07,-0.0019566199828957,317.9305560841241,-162.9588061616036,4.913666486320056,0.0024021476573288,0.0722220807886264,-1.2800660333866768e-06,-0.0004784221473961,0.0,317.9281857530504,-0.002402241645283,95.8613360566176,-0.0016635653689474,0.0019101119502414,-4865.166394543612,0.0,-77.23177224494344,5013.762236618608,0.2213659562073349,-193.99748177217276,-1.82687493179331e-06,6.283185247351737,162.96408285052885,0.0019100431875459,-5.982784900358867e-08,31.74537160824316,194.0003082095038,-0.000478422633157,-0.0001184269112076,95.8613368965058,-0.0292910759769352,-77.22978767177467,5.261371367742203e-06,1.498588977564007e-07,96.0905877307241,96.09058096883464,0.0019565010585097
