az,longslipRL,yawrate,longslipRR,FyRR,slip1,steeringangel,FyFL,RL,yaw,sideslipRL,y,FxRL,FxFL,signal,FyFR,longslipFL,sideslipFR,vx,ax,sideslipRR,longslipFR,slip,RR,sideslipFL,ay,FL,x,FyRL,FxFR,roll,signal,FR,brake,pitch,gas,rollrate,pitchrate,FxRR,vy
-0.1209847670880078,0.0038659597233276,0.3457780802927522,0.0012029357261915,1675.3019687844726,6.279167431650784,1.2131990897923877,2142.5906047048597,100.13098535769004,-0.0221202124971829,-0.0119569900264735,-4872.773045011064,350.3733054783949,-0.8661293082155566,0.0,4753.183548882083,-7.830875904231666e-06,-0.049517548192302,33.214942995471255,-0.2393699623056508,-0.0160425593722814,-0.0009874799625658,-0.0040178755288029,101.04248381897288,-0.0568930036027438,5.708823438790578,99.30565065125144,5270.991340977211,528.1285883273914,-128.06524270724785,0.0247519455342712,1.2131990897923877,100.98781460215643,0.0,-0.0014535663781967,0.2235647609768875,0.3253461774747087,-0.0001831216109335,256.8560480217505,-0.1233557184989772
-0.1111003904453144,0.0042844495861658,0.3665679463819803,0.0011860297629627,2007.468111015196,6.277364478785112,1.2603464889314195,2094.8536621055946,100.1138906533236,-0.0185472638807853,-0.014653515013196,-4872.781405597088,352.25332402877666,2.2241068788546574,0.0,5032.168226619276,6.464234151960704e-05,-0.0520645152938857,33.211933184790254,-0.2552562943873566,-0.0187144354577353,-0.0010184921121704,-0.0058208283944747,101.0798290798608,-0.0613378619953767,6.113243185342046,99.2206461787786,5271.323373968506,600.5251139798102,-129.36305278575713,0.0280226734587451,1.2603464889314195,101.00681096132628,0.0,-0.0014505896664716,0.2247445532831853,0.3281595141083122,0.0007266411106612,255.2563769902632,-0.1826820851264171
-0.099591111197781,0.0047857484080244,0.3863131062254393,0.0011744839011649,2354.175444863325,6.275478522353328,1.3063596613012711,2032.0694687044236,100.10466378848356,-0.0147721044594502,-0.017428158688715,-4872.789155920769,353.23884785992965,5.096172966493194,0.0,5307.737860715594,0.0001527732204699,-0.0547255162222673,33.20850785904847,-0.2710863310373997,-0.0214523519621197,-0.0010506817910265,-0.0077067848262582,101.1158154572907,-0.0659645516231692,6.503979925191216,99.13490130921902,5271.655392913185,655.4111094380237,-130.3632634500396,0.0313092419558099,1.3063596613012711,101.0195330814088,0.0,-0.0014371813785699,0.2260393005922042,0.3287187125965462,0.0018805606432885,253.4838288979301,-0.2447482976024908
-0.0869630607489411,0.0053890204605816,0.4049668330852464,0.0011689866677971,2711.3671011201254,6.273516495280193,1.351197198152584,1959.0004611210616,100.1051676270285,-0.010805460739871,-0.0202734209859143,-4872.796257108125,352.91699657931343,7.834068521565658,0.0,5577.437734563037,0.0002582362504894,-0.0575219070109782,33.20463097844036,-0.2885110227358532,-0.0242477331259703,-0.0010859318048169,-0.0096688118993935,101.15034783667564,-0.070758614081258,6.879594053236289,99.04855224600944,5271.987394507258,692.4059071426839,-131.0443076620392,0.0345885864538567,1.351197198152584,101.0253995193938,0.0,-0.0014108594205305,0.2274573482843775,0.3269332316861446,0.0032845667828436,251.4252366156838,-0.3093073268500464
-0.0738044386718652,0.0061204270515589,0.4225075537770865,0.0011720539703327,3074.1644959137425,6.271484698629544,1.3948187487286337,1880.9520487179805,100.11783003786871,-0.0066584011701958,-0.0231833195932856,-4872.80267173134,350.89502035702685,10.544810699065808,0.0,5838.177734719875,0.0003824907830805,-0.0604992503594959,33.20024417467298,-0.3086977113666713,-0.0270936558447309,-0.0011250851559842,-0.0117006085500424,101.1834946417748,-0.0757180773207784,7.238259603061038,98.96153404708296,5272.319374838573,711.6676538336807,-131.31664137543083,0.037836787124766,1.3948187487286337,101.02379851914424,0.0,-0.0013691392625449,0.2290437147234945,0.3227236359563975,0.0049352325211223,248.8779536246616,-0.3761308182754557
-0.0621996282113115,0.0070178462070275,0.438979383847509,0.0011900284670493,3431.0853510530487,6.269388750063219,1.437185056578269,1800.9834080046244,100.14610594970026,-0.0023418719597016,-0.0261547980393529,-4872.808364043601,345.93226503660304,12.927543921799517,0.0,6088.694452639068,0.0005279476888303,-0.0636774085829482,33.19529489847511,-0.3312195515966375,-0.0299864881670842,-0.0011687403644154,-0.0137965571163677,101.21576726366044,-0.0808278545792108,7.575366316277148,98.873834473321,5272.651329283704,713.8384261348326,-131.25609088968804,0.0410293479818871,1.437185056578269,101.01441049887708,0.0,-0.001309567418665,0.2308071005550666,0.3160387963606148,0.0068294874970011,245.6218500785133,-0.445010700269615
-0.054668926490261,0.0081347013851928,0.4544811577859423,0.0012210089131733,3764.466835720984,6.267231193114971,1.4782579948840642,1722.6117372011995,100.1947843341867,0.0021338932597839,-0.029191267184915,-4872.813300499318,338.11663096110175,14.807502611828845,0.0,6327.475579246104,0.0007066025863589,-0.0670945709190239,33.189730392566375,-0.3564457680126739,-0.0329292220609973,-0.0012161119206475,-0.0159541140646153,101.24694464761096,-0.0860810180591088,7.876642662067641,98.78623410428844,5272.983252555819,700.1998469907546,-130.7921924960486,0.0441409459133537,1.4782579948840642,100.99703524204553,0.0,-0.0012297582495109,0.2327535541678274,0.3067661780938968,0.0089551246289565,241.2858456911924,-0.5158397210970892
-0.0448592778882825,0.0095133139562881,0.469191305729675,0.0012594421309333,4083.584267128759,6.265012281530709,1.518000600773885,1647.5981598489384,100.2673286407156,0.0067602368670774,-0.0323029147041873,-4872.81745041729,328.4105263964519,16.72704980786688,0.0,6554.994522187787,0.0009248591896642,-0.0707320228968132,33.18350080623967,-0.3827216223662927,-0.03593135761075,-0.0012682537655519,-0.0181730256488768,101.276751564827,-0.0914510900519949,8.162183681011943,98.69897395668433,5273.315138702922,672.1769087602254,-130.1138309456341,0.0471450344361089,1.518000600773885,100.97180737253434,0.0,-0.0011276556303139,0.234883023935445,0.2947972557489272,0.011257458037645,237.48187077345497,-0.5885844143454888
-0.0353066360126283,0.0111842355240912,0.4831422444441228,0.0012989300671992,4398.552827018964,6.2627330252211,1.5563771085849585,1574.831829448633,100.36654708942696,0.0115294983744997,-0.0354910733890608,-4872.820785555024,317.19318189911115,18.891799232630746,0.0,6764.174748867406,0.0011785815207616,-0.0746242076414439,33.176568846043985,-0.4103141179518795,-0.0389912851385515,-0.0013236021908734,-0.0204522819584862,101.30504683970406,-0.0969318630579734,8.428885035308204,98.61147482586816,5273.646981245597,632.5618036558492,-129.02057427050607,0.0500145604738467,1.5563771085849585,100.93858247844838,0.0,-0.0010018093313333,0.2371759694823616,0.2801488267291828,0.0136887708915765,233.3634657696479,-0.6631918049721386
-0.0277668822064241,0.0131773688534437,0.4963781012240199,0.0013397993772316,4707.601081002349,6.260395795708295,1.5933529820506438,1502.184664252913,100.49531191797942,0.0164342907509262,-0.0387513831123475,-4872.823279682869,303.62400253518376,21.26465798882039,0.0,6963.938734769455,0.0014589320290108,-0.0787369894098972,33.16889363174386,-0.4393519638788495,-0.042103725335512,-0.0013820155982476,-0.0227895114712911,101.3318221079994,-0.1024944299992842,8.679561655729596,98.52284944626996,5273.978773229545,582.1261548594368,-127.7643640589081,0.0527240078788832,1.5933529820506438,100.8976432839236,0.0,-0.0008510404686854,0.2396332073495974,0.2630665577452628,0.0162246636568308,229.16236885706456,-0.7395674700569249
-0.0199641059384485,0.0155260124818175,0.5088220877797782,0.0013823941248125,5008.10222490995,6.257999053447068,1.628894945380549,1421.6401510583337,100.65692541457452,0.0214672582191895,-0.0420824269745992,-4872.824908687555,287.9758573835725,23.215229054823343,0.0,7114.823222290837,0.0017653575955546,-0.0831512154500886,33.16044661535919,-0.4673339376500313,-0.0452675007688122,-0.0014414457152932,-0.0251862537325179,101.3568387586206,-0.108173771588647,8.888016679599453,98.43276880872467,5274.310507247223,524.6925097096395,-124.9341120764737,0.0552494274010326,1.628894945380549,100.84827627287348,0.0,-0.0006745936949037,0.2422362636062448,0.2435552034964822,0.0188100224436158,224.93889514574747,-0.8177534050949852
-0.0276684974682926,0.0182771824873305,0.520385690227299,0.0014282629906067,5296.931892657198,6.255540295041155,1.6629710132067397,1344.6392836616824,100.85620788704988,0.0266197722958944,-0.0454807347071464,-4872.825652338154,267.41371841268136,24.88812836972796,0.0,7249.737309490341,0.0021018721969621,-0.0879188424958144,33.151195324650416,-0.4986752579542476,-0.0484830425542796,-0.0015029351356702,-0.0276450121384317,101.37919580617807,-0.1139894383628626,9.072648359915052,98.34162897635758,5274.6421756334175,460.4038013315408,-121.8133760427192,0.0575666179877747,1.6629710132067397,100.78948224805475,0.0,-0.0004723004523253,0.2449842817305509,0.2217449807494005,0.0213742204403635,220.7989821081756,-0.8978301106581708
-0.041806338552344,0.0215107589965582,0.5311740139845204,0.0014780274496991,5569.299582273836,6.253023045180697,1.6955505193682192,1280.5366845549668,101.1009634646364,0.031883564016298,-0.0489355004833701,-4872.825492846629,242.31940213136724,26.45096548018849,0.0,7371.234716969213,0.0024576371904072,-0.0929095904728439,33.14107166961932,-0.5349415742147277,-0.0517533579881681,-0.0015670934786161,-0.0301622619988887,101.39647938725255,-0.1198379401803673,9.240167026497806,98.24923452754436,5274.973770136835,393.31880079848014,-118.95256912266908,0.0596562559687366,1.6955505193682192,100.72235148678612,0.0,-0.0002452116843851,0.2479415009092746,0.1982915492683565,0.0237715736749922,216.98040381619344,-0.97968419327888
-0.059307665463574,0.0252970176085356,0.5413037012586507,0.0015206366740073,5815.199494714246,6.250449405171864,1.7266041445084943,1227.6401576521766,101.39775378138349,0.0372515125472848,-0.0524434420131971,-4872.82441399957,211.02379300611904,27.91451393506499,0.0,7476.313623885935,0.0028290446500069,-0.0980542720233668,33.130009044875386,-0.577003137327004,-0.0550665525423715,-0.0016286437619463,-0.0327359020077222,101.40950225965338,-0.1256689272455826,9.386972093582637,98.15544595258588,5275.305281830654,327.34952750472985,-116.0826252581598,0.0615040156583962,1.7266041445084943,100.6480081196454,0.0,4.678227431459064e-06,0.2511317895827172,0.1735505803101112,0.0259501100877575,210.95819742708835,-1.0632477805658789
-0.0834630508751604,0.0297238912385767,0.5508824806497424,0.0015595787433324,6034.289675308915,6.247818505284854,1.7561039424609952,1185.431364510431,101.75483713146744,0.0427176624134772,-0.0560047753731695,-4872.822401681204,176.0714230724169,29.366098077116824,0.0,7558.419332817814,0.0032162897949383,-0.1033290868609792,33.11793368559708,-0.6219605314838019,-0.0584196342223056,-0.0016857852680695,-0.0353668018947322,101.41931331761128,-0.1314665002466261,9.513982747998996,98.06007285413736,5275.636701071966,263.9645299864834,-113.05331724315994,0.0630988939077549,1.7561039424609952,100.56699280357688,0.0,0.0002750060896084,0.254581434508704,0.1478813242844871,0.0278786389989829,203.66235622235547,-1.1485564912298305
-0.1194868980502379,0.0347711322767511,0.5599373093394197,0.0016126256016019,6232.632318371682,6.245128210925143,1.784023365398741,1160.9549752238397,102.17038168825624,0.0482767445239252,-0.0596120974448792,-4872.819444243945,144.89641986183318,31.089837522088825,0.0,7602.76490944317,0.0036153029653826,-0.1087392477407231,33.10483132557091,-0.6628364280442447,-0.0618079860520805,-0.0017348198411796,-0.0380570962544441,101.42725983499275,-0.1372291108351366,9.614313638849636,97.96246524083872,5275.968017835527,205.66415063615156,-110.1801955775309,0.0644350522809079,1.784023365398741,100.4800349708986,0.0,0.0005631840526686,0.2582009556835191,0.1219363576904244,0.0295473019707451,197.73748487615467,-1.2356977343233095
-0.1801734679017551,0.0403783870718116,0.5684165331808156,0.0016983863959665,6413.747858100809,6.242376824297348,1.8103372877255923,1153.5386069692652,102.6387376483285,0.0539232440467953,-0.0632551344893462,-4872.815532564482,116.79671853687933,32.966543813214535,0.0,7608.839028997972,0.0040049624358798,-0.1143003776760704,33.09072525335912,-0.6981832150138065,-0.0652341367270782,-0.0017617008921683,-0.0408084828822383,101.43310994914378,-0.1429367312024658,9.692217260007505,97.86149541229166,5276.299222321129,153.2353995165036,-106.5678223975159,0.0655125977084839,1.8103372877255923,100.38818869073036,0.0,0.000866256763718,0.2618921882449593,0.0962339411101794,0.0308631099880901,195.40259999425467,-1.3247551766116208
-0.2373592986600098,0.046539791206454,0.5763052316169184,0.0017946812913289,6579.603392439632,6.239564543685631,1.835022028687592,1155.8824112905188,103.1596047023795,0.0596512818550682,-0.066923916514667,-4872.810659734981,85.80174341402761,34.78663958424237,0.0,7591.678261323946,0.0043735544275682,-0.1199744561538782,33.075633906511776,-0.7343610631353863,-0.0686918655129189,-0.0017769883911313,-0.0436207634939546,101.43435395424694,-0.1485700683220448,9.752694876842783,97.75676035776416,5276.630305092897,108.4184671565114,-102.42452324109496,0.0663366537762923,1.835022028687592,100.29067775749826,0.0,0.0011801158495797,0.2656234032289088,0.0712190952058038,0.0317501164106338,194.64413022919584,-1.4157495310171997
-0.2975225475257677,0.0533068416747813,0.5836106198108905,0.0018835112379329,6731.038484587679,6.236693391588796,1.858055373684043,1165.1623611536224,103.73808650115043,0.0654549978894115,-0.0706103639483611,-4872.804820447575,55.93096923233154,36.5289854121967,0.0,7560.004330326886,0.0047178454714126,-0.1257003997801901,33.05952739761615,-0.7698263204590765,-0.072166201108816,-0.0017865811981285,-0.0464919155907902,101.43054525801396,-0.1541109605766517,9.803288923983636,97.6481910526031,5276.961256706274,71.52119378692488,-98.24926462916154,0.0669159783009823,1.858055373684043,100.18746173399808,0.0,0.0015005115670381,0.2694685865159352,0.0472502800123843,0.0322127143818689,192.81952987901363,-1.508631156830096
-0.3605258896716005,0.0605981056386222,0.5903365605373093,0.0019932140550712,6868.932473009511,6.2337664143243146,1.8794165942591536,1180.4107763713785,104.3664063648546,0.0713285702774329,-0.0743037007749055,-4872.798010528583,32.409657422598535,38.18473390005476,0.0,7518.939316162528,0.0050322919084702,-0.1314212201260357,33.04242657419535,-0.7998719704161755,-0.075648867344762,-0.0017943369083482,-0.0494188928552718,101.42434055389056,-0.1595373637384524,9.845277363230108,97.53575513023812,5277.292067737624,41.76674401651945,-94.31390244603992,0.0672633135733882,1.8794165942591536,100.07907834556586,0.0,0.0018231858755454,0.2733692155578201,0.0247422818109619,0.0322479765952529,192.62304444668496,-1.6033187301320369
-0.4244213431528471,0.0683284720758506,0.5964983550813808,0.0021330442664828,6994.139174416283,6.230787500069261,1.8990864667562457,1200.7255306815132,105.03647589261294,0.0772662852506287,-0.0779930167907978,-4872.790226611343,15.22788260767802,39.72119133991266,0.0,7472.247579834085,0.0053108255075875,-0.137086892864127,33.02437574777658,-0.8245750102185446,-0.0791336560442484,-0.0018017274005182,-0.052397807110325,101.41615790745703,-0.1648260790978134,9.8834865037627,97.41947874806152,5277.622729205842,20.07021439411804,-90.71114650631658,0.0673954452387348,1.8990864667562457,99.9663757760101,0.0,0.0021438691759155,0.2772610796806628,0.0040911311274692,0.0318609975275258,194.97967810008444,-1.6997012031403993
-0.4863105044922269,0.0764002503458407,0.6021154259034507,0.0023071563374993,7107.398728224248,6.227760945129868,1.917047289617748,1224.9682463730892,105.73947940570064,0.0832626029850295,-0.081665338563217,-4872.781465861061,5.164887048229918,41.09985247903908,0.0,7423.15303939806,0.0055495759700906,-0.1426526595170147,33.00542873451828,-0.8422266433006971,-0.0826115426355627,-0.0018093650675462,-0.0554243620497189,101.40585252864336,-0.1699537876740767,9.915710282498468,97.29949803050155,5277.95323266589,6.963995369062726,-87.47171188903145,0.0673336613023625,1.917047289617748,99.85040431091984,0.0,0.0024588005077894,0.2811022227453251,-0.0141902644843102,0.0311572557642224,199.85468179228445,-1.7976530039037697
-0.5443241829444352,0.0846688845343221,0.6071923201103689,0.0025178811883681,7209.185544719533,6.224691891535256,1.933282899315404,1251.7724913745344,106.4622336676466,0.089312133336252,-0.0853101189693731,-4872.771725759743,6.409626603781611,42.27913347791942,0.0,7374.270870210166,0.0057463244876451,-0.1480764332309402,32.98566007792398,-0.8494541833866136,-0.0860675481779779,-0.0018129756565628,-0.0584934156443299,101.39454254912113,-0.1749030468983105,9.95069007038166,97.1760727187104,5278.283570330087,6.004311359691899,-84.38627102077056,0.0671034590738162,1.933282899315404,99.73214341100164,0.0,0.0027655870687959,0.2848386757238954,-0.0298371955969611,0.0302573338920276,207.16193631432165,-1.8970047392101503
-0.6076408913362671,0.0930010601517609,0.611718944987976,0.0027857619415799,7300.102027353626,6.221586248315588,1.9477786848963563,1276.828324761913,107.19058216964608,0.0954094069096998,-0.0889171672240705,-4872.761003700107,15.311228087094284,43.07968592070147,0.0,7327.202713751668,0.0058980770272201,-0.1533262797755773,32.96515410449427,-0.8485863929787317,-0.0895011402671818,-0.0018158962154346,-0.0615990588639983,101.38308789994116,-0.1796610723069547,9.98286232925085,97.04973466278804,5278.613735219607,13.064677927016229,-81.55263614690577,0.0667318271531333,1.9477786848963563,99.61203002396952,0.0,0.0030623496229623,0.2884293417074146,-0.0427403939260492,0.0291737916399878,218.25432863019148,-1.9975669686810944
-0.6657414083229327,0.1013240560734963,0.6156996967704604,0.0030989021202256,7380.685146992228,6.218448383779615,1.960521601132014,1296.9933696617966,107.91741895227204,0.1015489336000673,-0.0924802218974761,-4872.749297224338,28.173338130731867,43.5274900014412,0.0,7281.720051030446,0.0060134968436592,-0.1583840774441939,32.943975702165616,-0.842424833165716,-0.0929120004319503,-0.0018210338579075,-0.064736923399971,101.36959560216542,-0.1842383820814488,10.008032208639143,96.92146549651292,5278.943721074522,23.795756203754888,-79.08281613378927,0.0662465482790171,1.960521601132014,99.49054219617376,0.0,0.0033472395417271,0.2918881498157928,-0.0528444214267013,0.0278980836393222,232.08584243485677,-2.099196092320527
-0.7192045796659312,0.1095981452418763,0.6191639395372501,0.0034416835116301,7451.073490813149,6.21528195513851,1.9715001802579015,1317.9278460128482,108.63915517032892,0.1077253854249207,-0.0959968297913322,-4872.736604413505,42.99618810493941,43.799958307242925,0.0,7236.584472100224,0.0060957409032932,-0.1632330298692444,32.92216453801945,-0.8336206083095324,-0.0962976018235919,-0.0018310210052929,-0.0679033520410761,101.35277111058184,-0.1886346843063556,10.027350488522806,96.79180298945796,5279.273522141761,35.598686989147815,-77.05060582079615,0.0656754528383917,1.9715001802579015,99.36817176193864,0.0,0.0036182467877779,0.295260822157732,-0.0601912345251805,0.0264181419835045,247.1616853711166,-2.2017647806135425
-0.7694394749378947,0.1178036187279239,0.6221784396413377,0.0038048797309718,7510.832302152841,6.21209071509405,1.9807045422938176,1340.613715917491,109.3539425812426,0.1139339452374918,-0.0994673686514753,-4872.722923824987,58.623870804464,43.88195052638977,0.0,7194.3421745258665,0.0061431161047155,-0.1678552944341855,32.89973995367961,-0.8234532376920722,-0.0996563234766112,-0.0018478629172387,-0.0710945920855361,101.33222631428872,-0.1928307345479276,10.043139593594478,96.66108786403264,5279.603132935095,47.38508650628521,-75.51178877512778,0.0650456630192758,1.9807045422938176,99.24551813200236,0.0,0.0038733606307953,0.2985978507229761,-0.0648704327070676,0.0247396671681967,262.61811047684864,-2.305139094301176
-0.8155193277703393,0.1259355642884871,0.6248148155182455,0.0041836292722348,7558.449145175344,6.208877485672694,1.98812640393522,1361.7938475455194,110.0611774590492,0.1201705080611773,-0.1028949443259252,-4872.708254403744,74.24606913614905,43.76262417746083,0.0,7156.313620730535,0.0061585672280007,-0.1722445087982299,32.876711891406785,-0.8125942595287402,-0.1029891667716698,-0.0018707754442726,-0.0743078215068922,101.30800087612332,-0.1968250129694206,10.053155481832585,96.52974480768565,5279.932548086773,58.57594108182198,-74.40544860930765,0.0643830034336809,1.98812640393522,99.12322760374204,0.0,0.0041105917723488,0.3019333815653188,-0.067049659955453,0.0228610416121337,277.9799757725954,-2.40921310332231
-0.8577108647258481,0.134001163055768,0.6271591941011051,0.0045743582386878,7589.301170824811,6.205643705403617,1.993759086007586,1381.295223315873,110.76123655942844,0.126431743720722,-0.1062862458731672,-4872.692595654358,89.3002854995012,43.44820483217289,0.0,7122.473389042897,0.0061469985123551,-0.1764017488626139,32.85308463612925,-0.8012607925661012,-0.1063009965250413,-0.0018989441726231,-0.0775416017759691,101.28019187105215,-0.2006220905081873,10.053856704209052,96.3982245710939,5280.261762311721,68.8216331722362,-73.65957118690365,0.0637111796826618,1.993759086007586,99.0018090056706,0.0,0.0043279219756676,0.3052895387216906,-0.0669773906812383,0.0207791136790152,293.40140891143614,-2.513924780378765
-0.895429707589676,0.1420196688338811,0.6293182914220359,0.0049622778877277,7602.427798498807,6.20238893102064,1.9975975194772464,1398.399237141094,111.45547816161393,0.1327153227751779,-0.1096526236763034,-4872.675947901282,103.49297305809743,42.955290337576095,0.0,7092.527209906424,0.0061147081884958,-0.180332973632632,32.8288620940303,-0.7896135464782308,-0.1096012383928243,-0.0019320582771114,-0.0807963761589458,101.24778514035862,-0.2042294069081318,10.04633554212651,96.2669902440714,5280.590770434553,77.99365370247456,-73.23150486895365,0.063050949441997,1.9975975194772464,98.88166523404922,0.0,0.0045232984664995,0.3086746605186131,-0.0649791226295243,0.0184912223258608,308.88079997651806,-2.619273466480572
-0.9282294791904356,0.1500088815041685,0.6313739425139108,0.0053477126592882,7603.03522096196,6.199112032044228,1.9996382500131649,1412.5353552282736,112.14510157244672,0.1390198730559718,-0.1130055052263603,-4872.658312388272,116.75429502198888,42.313889078833306,0.0,7065.04926395565,0.006068494319238,-0.1840481340469747,32.80403974664465,-0.7781822754967375,-0.1128985883262343,-0.0019689487442167,-0.0840732751353579,101.2113452596716,-0.2076577050101605,10.033281064686312,96.136477755814,5280.919567400867,86.11026583013621,-73.04228978637836,0.0624197347876601,1.9996382500131649,98.7631088584693,0.0,0.004694697894024,0.3121063126007458,-0.0613872378063859,0.0160059048583097,323.2825143184647,-2.7252812209390145
-0.9559872235411532,0.1579819237427787,0.6333386539351844,0.0057334138081001,7595.388932167647,6.195810854357516,1.999879441095604,1423.4291691043422,112.83096251852524,0.1453445060577945,-0.116355359982652,-4872.639691225829,129.15322278438086,41.56312569012094,0.0,7025.440313856595,0.0060158673023599,-0.1875867680867045,32.778617051280435,-0.7655184537139147,-0.1162005752263106,-0.0020052299746894,-0.08737445282207,101.17161695903818,-0.2109318867296558,10.00765116607914,96.00706869511478,5281.248148264829,92.8259860636383,-72.76877487364439,0.061831409843277,1.999879441095604,98.64608683173162,0.0,0.0048402485906328,0.3155848887410539,-0.0565967620868676,0.0133432853244984,336.8352266311888,-2.832006720254236
-0.9711514215133212,0.1659500140569774,0.6352072315211345,0.0061196002348111,7581.667297870089,6.192483288799666,1.9983208756688693,1430.8652017742354,113.51383184497664,0.1516882362355261,-0.1197116515154172,-4872.620087685704,141.00466124211638,40.72871009605428,0.0,6986.917383167364,0.0059571848307723,-0.1909687107812435,32.75259838077263,-0.7528965651045281,-0.1195129178127057,-0.0020362668648269,-0.0907020183799204,101.12917893562164,-0.2140708426778639,9.979293058047269,95.87902106120326,5281.57650834122,98.974591063662,-72.4283879358641,0.0612956970092232,1.9983208756688693,98.5302171688662,0.0,0.004958339583815,0.3191015098128874,-0.050999605233333,0.010539658263553,349.64201410476653,-2.939508172168418
-0.9824805023588814,0.1739201983565421,0.6370044113759936,0.0065044729567598,7563.271444237151,6.189129455524284,1.9949639563366472,1433.223642821371,114.19412784314002,0.158050245268089,-0.1230800420930306,-4872.599505589537,152.46898306881477,39.70456021642092,0.0,6954.171409460274,0.0058835651244134,-0.1941248346925979,32.72598341332228,-0.7390146955596062,-0.1228347783249183,-0.0020769793141875,-0.0940558516553016,101.0848154415142,-0.2170187042001671,9.948173984939276,95.75271024450112,5281.904643111953,106.09567595636992,-72.38077105185582,0.060819323805674,1.9949639563366472,98.41524181130534,0.0,0.0050480353856124,0.322660753837867,-0.044808674889086,0.0076786525098662,361.5925708340528,-3.047766076884115
-0.986988081722173,0.1819011708323648,0.6387500564861729,0.0068992008657814,7541.124403072121,6.185749632339443,1.9898117040997447,1430.9694170315886,114.87238206262464,0.1644299217926476,-0.1264651527416805,-4872.577948902233,163.4575912800264,38.61399928090768,0.0,6926.73286330133,0.0058095872540335,-0.1970809296766261,32.698769274410665,-0.7252497920363205,-0.1261750946548702,-0.0021223896833553,-0.0974356748401427,101.03885046890782,-0.2198059037071226,9.918075872870949,95.62859550478808,5282.232548148631,111.9901203506341,-72.73079413827784,0.0604071732246354,1.9898117040997447,98.30186267791407,0.0,0.0051089364638281,0.3262689308642723,-0.0382317600327345,0.0047897820279913,373.3188342710397,-3.1567588189062787
-0.989619125389594,0.1899048904278314,0.6404628258162582,0.007303481959519,7515.925617230925,6.182343831806696,1.98286875563742,1423.2726416375945,115.54937979201723,0.1708268664391458,-0.1298732979112279,-4872.55542172733,174.04858101724437,37.46559196989924,0.0,6903.607182019426,0.0057415330938896,-0.1998589149001212,32.67095560014622,-0.7102145286889707,-0.129540352535105,-0.0021701471506585,-0.1008414753728903,100.99113786842724,-0.2224432053723768,9.88608635219456,95.50691813633529,5282.560219120075,117.41175607693832,-73.2321874508259,0.0600616346154301,1.98286875563742,98.1903741336318,0.0,0.0051410458063541,0.3299243016253665,-0.0315457126375104,0.0019263188507383,384.8691912882788,-3.266475645363582
-0.9866896423333384,0.1979402892887996,0.6421492269269261,0.0077154194787949,7488.278312578318,6.178911830843961,1.9741413591346435,1410.6255012369345,116.2257075705921,0.1772407870496888,-0.1333100435367286,-4872.531928330035,184.41456383655367,36.3329250023077,0.0,6883.890037621242,0.0056868926609326,-0.2024825030248862,32.64254362958027,-0.6944225744924897,-0.1329342137737838,-0.0022162521138596,-0.1042734763356252,100.94175104458012,-0.2249566142188244,9.853054857527749,95.38792748682576,5282.887651832007,122.59426236525869,-73.75564954578421,0.0597824212571715,1.9741413591346435,98.08074668576022,0.0,0.0051448266501561,0.3336232325260139,-0.0249940000497051,-0.0008780555998182,396.1371167622762,-3.3769137589904856
-0.9793191908269184,0.2060120252292665,0.6438216760036368,0.0081348755557542,7458.726087416465,6.175453722775203,1.96363736865919,1395.602345445759,116.90156361716662,0.1836714852640233,-0.1367799825931571,-4872.507473088223,194.79813412315104,35.27897300012557,0.0,6866.687168052979,0.005646839640856,-0.2049652459651487,32.613532313011206,-0.677955310459384,-0.1363590469583687,-0.0022614851214739,-0.1077315844043833,100.8910126024752,-0.2273524888014969,9.82071928790661,95.27160424236266,5283.214842217751,127.71578056359589,-74.29496717757367,0.0595670502279819,1.96363736865919,97.9728087666768,0.0,0.0051210117896285,0.3373683089238054,-0.0187773881544708,-0.0035970530205758,407.106320067388,-3.488060450132228
-1.0923095409015402,0.2130015052929609,0.6454886796294148,0.0074995985361746,7429.077886062162,6.171969760093957,1.9513662370934888,1379.3432024070914,117.46819989450604,0.1901188816963191,-0.140290038049161,-4872.482060383243,205.3103704004186,34.325569816316026,0.0,6851.194072498599,0.0056206965856432,-0.2073187456019598,32.583919477915856,-0.6459326387837085,-0.1398175678757956,-0.002300801965608,-0.1112155470856288,100.73310814388832,-0.2296386912898509,9.83899596010765,95.15779824483276,5283.5417863136845,133.1344382862895,-74.73636816900283,0.0594108600584154,1.9513662370934888,97.86642660006368,0.0,0.0050709431589428,0.3411593654784298,-0.0132772661983584,-0.0059959567348587,390.5439804333195,-3.599898763643856
-1.0031104639860722,0.2259329344393627,0.6471381680552365,0.0127814053746754,7387.967624345673,6.168459118751871,1.9373390076276735,1362.2790806813648,118.60688524036964,0.1965824614224729,-0.1438127299573447,-4872.4556947837655,217.08261830844,33.41615388308446,0.0,6837.099310417892,0.005590751872896,-0.2095183206964158,32.553629581487975,-0.5616219665049519,-0.1432988157696292,-0.0023577339819179,-0.1147261884277156,101.16360627606448,-0.2317987494143646,9.722222569651263,95.04631875193448,5283.868479247,137.71497698340696,-75.42506368819114,0.0593115684053284,1.9373390076276735,97.7611795422948,0.0,0.0049941853490305,0.3451669854386625,-0.0068273448004646,-0.0094284048246232,551.7549749148423,-3.712440547963082
