sideslipFL,slip1,yawrate,FxRR,signal,sideslipRL,y,rollrate,RL,ax,FxFR,roll,FyFR,slip,FyRR,signal,az,sideslipRR,FyFL,pitchrate,FxFL,FL,longslipRR,brake,sideslipFR,RR,vy,steeringangel,longslipRL,gas,yaw,ay,vx,pitch,FyRL,FxRL,FR,longslipFL,longslipFR,x
-6.985144002394448e-05,0.0237169735342304,0.1029767632036332,84.77137722234866,0.0,-0.0007673301849348,-139.77685246401518,-0.0008205314002472,17.495222625932367,-0.0139990093862799,-81.34760168745747,0.0035171472120695,500.0151519547237,0.0237169735342304,405.81725980074754,0.0,-0.0026927190091713,-0.004659943129462,6.003007043790626,-6.528841952604487e-05,-74.83750308681941,17.49847945072222,0.0004883943786856,0.0,-0.0058325975297784,18.00256017591713,0.139882633248783,0.65,0.0005761763331643,0.0804249166355232,0.1335619261126003,0.6019224904396152,5.871957094819396,-0.0006175851633128,61.26516911609965,91.7894044607245,18.007113820562964,-0.0004702678147139,-0.0004769856812269,10124.639247092522
-6.493478387843487e-05,0.0237119396152389,0.1029750655356852,84.76795164183417,0.0,-0.0007658621614097,-139.76761981298807,-0.0007565566473745,17.49528193164791,-0.0139982315512923,-81.34907656450933,0.00350929086264,500.0810180619993,0.0237119396152389,405.676979532607,0.0,-0.0025778451196471,-0.0046587842634416,5.611636129680149,-6.568622699770508e-05,-74.83378821656622,17.49841883509912,0.0004883965351009,0.0,-0.0058337983320183,18.002515504111912,0.1398531527200013,0.65,0.000576007963009,0.0804246179977539,0.1345916846915737,0.6015185669629068,5.871961515105296,-0.0006182408493899,61.13364265635066,91.77044478083712,18.007210173449504,-0.0004703720848827,-0.0004768368337083,10124.697253325316
-5.908592955590868e-05,0.0237062657543692,0.1029728525566456,84.76350912772672,0.0,-0.0007647251207785,-139.7583277417472,-0.0006903301337338,17.495345701883437,-0.0139976525840631,-81.34032115500551,0.0035020880803734,500.1588147008388,0.0237062657543692,405.5579511404178,0.0,-0.0024613887769387,-0.004657875762045,5.181087333209553,-6.538860464898202e-05,-74.84218295836354,17.498354814002518,0.0004883891068637,0.0,-0.0058352931235246,18.002467780289116,0.139819910141848,0.65,0.000575853755077,0.0804243328337961,0.1356214235613533,0.601151713945811,5.871965914974354,-0.0006188966236957,61.02402281002144,91.75300207741178,18.007304618894658,-0.0004698122487732,-0.0004774206731466,10124.755250106216
-5.636218122011423e-05,0.0237000633215344,0.102970196034153,84.75847698764807,0.0,-0.0007638707779005,-139.74897629575997,-0.0006221514860059,17.495413570585256,-0.0139993629894226,-81.32799566800401,0.0034955583272906,500.2789014745655,0.0237000633215344,405.4619038963466,0.0,-0.0023463303122299,-0.0046571721088973,4.823527543121912,-6.442469066775882e-05,-74.85182213125886,17.498288926022166,0.0004883735438684,0.0,-0.0058374987482378,18.00241735366593,0.1397835596113216,0.65,0.0005757183849216,0.0804241000852619,0.1366511376687151,0.6008723473167459,5.871970266970554,-0.0006195457543933,60.9380953875738,91.73701902164248,18.007397988296628,-0.000470634535282,-0.0004765539876706,10124.813237378969
-5.054476121294847e-05,0.0236934779095529,0.1029672411726766,84.75299941836265,0.0,-0.000763242468989,-139.73956551208545,-0.0005528249343998,17.495484472115542,-0.0140005329651355,-81.33896793661908,0.0034897184828225,500.411480959568,0.0236934779095529,405.3851159981527,0.0,-0.002241560452897,-0.0046566185829555,4.476156968035823,-6.282341099369213e-05,-74.83913675797193,17.49822083644783,0.0004883529473762,0.0,-0.0058390671829335,18.00236519003591,0.1397449567275843,0.65,0.0005755985255332,0.0804239339260947,0.1376808238519895,0.600630339893352,5.871974548765372,-0.0006201816835515,60.8724877553266,91.72273927554347,18.007489734578257,-0.00047009900919,-0.0004770784995801,10124.87121508596
-4.763236115985821e-05,0.0236865538860807,0.1029637066115764,84.74698078882994,0.0,-0.0007629289054898,-139.7300954230601,-0.0004843940277741,17.49555721224681,-0.0140031862669025,-81.33102324869795,0.0034845674474649,500.5648146402072,0.0236865538860807,405.3285003142341,0.0,-0.0021348724866851,-0.0046563063232972,4.117748395232584,-6.068425185412474e-05,-74.84600849302112,17.49815153654692,0.0004883274217014,0.0,-0.0058417019156166,18.002312502288042,0.1397043606863029,0.65,0.0005754943078076,0.0804237746335008,0.1387104772970737,0.6004570681974782,5.871978768183904,-0.0006207985736819,60.82806761546577,91.71015702025772,18.00757881984242,-0.000470559634026,-0.0004765838441826,10124.92918316897
-4.411085939133686e-05,0.0236794174693022,0.1029597847865117,84.74083854559582,0.0,-0.000762838183549,-139.72056605683153,-0.0004168607817773,17.495631495387848,-0.0140069729484986,-81.31276808104668,0.003480096049815,500.7527715795528,0.0236794174693022,405.2916990439123,0.0,-0.0020398658886138,-0.0046561504366608,3.8225833084340737,-5.80556210310032e-05,-74.8618998284813,17.4980866306916,0.0004882994810089,0.0,-0.0058442125038916,18.00225945220944,0.1396625135853308,0.65,0.0005754046288588,0.0804236645763993,0.1397400930872746,0.6003317011593965,5.871982903647963,-0.0006213913420261,60.80443040630309,91.69915702649104,18.007659479885454,-0.0004704373303469,-0.0004767134820155,10124.987141569212
-3.987144083149296e-05,0.0236721765458001,0.1029554270903759,84.73474579799925,0.0,-0.0007629476968022,-139.71097743415498,-0.0003512196205032,17.495706345775883,-0.0140109192824659,-81.30828795465497,0.0034762907861957,500.9492580400612,0.0236721765458001,405.27135681573697,0.0,-0.0019676470721481,-0.0046561321393444,3.51136933667189,-5.492711009226364e-05,-74.86410061725205,17.498006238369165,0.0004882689594028,0.0,-0.0058467427320187,18.002206846620233,0.1396200482947231,0.65,0.0005753372535209,0.0804235978063938,0.1407696674922771,0.6002493964638153,5.871986941051454,-0.0006219552017433,60.79834605300504,91.69017300960618,18.007753272311316,-0.0004707398663218,-0.0004764049863495,10125.045090226682
-3.6712166610540784e-05,0.0236648806644217,0.1029506106292351,84.72958210466301,0.0,-0.0007632467396371,-139.70132957244826,-0.0002879717654502,17.49578107289934,-0.0140132510572698,-81.31101464234989,0.0034731286191634,501.1760171462898,0.0236648806644217,405.2661911086446,0.0,-0.0019203072164414,-0.0046562455698809,3.2297994744541474,-5.11891344153651e-05,-74.85988789107417,17.49794220206885,0.00048824012435,0.0,-0.0058498311673133,18.00215476835625,0.1395772554425282,0.65,0.0005752870459671,0.0804235130786772,0.141799195678634,0.6002273462856335,5.871990902780308,-0.0006224843761248,60.80854710221411,91.6831942231846,18.007827120615143,-0.0004703886023567,-0.0004767524793165,10125.103029081069
-3.189905577723206e-05,0.0236576139352006,0.1029451811963118,84.72403273393857,0.0,-0.0007637255716608,-139.6916224847253,-0.0002285242349892,17.495854831662584,-0.0140106958800864,-81.30593023031211,0.0034705807648451,501.4093874155722,0.0236576139352006,405.2739809095577,0.0,-0.0018793647016864,-0.0046564885059108,2.8969017192718423,-4.696675235538728e-05,-74.86027998980715,17.497841435387947,0.0004882074491807,0.0,-0.0058528297500856,18.002103906844013,0.1395346282358872,0.65,0.0005752546568546,0.0804234297426951,0.1428286727952911,0.6001842914111041,5.871994787444748,-0.0006229733571387,60.83276141879024,91.67857795623718,18.007936123772826,-0.0004711701827939,-0.0004759249460376,10125.160958071512
-3.1059830285832466e-05,0.0236504374364186,0.1029394958025987,84.7195797893771,0.0,-0.0007643823725277,-139.68185618186092,-0.0001723071332641,17.495927071810613,-0.0140209142586408,-81.33825458223511,0.0034686059256384,501.70114952089386,0.0236504374364186,405.2971145792311,0.0,-0.0018436385386534,-0.004656868519839,2.713070930318163,-4.23787994159646e-05,-74.83132568521634,17.497812215135845,0.0004881827750386,0.0,-0.0058566303964524,18.002054831483868,0.1394925279290015,0.65,0.0005752260208764,0.0804233333660556,0.1438580933998647,0.6003128144563598,5.871998602547755,-0.0006234181287951,60.872934097081945,91.67424280575956,18.007967775851153,-0.0004696330576167,-0.0004774541303084,10125.218877137046
-2.7843547270572705e-05,0.0236435069222474,0.1029336239868023,84.71389283956205,0.0,-0.0007650865761884,-139.6720306657441,-0.0001197922938149,17.49599727228466,-0.0140245642683765,-81.30661230312377,0.0034671754435993,501.9673607670692,0.0236435069222474,405.3270638404676,0.0,-0.0018182542117511,-0.0046572616712573,2.476021917208218,-3.747842021141832e-05,-74.86290108314006,17.49773367129556,0.0004881483056281,0.0,-0.0058597258347819,18.002007795331057,0.1394518688222867,0.65,0.0005752205746613,0.0804233027110468,0.1448874561301224,0.600407901564492,5.872002307453728,-0.0006238151493989,60.92078884335869,91.672998380343,18.0080471358334,-0.0004699773960494,-0.0004771560935088,10125.27678621492
-2.2887699052883836e-05,0.0236367907971843,0.102927240385732,84.70890966558294,0.0,-0.0007659428622883,-139.66214593730064,-7.256058405374545e-05,17.496064744997405,-0.0140257068734873,-81.3257436612822,0.0034662429975614,502.235686950233,0.0236367907971843,405.3662534670226,0.0,-0.0018015362977801,-0.0046577802655273,2.2020134557679967,-3.241509668863739e-05,-74.84279140405154,17.49764205898973,0.000488110040001,0.0,-0.005862783041564,18.001963489504323,0.1394124639547796,0.65,0.0005752307732564,0.0804232691960281,0.1459167578184701,0.6004740679949611,5.872005923702056,-0.0006241621503601,60.97824340194269,91.67268579967435,18.008138559192453,-0.0004700623805651,-0.0004770770211945,10125.334685242382
-2.2697226288469757e-05,0.0236302595837331,0.1029200676210614,84.7043887351719,0.0,-0.0007670801349634,-139.65220199919025,-3.239952060341343e-05,17.496128534403546,-0.0140301428368841,-81.25930727571229,0.0034657418389357,502.5476628959137,0.0236302595837331,405.4208736432796,0.0,-0.0017773373315468,-0.0046585614176675,1.9244172522948035,-2.7380092548477784e-05,-74.90765118900235,17.49757483720115,0.000488080281703,0.0,-0.0058677153426608,18.001922867609455,0.1393741394775201,0.65,0.000575235417924,0.0804231787213522,0.1469459907169271,0.6006119296943748,5.872009483512419,-0.0006244585408843,61.05071659564504,91.67268340202004,18.008200876628962,-0.0004703371069607,-0.0004768852855251,10125.392574157127
-1.9597410421293863e-05,0.0236241693834419,0.1029130167255686,84.70134960908484,0.0,-0.0007680931065137,-139.642198848371,4.762723609667887e-06,17.49619020677862,-0.0140361222972479,-81.30372631225586,0.0034656263441915,502.8923421412637,0.0236241693834419,405.4840309751767,0.0,-0.0017865925896753,-0.004659223045906,1.806615547160877,-2.2396073683416397e-05,-74.86131548367082,17.497495347467474,0.000488061023539,0.0,-0.0058709185302907,18.00188406862831,0.1393384028994828,0.65,0.0005752687840085,0.0804232511608714,0.1479751526086213,0.6008173041926259,5.872012886053975,-0.0006247047930914,61.13130905606541,91.67416748514492,18.008278905942923,-0.0004707995587431,-0.0004763691054155,10125.45045289569
-1.701059301516661e-05,0.0236184982500867,0.1029058698132759,84.700204611563,0.0,-0.0007691327270352,-139.63213647268785,3.674178367398732e-05,17.496247554262702,-0.0140396243619385,-81.31926148121016,0.0034658545412647,503.2049392042961,0.0236184982500867,405.548410449644,0.0,-0.0017908583656779,-0.0046599439647527,1.610577059316329,-1.7681340329639886e-05,-74.84597999491928,17.497432803737777,0.000488050331843,0.0,-0.0058745083887042,18.00184790405607,0.1393051249340329,0.65,0.0005753024513436,0.0804232987967357,0.149004243916872,0.6010103263186151,5.872016186557434,-0.0006249025631974,61.21179793170384,91.6781423983935,18.00833930405532,-0.0004703909322928,-0.0004767235093132,10125.50832139286
-1.3636469762244962e-05,0.0236131936798726,0.1028982426082164,84.69836978569084,0.0,-0.0007702405464439,-139.62201486472372,6.2081123543708e-05,17.49629922317512,-0.0140422718678202,-81.31411097315673,0.0034663668892639,503.5215551751216,0.0236131936798726,405.6175326219002,0.0,-0.0018170851307854,-0.0046607734525752,1.3722181217364924,-1.3441969937366071e-05,-74.85405775109348,17.49736218329017,0.0004880445776773,0.0,-0.0058783978128962,18.001816414809067,0.1392739953916617,0.65,0.0005753677424414,0.0804232853035911,0.1500332610055046,0.6011899887285019,5.872019414048137,-0.0006250555739729,61.2945750605049,91.68554016936926,18.00840658767952,-0.0004698442478308,-0.0004773086078679,10125.566179584568
-1.2783727624471816e-05,0.0236083049477068,0.1028903298532253,84.69619853826514,0.0,-0.0007713860264035,-139.61183401740777,8.153657774802862e-05,17.49634543213417,-0.0140495551489485,-81.30868168525048,0.003467099271304,503.8700673338147,0.0236083049477068,405.69392320730367,0.0,-0.0018324615881774,-0.0046616621800619,1.1950455788369017,-9.764313381411145e-06,-74.86013021247813,17.497291382104688,0.000488017439319,0.0,-0.0058827862096677,18.001789462557415,0.1392453045243838,0.65,0.0005754072231203,0.0804232762886632,0.151062199966324,0.6014153720178724,5.872022553889049,-0.0006251693189705,61.38112827256575,91.6904785215462,18.008475855890243,-0.000470546464881,-0.0004765939775999,10125.624027406868
-9.61190792164212e-06,0.0236039003587296,0.1028823218397329,84.69249030285286,0.0,-0.0007725330723342,-139.60159391931754,9.553050707646616e-05,17.496388544293037,-0.0140584029645777,-81.32038327762415,0.0034679968697775,504.2173773593056,0.0236039003587296,405.7735111245841,0.0,-0.0018502761759879,-0.0046625430572721,1.012487623929527,-6.6367998252131374e-06,-74.84902788977074,17.49721808216204,0.000487986381878,0.0,-0.0058865887263021,18.001766994111577,0.1392194539298574,0.65,0.0005754394957705,0.0804233522668944,0.152091059525057,0.6016424087173798,5.8720255632302765,-0.0006252492917929,61.46951405689192,91.69336133678851,18.008548908947517,-0.0004704836208114,-0.0004766536933503,10125.681864794711
-5.51876642564278e-06,0.0235999570509011,0.1028740638692422,84.68847023508266,0.0,-0.0007737128861622,-139.5912945585438,0.0001035744883069,17.496428457599965,-0.0140688156342108,-81.34339529620107,0.0034690016811439,504.5654813632648,0.0235999570509011,405.855398277771,0.0,-0.0018650431926431,-0.0046634556300634,0.8059616697987075,-4.094614926473774e-06,-74.8285949377871,17.497151348596397,0.0004879608632517,0.0,-0.0058904088578759,18.001748885304934,0.1391963085453173,0.65,0.0005754664066705,0.0804234676909563,0.1531198377257012,0.601852802903356,5.872028440294735,-0.0006253011961617,61.55987073588962,91.6954850521946,18.008615964476203,-0.0004695499408232,-0.0004775933972396,10125.739691682713
-7.018777945518726e-06,0.0235964566719218,0.1028654809137135,84.68466610876516,0.0,-0.0007749301619482,-139.58093592476908,0.0001056831621697,17.49646494011132,-0.014081124602457,-81.29753343722471,0.0034700518996862,504.93506609969353,0.0235964566719218,405.9402386906567,0.0,-0.0018672815310123,-0.0046644184377719,0.6207379928129464,-2.162834789129322e-06,-74.87630263265235,17.497094751593632,0.0004879388420479,0.0,-0.0058956605836822,18.00173478691395,0.1391757606389963,0.65,0.0005754949366852,0.080423577487157,0.1541485309044538,0.6021298029669035,5.872031195818228,-0.0006253310418291,61.65272723132112,91.69789455025908,18.00867240516223,-0.0004704585034635,-0.0004767188103418,10125.797508005697
-3.230267110414828e-06,0.0235935108796411,0.1028570276713624,84.68220063073758,0.0,-0.0007759444726876,-139.57051800493164,0.0001040896624786,17.496498468818622,-0.0140890805548435,-81.29512870310302,0.0034711043762196,505.2969332034343,0.0235935108796411,406.02111250759697,0.0,-0.0018794142044875,-0.0046652101058238,0.4704292528220613,-7.721121705248965e-07,-74.87761415822986,17.497015839100985,0.0004879185567986,0.0,-0.0058991491654031,18.00172340493209,0.1391584681129823,0.65,0.0005755410585168,0.0804237653998075,0.1551771392146735,0.6023600950893123,5.87203379311849,-0.0006253445562381,61.74103982005643,91.70175831304768,18.00875404118293,-0.0004707692473157,-0.0004764506646724,10125.85531369786
-9.232798254326944e-08,0.023591039606013,0.1028484797458188,84.68124089044964,0.0,-0.000776892560237,-139.56004078485975,9.772608072320768e-05,17.496527749183183,-0.0140956105481469,-81.32229527391696,0.0034721146889842,505.6403414742217,0.023591039606013,406.09570036277694,0.0,-0.0018840596820308,-0.004665966630144,0.2739513778204502,6.641615322864273e-08,-74.85129529660688,17.496949671107448,0.0004879104631962,0.0,-0.0059029721374483,18.00171579685792,0.1391439605027462,0.65,0.0005755784541936,0.0804239068810874,0.1562056628348332,0.6025693945246684,5.872036278375021,-0.0006253472157998,61.82212217431072,91.70562758492736,18.00882478782479,-0.000470570396854,-0.0004766248384347,10125.91310869327
4.252910852692786e-06,0.0235889885145119,0.1028396922297992,84.68069727788041,0.0,-0.0007777968362832,-139.5495042550607,8.644285058647063e-05,17.496553291413992,-0.0141024160804523,-81.3547213183164,0.0034730343799817,505.9833659513505,0.0235889885145119,406.16593284246,0.0,-0.001884645685437,-0.0046667077231825,0.047156804244005,3.702042681992906e-07,-74.82211198867695,17.496884267728895,0.0004879100979239,0.0,-0.0059067914903555,18.001711581755696,0.1391319185357302,0.65,0.0005756069207,0.0804239957955051,0.1572340997515177,0.6027510802448713,5.872038675399903,-0.0006253444573931,61.89778426658721,91.7094876666727,18.008895787174424,-0.0004696682617724,-0.0004775051465056,10125.970892927004
2.6255085964461064e-06,0.0235873234918363,0.1028307221513873,84.68026513532169,0.0,-0.0007786753395423,-139.5389084087528,7.077737908391585e-05,17.496575418944982,-0.0141123946982012,-81.30245606434603,0.0034738138886763,506.3524221044832,0.0235873234918363,406.2338178338325,0.0,-0.0018723323244787,-0.0046674478743508,-0.1348574708473062,1.584101624500211e-07,-74.87628041392115,17.496837689280756,0.0004879134365672,0.0,-0.0059120366937538,18.001710569385377,0.1391221427826139,0.65,0.0005756255016575,0.0804240366015418,0.1582624469375767,0.6029879248394077,5.872040999628363,-0.0006253415493477,61.97021426437115,91.71269526630546,18.008947011211436,-0.0004703264712145,-0.000476876804722,10126.028666334674
6.714082484707555e-06,0.0235861465566417,0.1028220146556601,84.68025717983879,0.0,-0.0007792997441941,-139.5282532366464,5.29940137568011e-05,17.496595113000417,-0.0141177149250153,-81.29277325519774,0.0034744269003788,506.7012404733875,0.0235861465566417,406.2920254130673,0.0,-0.0018710953667763,-0.0046679659748019,-0.3062776215061922,-4.645305729087119e-07,-74.88531395975684,17.496759602937924,0.0004879085925124,0.0,-0.0059153786023953,18.001711428687056,0.1391152341574701,0.65,0.0005756597988986,0.0804241474190903,0.1592907061076703,0.6031719481747504,5.872043205987651,-0.0006253430363828,62.0327314199452,91.71661431826472,18.009032501223093,-0.00047073287188,-0.0004765320571255,10126.086428851217
1.0348378746226373e-05,0.0235853234983867,0.1028131777063602,84.68231011475291,0.0,-0.0007798621780856,-139.51753873045612,3.157830067758513e-05,17.49661142645281,-0.0141179854932616,-81.27769587121008,0.0034748424460477,507.0253449735176,0.0235853234983867,406.3404914892159,0.0,-0.0018715407255458,-0.0046684563076507,-0.5598612414719428,-1.5371324855277596e-06,-74.89776026139438,17.49668222285869,0.0004879279846134,0.0,-0.0059191894000349,18.001715067815606,0.1391104031026554,0.65,0.0005756808700712,0.0804242024986741,0.1603188779317359,0.6032856305997668,5.872045345624097,-0.0006253531477524,62.0852649026869,91.71952690381411,18.0091186623443,-0.0004710828895009,-0.0004762050647373,10126.144180411782
1.481073139526738e-05,0.0235848003035838,0.1028041146216209,84.68522696633754,0.0,-0.0007803412158794,-139.50676488857087,7.120977853354787e-06,17.49662556338253,-0.0141182156811794,-81.32295024448618,0.0034750276415817,507.3550376126951,0.0235848003035838,406.3831313518408,0.0,-0.001872444305794,-0.0046689125718251,-0.8296814239636918,-3.0871081930346327e-06,-74.85169477222252,17.496595825008804,0.0004879449313737,0.0,-0.0059229491535615,18.001719434966176,0.1391073319177269,0.65,0.0005756989032477,0.0804242182035512,0.1613469606220612,0.603371933554622,5.872047431541508,-0.0006253766517224,62.13097734458607,91.72289912961412,18.00921759299048,-0.0004715232895605,-0.0004756637069786,10126.201920952944
1.469922061073404e-05,0.0235845694286447,0.1027953573986097,84.68792753030932,0.0,-0.0007807071366847,-139.49593171112204,-1.8387778927567946e-05,17.496637554963762,-0.0141335327797408,-81.36427777326448,0.0034749569223701,507.7225017588091,0.0235845694286447,406.41959412210974,0.0,-0.0018691967181931,-0.0046692780228259,-0.9571922797698388,-5.057490077950211e-06,-74.81919098823732,17.496595535394516,0.000487974841794,0.0,-0.0059274519904125,18.001725861200153,0.1391059797268577,0.65,0.0005756880269655,0.0804242033652475,0.1623749532583997,0.6036019627150505,5.872049471597492,-0.0006254181298523,62.17025546085391,91.72366662544644,18.0092279464015,-0.0004692963501495,-0.000477871923065,10126.25965041162
1.818960992273519e-05,0.0235846905543286,0.1027869253929318,84.68853651054832,0.0,-0.0007808198972423,-139.48503919412497,-4.446648013042221e-05,17.496647815714393,-0.0141391209996437,-81.31737172993988,0.0034746305319258,508.0283775152752,0.0235846905543286,406.4393180619487,0.0,-0.0018696606782613,-0.004669407594638,-1.1844935474878755,-7.346986564572703e-06,-74.86933872462642,17.496525484098107,0.0004879888693019,0.0,-0.0059307454161907,18.001733897826444,0.1391066959971788,0.65,0.0005756862294228,0.0804242447544546,0.1634028600551759,0.6037063320601824,5.872051424935972,-0.0006254810192088,62.1939263082492,91.72563536116142,18.009310016403937,-0.0004697766027332,-0.0004774773698789,10126.317368723512
2.1845816537720703e-05,0.023585003668893,0.1027785179917776,84.68998832163427,0.0,-0.0007808426056161,-139.47408733947003,-7.172138950508102e-05,17.496656529519758,-0.0141408129491473,-81.30629942188567,0.0034740372359167,508.3193948001139,0.023585003668893,406.4468976243091,0.0,-0.0018806521009245,-0.0046694643948852,-1.4401168678640004,-9.962565285767752e-06,-74.88017844083387,17.496452577757623,0.0004880004816447,0.0,-0.0059341256386398,18.001743536106147,0.1391085397649112,0.65,0.0005756916249157,0.0804242498321286,0.1644306828945596,0.6037325510391912,5.872053329852685,-0.0006255685798123,62.20652011736831,91.7262502582652,18.009396368024813,-0.0004702692556167,-0.0004770415398224,10126.37507582556
2.622900061744321e-05,0.0235854378688008,0.102770007737757,84.69394944903837,0.0,-0.0007808270968337,-139.46307615480347,-0.000100689795694,17.496661797616788,-0.0141407709019276,-81.307233409249,0.0034731618609874,508.6106531751521,0.0235854378688008,406.448079357766,0.0,-0.0018943638037433,-0.0046695393694692,-1.7335388901166455,-1.2987053277045632e-05,-74.87990388273894,17.49638447604555,0.0004880364139229,0.0,-0.0059376918817127,18.001755002864545,0.1391110939424018,0.65,0.0005756949184713,0.0804241979559068,0.1654584211802789,0.6037419841016424,5.87205521308882,-0.0006256844944778,62.21198714136403,91.72851121845672,18.009478979802214,-0.0004699469575792,-0.0004774089220958,10126.432771655893
2.8067146333697456e-05,0.023585996013523,0.1027616104594075,84.69766401124633,0.0,-0.000780735328606,-139.45200565007363,-0.0001298962712609,17.49666574428824,-0.014143291614193,-81.30772262574067,0.0034719941358072,508.9186960911578,0.023585996013523,406.4455132780495,0.0,-0.0019068913381003,-0.0046695658563055,-1.9761241271786425,-1.636860608943504e-05,-74.8784034727333,17.496320954801178,0.0004880675467841,0.0,-0.005941610207526,18.00176699312503,0.1391143763866383,0.65,0.0005756756502648,0.0804241361285925,0.1664860748325621,0.6037753501187226,5.872057069403059,-0.0006258327083652,62.21226115027364,91.7283573105416,18.009559746947044,-0.0004706545587347,-0.0004766584187907,10126.4904561532
3.247973183740508e-05,0.0235866874459324,0.1027534568186461,84.7004886128618,0.0,-0.0007805313939678,-139.44087583383072,-0.0001586828370396,17.496669756734775,-0.0141457932433201,-81.31984697498913,0.0034705372195508,509.2085907044884,0.0235866874459324,406.4355061724425,0.0,-0.0019228948995339,-0.0046694870282748,-2.241302037380262,-2.0024016943102584e-05,-74.86595179682526,17.49625422976411,0.0004880968118002,0.0,-0.0059447956100063,18.001779261280127,0.1391184422267292,0.65,0.0005756436238429,0.0804241073638362,0.1675136461689757,0.6037790192185102,5.872058881222185,-0.0006260162872853,62.205192476457256,91.72647642863376,18.009645057733106,-0.0004705239269088,-0.0004767616427384,10126.548129255696
3.581120290146274e-05,0.023587432884762,0.1027453706694389,84.70302412751575,0.0,-0.0007802777598842,-139.42968671735352,-0.0001872599686304,17.496674007815415,-0.014148836952425,-81.30980887135067,0.003468792839232,509.4906125299124,0.023587432884762,406.4185641145733,0.0,-0.0019354795009303,-0.0046693633245275,-2.52562775713716,-2.3917775827919583e-05,-74.87571078525244,17.496193861339663,0.0004881302356087,0.0,-0.0059483290328663,18.001791712860868,0.139122824895386,0.65,0.0005756006737177,0.0804240671589866,0.1685411363057914,0.6037523136912962,5.872060661956234,-0.0006262377768558,62.19208010809633,91.72337758799448,18.009724176379496,-0.0004704391085598,-0.0004768349659544,10126.605790902056
3.991339492660569e-05,0.0235881964288631,0.1027372548027616,84.70539984616985,0.0,-0.0007799662685216,-139.41843831512608,-0.000215530057931,17.496678769646184,-0.0141497517741683,-81.2796765766819,0.0034667647075649,509.7652674856749,0.0235881964288631,406.3953718842629,0.0,-0.001947447936272,-0.004669190359321,-2.8452858382209776,-2.799638609495165e-05,-74.90442097238827,17.496120391901787,0.0004881596866982,0.0,-0.0059518121738338,18.001803747414105,0.139127312922201,0.65,0.0005755585951457,0.0804240156154503,0.1695685454279999,0.6037027886030927,5.872062415674956,-0.0006264992380417,62.17371430828895,91.72001067397056,18.009816334763443,-0.0004706819275583,-0.0004766372758178,10126.66344103154
4.352504094278572e-05,0.0235889540018984,0.1027292094671545,84.70833637757445,0.0,-0.0007795792013681,-139.40713064400146,-0.0002426523398246,17.496684165789688,-0.0141548897468034,-81.30554931165152,0.0034644586571255,510.0510777660199,0.0235889540018984,406.3670267476832,0.0,-0.0019597569742855,-0.004668953035363,-3.132095918426942,-3.219973244818945e-05,-74.8819528727983,17.496065193634816,0.0004881909761547,0.0,-0.0059553224123966,18.00181502221964,0.1391317654460711,0.65,0.0005755158502901,0.0804239533298772,0.1705958735128702,0.6036759184571353,5.872064142833589,-0.0006268022586759,62.151000634687655,91.71610535689634,18.009890825722515,-0.0004701497351872,-0.0004771857454948,10126.721079583942
4.745561128509416e-05,0.0235897270400542,0.1027214580582948,84.71168476342632,0.0,-0.0007790396615467,-139.3957637199192,-0.0002675494085851,17.49669021699467,-0.0141565483641574,-81.3138245867045,0.0034618939103853,510.3226796058847,0.0235897270400542,406.32954429189147,0.0,-0.0019735050897808,-0.0046685737180646,-3.407778128304724,-3.643165700123622e-05,-74.87334335793632,17.49600018318352,0.0004882314986359,0.0,-0.0059583977289644,18.001825308874235,0.1391363093342415,0.65,0.0005754661531371,0.0804239160746147,0.171623122863368,0.6036136357644931,5.872065832382784,-0.0006271475379243,62.1200932327424,91.71225920095272,18.009977124662953,-0.0004702799506907,-0.0004770186376597,10126.778706498795
5.2568159360831845e-05,0.0235904011473103,0.1027134921117767,84.71504726075945,0.0,-0.0007785098374493,-139.3843375612212,-0.0002922443022877,17.496696520689692,-0.0141507823525119,-81.25455670868509,0.0034590829819936,510.5661853834548,0.0235904011473103,406.2847120463175,0.0,-0.0019804970308689,-0.0046682095432967,-3.810759724231817,-4.068072590238276e-05,-74.92784603544048,17.495908519602686,0.0004882713346195,0.0,-0.005961787114159,18.001834981401366,0.1391402706198137,0.65,0.0005754103709379,0.0804238083525294,0.1726502939238587,0.6034611687720463,5.872067532869292,-0.0006275351828139,62.08263388082762,91.70830923093882,18.010088869553858,-0.000471000169604,-0.000476344399494,10126.836321716222
5.567687684413936e-05,0.0235909876719237,0.1027057887558138,84.71942396619656,0.0,-0.0007778837640948,-139.37285219202516,-0.000313982815572,17.496704411892814,-0.0141566699351742,-81.33102390084755,0.0034560381162224,510.8538604115142,0.0235909876719237,406.23715092867866,0.0,-0.001993160760447,-0.0046677552947063,-4.05246154921565,-4.485582275526643e-05,-74.85530032328538,17.495867045072583,0.0004883123174662,0.0,-0.0059651041819751,18.001842747213868,0.1391437183217078,0.65,0.0005753557927832,0.080423704447532,0.1736773862890347,0.6034178928641006,5.872069221651467,-0.0006279651044594,62.042989959456015,91.70310890774776,18.01015150897627,-0.0004700741627073,-0.0004772056163292,10126.893925177734
