FxFL,vx,ax,signal,pitchrate,y,slip1,x,RR,vy,az,longslipRL,longslipFR,gas,FxFR,sideslipRL,longslipRR,signal,FyFR,FyRL,FR,longslipFL,pitch,slip,sideslipFL,FyFL,RL,sideslipRR,steeringangel,FxRR,yawrate,sideslipFR,rollrate,brake,FxRL,yaw,roll,FL,FyRR,ay
-98.08654577227176,15.558709659160156,1.7734884898788754,0.0,0.0110385710705518,-139.13077042804596,6.863502378680408e-05,10012.57484331656,47.42524926342286,0.0010621962534631,-0.0457599689773616,0.0089089667088988,-0.0006444881514903,0.4533127877318251,-97.99984360510255,0.0016171592710564,0.0089252521973897,0.0,187.45565769058257,-142.77090474314477,46.95743197219527,-0.0006447713897392,-0.0077033761376503,6.863502378680408e-05,0.0024078670562263,-182.2262129741373,47.41888147085268,-0.0017197175489974,-0.0001077067219875,1560.197482006845,3.319209478851306e-05,-0.0024608223150994,-0.0033786738378936,0.0,1560.0881349464237,-0.012822039252756,4.840921655433266e-05,46.95812281974336,152.9890806268631,0.009486504267906
-98.33519594750126,15.57644317770856,1.772211694739761,0.0,0.0111802338230913,-139.13275548671743,7.347777852161969e-05,10012.73051988743,47.47966636282883,0.0011425311132566,-0.0462553576774462,0.0089160454345778,-0.0006450448317276,0.4519799595981862,-98.20600843964696,0.0016312696593669,0.0089388759026037,0.0,187.286151168602,-143.72837976392816,47.01067673552443,-0.0006451466179424,-0.0075920815426938,7.347777852161969e-05,0.0024236525287634,-183.90885717534997,47.47324027561307,-0.0017105326766665,-0.0002373736977715,1560.1411799275008,1.1533045268212455e-05,-0.0024547587153534,-0.0032494807177619,0.0,1559.9228746028848,-0.0128218283769248,1.5292910352718588e-05,47.01145304112357,151.78350412313122,0.0067336915141012
-98.54925564859197,15.594161067490267,1.7701131025657026,0.0,0.0111731851537758,-139.13474216392316,7.681455892238224e-05,10012.886373602649,47.53372628935613,0.0011993258763455,-0.0459508080336294,0.0089178500272288,-0.0006454256036276,0.4506756583190723,-98.3818929195971,0.0016469404394556,0.0089464748909303,0.0,186.99982160590943,-144.87609201454043,47.06414562641202,-0.0006453548885678,-0.0074802023046462,7.681455892238224e-05,0.0024366080241923,-185.37499631351156,47.527344515815294,-0.0017033929639324,-0.0003481713592759,1559.3277353993003,-7.636814599622294e-06,-0.0024475393214552,-0.0030759175335055,0.0,1559.0132962517523,-0.0128218206371537,-1.6280446837304757e-05,47.06498353396358,150.78952059684622,0.0040956852090742
-98.73095659701448,15.611855640318886,1.7673446879392989,0.0,0.0110343101664242,-139.1367307149108,7.871104073853348e-05,10013.042404260366,47.5874467365414,0.0012334878819846,-0.044914342644183,0.008915078460352,-0.0006456500254636,0.4493959559376074,-98.5303269723358,0.001663654528146,0.0089487194931801,0.0,186.62662587370968,-146.1633814102513,47.11778478541481,-0.0006454160284313,-0.0073691323731795,7.871104073853348e-05,0.0024467278687164,-186.612781262702,47.58119916138852,-0.0016982652361138,-0.0004384685719108,1557.8826069129402,-2.405670722863497e-05,-0.0024394975825335,-0.0028660511230281,0.0,1557.4849875747168,-0.0128219896663778,-4.591216024912339e-05,47.1186609757949,150.00779952585071,0.0016266295278933
-98.88210012851802,15.629520591458911,1.7640272186500932,0.0,0.0107800730848083,-139.1387213779177,7.925940691988987e-05,10013.198611590908,47.64084594098153,0.0012463551457221,-0.0432216160136273,0.008908325656489,-0.0006457332344172,0.448137365517739,-98.65320716631894,0.001680960473272,0.0089461903493817,0.0,186.18744851473488,-147.5458463750627,47.17154560487581,-0.0006453483927613,-0.0072600990617921,7.925940691988987e-05,0.002454166886704,-187.62319447224743,47.63480989463648,-0.0016950630341992,-0.0005084586135779,1555.9059728849018,-3.753667199094443e-05,-0.0024308391185714,-0.0026272812525033,0.0,1555.4379642964093,-0.0128223068430284,-7.328036632271877e-05,47.1724372815808,149.43232550784748,-0.0006389924403122
-99.00403962027066,15.64715065456732,1.7602248042514548,0.0,0.0104264812214454,-139.14071437084806,7.856701722731695e-05,10013.354995268746,47.69392873577295,0.0012395191544972,-0.0409458554466065,0.0088978373573383,-0.0006456837810936,0.4468970834465564,-98.75171584090792,0.0016984656774092,0.0089391320740208,0.0,185.69695296744544,-148.98472314511343,47.2253835390813,-0.0006451635341786,-0.0071541676290584,7.856701722731695e-05,0.0024591179198876,-188.41527684890067,47.68816964293041,-0.0016936668267933,-0.0005592665808592,1553.4533773693502,-4.799232167689376e-05,-0.0024217342444624,-0.0023664381765131,0.0,1552.9272770548455,-0.0128227422117376,-9.813404930746116e-05,47.22626898980137,149.05292229386154,-0.002682363337635
-99.097651454705,15.66474107454374,1.756010538553649,0.0,0.0099890522358225,-139.1427098893553,7.67505537905357e-05,10013.511554919509,47.74671631237823,0.0012147329498453,-0.0381833521753255,0.0088841860515428,-0.0006455126816524,0.4456734526749101,-98.82652011437804,0.0017158274591074,0.0089281274030899,0.0,185.16835757431977,-150.44613592619513,47.27925606677348,-0.00064487423104,-0.0070522456979704,7.67505537905357e-05,0.0024617604641219,-189.0004422045816,47.741288346309794,-0.0016939384699122,-0.0005921737742563,1550.584047098558,-5.5442703715226935e-05,-0.0024123650017196,-0.0020899595426621,0.0,1550.0119453289794,-0.0128232655578538,-0.000120288152442,47.28011523953756,148.8567985634692,-0.0044914972097048
-99.1656606793007,15.682288163864902,1.7514981624223476,0.0,0.0094824546912052,-139.1447081056392,7.393349909984817e-05,10013.668290127467,47.7992335371324,0.0011738715128188,-0.0350142293865974,0.008867959192305,-0.0006452399215942,0.4444642476761837,-98.8802217965992,0.0017327524068416,0.0089137905009952,0.0,184.61444223458068,-151.90052632145222,47.333124803811785,-0.0006445005328121,-0.0069550902213016,7.393349909984817e-05,0.002462264843195,-189.3902888264243,47.79418005510684,-0.0016957290698827,-0.000608509142583,1547.3956885436137,-5.9984234439394927e-05,-0.0024028960591556,-0.0018038105578148,0.0,1546.789012290487,-0.0128238473061024,-0.0001396195948897,47.33393965081698,148.82967115710363,-0.0060582452666635
-99.2097091332762,15.699789149572494,1.746751589616122,0.0,0.008920508758352,-139.14670916777138,7.024370941744505e-05,10013.825200446205,47.85149639527095,0.0011188931749234,-0.0315195480297431,0.0088495118249461,-0.0006448759677301,0.4432672278786438,-98.91427285109016,0.0017489952579114,0.0088965116093896,0.0,184.0460749939156,-153.3226560904506,47.38695607158208,-0.0006440532322781,-0.0068633162038279,7.024370941744505e-05,0.0024608182599394,-189.59735209603912,47.84685072296517,-0.00169888000364,-0.0006098074758499,1543.9445663466538,-6.177038384887041e-05,-0.0023934561697051,-0.0015134172931451,0.0,1543.3141646987956,-0.0128244591691258,-0.0001560619389491,47.3877106509112,148.95620927282852,-0.0073799579479523
-99.23133353263276,15.717241816346307,1.7418167822725792,0.0,0.0083162150494848,-139.14871319946678,6.581066006971412e-05,10013.982285405367,47.90351964095835,0.0010517955374731,-0.0277812735973174,0.0088291513184866,-0.0006444307264421,0.4420807281428411,-98.92994290162844,0.0017643535489201,0.0088766422157045,0.0,183.47212784775544,-154.69124014519224,47.4407193332233,-0.0006435424035188,-0.00677740493665,6.581066006971412e-05,0.0024576206386337,-189.6357235494736,47.899305678172674,-0.0017032274777769,-0.0005977820000149,1540.272114894126,-6.10033097956471e-05,-0.0023841506160354,-0.0012237055084893,0.0,1539.6281768212548,-0.0128250746672246,-0.0001696002399646,47.441399948094144,149.22037930873395,-0.0084587308413078
-99.23206320455004,15.734644382491084,1.7367318018112774,0.0,0.0076817149440817,-139.15072030032104,6.07630072200381e-05,10014.139544515394,47.95531725864532,0.000974576240309,-0.0238790868582916,0.008807156309726,-0.0006439136904278,0.4409034873200169,-98.92845656418942,0.0017786641945463,0.0088545124176092,0.0,182.90019646030265,-155.98858060652825,47.49438688426436,-0.0006429772974039,-0.006697712392073,6.07630072200381e-05,0.0024528696233263,-189.52036458903316,47.95155011293396,-0.0017086060736173,-0.0005741686104258,1536.4135648587728,-5.79260444848776e-05,-0.0023750733054572,-0.0009391059947661,0.0,1535.7655461898212,-0.0128256695753393,-0.0001802660930158,47.49498221055957,149.60578302103667,-0.0093005236543197
-99.2134292264116,15.751995428713151,1.7315284240940054,0.0,0.0070282481418739,-139.15273054642196,5.5226872633745614e-05,10014.296977271344,48.00690229331232,0.0008892050538709,-0.0198891518551732,0.0087837782899768,-0.0006433338931041,0.4397344963325624,-98.91103914898514,0.0017918007949267,0.008830430797893,0.0,182.33711945274436,-157.2002939341269,47.547933749430825,-0.0006423662140378,-0.0066244780571429,5.5226872633745614e-05,0.0024467560375291,-189.2663941764864,48.00358895423827,-0.0017148512402941,-0.0005406341908955,1532.399287812459,-5.281065048357191e-05,-0.0023663089543716,-0.0006635459898991,0.0,1531.755853624685,-0.0128262222691772,-0.0001881326395207,47.5484348862147,150.09592470839215,-0.0099140686620728
-99.17696127638416,15.769293837676424,1.7262328839363346,0.0,0.0063661214397516,-139.15474399123167,4.932450708659557e-05,10014.4545831561,48.05828673829821,0.0007976018855477,-0.0158833317408406,0.00875924328806,-0.000642699886268,0.4385729265662839,-98.8789110403296,0.0018036710119362,0.0088046845071307,0.0,181.78895974735053,-158.31508281943871,47.601337590802174,-0.0006417166738165,-0.0065578341319782,4.932450708659557e-05,0.0024394668825351,-188.8889326862936,48.05542677611358,-0.0017218013400935,-0.0004987820729092,1528.255340905119,-4.594583281429268e-05,-0.0023579290524048,-0.0004004429367441,0.0,1527.6243212251652,-0.012826713945839,-0.0001933094910316,47.60173802065902,150.67442206673547,-0.0103104081504491
-99.12418817146308,15.786538741214434,1.7208666646754962,0.0,0.005704688952638,-139.15676066669872,4.317299171730589e-05,10014.612361643029,48.10948148019256,0.0007016153107431,-0.011928519210774,0.0087337541535365,-0.0006420196758702,0.4374180931357203,-98.83327532229085,0.0018142138035651,0.0087775400435171,0.0,181.2608043462505,-159.32451544218048,47.65457860154575,-0.0006410355319911,-0.0064978149766553,4.317299171730589e-05,0.002431186916039,-188.4031755016556,48.10706776511502,-0.0017292995550251,-0.0004501750676927,1524.0040471298923,-3.762755882388376e-05,-0.0023499897772115,-0.0001527073712659,0.0,1523.3924035909936,-0.0128271287357473,-0.0001959376394581,47.654874096818695,151.32519210315328,-0.0105027721810848
-99.05663365385224,15.80372947546436,1.715447257798297,0.0,0.0050523430115573,-139.1587805845849,3.688298240397521e-05,10014.770312198125,48.16049626793843,0.0006030017155545,-0.0080860615304597,0.0087074927566544,-0.0006413007458156,0.4362694301514934,-98.7753147489458,0.0018233965711397,0.0087492440818721,0.0,180.75673819977493,-160.22280054432514,47.707639387843365,-0.0006403290282004,-0.0064443666966658,3.688298240397521e-05,0.0024220965623504,-187.82432179276032,48.15851570904252,-0.0017371956319617,-0.0003963252729394,1519.6645580164045,-2.8152433087759625e-05,-0.0023425338105346,7.724666331945354e-05,0.0,1519.0783617721274,-0.0128274537373517,-0.0001961844407253,47.70782789279183,152.03262394174442,-0.0105063197435886
-98.97580642706347,15.820865543293614,1.7099888286607607,0.0,0.0044165152178291,-139.16080373797874,3.055764667020434e-05,10014.928434281795,48.21133969730165,0.0005034074427429,-0.0044112943512294,0.0086806218813685,-0.0006405501029586,0.4351264710927862,-98.7061927113608,0.0018312123232122,0.0087200241382093,0.0,180.27997520212037,-161.00656135216258,47.76050485319372,-0.0006396028041021,-0.0063973567631338,3.055764667020434e-05,0.0024123693511045,-187.16736515199528,48.209773994574284,-0.0017453473692544,-0.0003386676521882,1515.2533414297357,-1.7812019171932706e-05,-0.0023355927963526,0.0002874870645296,0.0,1514.697764508363,-0.012827678992011,-0.000194238727229,47.76058634464095,152.78173501612534,-0.0103376956143651
-98.88319126309968,15.837946582999868,1.704502779297356,0.0,0.0038036871218919,-139.16283010295274,2.4291842952884827e-05,10015.086727350304,48.262019210828726,0.0004043547525667,-0.0009531901356942,0.0086532868222096,-0.0006397742823285,0.4339888324722849,-98.6270515499861,0.0018376768803466,0.0086900890836539,0.0,179.83297787800046,-161.6746114701886,47.81316208706164,-0.0006388619455948,-0.0063565835690677,2.4291842952884827e-05,0.002402170829055,-186.4469126483942,48.260845609363805,-0.0017536218315558,-0.0002785440241812,1510.7845877943507,-6.887475503875771e-06,-0.0023291884871695,0.0004765458020042,0.0,1510.263908100247,-0.0128277974037004,-0.0001903060837242,47.81313840919106,153.5583067415935,-0.0100145942358618
-98.78024106243312,15.854972342290104,1.6989982202423433,0.0,0.0032194098620881,-139.164859640321,1.817149707790936e-05,10015.245190856896,48.31254111297661,0.0003072308941274,0.0022458798307225,0.0086256167472196,-0.0006389793537176,0.4328562001401846,-98.539008879224,0.0018428261052732,0.0086596295719858,0.0,179.41752404790435,-162.22773195377994,47.86560025145226,-0.0006381110148055,-0.0063217858289369,1.817149707790936e-05,0.0023916581443681,-185.67707333481363,48.31173314855297,-0.0017618963292128,-0.0002171967293425,1506.2705457548404,4.355085098675821e-06,-0.0023233333639789,0.0006433971645693,0.0,1505.788164124861,-0.0128278046086688,-0.0001846043228872,47.86547493008508,154.34900024656812,-0.0095554141089897
-98.66836954909512,15.871942656682338,1.6934823659582348,0.0,0.0026683319713276,-139.16689229746595,1.2273133794442126e-05,10015.403824252762,48.36291059923413,0.0002132796250753,0.0051502739944524,0.0085977258851697,-0.0006381709014714,0.4317283177961533,-98.44315281962334,0.0018467131547344,0.0086288184388293,0.0,179.03472719335394,-162.6684481691938,47.91781046598475,-0.0006373541029846,-0.0062926517362419,1.2273133794442126e-05,0.0023809804465555,-184.87140828842485,48.36243882624542,-0.0017700591940749,-0.0001557768277045,1501.7217995708688,1.5668091362068132e-05,-0.0023180305636954,0.0007874316584098,0.0,1501.2802674609668,-0.0128276988046168,-0.0001773592019301,47.91758850455308,155.14145411952575,-0.0089789839049751
-98.54894738932674,15.888857431613015,1.6879608665749737,0.0,0.0021542344693917,-139.16892801020603,6.663535729672195e-06,10015.562626987748,48.41313179752857,0.0001235947468577,0.0077311056159671,0.0085697145782275,-0.000637354010426,0.4306049773496676,-98.34053387588811,0.001849405776307,0.0085978111193292,0.0,178.6850718053818,-163.00080641966431,47.969785683226384,-0.0006365948738397,-0.006268827802191,6.663535729672195e-06,0.0023702779978019,-184.04287912586756,48.41296449224822,-0.0017780103605847,-9.534284506626204e-05,1497.1474993401582,2.6824657278039632e-05,-0.0023132751944584,0.0009084260244202,0.0,1496.7485550330057,-0.0128274805525572,-0.0001688004229709,47.96947335821751,155.92436540198298,-0.0083043143692391
-98.42329304003228,15.905716627651756,1.6824380864918609,0.0,0.0016800723031464,-139.1709667046792,1.3995735787552927e-06,10015.72159851094,48.46320782040648,3.9116371022550746e-05,0.0099661716121431,0.0085416702430374,-0.0006365332862115,0.4294860108240145,-98.2321626199219,0.0018509837202491,0.0085667461042097,0.0,178.3685533871884,-163.23015400534345,48.02152055971716,-0.0006358365714527,-0.0062499273077511,1.3995735787552927e-06,0.0023596799317035,-183.20370349086616,48.463311653682986,-0.0017856617158581,-3.683784478284725e-05,1492.5555520711323,3.762014794317222e-05,-0.0023090570823101,0.0010065115838531,0.0,1492.2001650997383,-0.0128271525613308,-0.0001591579443285,48.021125222376696,156.6875518318392,-0.0075502581870878
-98.29343976114764,15.92252023497016,1.6769354707926571,0.0,0.0012473117082496,-139.17300829928445,6.28318183322803,10015.880738271104,48.513138963145735,-3.94045553826968e-05,0.0115275678298547,0.0085136716995537,-0.0006357294433097,0.4283713068390882,-98.12017753325006,0.0018515787971766,0.0085360060778592,0.0,178.08409323758696,-163.363939693872,48.07301159075325,-0.000635093056281,-0.0062355401263743,-3.473951556364554e-06,0.0023493339317233,-182.3658296536663,48.5134821061237,-0.0017929934824252,1.891782318790408e-05,1487.9641580872335,4.787673969355512e-05,-0.0023053261100629,0.0010836786524481,0.0,1487.641264023422,-0.0128267194522893,-0.0001486546729775,48.07254138013962,157.42278775703875,-0.0067087165260872
-98.1616733682404,15.939268335650851,1.6714187047926656,0.0,0.0008551468352489,-139.17505270794564,6.283177372215741,10016.040045717147,48.56290143643066,-0.0001115805169067,0.0127852938339376,0.0084858782919953,-0.0006349324633767,0.4272606655327743,-98.00707616559548,0.0018514771965336,0.0085059511790159,0.0,177.82155228786527,-163.42108688274476,48.12426253451429,-0.0006343600246527,-0.0062252581345864,-7.934963845233546e-06,0.0023394999268109,-181.54745174661568,48.56348378493245,-0.0018000277955111,7.091961957544264e-05,1483.3831163013654,5.745592923905519e-05,-0.0023018753339152,0.0011453079808298,0.0,1483.0912721930918,-0.0128261873453573,-0.0001374656025341,48.12372429745571,158.12552893076617,-0.0059043330273362
-98.0256381556102,15.95596090607597,1.665883164309103,0.0,0.0005052421826956,-139.17709984258852,6.283173339646636,10016.199520298587,48.612532734538405,-0.000177124474389,0.0137414968738537,0.0084580572296998,-0.000634130332879,0.4261541835368884,-97.88852143796952,0.0018506939002389,0.0084761091239647,0.0,177.5805834246823,-163.41247996885676,48.17527079616865,-0.0006336269074365,-0.0062186665258366,-1.1967532950629223e-05,0.0023301187335314,-180.7573126579876,48.61330216253975,-0.0018063836234703,0.0001192575262312,1478.7666019462142,6.61648844126792e-05,-0.0022988654287092,0.0011900520458826,0.0,1478.520651662572,-0.0128255641542386,-0.0001257520826672,48.17467324839397,158.77569047714783,-0.005090632980302
-97.88665278782824,15.972597810503997,1.6603511690809785,0.0,0.0001984997083826,-139.17914961428352,6.283169745037643,10016.359161463257,48.6620449356238,-0.0002358469663482,0.0143743875829624,0.0084304384243824,-0.0006333371560733,0.4250521059824178,-97.76769298441972,0.0018492378865412,0.0084464331022131,0.0,177.36877741713045,-163.34018238394088,48.22603424270339,-0.0006328972630536,-0.0062153369374284,-1.556214194348445e-05,0.0023212451596207,-179.99669037903183,48.66294454321147,-0.0018119870441652,0.0001634662076162,1474.1476134972706,7.398989295425951e-05,-0.0022963166816472,0.0012172535862553,0.0,1473.9448234255424,-0.0128248587533735,-0.0001136874328809,48.22538627328632,159.36076452361905,-0.0042731891444785
-97.746648691519,15.989179198332652,1.6548423202988438,0.0,-6.495695244069198e-05,-139.18120193414185,6.283166592593046,10016.518968658953,48.71142778979243,-0.0002876427115851,0.0146977085818657,0.0084031084949709,-0.0006325535177966,0.4239540364587132,-97.6453400146312,0.0018471419236273,0.0084169613985812,0.0,177.17989468748218,-163.20614378661708,48.27655364232231,-0.0006321805191341,-0.0062148365722511,-1.871458653965852e-05,0.0023131174100827,-179.27872250189654,48.71241302328895,-0.0018169255056272,0.0002005536891288,1469.548120696376,8.091887089802229e-05,-0.0022940374109729,0.0012268736069919,0.0,1469.382262504605,-0.012824079971124,-0.000101447523553,48.27586332301957,159.88272641882557,-0.0034631730711365
-97.60824117932636,16.005705340131783,1.6493502433444376,0.0,-0.0002847987409591,-139.1832567144327,6.283163881468489,10016.678941335496,48.76066763942459,-0.0003324889821634,0.0144978676887406,0.0083761652375754,-0.0006317638049265,0.422859608200038,-97.52032479088405,0.0018444231541268,0.0083877287137656,0.0,177.01202880630316,-163.01258053731277,48.32682962569051,-0.0006315052949788,-0.0062167321176294,-2.1425711097015106e-05,0.0023058128812586,-178.61444740295624,48.76170585142316,-0.0018213533995333,0.0002304218466852,1464.9697133510624,8.679535336578012e-05,-0.0022921948817183,0.0012168690724171,0.0,1464.8422928497105,-0.0128232374809288,-8.921381982595592e-05,48.32610800390862,160.3501798862726,-0.0026978964572558
-97.4614024639744,16.022176597839643,1.643907004176175,0.0,-0.0004606066471168,-139.18531386781112,6.28316162738009,10016.83907894574,48.80975909004498,-0.0003700939144367,0.0139520475658161,0.0083496101333704,-0.0006309975464342,0.4217685118897203,-97.39453562467033,0.0018410540329321,0.0083588450290428,0.0,176.89300451034993,-162.75674082505526,48.37686028358517,-0.0006307973351611,-0.0062205827608938,-2.3679799496799244e-05,0.0022991263534282,-177.99798888015795,48.81080900164026,-0.0018254821027412,0.0002570283179908,1460.4152611700742,9.144207089197566e-05,-0.0022912961605062,0.0011834984168292,0.0,1460.3247330370511,-0.0128223429662346,-7.721113564982236e-05,48.37612852020131,160.77934560738754,-0.0018508910367693
-97.3125199399485,16.03859320009352,1.6384654185728378,0.0,-0.0005937986521358,-139.18737330501796,6.283159856367114,10016.99938094557,48.85869139962215,-0.0003999959572349,0.0132370956575111,0.0083232604538542,-0.0006302453662515,0.4206808393856595,-97.2697136876818,0.0018371180161838,0.0083302545257093,0.0,176.8335611084846,-162.4422307841301,48.42665050320269,-0.0006301133696504,-0.0062259559684707,-2.5450812472214776e-05,0.0022926860623662,-177.4066556443248,48.85973271131682,-0.001829229155379,0.0002817536616118,1455.8689655201592,9.492600896802888e-05,-0.0022911657477022,0.0011307305362848,0.0,1455.808454994641,-0.012821408475129,-6.565177309474728e-05,48.42591571342185,161.17267252132862,-0.0009881952005398
-97.1672987539414,16.05495518388821,1.6330175167140983,0.0,-0.0006858962753503,-139.18943493450394,6.283158588100943,10017.15984679152,48.90746576862523,-0.0004218371313435,0.0123573046669303,0.0082970934614609,-0.0006295101807732,0.4195969522809825,-97.14573322593958,0.001832758529119,0.0083020671561653,0.0,176.81890284759297,-162.07999480122203,48.47620389407477,-0.0006294419476559,-0.0062324337072407,-2.6719078643128216e-05,0.0022867287290667,-176.8460895590082,48.90847973893892,-0.001832517661214,0.0003026024429548,1451.3331835482315,9.734638348050114e-05,-0.0022914875871538,0.0010617569588454,0.0,1451.3013413054232,-0.0128204450528231,-5.471177696542304e-05,48.47547142319458,161.52386906055483,-0.0001036898081822
-97.0259862558296,16.071262652952836,1.6275983175174928,0.0,-0.0007376215659445,-139.19149866502036,6.283157817230011,10017.320475940483,48.95608030383672,-0.0004356645569646,0.0110639676507028,0.0082711288740656,-0.0006288012811319,0.4185168722083267,-97.02231626852787,0.0018282086754192,0.0082743661423043,0.0,176.83616888554343,-161.68650365152618,48.5255270652664,-0.0006287708870718,-0.0062396099441245,-2.7489949575641256e-05,0.0022816313779448,-176.3405191507651,48.9570486355758,-0.0018352170385488,0.0003175436649796,1446.8176947455904,9.87748074641136e-05,-0.0022922786165814,0.0009822239437146,0.0,1446.8095862978291,-0.0128194629249754,-4.45249522626339e-05,48.52479903237468,161.82388447817505,0.0007044313666693
-96.89171459950953,16.08751579111033,1.622191895933256,0.0,-0.0007512526278553,-139.1935644100425,6.283157512192095,10017.481267850664,49.00453093127521,-0.0004419538265509,0.0096973799003925,0.0082453872547235,-0.0006280909532693,0.4174404569881305,-96.89382681228372,0.0018236296198207,0.0082471198688484,0.0,176.8733416977137,-161.27956214781491,48.574622093261,-0.0006281260345558,-0.0062470912486863,-2.779498749093921e-05,0.0022775151879492,-175.91150857365793,49.005437314256426,-0.001837281347108,0.0003256944475166,1442.3201533687024,9.919769470554784e-05,-0.0022932763020998,0.0008950228918718,0.0,1442.335335838778,-0.0128184720013457,-3.5176536688381274e-05,48.573902533284524,162.06366736912415,0.001434628838546
-96.76333981369538,16.10371468273096,1.6167921899234274,0.0,-0.0007299552323316,-139.1956320907101,6.283157629893362,10017.642221981208,49.05281763932974,-0.0004413704589708,0.0082009893781308,0.0082198686496544,-0.0006274080570228,0.4163678164579018,-96.76879874967469,0.0018191002670254,0.008220338514194,0.0,176.91907640178687,-160.86904896454777,48.62348968940817,-0.0006274935330999,-0.0062545140937998,-2.767728622494157e-05,0.0022742509276229,-175.55944965298795,49.0536446584326,-0.0018387435234146,0.000328139804955,1437.839396855371,9.857319380860714e-05,-0.002294348742737,0.0008017584393549,0.0,1437.8742184497598,-0.0128174825890861,-2.673497941795148e-05,48.62278906762077,162.24263276897804,0.0020655174849573
-96.64217697758752,16.119859348099148,1.6113866392086629,0.0,-0.0006776019893127,-139.1977016366077,6.2831581287534295,10017.803337791289,49.1009407081495,-0.0004345588102335,0.006578057500991,0.0081947730229556,-0.0006267555423502,0.4152991008791034,-96.64948265183244,0.0018147443074632,0.0081940478599978,0.0,176.97626191600517,-160.46331770299855,48.67213695981901,-0.0006268814621602,-0.0062615496949142,-2.717842615647088e-05,0.0022717145936766,-175.27708735719423,49.10166810166405,-0.0018396737282299,0.0003262243590084,1433.3775845423886,9.69100583765116e-05,-0.0022955878400212,0.0007031715889273,0.0,1433.4353469210455,-0.0128165051682194,-1.925563287819305e-05,48.67146496409573,162.3640088465941,0.0026348420629961
-96.52686098595215,16.135949815568832,1.6059784614313557,0.0,-0.0005979144662217,-139.1997729850818,6.283158970846394,10017.964614740027,49.148897451761066,-0.0004221064365278,0.0048979888444216,0.0081699967424821,-0.0006261224699481,0.4142343493439411,-96.535608913807,0.0018105781385088,0.0081682111261233,0.0,177.04990099104052,-160.06740602114473,48.72057261868195,-0.0006262759279617,-0.0062679085078043,-2.6336333192774755e-05,0.0022698935549767,-175.05891290576855,49.14950981144794,-0.0018401254405853,0.0003203707253826,1428.9341496103857,9.429779862909812e-05,-0.0022970007864095,0.0006008215116122,0.0,1429.0050271059945,-0.0128155496988054,-1.2784534915358347e-05,48.71993692955071,162.4332544944448,0.0031243820439856
-96.41790841298034,16.151986027209016,1.6005569198871243,0.0,-0.0004945362983597,-139.20184608092592,6.283160118312857,10018.126052286048,49.19668298657219,-0.0004046040054401,0.0031747231682883,0.0081454482674003,-0.0006255075329221,0.4131737209211918,-96.42686040404452,0.0018066058767171,0.0081427494576293,0.0,177.13750514025503,-159.6829472842685,48.76880389395483,-0.0006256834711631,-0.0062733370971733,-2.518886672970955e-05,0.0022688351264775,-174.90643072387277,49.19717611609007,-0.0018401338265229,0.0003101254141606,1424.499137165911,9.08290473680116e-05,-0.0022985104021755,0.0004964794832995,0.0,1424.5803736137918,-0.0128146251172181,-7.349206738174603e-06,48.76821002480034,162.4540495629846,0.0035385836928521
-96.31466459138532,16.167967676575202,1.5950919588463108,0.0,-0.0003712768997637,-139.20392087641636,6.2831615312705855,10018.28764988608,49.24428455197571,-0.000382679528212,0.0012641689940121,0.0081208728394592,-0.0006249067560028,0.4121176987197815,-96.32240753328752,0.0018028781774921,0.0081175008121411,0.0,177.23645324523184,-159.3134684439999,48.816836931228686,-0.0006250984021734,-0.0062776189094191,-2.377590900072176e-05,0.0022684922436166,-174.81904925704336,49.24465696215459,-0.0018397537692591,0.0002958036639924,1420.039027593161,8.65620009470657e-05,-0.0023001058972194,0.0003920626437117,0.0,1420.1259498696002,-0.0128137396585927,-2.960403749376531e-06,48.81628958159271,162.4302695221132,0.0039010839969903
-96.21903062584936,16.183894354247816,1.589599228379998,0.0,-0.0002333672277269,-139.2059973320133,6.283163162048138,10018.44940699217,49.29169825132395,-0.0003570925885829,-0.0006991045109848,0.0080966015401749,-0.0006243385403014,0.4110666819119979,-96.22504280705154,0.0017995715014762,0.008093105153206,0.0,177.34217202455676,-158.96952603165164,48.86467951764774,-0.0006245355270437,-0.006280583664112,-2.2145131448235664e-05,0.0022688803130315,-174.79578818420734,49.29196957357264,-0.001839137002283,0.0002781379412647,1415.6021761342931,8.158048474312436e-05,-0.0023016787028408,0.0002923447048539,0.0,1415.6801406214,-0.0128129008729117,4.07271897423269e-07,48.86418173275582,162.36866226294256,0.0041324722378293
-96.1287493444827,16.199766043485482,1.5840992959376647,0.0,-8.432214859571364e-05,-139.20807541701,6.283164963793041,10018.611323054669,49.33893887143971,-0.0003285963898496,-0.0026432108101585,0.0080724943961302,-0.0006237764294881,0.4100201430518596,-96.13131594355356,0.0017967211381326,0.0080692084597915,0.0,177.45095719180824,-158.6604575282065,48.91233919151882,-0.0006239782350602,-0.0062821054435787,-2.0343386545118866e-05,0.0022698974017734,-174.833497602674,49.339107559137126,-0.0018381408278884,0.0002579262250599,1411.1659638579058,7.593908591720956e-05,-0.0023032503199953,0.0001981891207404,0.0,1411.2479749687473,-0.0128121155950692,2.80808135780561e-06,48.9118932093234,162.26713851905888,0.0042824304980061
