yaw,sideslipFL,pitch,vx,RR,brake,rollrate,yawrate,sideslipFR,vy,slip1,signal,longslipFL,FyRL,longslipRR,FyFL,slip,ay,FxFR,FxRL,longslipFR,roll,FR,FyFR,steeringangel,longslipRL,RL,FL,pitchrate,gas,sideslipRR,sideslipRL,signal,FxFL,FxRR,ax,az,y,x,FyRR
0.1284273526696115,0.0015917296467023,0.008082199663454,23.18024889257461,70.2615198406925,1.0,-0.0881294110442911,0.066233047678612,-0.0015253238455105,-0.1154164671114681,6.278043071854618,0.0,-1.0,481.8475608841621,-4.658476118766966e-05,-0.1005934139826361,-0.0051422353249689,1.1604844670254022,-4837.891128995844,-0.0491343118359252,-0.0264912407130875,0.0117516445859891,68.32738073973215,273.34465009336526,-0.0003673205082571,1.6781016088615585e-05,69.79982094768627,2.7586131729159273e-19,-0.0024501458678616,0.9211044845920752,-0.0135847189440461,-0.0092632177567619,-0.0003673205082571,-4702.819198724335,-9.464109595458268,-6.089647188875073,-0.0127433576794746,-4870.291651002679,5248.989920501173,1015.478664194262
0.129053509775246,0.0051786166662817,0.0080620659117531,23.119256737088303,70.0720516419504,1.0,-0.0935888320759698,0.05950619388709,0.0010616351779107,-0.1196747180148997,6.277859980301462,0.0,-1.0,488.2437251828226,4.380376945483263e-05,-17.205029476144166,-0.0053253268781249,0.9913055568142785,-4829.91451833816,8.36977106894849,-0.0268131359044513,0.0108401583239408,68.108236868644,6.076949478045744,-0.0603581546196662,9.663729599747756e-05,69.63345918920852,2.7586131729159273e-19,-0.0016479385274331,0.9257717824406864,-0.0134876271256996,-0.0091767633532502,-0.0603581546196662,-4744.51533529996,3.419038825789422,-6.096624740225609,-0.0333694485199078,-4870.2631281320255,5249.219634480545,993.7037493018616
0.1296070609573395,0.0087107106817282,0.0080502018253776,23.05818502841621,69.87991822249865,1.0,-0.0988105497211982,0.0518214407423862,0.0036392652533882,-0.1239271018189289,6.277677483200735,0.0,-1.0,491.3411192829356,0.0001389160123582,-34.34385221188786,-0.0055078239788507,0.8210959617759702,-4821.74542283866,17.058344671752646,-0.0272826298477936,0.0098753163690629,67.87595207362945,-254.4710316876092,-0.120294670465914,0.0001756732601263,69.4690844439546,2.7586131729159273e-19,-0.0008034428849359,0.9305175246773382,-0.0133227602966826,-0.0090189683795702,-0.120294670465914,-4789.097908885674,16.53284731800356,-6.106241215947301,-0.0516693636681108,-4870.234587992149,5249.448731454914,966.3343976957112
0.1300788941321869,0.0121965768219283,0.0080469715449403,22.997013938713295,69.68519304647872,1.0,-0.1036995059057028,0.0432637010703219,0.0062148930069078,-0.1279835329814861,6.277503711675261,0.0,-1.0,490.5489478994173,0.0002387796124935,-51.584828039212745,-0.0056815955043246,0.6491629407129176,-4813.40535998453,25.973100847748142,-0.0279263270816255,0.0088600095498568,67.62897537351525,-508.3042873441511,-0.1801229292284175,0.0002531792914189,69.30647601313116,2.7586131729159273e-19,7.492394854301823e-05,0.9353298019534648,-0.0130847098327789,-0.0087844519688176,-0.1801229292284175,-4836.557948198823,29.826345521284885,-6.118357033763965,-0.0694762405620779,-4870.206047761909,5249.677212619263,933.5817933138212
0.1304607651908169,0.0155636004379786,0.0080526055139535,22.935721603817264,69.4879517446704,1.0,-0.1081835189594441,0.0339229510535475,0.0087797863393679,-0.1316750329134801,6.277345956798061,0.0,-0.9997943565667032,485.3035895184263,0.0003431735723403,-68.82490411240731,-0.0058393503815256,0.4759683433236872,-4803.467756330874,35.09053927903026,-0.0287711959558353,0.0077980017157153,67.36577208872401,-754.1250126140932,-0.2397890895125485,0.0003289359542616,69.14540811946793,0.0142336014130417,0.00095802153053,0.9402096360559248,-0.0127696727589497,-0.0084692834603975,-0.2397890895125485,-4886.842843213684,43.21721903320776,-6.131907003827559,-0.0888830248678856,-4870.177524741907,5249.905078976555,895.6086389399387
0.1307453669256088,0.0187395612664725,0.0080668620953387,22.87429238874874,69.28838084835408,1.0,-0.1122042885043703,0.0238951244198268,0.0113327102621532,-0.1348474475908294,6.277210936408913,0.0,-0.9996189358079002,474.97929612351527,0.0004524600612073,-85.5554527269855,-0.0059743707706729,0.3026150486767556,-4793.0425965118,44.40149900904621,-0.0298467583176503,0.0066936417749044,67.08469172986395,-990.2095316034462,-0.2992394558013961,0.0004027826677574,68.98566239470459,0.0263123421991135,0.0018017961673113,0.945146947340325,-0.0123754127931868,-0.0080709590236955,-0.2992394558013961,-4938.406074067461,56.6788307792237,-6.14714527209179,-0.1052217776343169,-4870.14903629634,5250.1323313528255,852.5725344568858
0.1309263905505968,0.0218361806993561,0.0080893084794875,22.81272216068512,69.08666520700737,1.0,-0.115700938064997,0.0132825703743479,0.0139111708461751,-0.1373692525865698,6.277104441244616,0.0,-0.99875588968432,459.05096644010166,0.0005664486618173,-102.11257854008456,-0.006080865934971,0.1284294261423965,-4780.033015352329,53.87886538100938,-0.0312062778423129,0.0055519174075848,66.78242013196933,-1217.361754947453,-0.3584205267780798,0.0004745104377227,68.82704019563623,0.0857002973867865,0.0025997849687482,0.950119557761905,-0.0119005584238126,-0.0075885470540477,-0.3584205267780798,-4991.395673778533,70.16054769828492,-6.162439885644568,-0.1200122114379377,-4870.120599781093,5250.358970481741,804.7642831899855
0.1309985274093159,0.0248960389104302,0.0081194666279766,22.75101042211199,68.88300627910787,1.0,-0.1186387102518956,0.0021828999592893,0.0165270352809923,-0.1391381502387594,6.277031046212316,0.0,-0.9963570184608598,437.269007905764,0.0006849524270851,-118.9328857054625,-0.00615426096727,-0.0468376348706285,-4764.185172307618,63.49287579331201,-0.0329293183291551,0.0043782747125868,66.45387899906848,-1435.912326539812,-0.4172790434733229,0.0005435714161103,68.66930193936236,0.2503464141537538,0.0033485823069068,0.955112712776386,-0.0113453262948176,-0.0070227361046391,-0.4172790434733229,-5045.950676408788,83.58681720348373,-6.177744628021073,-0.1331338888867025,-4870.092232562667,5250.584997079969,752.8863134088967
0.1309574840538349,0.0279333048516332,0.008156825532867,22.689164089691072,68.67763073811308,1.0,-0.1209854678363202,-0.0092967015713003,0.0191868756160186,-0.1400682213766286,6.27699464863333,0.0,-0.9923518943778514,409.3397694875135,0.0008075533309681,-136.25565837788122,-0.0061906585462562,-0.2216944852156306,-4743.612709206391,73.17639696663498,-0.0351363585772164,0.0031784776099598,66.09129443425329,-1643.6558832142923,-0.4757620371949304,0.0006098466837797,68.51223953755886,0.5243201709907734,0.0040445947147483,0.9601088861196362,-0.0107112771734836,-0.006375589965443,-0.4757620371949304,-5102.254781671547,96.91006616007203,-6.192019827241658,-0.144238455069511,-4870.063952001287,5250.810411885069,697.3084677478864
0.1308001197071783,0.0309572186138056,0.008200837207658,22.627195273232484,68.47083018832392,1.0,-0.1227012406702981,-0.0210338393185679,0.0219012864698264,-0.1400850118249632,6.276998670686679,0.0,-0.9866683793043972,375.0073674820367,0.000933989089187,-154.26594288416172,-0.0061866364929068,-0.3946653826174402,-4716.628154823268,82.90511293637361,-0.0379907089920192,0.0019586455485783,65.68411571670762,-1837.705553067388,-0.5338168771960367,0.0006729422100755,68.35561743248935,0.9117578134750148,0.0046839925020582,0.9650916853811106,-0.0100012807459741,-0.0056505662994479,-0.5338168771960367,-5160.622144091295,109.97984118390023,-6.204363712568242,-0.1532578095498207,-4870.035775317006,5251.035215712805,638.6144402624866
0.1305246298369408,0.033981537066655,0.0082508984823508,22.5651383312166,68.26292935214052,1.0,-0.1237271335445132,-0.0328843106486543,0.0246816583784612,-0.1391221827462256,6.277046199415749,0.0,-0.9792509495319373,334.0570373662423,0.0010627718184531,-173.12204346554276,-0.0061391077638366,-0.5627630508390163,-4679.416510267357,92.54771474690176,-0.0417498417451552,0.00072538668414,65.21564011271853,-2013.2626126496157,-0.5913913180392246,0.0007325486142526,68.19924293150127,1.415606122526022,0.0052592948846622,0.970016988013216,-0.0092195345533858,-0.0048524946670263,-0.5913913180392246,-5219.8797551389325,122.72268082363098,-6.211632861716664,-0.1598586551304205,-4870.007719385457,5251.2594095491895,577.6436009913689
0.1301307972718478,0.0370327514212172,0.0083063168964844,22.50303557226225,68.05433691317275,1.0,-0.1239612985066244,-0.0446802587292378,0.0275651025612139,-0.137108553573193,6.277140550131079,0.0,-0.9700677457773824,286.4053223881904,0.0011926373857135,-193.04624642506295,-0.0060447570485075,-0.719538981093548,-4640.260662486091,101.96395265306502,-0.046689323725233,-0.0005138783342983,64.66819226957296,-2162.942553568117,-0.6484335466138936,0.0007875687333212,68.04287174041968,2.0371488150801964,0.0057621787861395,0.9748495153796092,-0.0083707146236786,-0.0039867471953014,-0.6484335466138936,-5279.49736915772,134.90099464367816,-6.218762870411998,-0.1628515241367942,-4869.979800394177,5251.482994730315,515.1962611975291
0.1296200169406988,0.0401599513581395,0.0083663863842555,22.44084210124485,67.84541445836068,1.0,-0.1232793310891331,-0.0562684769145984,0.0306566342780506,-0.1339692752424467,6.277285227453594,0.0,-0.9591018091891612,232.07714352880575,0.0013262257780619,-214.3945865473071,-0.0059000797259925,-0.8659801137719156,-4606.206943309138,111.41430679449218,-0.0526405620720988,-0.0017505428904205,64.05390840840593,-2284.6362517595835,-0.7048922287645615,0.0008411474161371,67.88633697365755,2.77660107424905,0.0061966575140329,0.9797290474741516,-0.007457766929535,-0.0030571809790579,-0.7048922287645615,-5338.8921997668085,146.79653410708264,-6.2290714810427925,-0.1632892615138709,-4869.952033467828,5251.7059724158335,451.6955232472284
0.1289955472107047,0.0433580630409704,0.0084303286409745,22.378658445980125,67.63662535701687,1.0,-0.1215395122304543,-0.0674068576318005,0.0338917712351505,-0.1296494443051322,6.277482831304073,0.0,-0.9463454644239788,171.26039208880408,0.0014587416663102,-237.44652785313187,-0.0057024758755134,-0.9990657771367072,-4528.030023847202,120.83188240437951,-0.0601202336976902,-0.0029747353932421,63.3395204792955,-2366.8403820788594,-0.7607165554881392,0.000891700633862,67.72942098782819,3.633514720401632,0.0065374155951229,0.9844653914116676,-0.006489292088205,-0.0020728958593241,-0.7607165554881392,-5398.197344677381,158.1407051723642,-6.211589113962618,-0.1617138982146879,-4869.924432415154,5251.928343616569,387.6136281664483
0.1282641681620004,0.0466402809166932,0.0084968546171847,22.316827863561745,67.42885317011532,1.0,-0.1183975948131324,-0.0776530259012688,0.0372077372251253,-0.12403568538649,6.277738456727944,0.0,-0.931799398626244,104.5979186661594,0.0015749208207035,-262.3531088307851,-0.0054468504516424,-1.092349373922305,-4397.917137578355,129.05966124584043,-0.0708307432323963,-0.0041742313332955,62.41376915968825,-2373.849823513216,-0.8158562886586047,0.0009310043447008,67.5718878757521,4.606853020911226,0.0067178878710267,0.9885541520519884,-0.0054805886637772,-0.0010493045329143,-0.8158562886586047,-5455.988249389026,167.58153459972405,-6.161174309030518,-0.1539675542771429,-4869.897008723896,5252.150111581701,324.1435382163453
0.1274373512979745,0.0501970030726414,0.0085641850334239,22.255387950601165,67.22321229154198,1.0,-0.1132899351449412,-0.0865789195321332,0.0410255239989215,-0.116900908646431,6.27806226146916,0.0,-0.9155145238456434,32.75368550565643,0.001677759665968,-289.9394210501774,-0.0051230457104255,-1.1295968328757615,-4320.665288390417,135.99721340422758,-0.0849293622506664,-0.0053319322863698,61.26815968230165,-2293.46673351824,-0.8702618062379247,0.0009624428609308,67.41351727178679,5.692029626438715,0.0067225494112756,0.9923069911075114,-0.0044371433147897,6.9532314398740855e-06,-0.8702618062379247,-5510.536129982808,175.04879027036424,-6.141653157509524,-0.1372406747758126,-4869.8697696233385,5252.371281464061,261.9988439405974
0.1265298466021794,0.0541078276504003,0.008630650776069,22.19420647018816,67.02038173848918,1.0,-0.1059379675183816,-0.0939120307809278,0.0454980732004285,-0.1081774830956619,6.278457409745434,0.0,-0.8975911482698339,-43.77508679999351,0.0017751757700645,-321.2636645394764,-0.0047278974341519,-1.1369082216312276,-4243.08065363697,143.03581917886825,-0.1016665182389995,-0.0064262363813134,59.954377052504775,-2169.186743054788,-0.9238841469325152,0.0009964583504675,67.2541892355473,6.881039709852201,0.006559037753175,0.996141873132968,-0.0033660305600114,0.0010876097105933,-0.9238841469325152,-5560.048617478061,181.9170536921702,-6.1182074417615295,-0.1146158427164271,-4869.842717798117,5252.591856277647,201.2525227861612
0.1255575808373299,0.0583837611381975,0.0086948185527078,22.1329655560757,66.82060858256598,1.0,-0.0965581700569577,-0.0997298709039204,0.0506758209788965,-0.0980807281398281,6.278914630316518,0.0,-0.8781800475208008,-123.81726887351358,0.0018840832956316,-356.68636337445275,-0.0042706768630682,-1.1435413896140976,-4260.834419672125,151.22080639945807,-0.119295163258376,-0.0074354861928305,58.588667595272845,-2047.7175428486005,-0.9766750542552256,0.0010420567070672,67.09348939373194,8.162453749400454,0.0062902751282793,1.0005474857788317,-0.0022782654866632,0.0021804610514394,-0.9766750542552256,-5602.990740891463,189.6742775919776,-6.14848216166943,-0.0894693142237632,-4869.815853519591,5252.811837480727,142.3092054917117
0.1245346411177267,0.0628993823289932,0.0087559512238398,22.07144056746493,66.620208514413,1.0,-0.0856586754584391,-0.1041922605745011,0.0562497468672065,-0.0869870588388302,6.279417398257732,0.0,-0.8574702225585561,-205.9693902813674,0.0019617535868311,-396.1264219044635,-0.0037679089218536,-1.1590040538894977,-4275.346423876725,157.68887397970522,-0.1364917113034423,-0.0083421792883769,57.25878501645745,-1936.4942063926144,-1.028587019952645,0.0010657001571778,66.92855190998237,9.52242589658894,0.0059609131286103,1.0055628968739254,-0.0011912006667617,0.0032678691094029,-1.028587019952645,-5638.592682378831,196.31056251203887,-6.174051785646951,-0.0629285687899897,-4869.789177272,5253.031222657362,85.31259076838846
0.1234742044424835,0.0675387206683709,0.0088135584134137,22.00965181698236,66.41783014759888,1.0,-0.0737508501508242,-0.1073802098369302,0.0619228092342208,-0.0752518385473723,6.279949972330547,0.0,-0.8356685124056427,-288.08842384336333,0.0019848503248031,-439.0184116762092,-0.0032353348490388,-1.181282774994647,-4287.50526343712,159.55027186692166,-0.1533982043914807,-0.0091338451873243,55.955633658839865,-1842.9471699563844,-1.079573326759673,0.0010667190902369,66.75925317106726,10.946118947615895,0.005592950067916,1.0107816076302143,-0.000128898922641,0.0043260459572421,-1.079573326759673,-5666.5602750583,197.60893867077763,-6.199806147653647,-0.0361854133456489,-4869.762690160718,5253.250009223083,30.736199236198605
0.122387922622301,0.0722108473243961,0.008867372390485,21.9476044422127,66.2161588774298,1.0,-0.0614952174832331,-0.1095071607874276,0.0675303517293226,-0.0633005775718093,6.280493403418998,0.0,-0.8129895997788306,-367.912561493304,0.0019939227441442,-484.9220567121152,-0.0026919037605884,-1.2218093368181064,-4299.954039165278,160.48220444258575,-0.170042638717097,-0.009803988948824,54.67725369718316,-1783.0946327473218,-1.1295880904416304,0.001066472183354,66.58704235368634,12.418409258784225,0.0052051892410175,1.0160790437307965,0.0008862012710046,0.0053331807527921,-1.1295880904416304,-5687.177121770129,197.49690891550165,-6.223524698041585,-0.0107759714369245,-4869.736394321714,5253.468194789774,-20.929586339810296
0.1212853473861085,0.0768673140533869,0.0089171929907758,21.88531984669137,66.0155715458523,1.0,-0.0493737112572555,-0.1107449734553531,0.0730172012516988,-0.051460634757173,6.281033014127266,0.0,-0.7896197635469008,-443.4473958464193,0.0019949232211124,-533.6451567855798,-0.0021522930523202,-1.2653928605480624,-4313.330469833823,161.3254546079044,-0.1864045797536541,-0.0103520314132624,53.42471393650492,-1731.22906616886,-1.1785863010870992,0.0010685265328106,66.41230685559654,13.926260353798428,0.0047966266108429,1.021380962804507,0.0018380840503796,0.0062741028080519,-1.1785863010870992,-5702.142403561062,197.0110829050907,-6.244754758242616,0.013703969313605,-4869.7102934071145,5253.685777318715,-69.29300196053042
0.1201748161016775,0.0814947683022665,0.0089628352891776,21.82282340299325,65.81629960082695,1.0,-0.0377058919083133,-0.1112012896701076,0.0783913285118644,-0.0399174057768973,6.281560413597815,0.0,-0.7657210011642921,-513.5388636559314,0.0019900746936905,-585.1674230058616,-0.0016248935817719,-1.30995067871814,-4328.046489502138,162.25224248058666,-0.2024461545044991,-0.0107810565380204,52.20018887682947,-1691.8908845807448,-1.2265238636137783,0.0010731003131711,66.2351368221223,15.458386730316514,0.0043727958079582,1.0266517538763988,0.0027165950720473,0.0071393401972898,-1.2265238636137783,-5711.061453087338,196.33852344547884,-6.263683457743341,0.0355985433575333,-4869.684391362105,5253.902755047647,-114.15632064341446
0.1190630865618189,0.0860378209953051,0.0090042230277552,21.76013626244992,65.61840359714581,1.0,-0.0269071256562041,-0.1110761493436298,0.0835620794209066,-0.028913018738164,6.282064613002729,0.0,-0.7414778910463632,-577.1982965092984,0.0019812679318897,-639.2653754334674,-0.0011206941768574,-1.3646150834731523,-4343.747602592262,163.18667387558705,-0.2181306008814238,-0.0110978671214315,51.00601308804325,-1675.367863308118,-1.2733576374510818,0.0010796376728481,66.05565094502181,17.002300530409176,0.0039477212019212,1.03188466049461,0.003512886553625,0.0079208129664489,-1.2733576374510818,-5713.566685735967,195.568023951771,-6.28031594532874,0.0530881253636008,-4869.658692508018,5254.119126483716,-155.33285602445852
0.117955082443977,0.0904763718419849,0.0090413753810001,21.697286198676377,65.42188000177882,1.0,-0.0172289031653475,-0.1105178750970628,0.0885217245208519,-0.0185961450594591,6.282538775381621,0.0,-0.7170767320504122,-633.661844474798,0.0019698946801346,-695.7409919895323,-0.0006465317979654,-1.417950232836228,-4359.923784744328,164.11340625918444,-0.2334316513893867,-0.0113127268703187,49.84358314434971,-1663.963148833553,-1.3190454753637415,0.001087356221685,65.87401354583155,18.545572473404796,0.0035253865204074,1.037064799069817,0.0042230965861034,0.0086154342485352,-1.3190454753637415,-5710.103353346622,194.790513372069,-6.293813544574337,0.0669199686794399,-4869.633201901052,5254.334890443033,-192.66207819521668
0.1168545613231588,0.0948081074680544,0.0090743166455977,21.634304487213107,65.2267070349727,1.0,-0.008783184134041,-0.1096284347588221,0.0933016799092395,-0.0090226455514263,6.282980237687337,0.0,-0.6926879526384899,-682.6905081492789,0.0019565060750765,-754.6189698068977,-0.0002050694922499,-1.467554172166938,-4376.221630491928,165.05135284238497,-0.2483343289301464,-0.0114375171634515,48.71349187026663,-1654.4982240329234,-1.3635462613814513,0.0010962040907997,65.6904336879225,20.076966701349395,0.0031052039941923,1.0421790855211936,0.0048479210327907,0.0092245128325855,-1.3635462613814513,-5701.3927552738105,193.91245172197472,-6.304395917242851,0.0770517781524939,-4869.607924487187,5254.550046016448,-226.09361794120773
0.1157643261345427,0.0990223199984837,0.0091030646194202,21.571220131507424,65.03289452955599,1.0,-0.001630512147906,-0.1084990391518721,0.0979099650637274,-0.0002191735690224,0.0002023454943928,0.0,-0.6684626145549976,-724.630082822532,0.0019424087479887,-815.9164421802718,0.0002023454943928,-1.513797166956175,-4392.283980756456,165.90464097242767,-0.2628358476834472,-0.0114849222642069,47.61564818261359,-1646.3899038361578,-1.406819947800571,0.0011056046709138,65.50507933393071,21.58670702425799,0.0026858044325875,1.0472250766050504,0.0053901278715185,0.0097513393498763,-1.406819947800571,-5688.173310125578,193.0618750391077,-6.312135461935906,0.081719441164079,-4869.582864834848,5254.764592530182,-255.63840323888004
0.1146863126842785,0.1031036252928066,0.0091275558641678,21.50806203425747,64.84041314683978,1.0,0.0041844825175951,-0.1072127085968241,0.1023394262462127,0.0078074861863701,0.0005752515852258,0.0,-0.6445328161123165,-759.6518477979212,0.0019288621776975,-879.5933406167514,0.0005752515852258,-1.5555707606504112,-4406.920548840665,167.12369355067068,-0.2769533253521321,-0.0114681457407976,46.54880900676261,-1638.8811555837642,-1.4488275912241273,0.0011190501496884,65.31791798068629,23.066443489534024,0.0022533015182313,1.0522010144803722,0.0058529993891128,0.0102025048757883,-1.4488275912241273,-5671.147632562943,192.2428238643492,-6.316913583944411,0.0799141107653161,-4869.558027121492,5254.978529525673,-281.4190079458688
0.1136216850064356,0.1070377926143779,0.0091476779290036,21.44486518258425,64.64916977262781,1.0,0.0086663351899991,-0.1058416187415978,0.1065792010672018,0.0150701001958799,0.0009140960462288,0.0,-0.6210154525773016,-788.0200193049021,0.0019160082526621,-945.4912536647688,0.0009140960462288,-1.5935817180433547,-4419.588300981067,167.91066113599035,-0.290743990631519,-0.0114005374362996,45.509123917303285,-1631.0833330050104,-1.4895313876085303,0.0011294990911402,65.12913793763019,24.508975034550254,0.0018171088760452,1.0570942519091011,0.0062416029747036,0.010581156255098,-1.4895313876085303,-5650.280837842836,191.5089039930218,-6.318385661513176,0.0743242995817347,-4869.533415117512,5255.19185680114,-303.5619523977229
0.1125709051553378,0.1108228827210871,0.0091634698335634,21.38166568368746,64.45894776202513,1.0,0.0118540482627292,-0.1044562106732918,0.1106286010162341,0.0215956217530496,0.0012199998564607,0.0,-0.598063875502735,-810.4957959189649,0.001904493728302,-1013.1524351475472,0.0012199998564607,-1.627651114489241,-4431.432531839804,168.43746373355285,-0.3042485530406742,-0.011295323778136,44.49379732103544,-1622.8854053927455,-1.5288947062844382,0.0011389803033433,64.93942754474824,25.90485414359372,0.0013828276962673,1.0618962446062383,0.0065616089151352,0.0108920711586746,-1.5288947062844382,-5624.103174744406,190.78108520847329,-6.316101379105893,0.0643727019777445,-4869.509032163567,5255.404574440291,-322.1686170593372
0.1115337546990995,0.1144519266365878,0.0091748650245541,21.318492109982945,64.26963330908296,1.0,0.0138439804940328,-0.1031201500202885,0.1144879771855513,0.0274183124728179,0.0014944422412172,0.0,-0.5758180253814034,-828.063052498903,0.0018940341368577,-1082.5947702094425,0.0014944422412172,-1.65934723257158,-4442.76724817002,168.86963923833346,-0.3174844192481328,-0.0111648821821591,43.5016027079682,-1614.2780841837362,-1.566882122921987,0.0011475374550439,64.74905611808107,27.24562385818747,0.0009394775708045,1.0666148032531542,0.0068213824458751,0.0111437100712526,-1.566882122921987,-5595.280489839512,190.0557740914821,-6.312214458735929,0.0544101333005702,-4869.484881232474,5255.616682806352,-337.3884311923721
0.1105094546902362,0.1179083263728904,0.0091818016012093,21.25535685553516,64.08131758137479,1.0,0.0147200447608358,-0.1018833640670757,0.1181522415052528,0.0325793584856854,0.0017392341597055,0.0,-0.5543412510508647,-841.5999504028575,0.0018849536597868,-1153.846461492427,0.0017392341597055,-1.6890171671457404,-4453.403745070263,169.20145058770044,-0.3304674968447115,-0.0110207447031393,42.53141511017965,-1605.085136016548,-1.6034594514102758,0.001154739839359,64.55809726224696,28.52790513203481,0.0004923546526569,1.071279622760611,0.0070292240694161,0.0113437966606746,-1.6034594514102758,-5565.711818950208,189.31653986864305,-6.307653199984914,0.0439357515766514,-4869.460964999807,5255.828182407067,-349.66543702260606
0.1094967945612438,0.1211787333138624,0.0091842691383052,21.192266274455257,63.89387990020327,1.0,0.0145844848002032,-0.1007838996403445,0.1216165222151661,0.0371226518418982,0.0019563198606689,0.0,-0.5336556759248429,-851.8621466807755,0.0018781306993293,-1226.8220854717065,0.0019563198606689,-1.7171934866937966,-4463.0256289095005,169.46981126830642,-0.343222142530905,-0.0108735015542485,41.58158453540626,-1595.0432251262505,-1.6385937746225616,0.0011608253489981,64.3666603773424,29.75101088607741,4.629055184699847e-05,1.0759117794073514,0.0071922131332986,0.0114997286095827,-1.6385937746225616,-5536.22479543371,188.73642459559224,-6.302577980842222,0.0333328576709691,-4869.437285919355,5256.0390737959615,-359.4146501935628
0.108494234278394,0.1242553208677262,0.0091823015694431,21.12922604129948,63.70708751873094,1.0,0.0135540828053721,-0.0998509588027044,0.1248780190974492,0.0410940406979322,0.0021477442374292,0.0,-0.5137653623871494,-859.4626534956186,0.001873615119876,-1301.3972193113748,0.0021477442374292,-1.7442879519907577,-4471.357502239035,169.6795683118284,-0.3557824315551467,-0.010732636703085,40.64986006805391,-1583.8935592160528,-1.6722534740394486,0.001165645078093,64.17485877827946,30.91540821548997,-0.0003945245398652,1.0805199770160314,0.0073170447835036,0.0116185987085695,-1.6722534740394486,-5507.1755902718405,188.3265644159092,-6.296992506668665,0.0229673386443597,-4869.41384628315,5256.249357556675,-366.9592938594759
0.1074999816032246,0.1271345724010786,0.0091759808600786,21.066241976354167,63.52073035622196,1.0,0.0117612334665512,-0.099106556319554,0.1279358439192374,0.0445404026601489,0.0023156078828762,0.0,-0.4946659798121517,-865.0714197742117,0.0018715124547314,-1377.443334615462,0.0023156078828762,-1.7706640747475195,-4478.064962808336,169.8028130656994,-0.36819078407589,-0.0106063950240605,39.733493207515984,-1571.3857581459426,-1.704408258203423,0.0011689527856356,63.98282166417816,32.02207849821128,-0.0008231531903381,1.0851069760653798,0.0074104582377847,0.0117073126089318,-1.704408258203423,-5478.735914502868,188.06741925142677,-6.290856365279294,0.012438965252227,-4869.390648265412,5256.459034307895,-372.5796526278316
0.1065120709784179,0.1298155629530488,0.0091655124308448,21.0033244075496,63.33461892076907,1.0,0.009362900110062,-0.0985636201004892,0.1307879940947748,0.0475079396708227,0.0024619767802021,0.0,-0.4763485819723278,-869.2917858227908,0.0018718890155594,-1454.8338886303893,0.0024619767802021,-1.7968512730114228,-4481.880462780768,169.81471262705608,-0.3805153694680681,-0.0105015341348136,38.82818452049751,-1556.957755771395,-1.7350291899791206,0.0011706103013875,63.79070033535452,33.072267857682604,-0.0012262859663622,1.0896658363251166,0.0074794093086834,0.0117727957560305,-1.7350291899791206,-5451.003607146574,187.93833437557103,-6.283107818193161,0.0005075163187743,-4869.367693966663,5256.668104728636,-376.5634416224824
0.1055284568396647,0.1322995419889977,0.0091511183147965,20.940487468013945,63.148566054491965,1.0,0.0065123919823522,-0.0982272443426261,0.1334360600987309,0.0500428553247964,0.0025889193483916,0.0,-0.4588017999555641,-872.6407505093716,0.0018762891990221,-1533.4315512047144,0.0025889193483916,-1.8230217453937296,-4483.192008841187,169.7093930106449,-0.392845924829546,-0.0104232676541108,37.92829595617704,-1540.3881514084185,-1.7640887125947935,0.0011706817311241,63.59866348077263,34.06736497798984,-0.0016111054297051,1.0941866880233266,0.0075294988481361,0.0118215024898954,-1.7640887125947935,-5424.01129440047,187.9821844804184,-6.2742954185574416,-0.0113082691920835,-4869.344985435034,5256.876569618166,-379.0729364416814
0.1045470534066585,0.1345902392835489,0.0091329834568685,20.87774108417895,62.96248480526515,1.0,0.0033423519646882,-0.0981009397515575,0.1358864209634292,0.0521902200936528,0.0026984609209967,0.0,-0.4420137126552907,-875.5725412770138,0.0018824320252361,-1613.0868637112433,0.0026984609209967,-1.8492556373385631,-4482.693732219794,169.47994941028645,-0.4052507549840572,-0.0103753665116886,37.029574904340805,-1521.7857466094383,-1.791560674441547,0.0011689499237552,63.40684436765416,35.008750781244544,-0.0019757626043859,1.0986723825642857,0.0075672498693713,0.0118591621050563,-1.791560674441547,-5397.720237685856,188.01950877177504,-6.264757259789332,-0.0227524184017984,-4869.322524684407,5257.084429885927,-380.33455250376016
0.1035657500463726,0.1366919562449958,0.0091113275276112,20.815091369661545,62.77642084874356,1.0,-2.653465325640539e-05,-0.0981860566140372,0.1381455647436096,0.0539920661478189,0.0027924910784474,0.0,-0.4259732249846025,-878.4709669874064,0.0018906697917851,-1693.629747832071,0.0027924910784474,-1.8760184517395224,-4480.724857458051,169.0961351653963,-0.4177824003121457,-0.0103603548730719,36.128798232366,-1501.283995648214,-1.8174203526080208,0.0011654050997134,63.21536665303577,35.89771950787433,-0.0023173161012373,1.1031301958779154,0.0075984569739306,0.0118908960888633,-1.8174203526080208,-5372.086022482311,188.07226794621573,-6.254688017888915,-0.0339047283787321,-4869.300313724369,5257.291686511011,-380.7285427792582
