yaw,vy,longslipFL,longslipRR,FyRL,ax,sideslipFR,signal,FxFR,FxRL,vx,FR,roll,x,FxFL,sideslipRL,longslipFR,yawrate,slip1,FyFL,rollrate,steeringangel,slip,FyRR,pitch,longslipRL,RR,gas,FyFR,FL,pitchrate,sideslipRR,az,FxRR,ay,sideslipFL,RL,brake,signal,y
-0.0292741032086102,-1.0254312147639656e-07,-0.0004723677156175,0.0011974612181395,-164.01081752027088,0.0043078027576596,-0.0024109345331078,-4.80483712740562,-77.03273484010579,199.2134760219099,25.549248058050647,77.15141574242182,-1.1733388641616009e-07,5050.2044941706345,-77.03289071403991,0.001970804093617,-0.0004723676637189,4.453297842452804e-09,6.28318530302939,-196.698091039402,3.5526498674410495e-08,0.0,-4.150196685559941e-09,164.0110321082522,-0.0011263141356958,0.0011974573046346,77.28038710988564,0.1670264080104643,196.69810736443333,77.15141570812673,5.245438364442072e-06,-0.0019708112126507,-4.648143836304886e-06,199.21366784831915,1.556519651409092e-07,0.0024109297384246,77.28038684501233,0.0,0.0,-4866.318570736007
-0.029274103164333,-1.0213542661531577e-07,-0.0004723663075493,0.0011973887571638,-164.0108460896957,0.0042923204164599,-0.0024109352331145,-5.118517555946613,-77.03254837362486,199.20129630793036,25.549291067872478,77.1515457538245,-1.169793267885334e-07,5050.459877582475,-77.03270368930431,0.0019708056015317,-0.0004723662558242,4.4068196075836115e-09,6.283185303045806,-196.6982596617308,3.5398322964533656e-08,0.0,-4.1337806361265354e-09,164.0110592993426,-0.0011262617843388,0.0011973848573045,77.28051161366949,0.1670235895517613,196.69827528588596,77.1515457197975,5.226715414826954e-06,-0.0019708126883658,-4.630521499328082e-06,199.2014874735445,1.5431220280144357e-07,0.0024109304635067,77.28051134986384,0.0,0.0,-4866.326048993759
-0.0292741031205197,-1.0172918229929595e-07,-0.0004723649045426,0.001197316556396,-164.0108745619749,0.0042768936958153,-0.0024109359305203,-5.419404356270327,-77.0323625793336,199.18916034591228,25.549333923115803,77.15167529797249,-1.1662604643459397e-07,5050.715261423366,-77.03251733885028,0.001970807104068,-0.000472364852991,4.360511879696954e-09,6.283185303062163,-196.6984276776894,3.527059988051608e-08,0.0,-4.1174231082377674e-09,164.01108639814785,-0.0011262096198768,0.0011973126701341,77.28063566995742,0.1670207812231779,196.698442603391,77.15167526421251,5.208053139821803e-06,-0.001970814158818,-4.612735593675357e-06,199.1893508529816,1.5298043758511856e-07,0.0024109311858977,77.2806354072155,0.0,0.0,-4866.33352726406
-0.0292741030771685,-1.013243863782683e-07,-0.000472363506583,0.0011972446150639,-164.01090293676347,0.0042615224237292,-0.0024109366253115,-5.706745468074589,-77.03217745535198,199.17706800325635,25.5493766243361,77.15180437654531,-1.1627404068217201e-07,5050.970645691765,-77.03233166069317,0.0019708086012391,-0.000472363455203,4.314374378689315e-09,6.283185303078462,-196.6985950871779,3.5143360654456766e-08,0.0,-4.101124009959741e-09,164.01111340431834,-0.0011261576417086,0.0011972407423481,77.28075928037269,0.1670179829881497,196.69860931686264,77.15180434305144,5.189450519200685e-06,-0.0019708156240192,-4.594795850335141e-06,199.1772578542665,1.516541199958224e-07,0.0024109319055856,77.28075901869065,0.0,0.0,-4866.341005546863
-0.0292741030342777,-1.0092103555412957e-07,-0.0004723621136496,0.0011971729320121,-164.01093121374447,0.0042462063697918,-0.0024109373174771,-5.979822688224093,-77.03199299872544,199.1650190998361,25.54941917208691,77.15193299121715,-1.1592330473224185e-07,5051.226030386132,-77.0321466520357,0.0019708100930571,-0.0004723620624407,4.268406377741168e-09,6.283185303094703,-196.69876189011384,3.5016580699416353e-08,0.0,-4.084883214599886e-09,164.01114031749862,-0.0011261058492426,0.0011971690727929,77.2808824465033,0.1670151948102127,196.69877542615131,77.15193295798831,5.170906700018407e-06,-0.0019708170839814,-4.576708387373625e-06,199.16520829714372,1.5033151385422913e-07,0.0024109326225592,77.28088218587715,0.0,0.0,-4866.3484838421255
-0.0292741029918456,-1.0051912670595419e-07,-0.0004723607257252,0.0011971015065399,-164.01095939252616,0.0042309453656903,-0.0024109380070099,-6.237953465884644,-77.03180920673357,199.1530134972217,25.549461566919582,77.152061143655,-1.1557383395313745e-07,5051.481415504941,-77.03196230980491,0.0019708115795342,-0.0004723606746871,4.222607066744312e-09,6.283185303110885,-196.6989280866705,3.4890287688893735e-08,0.0,-4.068700586779563e-09,164.01116713732978,-0.0011260542418951,0.0011970976607676,77.28100516996521,0.1670124166535128,196.69894093147175,77.15206111069027,5.152420906652385e-06,-0.0019708185387165,-4.558530595634263e-06,199.15320204316671,1.49017670020021e-07,0.0024109333368123,77.28100491039109,0.0,0.0,-4866.355962149801
-0.0292741029498707,-1.0011865857129557e-07,-0.0004723593427918,0.0011970303375943,-164.0109874728375,0.0042157391976151,-0.002410938693901,-6.480492608543774,-77.03162607718741,199.1410510405827,25.549503809383797,77.15218883552097,-1.1522562334732439e-07,5051.736801046665,-77.03177863199959,0.001970813060684,-0.0004723592919248,4.1769759329284965e-09,6.28318530312701,-196.69909367709403,3.47644869440644e-08,0.0,-4.052576051960075e-09,164.01119386342083,-0.0011260028190897,0.0011970265052181,77.28112745234196,0.1670096484816254,196.69910583294643,77.15218880281942,5.1339924407101634e-06,-0.0019708199882364,-4.540205644068516e-06,199.1412389375897,1.4769900006007997e-07,0.0024109340483371,77.28112719381602,0.0,0.0,-4866.363440469845
-0.0292741029083511,-9.971962611216888e-08,-0.0004723579648271,0.0011969594242486,-164.01101545426218,0.0042005876613647,-0.0024109393781499,-6.706833894656855,-77.03144360636459,199.12913155244613,25.54954590002692,77.15231606847013,-1.1487866821793145e-07,5051.992187009782,-77.03159561500163,0.0019708145365174,-0.0004723579141299,4.1315119312328975e-09,6.283185303143076,-196.6992586618401,3.4639143959575415e-08,0.0,-4.0365094313181656e-09,164.01122049544884,-0.0011259515802559,0.001196955605221,77.28124929521964,0.1670068902590701,196.69927013113207,77.15231603603077,5.1156208254645495e-06,-0.0019708214325536,-4.521843016180728e-06,199.12931880270705,1.4639080341508098e-07,0.0024109347571313,77.28124903773808,0.0,0.0,-4866.370918802215
-0.0292741028672853,-9.93220266614112e-08,-0.0004723565918191,0.0011968887657214,-164.01104333645048,0.0041854905928513,-0.0024109400597538,-6.916411588884866,-77.03126179250187,199.1172549086401,25.54958783939454,77.15244284415164,-1.1453296395261135e-07,5052.247573392781,-77.03141325712494,0.0019708160070477,-0.000472356541289,4.086214563848875e-09,6.283185303159086,-196.69942304156183,3.451427622404144e-08,0.0,-4.020500606870563e-09,164.01124703306627,-0.0011259005248278,0.0011968849599914,77.2813707001897,0.1670041419499278,196.69943382671863,77.15244281197333,5.097305574615928e-06,-0.0019708228716807,-4.503443482634921e-06,199.1174415146968,1.4508908826638753e-07,0.0024109354631928,77.28137044374859,0.0,0.0,-4866.378397146865
-0.0292741028266715,-9.892585725537808e-08,-0.0004723552237459,0.0011968183609913,-164.01107111915462,0.0041704477739514,-0.0024109407387107,-7.108701856138244,-77.03108063296604,199.10542094206545,25.54962962803044,77.15256916420927,-1.1418850565629757e-07,5052.50296019415,-77.03123155527801,0.0019708174722887,-0.0004723551733838,4.041083321844067e-09,6.283185303175037,-196.69958681697375,3.4389901114245975e-08,0.0,-4.004549451947772e-09,164.01127347593652,-0.0011258496522441,0.0011968145685105,77.2814916688195,0.1670014035183007,196.69959692033055,77.15256913229116,5.079046298256766e-06,-0.0019708243056299,-4.484998520593333e-06,199.1056069060652,1.4378807084381706e-07,0.0024109361665215,77.28149141341513,0.0,0.0,-4866.385875503751
-0.0292741027865081,-9.853111528449677e-08,-0.0004723538605893,0.0011967482091018,-164.01109880208753,0.004155459014987,-0.0024109414150244,-7.283224070891533,-77.0309001250817,199.0936294968161,25.549671266476278,77.15269503028026,-1.1384528841633727e-07,5052.758347412387,-77.03105050690857,0.0019708189322531,-0.0004723538103977,3.996117615913929e-09,6.283185303190931,-196.69974998906204,3.4266011013993445e-08,0.0,-3.988655861611596e-09,164.0112998237586,-0.0011257989619466,0.0011967444298223,77.28161220267475,0.1669986749287851,196.6997594129468,77.15269499862164,5.0608427502059215e-06,-0.0019708257344142,-4.466564813007124e-06,199.09381482109612,1.4249498742050994e-07,0.0024109368671203,77.28161194830341,0.0,0.0,-4866.39335387283
-0.0292741027467935,-9.813779626763417e-08,-0.0004723525023328,0.0011966783092712,-164.01112638495405,0.0041405241221935,-0.0024109420886994,-7.4395420184974625,-77.03072026560291,199.0818804231192,25.549712755271734,77.15282044399622,-1.1350330750631463e-07,5053.013735045992,-77.03087010920454,0.0019708203869544,-0.0004723524523068,3.951315374993372e-09,6.283185303206767,-196.6999125590656,3.414259694587526e-08,0.0,-3.9728196483667276e-09,164.0113260762713,-0.0011257484533787,0.0011966745431432,77.28173230332827,0.1669959561461383,196.6999213057276,77.15282041259582,5.042694788476798e-06,-0.0019708271580469,-4.44814593943295e-06,199.08206511008083,1.412044086797439e-07,0.0024109375649954,77.28173204998608,0.0,0.0,-4866.400832254057
-0.029274102707526,-9.774589891419843e-08,-0.0004723511489586,0.0011966086605361,-164.01115386756229,0.0041256429038899,-0.0024109427597418,-7.577264985495725,-77.03054105287303,199.0701735721936,25.549754094954743,77.15294540698245,-1.13162558033721e-07,5053.269123093474,-77.03069036009265,0.0019708218364068,-0.0004723510990986,3.906676489869851e-09,6.283185303222545,-196.7000745282427,3.4019665391330266e-08,0.0,-3.957040755082744e-09,164.01135223323087,-0.0011256981259852,0.0011966049075122,77.28185197233329,0.1669932471349036,196.70008260004252,77.15294537583941,5.024602307313045e-06,-0.0019708285765415,-4.429752330599774e-06,199.07035762399332,1.399156370702213e-07,0.0024109382601516,77.28185172001658,0.0,0.0,-4866.408310647391
-0.029274102668704,-9.735541726650893e-08,-0.0004723498004459,0.0011965392619796,-164.01118124967277,0.004110815167061,-0.0024109434281616,-7.696048736193498,-77.0303624835113,199.0585087837469,25.54979528606111,77.15306992085864,-1.1282303535046429e-07,5053.524511553345,-77.0305112562697,0.0019708232806237,-0.0004723497507512,3.862200417145519e-09,6.283185303238267,-196.7002358980952,3.389719476510697e-08,0.0,-3.941318942129492e-09,164.0113782944535,-0.0011256479792112,0.0011965355220103,77.28197121124009,0.1669905478601206,196.70024329743475,77.15306988997196,5.006565348485297e-06,-0.0019708299899122,-4.4114449166918986e-06,199.05869220284083,1.3863598247348574e-07,0.0024109389525986,77.28197095994508,0.0,0.0,-4866.415789052785
-0.0292741026303258,-9.69663472172539e-08,-0.0004723484567781,0.0011964701126849,-164.01120853112172,0.0040960407162529,-0.002410944093969,-7.795596373075554,-77.03018455557184,199.04688590881628,25.549836329124798,77.15319398723793,-1.1248473485729177e-07,5053.779900424122,-77.03033279553739,0.00197082471962,-0.0004723484072514,3.817885842036311e-09,6.283185303253932,-196.70039667041368,3.3775180104089365e-08,0.0,-3.925654039407103e-09,164.011404259776,-0.0011255980125011,0.0011964663857241,77.28209002159312,0.1669878582867563,196.70040339963847,77.1531939566069,4.988584002728618e-06,-0.0019708313981732,-4.3932170780644745e-06,199.04706869732055,1.373608682861563e-07,0.0024109396423477,77.28208977131614,0.0,0.0,-4866.423267470195
-0.0292741025923899,-9.657868639892537e-08,-0.0004723471179447,0.0011964012119808,-164.0112357118424,0.0040813193924402,-0.0024109447571741,-7.875659078892981,-77.03000726673464,199.03530482583344,25.54987722467798,77.15331760772855,-1.121476517679969e-07,5054.0352897043285,-77.0301549760457,0.0019708261534118,-0.000472347068582,3.7737320631879136e-09,6.283185303269541,-196.70055684700995,3.365367049024453e-08,0.0,-3.910045946345376e-09,164.0114301290558,-0.0011255482252983,0.0011963974979795,77.28220840494996,0.1669851783796952,196.7005629084252,77.15331757735204,4.9706583291775945e-06,-0.0019708328013389,-4.375072779333005e-06,199.0354869860901,1.3608621929830898e-07,0.0024109403294102,77.28220815568737,0.0,0.0,-4866.430745899584
-0.0292741025548947,-9.619243027397317e-08,-0.0004723457839172,0.0011963325586583,-164.011262791802,0.0040666509579215,-0.0024109454177907,-7.936036738577177,-77.02983061378602,199.02376534123675,25.549917973250903,77.15344078393315,-1.1181178121896613e-07,5054.290679392492,-77.02997779439902,0.0019708275820138,-0.0004723457347192,3.729737986315011e-09,6.283185303285092,-196.7007164298314,3.3532625448252724e-08,0.0,-3.894494484162809e-09,164.0114559022216,-0.0011254986170448,0.0011963288575688,77.28232636282095,0.1669825081041481,196.70072182570223,77.1534407538103,4.95278858836319e-06,-0.0019708341994245,-4.357051406523552e-06,199.0239468755533,1.3481760240024297e-07,0.0024109410137995,77.282326114569,0.0,0.0,-4866.4382243409045
-0.0292741025178386,-9.580757519479305e-08,-0.0004723444546845,0.0011962641520088,-164.0112897709662,0.0040520352607214,-0.0024109460758356,-7.976578439422941,-77.02965459479834,199.01226733137108,25.549958575371765,77.15356351744731,-1.1147711841106529e-07,5054.546069487147,-77.02980124848794,0.0019708290054422,-0.0004723444056504,3.6859029941131053e-09,6.283185303300587,-196.70087542116968,3.341206707109536e-08,0.0,-3.878999504499689e-09,164.01148157923743,-0.00112544918718,0.0011962604637853,77.28244389674836,0.1669798474256805,196.70088015380685,77.1535634875772,4.934975024026514e-06,-0.0019708355924455,-4.3391984667276005e-06,199.01244824184792,1.3356025710263074e-07,0.0024109416955328,77.28244364950353,0.0,0.0,-4866.4457027941135
-0.0292741024812199,-9.54241151815974e-08,-0.0004723431302257,0.0011961959909947,-164.01131664930315,0.0040374720620147,-0.0024109467313271,-7.997182848291914,-77.02947920669321,199.0008106190609,25.549999031566877,77.15368580986151,-1.1114365883150848e-07,5054.801459986836,-77.02962533555093,0.001970830423712,-0.0004723430813543,3.642226195292835e-09,6.283185303316025,-196.7010338233206,3.32919373245093e-08,0.0,-3.863560741677858e-09,164.01150716015525,-0.00112539993514,0.0011961923155874,77.28256100824335,0.1669771963098999,196.70103789513905,77.15368578024315,4.917218036724948e-06,-0.0019708369804183,-4.321458357133779e-06,199.00099090807245,1.3230041009877592e-07,0.0024109423746261,77.28256076200184,0.0,0.0,-4866.45318125917
-0.0292741024450371,-9.504204573045293e-08,-0.0004723418105285,0.001196128074946,-164.01134342688766,0.0040229612243295,-0.0024109473842811,-7.997798464892467,-77.02930444801675,198.9893950922381,25.550039342360687,77.15380766275985,-1.1081139799735397e-07,5055.056850890098,-77.0294500537493,0.0019708318368409,-0.0004723417618194,3.5987066552864613e-09,6.2831853033314085,-196.7011916388558,3.3172269023229155e-08,0.0,-3.848178056037616e-09,164.0115326450177,-0.0011253508603573,0.0011961244123086,77.28267769883958,0.1669745547223966,196.7011950521779,77.15380763339238,4.899517937707466e-06,-0.0019708383633589,-4.30387481655365e-06,198.9895747620244,1.3104417755845348e-07,0.0024109430510991,77.28267745359774,0.0,0.0,-4866.4606597360325
-0.0292741024092887,-9.466136329564549e-08,-0.0004723404955759,0.0011960604029724,-164.01137010388308,0.0040085025691278,-0.0024109480347169,-7.978423750503714,-77.02913031597096,198.9780206042193,25.55007950827597,77.15392907772191,-1.1048033125804361e-07,5055.312242195486,-77.02927540066631,0.0019708332448462,-0.000472340447028,3.555343832509944e-09,6.283185303346735,-196.70134887028937,3.3053077240856564e-08,0.0,-3.832851260125507e-09,164.01155803392402,-0.001125301962261,0.0011960567530603,77.2827939700486,0.1669719226285581,196.7013516274285,77.15392904860434,4.881875074246528e-06,-0.001970839741284,-4.286493203194516e-06,198.97819965687543,1.2979831131699358e-07,0.0024109437249692,77.28279372580296,0.0,0.0,-4866.468138224656
-0.029274102373973,-9.428206405786446e-08,-0.0004723391853453,0.0011959929741543,-164.01139668053406,0.0039940958783404,-0.0024109486826511,-7.939107131821456,-77.02895680839866,198.96668699477075,25.550119529833587,77.15405005632164,-1.1015045369968977e-07,5055.567633901554,-77.02910137366355,0.0019708346477465,-0.0004723391369593,3.512136901441653e-09,6.283185303362006,-196.70150552026504,3.2934380987123976e-08,0.0,-3.8175802229812455e-09,164.01158332702218,-0.0011252532402769,0.0011959893369182,77.28290982337361,0.1669692999941558,196.70150762346088,77.15405002745318,4.86428982284293e-06,-0.0019708411142104,-4.269255069452113e-06,198.96686543265565,1.2854883001512916e-07,0.0024109443962564,77.28290958012055,0.0,0.0,-4866.475616725
-0.0292741023390885,-9.390414158084833e-08,-0.0004723378798194,0.0011959257873462,-164.011423156982,0.0039797409350609,-0.0024109493281103,-7.879946879916722,-77.02878392217433,198.95539408170671,25.55015940755225,77.15417060012612,-1.0982176079567393e-07,5055.82302600686,-77.02892797001472,0.0019708360455572,-0.0004723378315951,3.469084860657585e-09,6.283185303377222,-196.70166159167965,3.2816098384345977e-08,0.0,-3.802364683290847e-09,164.0116085245548,-0.0011252046938257,0.0011959221627416,77.28302526029404,0.166966686785671,196.70166304326628,77.15417057150586,4.846762755207608e-06,-0.0019708424821563,-4.25222482229576e-06,198.95557190690187,1.2730796724765057e-07,0.0024109450649829,77.28302501802995,0.0,0.0,-4866.48309523702
-0.0292741023046337,-9.35275912998166e-08,-0.0004723365789876,0.0011958588421277,-164.01144953344556,0.0039654376257738,-0.0024109499711145,-7.801090864609202,-77.0286116559552,198.94414177977924,25.550199141948887,77.15429071069664,-1.0949424821431269e-07,5056.078418509971,-77.02875518811044,0.0019708374382978,-0.0004723365309239,3.426186847732439e-09,6.283185303392382,-196.70181708759029,3.2698275698973174e-08,0.0,-3.7872044405789704e-09,164.01163362675925,-0.0011251563223233,0.0011958552301065,77.2831402823394,0.1669640829692095,196.70181788991687,77.15429068232365,4.829294266814556e-06,-0.0019708438451393,-4.235400049332016e-06,198.9443189946585,1.2607254987315168e-07,0.002410945731172,77.28314004106065,0.0,0.0,-4866.490573760678
-0.0292741022706071,-9.315240833511625e-08,-0.0004723352828291,0.0011957921373301,-164.01147581031032,0.0039511857151194,-0.0024109506116829,-7.702736184869747,-77.02844000723738,198.9329299057425,25.55023873353888,77.15441038959064,-1.091679113178678e-07,5056.333811409458,-77.02858302550186,0.0019708388259871,-0.0004723352349252,3.383441699491562e-09,6.283185303407487,-196.7019720108541,3.2580905575119164e-08,0.0,-3.772099316101098e-09,164.01165863392836,-0.0011251081251817,0.0011957885378474,77.28325489097706,0.1669614885105227,196.70197216614423,77.15441036146399,4.811884789445953e-06,-0.0019708452031778,-4.21876865151164e-06,198.93310651228535,1.2483998330998813e-07,0.0024109463948433,77.28325465068018,0.0,0.0,-4866.4980522959295
-0.0292741022370071,-9.277858542910269e-08,-0.0004723339913261,0.0011957256721201,-164.01150198783114,0.0039369850194453,-0.0024109512498433,-7.585128676175539,-77.02826897301107,198.9217583084556,25.5502781828353,77.15452963835808,-1.088427459411818e-07,5056.589204703895,-77.02841147957514,0.0019708402086423,-0.0004723339435807,3.3408491425587687e-09,6.283185303422537,-196.70212636453329,3.246393636996178e-08,0.0,-3.757048996414624e-09,164.0116835464244,-0.0011250601018076,0.0011957220851296,77.28336908769303,0.1669589033765482,196.7021258752495,77.15452961047693,4.794534888729866e-06,-0.0019708465562906,-4.202367305819065e-06,198.92193430896907,1.2361645460408838e-07,0.0024109470560203,77.28336884837438,0.0,0.0,-4866.505530842734
-0.0292741022038321,-9.240611800450676e-08,-0.0004723327044654,0.0011956594457922,-164.01152806642926,0.0039228353786525,-0.0024109518856145,-7.448562296049621,-77.02809855223187,198.91062687635824,25.55031749034969,77.1546484585442,-1.0851874780445325e-07,5056.844598391862,-77.02824054866402,0.0019708415862842,-0.0004723326568788,3.298408216445332e-09,6.283185303437533,-196.70228015184924,3.23474087898719e-08,0.0,-3.742053311475026e-09,164.011708364601,-0.0011250122516031,0.0011956558712491,77.28348287397868,0.1669563275334448,196.70227902033704,77.15464843090768,4.777244940955679e-06,-0.0019708479044961,-4.186126814656403e-06,198.91080227286147,1.2238822722023333e-07,0.0024109477147268,77.28348263563474,0.0,0.0,-4866.513009401048
-0.0292741021710808,-9.20349995489724e-08,-0.0004723314222278,0.0011955934574248,-164.0115540465639,0.003908736601505,-0.0024109525190198,-7.293378389319752,-77.02792874200397,198.8995354441799,25.550356656591745,77.15476685168909,-1.0819591253467833e-07,5057.099992471945,-77.0280702302148,0.0019708429589321,-0.0004723313748,3.2561186996390566e-09,6.283185303452474,-196.70243337588312,3.223132147355315e-08,0.0,-3.727112004337482e-09,164.01173308886865,-0.0011249645739663,0.0011955898952819,77.28359625130284,0.166953760947752,196.70243160444784,77.15476682429636,4.7600153882228e-06,-0.0019708492478135,-4.170126016402298e-06,198.8997102390456,1.211698205790245e-07,0.0024109483709845,77.28359601393002,0.0,0.0,-4866.520487970834
-0.0292741021387515,-9.166522524755868e-08,-0.0004723301445983,0.0011955277062101,-164.0115799286983,0.0038946885139038,-0.0024109531500816,-7.119964834934614,-77.02775954041445,198.8884838826987,25.55039568206925,77.15488481932681,-1.0787423581728133e-07,5057.355386942735,-77.02790052215981,0.0019708443266058,-0.0004723300973285,3.213979716212414e-09,6.283185303467361,-196.70258603986773,3.211567123242771e-08,0.0,-3.712224874549953e-09,164.01175771967203,-0.0011249170682907,0.0011955241564226,77.28370922113766,0.1669512035862707,196.7025836308048,77.15488479217701,4.742846653758332e-06,-0.0019708505862619,-4.154323607431047e-06,198.8886580780097,1.199538495351383e-07,0.0024109490248172,77.28370898473243,0.0,0.0,-4866.527966552048
-0.0292741021068427,-9.129679066710423e-08,-0.0004723288715607,0.0011954621910409,-164.01160571339346,0.0038806909098152,-0.0024109537788204,-6.928755076468252,-77.02759094555199,198.8774720257499,25.550434567288328,77.15500236298674,-1.0755371312289e-07,5057.61078180283,-77.02773142267979,0.0019708456893254,-0.0004723288244473,3.171990202172869e-09,6.2831853034821945,-196.70273814696907,3.200045462234198e-08,0.0,-3.697391730355283e-09,164.01178225748671,-0.0011248697339663,0.0011954586535637,77.28382178492693,0.1669486554155407,196.7027351024672,77.15500233607888,4.725739120286298e-06,-0.0019708519198611,-4.138738462474167e-06,198.8776456236088,1.187456825298644e-07,0.0024109496762463,77.2838215494859,0.0,0.0,-4866.535445144649
-0.0292741020753531,-9.092968768922233e-08,-0.000472327603094,0.0011953969112061,-164.01163140104086,0.0038667435985041,-0.002410954405265,-6.720227038736495,-77.02742295416694,198.86649972274307,25.55047331275281,77.15511948419099,-1.0723434052720197e-07,5057.86617705083,-77.02756292859937,0.001970847047109,-0.0004723275561363,3.1301495768070127e-09,6.283185303496974,-196.70288970044336,3.1885610513165435e-08,0.0,-3.6826122626800355e-09,164.01180670287016,-0.0011248225703782,0.0011953933859942,77.2839339441382,0.1669461164032888,196.7028860229589,77.1551194575243,4.708693293423803e-06,-0.0019708532486311,-4.12336570444922e-06,198.86667272525997,1.1754317277850765e-07,0.0024109503252961,77.28393370965776,0.0,0.0,-4866.542923748598
-0.029274102044281,-9.056390920892703e-08,-0.0004723263391862,0.0011953318660427,-164.01165699216887,0.0038528464330807,-0.0024109550294346,-6.494901933234542,-77.02725556510735,198.85556686352,25.550511918965015,77.15523618445722,-1.0691611422731936e-07,5058.121572685336,-77.02739503863751,0.0019708483999779,-0.0004723262923848,3.088457782005637e-09,6.2831853035117,-196.7030407035825,3.1771169454207e-08,0.0,-3.6678861885270383e-09,164.0118310563482,-0.0011247755769074,0.001195328353052,77.28404570023818,0.1669435865163705,196.70303639554783,77.15523615803083,4.691709476838064e-06,-0.0019708545725918,-4.108181397770924e-06,198.85573927285927,1.1634248830265713e-07,0.0024109509719885,77.28404546671487,0.0,0.0,-4866.550402363853
-0.029274102013625,-9.019945338280055e-08,-0.0004723250798298,0.0011952670547668,-164.0116824875238,0.0038389992665065,-0.002410955651344,-6.253342955379043,-77.02708877733177,198.8446733350993,25.550550386425886,77.15535246529868,-1.0659902973674015e-07,5058.376968704964,-77.02722775167254,0.0019708497479549,-0.0004723250331825,3.046913912569502e-09,6.2831853035263725,-196.70319115950684,3.1657203129344325e-08,0.0,-3.6532134160926965e-09,164.01185531842114,-0.0011247287529332,0.0011952635539508,77.28415705468015,0.1669410657211947,196.7031862230411,77.1553524391116,4.674787818620778e-06,-0.0019708558917622,-4.093172566914524e-06,198.8448451535393,1.1514321557213203e-07,0.0024109516163437,77.28415682211046,0.0,0.0,-4866.557880990373
-0.0292741019833837,-8.983631272060435e-08,-0.0004723238249866,0.0011952024759788,-164.01170788769323,0.0038252018099411,-0.0024109562710182,-5.996153876813155,-77.02692258656086,198.8338189003123,25.550588715634028,77.15546832822312,-1.0628308268796845e-07,5058.632365108331,-77.02706106332532,0.001970851091058,-0.0004723237784953,3.005517081652017e-09,6.283185303540993,-196.7033410711958,3.1543629756369464e-08,0.0,-3.6385936623887133e-09,164.01187948971244,-0.0011246820978317,0.0011951989872943,77.28426800886297,0.166938553985565,196.70333550852445,77.15546830227478,4.657928732635173e-06,-0.0019708572061629,-4.078366041578558e-06,198.83399012974505,1.1395179062785035e-07,0.0024109522583816,77.28426777724344,0.0,0.0,-4866.565359628118
-0.0292741019535555,-8.947448206525674e-08,-0.0004723225746603,0.0011951381293331,-164.01173319319383,0.0038114539696391,-0.0024109568884805,-5.723977536291729,-77.02675699199874,198.82300349167255,25.550626907086176,77.15558377473052,-1.0596826916077236e-07,5058.887761894053,-77.02689497333127,0.0019708524293078,-0.000472322528323,2.964267137596265e-09,6.28318530355556,-196.70349044206716,3.1430455725565094e-08,0.0,-3.62402669657386e-09,164.0119035708194,-0.0011246356109758,0.0011951346527348,77.28437856426103,0.1669360512773686,196.70348425552888,77.15558374901985,4.641132460597998e-06,-0.0019708585158142,-4.063736940556052e-06,198.8231741343964,1.127647009333719e-07,0.0024109528981258,77.28437833358822,0.0,0.0,-4866.572838277049
-0.0292741019241391,-8.911395486972397e-08,-0.0004723213288263,0.001195074013889,-164.01175840465726,0.0037977555440636,-0.0024109575037467,-5.437494232919607,-77.02659199132535,198.8122269505637,25.550664961277555,77.15569880631776,-1.0565458519765149e-07,5059.143159060759,-77.02672947874514,0.0019708537627249,-0.000472321282642,2.923163059474423e-09,6.2831853035700735,-196.70363927509715,3.1317676787247375e-08,0.0,-3.609512283466164e-09,164.01192756235994,-0.0011245892917363,0.0011950705493332,77.28448872229853,0.1669335575638316,196.7036324669901,77.15569878084392,4.624399188780965e-06,-0.001970859820736,-4.049275105446813e-06,198.81239700856892,1.1158095203082094e-07,0.0024109535355945,77.28448849256894,0.0,0.0,-4866.580316937125
-0.0292741018951328,-8.875472562068406e-08,-0.0004723200874718,0.0011950101288925,-164.01178352275514,0.0037841063694999,-0.0024109581168355,-5.137420025757277,-77.02642758288525,198.80148914859677,25.5507028787016,77.15581342447578,-1.053420267619336e-07,5059.398556607078,-77.02656457834539,0.0019708550913302,-0.0004723200414409,2.882205129306013e-09,6.283185303584536,-196.70378757323712,3.1205315271953214e-08,0.0,-3.595050183542956e-09,164.01195146494132,-0.0011245431394824,0.0011950066763347,77.28459848440872,0.1669310728124612,196.7037801458648,77.15581339923806,4.607729022715154e-06,-0.0019708611209484,-4.034975564879741e-06,198.80165862407293,1.1040131737409661e-07,0.0024109541708043,77.2845982556189,0.0,0.0,-4866.587795608306
-0.0292741018665354,-8.839678952896605e-08,-0.0004723188505762,0.0011949464732589,-164.01180854813916,0.0037705062275266,-0.0024109587277637,-4.824504944047177,-77.02626376399124,198.7907899136388,25.550740659849872,77.15592763069061,-1.0503058979730536e-07,5059.653954531646,-77.02640026918532,0.0019708564151438,-0.0004723188046975,2.8413922053331102e-09,6.283185303598946,-196.7039353394532,3.109334105121364e-08,0.0,-3.5806402050828903e-09,164.0119752791998,-0.0011244971535824,0.001194943032655,77.28470785199359,0.1669285969912312,196.70392729503385,77.15592760568808,4.591122111624148e-06,-0.0019708624164714,-4.020821298325135e-06,198.79095880858583,1.092250373048507e-07,0.0024109548037747,77.2847076241401,0.0,0.0,-4866.595274290552
