FyRL,signal,yawrate,longslipRR,sideslipRL,FxFR,roll,FyRR,longslipRL,az,yaw,pitch,sideslipFL,vx,rollrate,FxRL,x,longslipFR,slip1,longslipFL,brake,ay,FyFL,y,sideslipRR,RR,FxFL,signal,FR,ax,FyFR,pitchrate,vy,slip,RL,FxRR,gas,FL,sideslipFR,steeringangel
-162.5991531624806,0.0,0.0001630765508613,0.0018099774506554,0.0019407125373158,-79.1497324407447,-1.2701024278279176e-05,165.4402238116726,0.0018093954034562,-0.000256215853491,-0.032892546107778,-0.001562537975188,0.0023859471824322,22.531536462791976,-2.697634664907766e-07,303.05302898640684,4748.864591891193,-0.0004870267472823,6.283178859069227,-0.0004869963853813,0.0,0.003646090413859,-194.08601078856552,-4857.072053322588,-0.0019750986642931,68.19458998529542,-79.18858344547478,6.915673092896868,68.0382775080502,0.1641918685228912,197.08194624322303,0.0001895652422062,-0.0001411641280241,-6.448110359333873e-06,68.19374934599732,303.0736394412809,0.1808164337600245,68.03679588658373,-0.0024240357252986,0.0
-162.5980054835647,0.0,0.0001633483326775,0.0018073772419657,0.0019407397819223,-79.14297395087381,-1.27033627318031e-05,165.44368584939826,0.0018067958201765,-0.0002552488233911,-0.0328909138467581,-0.0015606456420978,0.0023859459265985,22.533175926426185,-2.0432783424151602e-07,302.61155453656454,4749.089794630871,-0.0004869753929611,6.283178846781745,-0.0004869450076399,0.0,0.0036518382687913,-194.08992113787028,-4857.079464739558,-0.0019751816327318,68.19937557178169,-79.18185460647688,7.033191919563029,68.0432335932592,0.1636318618362167,197.09050799509956,0.0001889620006332,-0.0001414456085286,-6.46039784115048e-06,68.1985337377125,302.6321678299835,0.1807082022323231,68.04174963781006,-0.0024240921296034,0.0
-162.59684344681347,0.0,0.0001636193757841,0.0018047857130059,0.0019407667166784,-79.13623973064769,-1.2705028788966644e-05,165.44715863863732,0.0018042049712882,-0.00025420002916,-0.0328892788720589,-0.0015587593320838,0.0023859442902608,22.53480979821904,-1.3591460306999073e-07,302.1715789776268,4749.315013736934,-0.0004869242123833,6.283178834232417,-0.0004868938106001,0.0,0.0036576444823807,-194.09378881763269,-4857.086876329598,-0.0019752645746196,68.20414479216404,-79.17514920558948,7.144381348227769,68.04817278136156,0.163073750766303,197.0990763482935,0.0001883604046364,-0.0001417330326287,-6.472947169093195e-06,68.20330177784898,302.1921914895205,0.1806003402395304,68.04668648894645,-0.0024241487432479,0.0
-162.5956650846613,0.0,0.0001638897661752,0.0018022028377343,0.001940793320242,-79.129529858798,-1.2706003273687916e-05,165.45064385578658,0.0018016228262737,-0.0002530726636796,-0.0328876411905791,-0.0015568790305738,0.0023859422736627,22.53643809710136,-6.642636142810067e-08,301.7330971559009,4749.540249153618,-0.000486873209061,6.283178821452812,-0.0004868427893367,0.0,0.0036635087362969,-194.09761303603904,-4857.094288090263,-0.0019753475088656,68.20889770505042,-79.16846690754154,7.249141315910405,68.05309512949222,0.1625175291200826,197.10765064837423,0.000187760115089,-0.0001420256888076,-6.485726774198395e-06,68.2080535210669,301.753705560477,0.1804928465254424,68.0516064980694,-0.0024242055495206,0.0
-162.59446894988858,0.0,0.0001641595765472,0.0017996285907116,0.0019408195771859,-79.12284412482133,-1.2706284814965029e-05,165.45414262955836,0.0017990493545657,-0.0002518705102609,-0.0328860008084348,-0.0015550047262608,0.0023859398781225,22.53806084194227,2.4639280269304782e-09,301.29610393597414,4749.765500825348,-0.0004868223833827,6.283178808474099,-0.0004867919420567,0.0,0.0036694305214202,-194.1013935016158,-4857.101700019111,-0.0019754304482813,68.21363436866277,-79.16180765523609,7.347377545711081,68.0580006945906,0.1619631907607741,197.1162297688622,0.0001871608160604,-0.0001423228740214,-6.4987054878985735e-06,68.21278902198995,301.3167052380855,0.180385719837199,68.05650972301525,-0.0024242625313899,0.0
-162.59325407864645,0.0,0.0001644288667665,0.0017970629467713,0.0019408454774842,-79.1161821681609,-1.2705887589442707e-05,165.4576555824489,0.0017964845255369,-0.0002505979177532,-0.0328843577310919,-0.0015531364108615,0.0023859371042612,22.53967805154967,6.930624482305626e-08,300.86059419155043,4749.990768696743,-0.0004867717336416,6.283178795326644,-0.0004867412690663,0.0,0.0036754089102508,-194.10513016264187,-4857.1091121137,-0.0019755134001375,68.21835484080583,-79.1551715317816,7.4390016316537215,68.06288953349721,0.1614107295849378,197.1248123841193,0.0001865622165122,-0.0001426239027971,-6.511852942179078e-06,68.2175083352024,300.8811857343224,0.180278958925367,68.06139622128303,-0.0024243196733849,0.0
-162.59201994583273,0.0,0.0001646976864652,0.0017945058810769,0.0019408710159753,-79.10954364078425,-1.2704839085530693e-05,165.46118287981486,0.0017939283088329,-0.000249259699302,-0.0328827119634764,-0.0015512740788596,0.0023859339518502,22.541289744670664,1.3286733777034473e-07,300.4265628419308,4750.216052712606,-0.0004867212569001,6.283178782039768,-0.0004866907719019,0.0,0.0036814425954228,-194.1088231165484,-4857.116524371585,-0.0019755963667441,68.22305917887101,-79.14855859977982,7.52393111824542,68.06776170297191,0.160860139546526,197.1333970715895,0.0001859640516367,-0.0001429281128706,-6.525139818314738e-06,68.22221151526277,300.4471422969268,0.1801725625438765,68.06626605001601,-0.0024243769618444,0.0
-162.5907664172007,0.0,0.0001649660784167,0.0017919573687587,0.0019408961918237,-79.10292838217309,-1.270317792829163e-05,165.4647242821724,0.0017913806741503,-0.000247861081281,-0.0328810635100546,-0.0015494177272373,0.0023859304210285,22.542895939991897,1.921243632111501e-07,299.994004812887,4750.441352817926,-0.0004866709505889,6.283178768641558,-0.0004866404517419,0.0,0.0036875301153103,-194.1124726147848,-4857.123936790328,-0.0019756793460303,68.22774743981606,-79.1419687265517,7.602089574680813,68.07261725963187,0.1603114146107772,197.1419823177925,0.0001853660839939,-0.0001432348692874,-6.538538028283309e-06,68.22689861667614,300.01457017085886,0.1800665294501596,68.07111926606315,-0.0024244343837892,0.0
-162.58949369975565,0.0,0.0001652340819246,0.0017894173851427,0.0019409210080066,-79.09633646912387,-1.2700951792105703e-05,165.46827919909458,0.0017888415914652,-0.000246407648807,-0.0328794123748817,-0.0015475673551971,0.0023859265150171,22.5444966561399,2.462585577360263e-07,299.5629150610423,4750.666668957881,-0.0004866208146404,6.283178755158711,-0.0004865903072538,0.0,0.0036936703594187,-194.116079080071,-4857.13134936749,-0.0019757623320967,68.23241968018739,-79.13540153638459,7.673406663624643,68.0774562598495,0.1597645487925043,197.1505665107861,0.0001847681042593,-0.00014354356804,-6.552020875476892e-06,68.23156969389609,299.5834646350916,0.1799608584052716,68.07595592608298,-0.0024244919242756,0.0
-162.58820228981642,0.0,0.0001655017356141,0.0017868859058076,0.0019409454708598,-79.08976794022601,-1.2698215423602968e-05,165.471846745369,0.0017863110308695,-0.0002449052524063,-0.0328777585616249,-0.0015457229638774,0.0023859222451895,22.54609191168139,2.9464915830271377e-07,299.1332885656972,4750.892001077835,-0.0004865708526951,6.283178741616366,-0.0004865403334152,0.0,0.0036998583472016,-194.1196430291186,-4857.13876210063,-0.0019758453157098,68.23707595612875,-79.12885668908909,7.737818204510623,68.08227875972271,0.1592195361402735,197.15914802605013,0.0001841699317115,-0.0001438536398221,-6.56556322049591e-06,68.2362248013036,299.15382100001176,0.1798555481739327,68.0807760865734,-0.002424549561385,0.0
-162.58689291913487,0.0,0.0001657690788552,0.0017843629062759,0.0019409695893501,-79.08322253919003,-1.2695028794849803e-05,165.4754257989451,0.0017837889625053,-0.0002433599761205,-0.0328761020735669,-0.0015438845560656,0.0023859176203214,22.54768172512366,3.368592289854339e-07,298.70512031593296,4751.117349123335,-0.0004865210651668,6.283178728037956,-0.0004864905284267,0.0,0.0037060902170732,-194.1231649672413,-4857.146174987313,-0.0019759282850638,68.24171632337867,-79.1223341369002,7.79526623129959,68.08708481519567,0.1586763707133627,197.16772533905527,0.0001835714144669,-0.0001441645534585,-6.579141630944776e-06,68.2408639931801,298.72563457208867,0.1797505975243271,68.08557980375458,-0.002424607277021,0.0
-162.58556650648126,0.0,0.0001660361524499,0.0017818483622468,0.0019409933744847,-79.07669986436319,-1.2691455379406424e-05,165.47901505317444,0.0017812753569731,-0.0002417780336369,-0.0328744429135935,-0.0015420521359095,0.002385912647877,22.54926611491464,3.726158917621793e-07,298.2784053564431,4751.342713040118,-0.000486471450341,6.28317871444506,-0.0004864408926471,0.0,0.0037123624626013,-194.12664546470785,-4857.153588025105,-0.001976011226407,68.24634083730074,-79.11583397823541,7.8456990446450865,68.09187448212022,0.1581350466175078,197.17629695548385,0.000182972429407,-0.0001444758192366,-6.592734526621157e-06,68.24548732371822,298.29890068556665,0.1796460052286248,68.09036713350697,-0.0024246650556581,0.0
-162.58422411330062,0.0,0.0001663029991058,0.001779342249175,0.0019410168387963,-79.07019953521903,-1.268756056355817e-05,165.48261306488297,0.0017787701850677,-0.0002401657346597,-0.0328727810841726,-0.0015402257086311,0.0023859073350102,22.550845099443343,4.0179397788153093e-07,297.85313875179537,4751.568092774098,-0.0004864220052569,6.28317870085728,-0.0004863914276862,0.0,0.003718671709791,-194.1300852245116,-4857.161001211571,-0.0019760941245871,68.25094955286771,-79.10935629059009,7.8890712584192,68.09664781625862,0.157595557962766,197.18486134827955,0.0001823728818721,-0.0001447869918158,-6.606322305686599e-06,68.25009484698977,297.87361465989164,0.1795417700625545,68.09513813137369,-0.0024247228833539,0.0
-162.5828669027425,0.0,0.0001665696638131,0.0017768445423788,0.0019410399958936,-79.06372136689119,-1.2683410208712886e-05,165.48621829874088,0.0017762734179665,-0.0002385294356345,-0.0328711165873288,-0.001538405280245,0.0023859016898979,22.55241869703989,4.244014759839646e-07,297.42931559667494,4751.793488271376,-0.0004863727273046,6.283178687292143,-0.000486342134819,0.0,0.0037250148251491,-194.13348513588056,-4857.1684145442805,-0.0019761769635301,68.25554252468062,-79.10290095790658,7.925343840557071,68.10140487321505,0.157057898881117,197.1934169083985,0.0001817727051224,-0.0001450976725146,-6.619887443494232e-06,68.25468661694656,297.4497718173705,0.1794378908058163,68.09989285263055,-0.0024247807464273,0.0
-162.5814961016152,0.0,0.0001668361941625,0.0017743552169851,0.0019410628600831,-79.057265419864,-1.2679069374821456e-05,165.48982916849903,0.0017737850270842,-0.0002368754196556,-0.0328694494246174,-0.0015365908572832,0.0023858957241037,22.553986925975757,4.405665223843956e-07,297.00693100850464,4752.018899478237,-0.0004863236163476,6.283178673765025,-0.0004862930128565,0.0,0.0037313893701935,-194.13684628445492,-4857.175828020809,-0.0019762597266444,68.26011980697537,-79.09646762169862,7.9544841481831,68.10614570833152,0.1565220635123954,197.20196193743763,0.0001811718595729,-0.000145407510928,-6.633414561901729e-06,68.25926268740173,297.0273674918003,0.1793343662420577,68.10463135239456,-0.0024248386290864,0.0
-162.58011296371993,0.0,0.0001671026404041,0.0017718742483509,0.0019410854460887,-79.05083172666994,-1.2674601211344371e-05,165.49344407654164,0.0017713049842302,-0.0002352099160402,-0.0328677795971028,-0.0015347824465284,0.0023858894571357,22.55554980446377,4.5052627736046413e-07,296.5859801315305,4752.244326341145,-0.0004862746759097,6.28317866028911,-0.0004862440569583,0.0,0.0037377894495374,-194.1401698468719,-4857.183241638729,-0.0019763423971246,68.26468145365799,-79.09005595604336,7.9764659569873375,68.11087037665743,0.1559880460290071,197.2104947548858,0.0001805703318007,-0.000145716206046,-6.646890476344541e-06,68.26382311203477,296.60639704146405,0.1792311951590171,68.1093536856572,-0.0024248965088571,0.0
-162.5787187344849,0.0,0.0001673690546226,0.0017694016115338,0.0019411077685384,-79.04442003872289,-1.2670066019373928e-05,165.49706145198314,0.0017688332612535,-0.0002335390101296,-0.0328661071053406,-0.0015329800547597,0.0023858829053924,22.55710735065853,4.5460937836422643e-07,296.1664581328876,4752.469768806752,-0.0004862259063436,6.283178646875387,-0.0004861952654802,0.0,0.0037442106401664,-194.1434569530492,-4857.190655395622,-0.0019764249584857,68.26922751828981,-79.08366592334612,7.991269484825582,68.11557893306919,0.1554558406086813,197.21901383620843,0.0001799681333262,-0.0001460235063909,-6.6603041989455045e-06,68.26836794435226,296.1868558250656,0.1791283763481201,68.11405990717053,-0.0024249543676087,0.0
-162.57731462338012,0.0,0.00016763548968,0.0017669372814997,0.0019411298416089,-79.03802997157786,-1.2665520461968351e-05,165.50067978054923,0.0017663698303659,-0.0002318685793461,-0.0328644319493649,-0.0015311836885095,0.0023858760830844,22.558659582656272,4.532144188950408e-07,295.74836020643784,4752.695226821883,-0.0004861773058986,6.283178633532672,-0.0004861466389004,0.0,0.003750649241251,-194.1467087320748,-4857.198069289071,-0.0019765073949351,68.27375805411606,-79.07729762878495,7.998881409521996,68.12027143233195,0.1549254414274698,197.22751776674733,0.0001793652993446,-0.0001463292095485,-6.673646914587751e-06,68.27289723769778,295.76873919377334,0.179025908605068,68.11875007138778,-0.0024250121906003,0.0
-162.57590178213664,0.0,0.0001679019983969,0.0017644812329858,0.0019411516787676,-79.03166116911598,-1.2661016919380164e-05,165.5042976284047,0.0017639146641123,-0.0002302043008916,-0.0328627541286811,-0.0015293933538349,0.0023858690029725,22.560206518494997,4.4679337419446003e-07,295.33168157713084,4752.920700333551,-0.0004861288716029,6.283178620267661,-0.0004860981789273,0.0,0.0037571020508294,-194.149926357316,-4857.205483316662,-0.0019765896916449,68.27827311407084,-79.07095115572035,7.9992948808581374,68.124947929103,0.1543968426736465,197.23600519532664,0.0001787618872167,-0.0001466331609704,-6.686911925283581e-06,68.2774110452417,295.3520424911513,0.1789237907297219,68.12342423246616,-0.0024250699656946,0.0
-162.5744609661226,0.0,0.0001681655836225,0.0017620330637147,0.0019411725256781,-79.0267168746672,-1.2656752415186204e-05,165.507933976995,0.0017614681118947,-0.0002285522541798,-0.0328610736487357,-0.0015276090561062,0.0023858717405163,22.56174817615714,3.6470759100153227e-07,294.9164504159233,4753.146189288946,-0.00048609707868,6.283178607137819,-0.0004860333812278,0.0,0.0037562043313789,-194.15342658030428,-4857.212897475986,-0.0019766726018768,68.28277275696246,-79.06321982465809,7.992509526737711,68.12960886257166,0.1538700405002215,197.24415881102047,0.0001781579744129,-0.0001469341270036,-6.7000417680374966e-06,68.28190941379832,294.93672813795337,0.1788220215225112,68.1280820587757,-0.0024251175990334,0.0
-162.57238625706916,0.0,0.0001684325416907,0.0017595912960832,0.001941180125147,-79.02115568487854,-1.2656708116438052e-05,165.5121942024818,0.0017590315963373,-0.0002269177843904,-0.0328593905744504,-0.0015258307998189,0.0023856811599715,22.563284573594583,-4.164194076790816e-07,294.50296365412424,4753.371693635441,-0.0004860444869655,6.283178596360832,-0.0004859897309984,0.0,0.0037742983469581,-194.1492681304148,-4857.220311764457,-0.0019767683821841,68.28725741703884,-79.05614747234276,7.97853145352143,68.1342584633439,0.1533450270297145,197.25990942012632,0.0001775536586102,-0.0001471818108042,-6.710818754095909e-06,68.28639201426552,294.5224895602722,0.1787205997397315,68.13271941723198,-0.0024253581869786,0.0
-162.5693023554217,0.0,0.0001688412476389,0.0017571601767623,0.0019411772021196,-79.01313726922477,-1.266702696756604e-05,165.51745266442248,0.0017566008213713,-0.0002253059877577,-0.0328577041516106,-0.0015240585882559,0.0023854139065939,22.564815728644977,-1.5287763264908338e-06,294.0906775652235,4753.597213320632,-0.0004859888064238,6.283178594247778,-0.0004859495213628,0.0,0.00381311177908,-194.1329895825772,-4857.227726178329,-0.0019768743066412,68.29172745021634,-79.05158176847706,7.957373240531701,68.13888990361285,0.1528217969224061,197.2877199021545,0.0001769490813057,-0.0001472304469576,-6.712931808757214e-06,68.29085859542177,294.10986129589327,0.1786195242741951,68.1373432569443,-0.0024256751840061,0.0
-162.56609705260237,0.0,0.0001694000295127,0.0017547385700103,0.0019411770642401,-79.00595419173015,-1.2687315620077671e-05,165.52282154756853,0.0017541768680077,-0.0002237211232688,-0.0328560127514263,-0.0015222924231809,0.0023853164956262,22.566341659162298,-2.377858396936728e-06,293.6796124893386,4753.822748292323,-0.0004859353186251,6.283178600081995,-0.0004859074527555,0.0,0.0038413449230327,-194.12384152534284,-4857.235140712807,-0.0019769770671386,68.2961824884807,-79.04622319787975,7.929053928732062,68.14350359163896,0.1523003504935942,197.30835921536868,0.0001763443970063,-0.0001470959737702,-6.707097590765322e-06,68.29530962958314,293.6988135252753,0.1785187938441056,68.14195328194299,-0.0024258221080761,0.0
-162.56336431141256,0.0,0.000170004626371,0.0017523258421261,0.0019411842343648,-78.99934220500452,-1.2713791089124128e-05,165.52770745243586,0.001751760313326,-0.0002221659743555,-0.0328543154198522,-0.0015205323048428,0.0023853571806403,22.56786238294443,-2.804030473319406e-06,293.2698005351697,4754.048298498471,-0.0004858854304334,6.283178606631952,-0.0004858621038258,0.0,0.0038515185988677,-194.1264030769535,-4857.242555363941,-0.0019770721409455,68.3006222575825,-79.04033358117721,7.893599003591653,68.1481003850952,0.151780678408292,197.31725142768795,0.000175739753426,-0.0001469440333648,-6.700547633661135e-06,68.29974549478011,293.28930408447417,0.1784184072256984,68.14654873987575,-0.0024258306760014,0.0
-162.56121989953286,0.0,0.000170566481278,0.0017499212949626,0.0019411985052536,-78.9930304396668,-1.2742341230144609e-05,165.5319950494663,0.0017493518048769,-0.0002206430189398,-0.0328526122248723,-0.0015187782320571,0.0023854593906927,22.5693779176843,-2.8441107585424787e-06,292.86130795221715,4754.27386388716,-0.000485837430735,6.283178608163401,-0.0004858151861942,0.0,0.0038497479963866,-194.1361914406866,-4857.2499701292445,-0.0019771597357673,68.30504656307744,-79.03418420088535,7.8510403721499715,68.15268103030391,0.1512627700209732,197.31887395447083,0.0001751352913373,-0.0001469061827913,-6.699016185315245e-06,68.30416648897088,292.8812575226096,0.1783183633066869,68.15112898789967,-0.0024257774392127,0.0
-162.5595686786242,0.0,0.0001710451625093,0.0017475244669122,0.0019412181969236,-78.98687287498595,-1.276959147988866e-05,165.5357796293582,0.0017469517563996,-0.0002191548797965,-0.0328509038526526,-0.0015170302022408,0.0023855723469129,22.57088828098212,-2.589931226974776e-06,292.45419542275874,4754.499444406622,-0.0004857904566244,6.283178602410088,-0.0004857675638096,0.0,0.0038431238898204,-194.14852575867243,-4857.257385007188,-0.001977241532328,68.30945534038636,-79.02792135943432,7.801416334302671,68.15724596434059,0.1507466174609507,197.31790307880792,0.0001745311507769,-0.0001470346282302,-6.7047694982494375e-06,68.30857277981417,292.4746045951527,0.178218661000402,68.15569369299344,-0.0024257131753491,0.0
-162.55826360301228,0.0,0.0001714349342035,0.0017451351404559,0.0019412414637313,-78.98077960592407,-1.2793135584334209e-05,165.53920819995062,0.0017445603373958,-0.00021770422531,-0.0328491911873271,-0.0015152882113878,0.0023856709882312,22.57239349036936,-2.1380499581827616e-06,292.0485000773148,4754.725040005252,-0.0004857439742058,6.2831785895342,-0.0004857197708363,0.0,0.0038361633011775,-194.16059000201648,-4857.264799996619,-0.0019773193772771,68.31384863644219,-79.02163511621552,7.744771548334303,68.16179542427989,0.1502322148148493,197.31715284102745,0.0001739274765302,-0.0001473259571884,-6.717645386510811e-06,68.31296442295962,292.06929966896945,0.178119299192322,68.16024272271609,-0.0024256629523229,0.0
-162.5571686651965,0.0,0.0001717476718201,0.0017427532638461,0.0019412667486817,-78.97470954088199,-1.2811469289103752e-05,165.54241665731308,0.0017421775493875,-0.0002162936058456,-0.0328474750615617,-0.0015135522540016,0.0023857462332919,22.5738935633232,-1.5719356233787051e-06,291.64423575668053,4754.950650631615,-0.0004856977115088,6.283178570866319,-0.0004856720791572,0.0,0.0038310687603754,-194.17110305135884,-4857.27221509639,-0.0019773948288592,68.31822656555163,-79.01536659984991,7.681156990728846,68.16632952693851,0.1497195570291977,197.3179041118172,0.000173324421451,-0.0001477499515007,-6.7363132675987e-06,68.31734140613139,291.6653200928435,0.1780202767355077,68.16477606512923,-0.002425635860216,0.0
-162.55617732916969,0.0,0.0001720014717929,0.0017403788730695,0.0019412928806609,-78.96864779346184,-1.2823825936681258e-05,165.5455114253157,0.00173980330409,-0.0002149252469029,-0.0328457561481113,-0.0015118223230074,0.0023857974473145,22.57538851727174,-9.571746137152525e-07,291.24140030169366,4755.176276234463,-0.0004856515497522,6.283178548078376,-0.0004856246071114,0.0,0.0038285881122472,-194.1797056462587,-4857.279630305174,-0.0019774690596543,68.32258926959072,-79.0091306482296,7.610629910294262,68.17084832998965,0.1492086392454526,197.32051674926709,0.0001727221474868,-0.0001482685121812,-6.759101210086924e-06,68.32170368897792,291.26265887491047,0.1779215924645689,68.16929376743798,-0.0024256325426987,0.0
-162.55521270954742,0.0,0.0001722145151247,0.0017380120396639,0.001941319030829,-78.9625908051278,-1.2829999333975684e-05,165.5485693085629,0.0017374374771779,-0.0002136009824582,-0.0328440349349236,-0.0015100984096648,0.0023858277454528,22.57687836959432,-3.423050864872931e-07,290.839982829299,4755.401916762727,-0.0004856054438066,6.2831785227499495,-0.0004855773991467,0.0,0.003828704856747,-194.1865045437661,-4857.287045621404,-0.001977542900161,68.32693689178829,-79.00293072250155,7.5332537766425185,68.1753518665856,0.1486994565642667,197.3248849326585,0.0001721208246063,-0.0001488455933396,-6.784429637030752e-06,68.32605122940866,290.86131760071174,0.1778232452087934,68.17379590120251,-0.0024256498936339,0.0
-162.55422205885986,0.0,0.0001724023384844,0.001735652840686,0.0019413446362442,-78.956539108721,-1.2830187548219795e-05,165.55164301347864,0.0017350799382107,-0.0002123221636458,-0.032842311741405,-0.0015083805035006,0.0023858414164972,22.57836313762059,2.3844632061873545e-07,290.43996892188136,4755.62757216552,-0.0004855593842079,6.283178496187871,-0.0004855304638785,0.0,0.0038310669041851,-194.19179624966563,-4857.294461043287,-0.0019776169151579,68.33126956298443,-78.99676616751388,7.449098223071173,68.17984016202637,0.1481920039135698,197.33071319989915,0.0001715206284378,-0.0001494513429932,-6.81099171538194e-06,68.33038399733533,290.4613013217092,0.1777252337996387,68.17828254557537,-0.0024256836335096,0.0
-162.55317091817523,0.0,0.0001725770127631,0.0017333013446639,0.0019413693326403,-78.95049450885668,-1.2824866077787549e-05,165.5547669957823,0.0017327305655205,-0.0002110896504863,-0.0328405867504774,-0.0015066685922669,0.0023858426663383,22.57984283862851,7.622161654814158e-07,290.0413437300781,4755.853242392133,-0.000485513377621,6.283178469385606,-0.000485483793699,0.0,0.0038352225310285,-194.19591932385725,-4857.301876568831,-0.0019776914709139,68.33558739662827,-78.99063504494538,7.358238983898108,68.1843132411911,0.1476862760410041,197.33766405137712,0.0001709217375397,-0.0001500630455177,-6.837793980160824e-06,68.33470197973261,290.06261553455784,0.1776275570749153,68.18275377981433,-0.0024257295659691,0.0
-162.55203850801638,0.0,0.0001727472657514,0.0017309576059992,0.0019413929046064,-78.94445923915669,-1.2814688739995582e-05,165.55796206505025,0.0017303892515235,-0.0002099038560251,-0.0328388600430586,-0.0015049626619272,0.002385835099208,22.58131748984272,1.2149229751019877e-06,289.64409348364865,4756.078927392036,-0.0004854674380407,6.28317844304924,-0.0004854373736118,0.0,0.003840735542726,-194.1991850769505,-4857.309292195897,-0.0019777667849984,68.33989048874386,-78.98453498608716,7.260757826305766,68.18877113162628,0.1471822675242495,197.34542722103208,0.0001703243306116,-0.0001506645379581,-6.864130346866627e-06,68.33900518065548,289.6652646796481,0.1775302138802915,68.18720968016859,-0.0024257840964403,0.0
-162.55081436341308,0.0,0.0001729189983171,0.0017286216644744,0.0019414152496012,-78.93843566362611,-1.2800411798532515e-05,165.56123874538434,0.001728055903823,-0.0002087647363194,-0.0328371316288288,-0.001503262696669,0.0023858215782828,22.582787108432875,1.5891609371388484e-06,289.2482060570028,4756.304627114876,-0.0004854215835027,6.283178417648455,-0.0004853911845543,0.0,0.0038472326666215,-194.2018514604813,-4857.316707922224,-0.0019778429622574,68.34417892025886,-78.97846349577908,7.156742476756199,68.19321386463251,0.1466799728184454,197.35374577543408,0.0001697285839721,-0.0001512450519579,-6.889531130998552e-06,68.34329361895385,289.26925162731,0.1774332030695231,68.1916503187799,-0.0024258443713905,0.0
-162.5494958251012,0.0,0.0001730959046026,0.0017262935464258,0.0019414363507772,-78.93242585925479,-1.278283678567338e-05,165.56459978099429,0.0017257304437086,-0.0002076718689949,-0.0328354014711051,-0.0015015686789409,0.0023858042663045,22.58425171151282,1.8825233734812743e-06,288.8536710028665,4756.53034151047,-0.0004853758344802,6.283178393471174,-0.0004853452050154,0.0,0.0038544113767227,-194.2041187558464,-4857.324123745476,-0.0019779200219802,68.34845276002468,-78.97241837437728,7.046286542043175,68.19764147545563,0.1461793863017082,197.36242042119747,0.0001691346692173,-0.0001517979696369,-6.913708411829016e-06,68.34756732523509,288.87457764960675,0.1773365235035819,68.19607576349182,-0.0024259082375799,0.0
-162.5480860599343,0.0,0.0001732800567171,0.0017239732665366,0.0019414562549116,-78.92643129028761,-1.276276814651012e-05,165.56804211319735,0.0017234128043083,-0.00020662442144,-0.032833669505637,-0.0014998805895105,0.0023857847230156,22.585711316139665,2.096273481366302e-06,288.4604793476224,4756.756070528813,-0.0004853302060368,6.283178370672276,-0.0004852994189039,0.0,0.0038620400790381,-194.2061351868136,-4857.331539663259,-0.0019779979199558,68.3527120677403,-78.96639804427136,6.929489425052414,68.20205400311337,0.1456805022637234,197.37130389146236,0.0001685427513368,-0.0001523197128194,-6.936507310429519e-06,68.35182633894073,288.4812425794808,0.1772401740502865,68.20048607802637,-0.0024259741445414,0.0
-162.54659243393334,0.0,0.0001734723976184,0.0017216608296785,0.0019414750541418,-78.92045292491596,-1.2740982527194698e-05,165.57155850508462,0.0017211029285991,-0.000205621244996,-0.0328319356540298,-0.0014981984075394,0.0023857640319618,22.58716593931316,2.2342969192574547e-06,288.0686233314664,4756.981814120066,-0.0004852847084541,6.283178349313091,-0.0004852538149127,0.0,0.0038699464687079,-194.2080062967929,-4857.338955673146,-0.0019780765667232,68.35695689643315,-78.96040143223149,6.806456235305582,68.206451489919,0.14518331494028,197.38029156903232,0.0001679529871212,-0.0001528088419061,-6.957866495361173e-06,68.35607070585968,288.08924505886364,0.1771441535836619,68.2048813224655,-0.002426041017714,0.0
-162.54502515394296,0.0,0.0001736731284894,0.0017193562328805,0.0019414928707487,-78.91449141790868,-1.271820716502239e-05,165.5751388977003,0.0017188007678959,-0.0002046608558661,-0.0328301998328155,-0.0014965221106729,0.0023857429191658,22.588615597975338,2.302288496431786e-06,287.67809618938054,4757.207572234564,-0.0004852393481918,6.283178329391503,-0.0004852083855856,0.0,0.0038780050443351,-194.2098047061911,-4857.346371772695,-0.0019781558427745,68.36118729444838,-78.95442778806847,6.677297694368988,68.21083398086387,0.1446878185627809,197.38931172947284,0.0001673655237469,-0.0001532653686685,-6.97778808344758e-06,68.36030047617591,287.6985828229931,0.1770484609834784,68.20926155387352,-0.0024261081397112,0.0
-162.54339614195894,0.0,0.0001738819973314,0.0017170594665941,0.0019415098446378,-78.90854732735906,-1.269510535214478e-05,165.57877153354565,0.0017165062801379,-0.0002037415288108,-0.0328284619592034,-0.0014948516751429,0.0023857218536459,22.59006030901041,2.3071243909610966e-06,287.28889189374735,4757.433344822811,-0.000485194129723,6.283178310863847,-0.0004851631254461,0.0,0.0038861259880894,-194.21157878398017,-4857.353787959452,-0.0019782356110564,68.36540330693727,-78.94847646366806,6.542130036211534,68.21520152295506,0.1441940073454525,197.39831686924745,0.0001667804976798,-0.0001536902559694,-6.996315739368391e-06,68.36451570295509,287.3092528848342,0.1769530951344893,68.21362682696756,-0.0024261750497533,0.0
