FyRR,sideslipRR,FyRL,sideslipRL,yaw,signal,roll,longslipFL,vy,FxRL,RL,x,longslipFR,vx,ay,pitch,pitchrate,FyFL,signal,rollrate,longslipRR,sideslipFL,FL,FxFL,FxRR,ax,FxFR,FR,slip,steeringangel,brake,longslipRL,az,sideslipFR,FyFR,RR,slip1,yawrate,gas,y
64.00972391665726,-0.0086227426317122,-135.19422279966693,0.0207539110347554,-0.0343314399402889,0.6730717636502762,-0.0022411995358418,-0.0014227919221732,0.0004865719267785,5905.952116757982,14.028598268762106,4564.142638491855,-0.0015054634380894,1.2583767778295358,-0.0713797187858085,-0.0218570188643115,-0.0978672632839465,998.3333858448318,0.0,0.0072987160780731,1.7931559120082463,-0.0162625649678119,3.9640915713713194,-153.65604093636003,5671.959922549381,7.084696974703982,-149.76098982283574,3.95434757131866,0.0003218497886309,0.0,0.0,1.0687759819682234,0.2207986302123911,0.0179069924403616,-1022.1691620396756,21.02368548762061,0.0003218497886309,-0.0022649006380746,2.222443510223153,-4850.900200196111
49.83236239239535,-0.0062929799599189,-124.26408683190364,0.0190606633580344,-0.0343559270462198,0.6969768915814518,-0.002156582823974,-0.0014212495306605,-0.00016357809478,5953.344233031669,14.278645597011806,4564.155610568409,-0.0014965082953258,1.3295377437893283,-0.0706793167684955,-0.0227938683276022,-0.0901853444908628,912.781441531102,0.0,0.0093726138915981,1.9518806762468248,-0.0148865019330522,4.166965514726202,-153.7057543705919,5729.444865916919,7.152616597774962,-150.17319888544077,4.156305195764278,-0.000179730781772,0.0,0.0,1.1335462423772438,0.2621027777625054,0.016241073478863,-932.9391907648252,21.760698390723963,6.283005576397814,-0.0025902462543815,2.2150866590952822,-4850.900645402761
36.97566583200964,-0.0042619425960813,-114.09054732366866,0.0172910773893939,-0.0343833261031378,0.7201728124955888,-0.0020527693829065,-0.0014218074195178,-0.0007902480904391,5992.981850079139,14.532935182338116,4564.169296738302,-0.0014870625969948,1.4013355866353006,-0.0690126660570651,-0.0236512378056497,-0.0820349726932483,831.451819688695,0.0,0.011160701985089,2.1156519175066566,-0.0135677166285632,4.370603973018417,-153.77421790868675,5780.738986090147,7.211776583774603,-150.57784185295534,4.359249792776105,-0.0006123473133579,0.0,0.0,1.199507316372199,0.2971707551858973,0.0146188603187196,-846.7621186886539,22.478983666746927,6.282572959866228,-0.0028526259864794,2.2079009316611136,-4850.901121820753
25.55663523623718,-0.0025414798841362,-103.83234799567715,0.0154889028952593,-0.0344129819104141,0.7426302834401963,-0.0019331808887985,-0.0014235503423367,-0.0013764197984167,6023.626762480536,14.794810624038746,4564.183702693219,-0.001480429593792,1.4736752220980645,-0.0652831099742586,-0.0244251870917087,-0.0735693282277795,755.9440500310291,0.0,0.0125243545812433,2.284108534885424,-0.0123853628666718,4.575070266888355,-153.9560295153792,5825.388660001346,7.260467659975356,-151.13634235840254,4.562996048028198,-0.0009743318010036,0.0,0.0,1.266956647347333,0.3202245670974517,0.0130764501754318,-764.2545553279568,23.17845291043329,6.282210975378582,-0.0030467987038375,2.2009116950096788,-4850.901629393561
15.853857031019292,-0.0011948563420858,-93.39776486616913,0.0137173464144387,-0.0344441190696041,0.764320629269402,-0.0018031089145114,-0.0014232250858456,-0.0018909422649133,6037.948595946019,15.072920291243376,4564.198833054433,-0.0014718394669218,1.5464277435439695,-0.0561320749701102,-0.0251136641971644,-0.0649787787863998,686.8353924285861,0.0,0.0133421896946294,2.456324717920965,-0.0112655302754693,4.780242082973312,-153.9971259276572,5862.351596094133,7.293113274655974,-151.8322654220737,4.767760126527132,-0.0012556416519083,0.0,0.0,1.3368616168561689,0.3259800911165563,0.0116113067404123,-686.5574240329806,23.856560070209657,6.281929665527678,-0.0031535970861819,2.19419043071146,-4850.902167762845
8.10006070161601,-0.0001965098777749,-82.78255157059922,0.011950951869244,-0.0344757880567645,0.7852157834699994,-0.0016666596159882,-0.0014203888221904,-0.002321792043302,6036.613211916888,15.37850038548306,4564.214690915408,-0.0014606397855915,1.6194133241792756,-0.0468935847815059,-0.0257162897832349,-0.0564146385708296,621.8272351827824,0.0,0.0138534069642788,2.63081607419695,-0.0101853509812827,4.985777515237009,-153.89254539217842,5884.629870284345,7.305729800005561,-152.36283202054457,4.973406103665528,-0.0014600024759275,0.0,0.0,1.411254105604487,0.3272404625586225,0.0102546945134977,-613.4348338295476,24.51100612810581,6.2817253047036585,-0.0031646544743239,2.1878584419088893,-4850.90273629767
1.9465951283169751,0.0006175566937382,-72.07559745128299,0.0101994986803237,-0.0345071346233084,0.8052883288693642,-0.0015266103304406,-0.0014158146156164,-0.002664151307713,6024.647142399671,15.711697345857957,4564.231277510858,-0.0014497021498869,1.6924459412350208,-0.0374892855497467,-0.0262337498146844,-0.0479442753197629,561.2437871164682,0.0,0.0140853649518835,2.808329900098189,-0.0091559077083578,5.191311056866302,-153.77375458460807,5891.799362846713,7.301919064590602,-152.6694373425142,5.179435276916147,-0.0015947344412299,0.0,0.0,1.4906632459020068,0.3214631675585677,0.0090060758594565,-545.3134685682377,25.14727524388146,6.281590572738357,-0.0031007576743919,2.181981654373671,-4850.903334225482
-3.0921213661256752,0.0013132475994434,-61.44369237416667,0.0084881949874514,-0.0345375445875027,0.8245115381696916,-0.0013859034477619,-0.0014082644733371,-0.0029188017011345,6005.4344505698855,16.04447444708463,4564.248592479883,-0.0014364163964838,1.7653871986358334,-0.0285727061791577,-0.0266670911707643,-0.0395565033732127,503.57967230761705,0.0,0.0140050625614568,2.9857882870196506,-0.0081389952023601,5.396580489458674,-153.47120625806338,5888.343391527576,7.287015493493799,-152.67384757616475,5.385388606853514,-0.0016691445280647,0.0,0.0,1.5713693131466129,0.3103145372883755,0.0078288711885563,-481.6276446623853,25.746128979035905,6.2815161626515215,-0.0029860899589727,2.176511578261006,-4850.903960687503
-7.300409182996629,0.0019035366964778,-51.05455356547517,0.0068464281847396,-0.034566611301939,0.8428594142520747,-0.0012477618075184,-0.0014043712669412,-0.003090202397908,5980.486103203411,16.352871270747258,4564.266634374507,-0.0014279626251332,1.8381398516305776,-0.0199116793697318,-0.027016988163193,-0.0312935567903975,447.8989733548789,0.0,0.0136191912094019,3.1594884199326594,-0.0071553761984751,5.6013238347041066,-153.3842498682312,5877.263417234251,7.26369049364923,-152.85698813696533,5.5908979612860765,-0.0016930068891463,0.0,0.0,1.6495924219489353,0.2874840516884204,0.006711094451501,-420.8464604893071,26.289199504785408,6.28149230029044,-0.0028373912026182,2.171364159803161,-4850.9046148103225
-10.790543390813776,0.0023887402177582,-41.17072629854367,0.0053207719723722,-0.0345940509359024,0.8603067301930694,-0.0011148344353115,-0.0013975908738707,-0.0031847386309621,5950.436599005633,16.67717113403388,4564.285400842884,-0.0014171255786747,1.9106161002080504,-0.0128347438479326,-0.027285909757566,-0.0233438775916866,394.8385597184568,0.0,0.0129907207325423,3.335022721091798,-0.0062298025172981,5.805704358782704,-153.27636874893153,5859.913968045902,7.232503843000274,-152.97803127637542,5.796107182650516,-0.001675551634664,0.0,0.0,1.7312565289691313,0.2593951394233929,0.0056868752892607,-363.6825062275056,26.81994820142768,6.281509755544922,-0.0026645379882375,2.1664969879894853,-4850.905295737959
-13.55378820724105,0.0027381197769658,-32.040227015106936,0.0039570163317303,-0.0346196519330221,0.8768290689355875,-0.0009899291132064,-0.0013911432477715,-0.0032051856692223,5912.842244425898,17.019663864422313,4564.304888766144,-0.001407767633479,1.9827375076337344,-0.0054480027216874,-0.0274776194305547,-0.0158298737521406,345.23167236707826,0.0,0.0120245538507042,3.512442517789454,-0.0053861730686098,6.009722491043171,-153.19303536759506,5836.983894452163,7.191984498703276,-153.08486041924618,6.000971568398268,-0.0016227998641655,0.0,0.0,1.8165368348895763,0.2183611817492505,0.0047277125328289,-310.1108841125255,27.34131145391244,6.281562507315421,-0.0024706460358931,2.161881324657048,-4850.906002632963
-15.43849078864169,0.0029149732694081,-23.778806670506903,0.0027232645602077,-0.0346431295438124,0.8924028625552142,-0.0008762054953014,-0.0013767428739763,-0.0031506708504009,5864.233578835597,17.38659898340668,4564.325094173265,-0.0013934915923084,2.0544029119784915,0.0034476130026941,-0.0275970236611269,-0.0088458238675079,299.3053261631917,0.0,0.0108275996170168,3.4684344233667024,-0.0045915393862493,6.212785270108115,-152.782540986777,5807.09224519115,7.140172245167653,-152.94250346141217,6.20501075030961,-0.0015381156821834,0.0,0.0,1.7776294671519466,0.165642176879991,0.0038606206372872,-259.9182591713801,27.85063448218423,6.281647191497402,-0.0022414958003356,2.157548907120985,-4850.906734613433
-16.398294753286155,0.0029640908976863,-16.341699376876413,0.0016013705361385,-0.0346641571085909,0.9070054310623769,-0.0007749444369284,-0.0013720702139021,-0.0030332677704632,5809.327877739821,17.77895582904747,4564.346011981503,-0.0013839232694286,2.125489881211003,0.0098561236543601,-0.027649750133058,-0.0024336484325402,255.6301824560656,0.0,0.0095356075059872,3.395141066224158,-0.003830134224039,6.414976028193856,-152.45540448951033,5765.412875401601,7.076294123184454,-152.67159631545843,6.408308384437635,-0.0014303879083014,0.0,0.0,1.7459298002938757,0.1133613947632062,0.0030957260182013,-214.3268383408554,28.350087329400825,6.281754919271285,-0.0019878408827255,2.153555363397824,-4850.907490807712
-16.733474437576493,0.0029661469316607,-9.682962651480802,0.0005896619093343,-0.0346826411638257,0.9206150206801934,-0.0006871851227426,-0.0013644968134616,-0.0028675146387288,5752.1860296050245,18.190333950833956,4564.367636007811,-0.001375030629631,2.19590459800711,0.0152016752283448,-0.0276414643989083,0.0034118437131653,214.7000100080884,0.0,0.0081411232648323,3.327372635236483,-0.0031405668881967,6.616241555843552,-152.2252204960971,5715.532578611717,7.005845740328685,-152.42450498371653,6.610604704305891,-0.001308355787909,0.0,0.0,1.7198701212201504,0.0583127434150058,0.0023838718365621,-172.56372041482533,28.846700995007744,6.281876951391677,-0.0017358538617021,2.149876919274996,-4850.90827044235
-16.714223695672832,0.0029432372219252,-3.817185299250885,-0.0002965834567529,-0.0346986711987253,0.9332108415373006,-0.0006137595088112,-0.0013550137907035,-0.0026581691626368,5694.990440017145,18.615098636444397,4564.389959412772,-0.001363863391667,2.265601542388477,0.0203070422181933,-0.0275778985846388,0.0086779819454729,177.26354068536838,0.0,0.0066836156224403,3.2653118107456973,-0.002521001186304,6.816508380198354,-151.92122998335762,5661.8026910253,6.933007278877025,-152.10078432954327,6.811771780840017,-0.0011753030665097,0.0,0.0,1.6982315509737975,0.0017472826007388,0.0017206786076536,-133.57776040658604,29.34533611949911,6.282010004113077,-0.001496388217786,2.1464268828505437,-4850.909072809598
-16.48049050691642,0.0028983003289295,1.2205157990087785,-0.0010479182752945,-0.0347123857585876,0.9447731047145176,-0.0005550236170059,-0.0013460769746839,-0.0024065576687398,5638.873290414225,19.04962824811683,4564.412975102583,-0.0013543193313948,2.334567954345564,0.0249740676528703,-0.027464912921666,0.0133536472527826,142.93745423615076,0.0,0.0052118710864284,3.208983665200895,-0.0019508735996475,7.015735754767365,-151.63993544774596,5606.848835902125,6.860038234287751,-151.76909775067244,7.011786576042045,-0.0010326194532548,0.0,0.0,1.680177927435193,-0.0547390375062646,0.0011207325379905,-97.4646024951195,29.848815023715098,6.282152687726332,-0.0012715820850661,2.1431179285593163,-4850.909897206222
-16.090252175148276,0.0028305199987317,5.42099137741781,-0.0016642709600609,-0.0347239442162314,0.9552830585838364,-0.0005109026349465,-0.0013377262966,-0.0021187182558666,5584.541379320179,19.491475672175365,4564.43667596602,-0.0013454610449407,2.4028096196931434,0.0287701581193845,-0.027308434964867,0.0174360819334655,111.20359936853032,0.0,0.0037634197659277,3.158222940500356,-0.001423122538154,7.213941264277135,-151.39069861418673,5551.985762184607,6.788230411944061,-151.45903634367463,7.210693677679845,-0.0008834780025095,0.0,0.0,1.665081441057102,-0.1098835116688084,0.0005850043266738,-64.45582284988565,30.358870529804587,6.282301829177077,-0.0010640282318711,2.139885896221076,-4850.910742963755
