yaw,signal,FyRR,longslipFR,FyFR,longslipRL,slip1,gas,FxFR,FxRL,yawrate,roll,longslipRR,FyRL,sideslipRL,y,RR,ax,vy,pitch,FxRR,ay,longslipFL,az,pitchrate,steeringangel,RL,rollrate,signal,vx,FxFL,sideslipFR,FR,FL,x,brake,FyFL,sideslipRR,sideslipFL,slip
3.47166793949911,0.0,-154.2498697734433,-0.0026076019652463,-1192.6775304113328,0.0187298503165172,0.0109413618216612,1.1526042588882404,-30.58846963167734,2128.58533144134,-0.6322185481449303,-0.0504257732949093,0.5937758381104861,-6195.278595056867,0.0633722677769906,-4841.808908211046,81.8335510713524,1.3671386366072813,0.1860939331334884,-0.0082961826235735,1433.0683657424777,-8.859593650774189,-0.0020262296072531,-0.8577717176560226,0.0242076551629657,-1.9864091069009504,55.42129305620055,-0.03081259258652,-1.9864091069009504,17.507515049030427,-166.2729378925095,0.1049026489405279,50.904912431634976,54.0711617746178,5271.62290136151,0.0,-6757.482235479572,0.0642783886152434,0.0820560090426084,0.0109413618216612
3.46531107979137,0.0,-145.86797368451946,-0.0026081948276386,-1177.1624537225337,0.0191318042074569,0.0122069447760397,1.1528690956929024,-30.150276582176456,2110.804008366522,-0.6384745073633565,-0.0507527395338053,0.6278432156362428,-6276.781141192162,0.0650394058401536,-4841.867028455978,83.61597692115414,1.3403589487502383,0.2082951748244257,-0.0080671310788184,1398.649057585326,-8.902904246863747,-0.0020091960947323,-0.8530268877888267,0.0218553062746273,-1.9785334313873977,55.489352109873,-0.034206270598429,-1.9785334313873977,17.51989121106644,-164.83249989367516,0.1049382766304268,50.9290540587834,54.12644532349574,5271.457662077585,0.0,-6770.921920326035,0.0659482048190876,0.0819495408135086,0.0122069447760397
3.458893465448916,0.0,-138.20656280198514,-0.0026078346138054,-1160.0999279588482,0.0195445545581938,0.0135113213860826,1.1531113837818867,-29.70296139743802,2093.7724960791893,-0.6444017814822247,-0.0511119651377255,0.6626056129494478,-6354.222160421247,0.0667251948206458,-4841.924345245179,85.43431033297327,1.3147937923083,0.2312251039325383,-0.0078610051972178,1365.2164432381703,-8.945320594817481,-0.001987607250944,-0.844317036647255,0.0196140383741745,-1.968877209332608,55.55616559266686,-0.0372736627342944,-1.968877209332608,17.531845010485213,-164.69970024433405,0.1048851130687482,50.95282242714436,54.18008997905566,5271.292010942767,0.0,-6781.802402850901,0.0676429700262995,0.0817645251649726,0.0135113213860826
3.452418377161217,0.0,-131.1903332499565,-0.0026046749855669,-1142.1387397860333,0.0199663973757627,0.0148530882653202,1.1533358424795488,-29.262018135386413,2077.296591399724,-0.6500004537096687,-0.0514997565204007,0.6980469205480152,-6429.836949827322,0.0684300727775403,-4841.980851221382,87.28778028342215,1.2914057967737886,0.254856635165587,-0.0076765989659498,1332.942510074734,-8.984774700482195,-0.0019782053204784,-0.8335473822304139,0.0175002898433703,-1.957449130684645,55.62179353744977,-0.0399355542560635,-1.957449130684645,17.543393426899986,-164.71102084793836,0.1047244564936658,50.97626557567227,54.23151777486701,5271.125954232217,0.0,-6790.651032399143,0.0693643103102081,0.0815054179773053,0.0148530882653202
3.445889123015967,0.0,-124.77273663686852,-0.0026031911578047,-1124.1836011823736,0.0203970905262761,0.0162301559839642,1.153549501384709,-28.85629064386519,2061.3652218211446,-0.6552701848594976,-0.051911529437611,0.734139768381579,-6501.604098519466,0.0701537075746496,-4842.036539353559,89.17499244909173,1.270740986894283,0.2791504648878963,-0.0075125680762629,1302.0686208640927,-9.01895472067635,-0.0019629432994777,-0.821928631043168,0.0155269799889035,-1.9442594799429007,55.686358744543455,-0.0421156967559729,-1.9442594799429007,17.554550068087043,-164.0756875683338,0.1044936655076144,50.99937473158103,54.2810462125832,5270.959498217838,0.0,-6797.628279974656,0.0711128908562976,0.0811735049885424,0.0162301559839642
3.4393089749432164,0.0,-118.92245446404549,-0.0025892524345306,-1106.508241440687,0.0208359574993695,0.0176402977129372,1.153757653875778,-28.37244019314579,2045.9732377007224,-0.6602111171922899,-0.0523417813183646,0.7708503619072608,-6571.650039481243,0.071897469912223,-4842.091402929312,91.09407830566472,1.2513089240229882,0.3040646351769417,-0.0073674784701134,1272.8737636906883,-9.054520018969026,-0.0019454651221448,-0.8076583186498746,0.0136982522502054,-1.929320126902804,55.75001121966439,-0.0436677340332936,-1.929320126902804,17.56532663281057,-164.4690451372154,0.1041602819813148,51.02211703285096,54.32994417329965,5270.792649167999,0.0,-6803.035468686904,0.072891376626838,0.0808244757275491,0.0176402977129372
3.432681179061375,0.0,-113.62877366660906,-0.002577299651784,-1090.806582770159,0.0212858778926058,0.0190809036206161,1.15394920675416,-27.940882716772094,2031.295510215252,-0.6648343724754165,-0.0527837895875169,0.8081315631529298,-6638.136306889886,0.0736614331654708,-4842.145435437145,93.04259568940154,1.234795241719861,0.3295504628996146,-0.0072398511027913,1245.8232088479856,-9.088735463813784,-0.0019224409880162,-0.7925345250632201,0.0120203353905973,-1.9126445159736984,55.81304539372875,-0.0445328917705444,-1.9126445159736984,17.57574206582898,-163.8206785744968,0.1037794002532711,51.04437280483288,54.37706128700263,5270.625413327422,0.0,-6806.313642541155,0.0747004244620834,0.0804468572037346,0.0190809036206161
3.426008872786205,0.0,-108.88090072125286,-0.0025702724749357,-1076.1740195962102,0.0217527190551856,0.020549783684322,1.1541152912961468,-27.597782288050244,2017.5970124948367,-0.6691440657065754,-0.0532307403437327,0.8459227678550066,-6702.664206257551,0.0754446979601821,-4842.198630632574,95.01750887975555,1.221080980998212,0.3555671490875523,-0.0071281745292453,1221.309310114651,-9.121343090239634,-0.0019016533155777,-0.7799380775189805,0.0104888365425584,-1.8942476540798403,55.87571721254462,-0.0447359971500104,-1.8942476540798403,17.585817436448146,-163.44924754193946,0.1033306249114949,51.06623552310192,54.42207203737275,5270.457796838232,0.0,-6807.012814652999,0.0765375853834099,0.0800212546384327,0.020549783684322
3.4192951759071746,0.0,-104.65586664547664,-0.0025682411476761,-1062.4583037607742,0.0222799211030206,0.0220452334599076,1.154247541242103,-27.35153542516348,2005.955634171594,-0.6731443808419659,-0.0536764125400292,0.8841974087173733,-6763.835865844225,0.0772471997297761,-4842.250982576658,97.01759476803396,1.2162036974499593,0.3820838698627132,-0.0070311542984258,1199.576605304695,-9.145221346316069,-0.0018800739931354,-0.7916724734915805,0.0090687814608193,-1.874146097155181,55.94012883001079,-0.0443321884687795,-1.874146097155181,17.595576270479114,-163.139186082878,0.1028054237670059,51.08785855916362,54.46534390757061,5270.289805752314,0.0,-6805.132055323647,0.0783986326515564,0.0795367317086659,0.0220452334599076
3.412542186614607,0.0,-100.63907526377844,-0.0026070034964165,-1049.643578775744,0.0268095322149873,0.0235677008826891,1.1535804380030652,-27.41237175356256,2223.88127517682,-0.6771399515885906,-0.0541116811141142,0.9303133758812636,-6788.62388680698,0.0791060179628471,-4842.302486140567,99.42296593602497,1.3451912172136025,0.4091141118526671,-0.0069512764798454,1181.8170675525378,-9.130746625578162,-0.0018966429067976,-0.7733568208511349,0.0069385443147586,-1.8523579352441693,56.225546285938194,-0.0426225447305638,-1.8523579352441693,17.605507499109176,-164.96378601847562,0.1022201469137055,51.1094943975172,54.50798445246654,5270.121444659689,0.0,-6800.243203773805,0.0803207367315444,0.0789837736984176,0.0235677008826891
3.405746230973368,0.0,-96.89075160785318,-0.0027084455992492,-1037.2959210366912,0.0289546131554378,0.0251326001175411,1.1507208902215362,-28.17562657170528,2383.2270967710365,-0.681642223381517,-0.0545220077041052,0.984069696711102,-6803.955217906419,0.0810861138666282,-4842.35314060507,102.22783992574136,1.4416151378371207,0.4369547463685647,-0.0068971821169686,1173.4735833870004,-9.15668703620734,-0.0019149237244895,-0.7343918876391414,0.0041204235223018,-1.8289027762218368,56.38747300102977,-0.0395842211253512,-1.8289027762218368,17.61667282312015,-169.12755456587996,0.1015571061072367,51.13223454431668,54.5570312430048,5269.952708449878,0.0,-6790.162728401734,0.0823771780519543,0.0783349114789379,0.0251326001175411
3.398905205106729,0.0,-95.6452042502634,-0.0028022430517606,-1025.297913409828,0.029400895194729,0.0267416555847724,1.148562878070905,-29.04297171998803,2378.596747243252,-0.686063352705866,-0.054897993016153,1.0390813353511603,-6849.490359075018,0.0831151179433459,-4842.402945950094,105.10126073108496,1.4509547679617831,0.4656309043410068,-0.0068713345280351,1175.920108803366,-9.186373203977702,-0.0018690505279764,-0.7038265081086881,0.001379213882048,-1.803801728148126,56.45881096525918,-0.0359370590862829,-1.803801728148126,17.62815399384175,-168.502174511995,0.1008702578823257,51.1570088391652,54.609701257733285,5269.783593242435,0.0,-6774.660572004535,0.0845031479786609,0.0776402479357072,0.0267416555847724
3.3920224047859144,0.0,-97.88681302880826,-0.0028712515577205,-1013.2055553153712,0.0293391469746861,0.028386567110571,1.147631114585277,-29.713453168700504,2322.4086509429358,-0.6900058773071213,-0.0552372787712406,1.0919234004073086,-6908.454765327111,0.0851302188543159,-4842.451898979393,107.86544869676553,1.4370834065855862,0.4949875964750134,-0.0068705600457007,1185.3285186483354,-9.208617456381656,-0.0018384627690381,-0.6811683708544727,-0.0009085838973863,-1.7770773802720703,56.50115921951309,-0.032308942325818,-1.7770773802720703,17.639394603419614,-166.84914026658203,0.1001145894181169,51.18368177139838,54.65818999713952,5269.614102934312,0.0,-6753.745728546547,0.086630435704828,0.0768685430127012,0.028386567110571
3.385103693685413,0.0,-101.0955927352674,-0.0028747987965268,-1000.7705016286686,0.0181131607675775,0.0300624106994724,1.147431304884429,-29.971803521768624,1917.5590299565315,-0.6932128215038723,-0.0555441765503688,1.1288870081235884,-7013.754302325759,0.0870690401122821,-4842.499995275231,109.81425514172116,1.278331610156774,0.5249293193384371,-0.0068864040976791,1197.3050821933848,-9.326740065891933,-0.0017562617826759,-0.8857403244324364,-0.0010948699069651,-1.7487537827028825,55.92615269848927,-0.0302326799927477,-1.7487537827028825,17.65015876872066,-164.08684030599198,0.0992387033363796,51.21170363042111,54.70375777842423,5269.444244251397,0.0,-6728.380197471002,0.0887024182492044,0.0760282129869386,0.0300624106994724
3.3781679729141008,0.0,-103.55821556374806,-0.0027269196130615,-990.9469563287114,0.029659362306806,0.0317256591402292,1.1540244315922668,-28.61384354605073,1890.5982387043207,-0.6938568884681736,-0.0558367219469956,1.1631013555656398,-7103.073360495636,0.0887659998918888,-4842.547223439272,111.6070371431644,1.236050255254253,0.5545824333425071,-0.0068930585367524,1197.2298395856608,-9.153518852295736,-0.0016420989067608,-0.746512626510728,-0.0009542956148396,-1.7188564247666005,56.5829788720462,-0.0278341251469325,-1.7188564247666005,17.65688481493307,-152.48485517213734,0.0983421881065269,51.23884957035279,54.73125350846558,5269.274044122048,0.0,-6705.426138665524,0.0905220863779233,0.0752924948274403,0.0317256591402292
3.371214918108525,0.0,-105.996199710134,-0.0029059420295443,-984.7819910333913,0.0411918026048571,0.0334186185652876,1.1486950634015058,-29.69747256111854,2749.845843622897,-0.6969078281814082,-0.056083989559122,1.2274220691558873,-6936.80552457572,0.0908062717038582,-4842.593578469546,114.97059171241528,1.7492554204589832,0.5848878803995344,-0.0069184291277627,1199.5955411429725,-9.120505622238408,-0.0018613607549144,-0.6573988426169145,-0.0041568339540439,-1.6874122120673567,57.260172896482274,-0.0216846561889237,-1.6874122120673567,17.667985998283875,-171.67194075529022,0.0973875717716356,51.26498089547741,54.76381271975714,5269.103505225532,0.0,-6679.799045310461,0.092660830887186,0.0743049336593446,0.0334186185652876
3.3642214966208117,0.0,-110.4612937283039,-0.0031439652262868,-977.2888587569118,0.0422116721342955,0.0351966907661443,1.1411371856290529,-32.30419926366463,2866.721746429443,-0.701355934406321,-0.0562566417054057,1.299611659563202,-6890.284145577501,0.0931222996723181,-4842.639076495016,118.75398471597282,1.843214548876492,0.6168344455078005,-0.0069819451850942,1224.4467830700742,-9.1355881244871,-0.0018141742208696,-0.6129276058769101,-0.0081189957021151,-1.6544494422741596,57.37468216536749,-0.0135006240189517,-1.6544494422741596,17.68194180969882,-175.60956512292782,0.0963267533806203,51.29530870183859,54.82561001152511,5268.932589906018,0.0,-6639.99429824914,0.0951063333763727,0.0731869838063956,0.0351966907661443
3.3571848125305634,0.0,-116.523757624112,-0.0032931827039057,-969.7073380742788,0.0426261473031233,0.0370361202232931,1.1374174386064733,-34.35194853915712,2822.2203363417084,-0.7054735826712413,-0.0563438743528964,1.3701721774547702,-6918.190428512384,0.0954620070512365,-4842.683722967892,122.4567546694784,1.855205962964768,0.6499502053883515,-0.0070832208684352,1261.348191096125,-9.13063507692951,-0.0017688398585623,-0.5896187852681852,-0.0116936579233312,-1.6199977796549028,57.45888770034615,-0.0047907003689134,-1.6199977796549028,17.69603723701769,-173.28499480665346,0.0952696277364821,51.33060055207898,54.88645778630264,5268.76129250829,0.0,-6592.039149776922,0.0976162633193736,0.0721661983277584,0.0370361202232931
3.350110138569224,0.0,-123.5297233041748,-0.0033790284435639,-964.9299486715198,0.0425689227736295,0.0389229872163212,1.1355471357170464,-35.83060718562815,2775.603682444505,-0.7090106831560382,-0.0563439424813562,1.4368179107204777,-6950.601956189079,0.0977801434678389,-4842.727517198012,125.96271182059093,1.8636398105187677,0.6839827110246638,-0.0072171302917987,1304.3383048682706,-9.140784758068554,-0.0017281867983852,-0.5367611732874544,-0.0146449753218873,-1.584088228380526,57.51652117937841,0.0038014550705055,-1.584088228380526,17.71003620591223,-171.63303237852836,0.0942062547857181,51.36944816020349,54.94419546899368,5268.589617550319,0.0,-6541.078311931166,0.100125460996396,0.0712017276598841,0.0389229872163212
3.3430048901577867,0.0,-131.12824115115862,-0.0033794356226866,-963.653011746472,0.0374713116129665,0.0408452982530731,1.1351679959305143,-36.73717468986085,2507.397781225871,-0.7115231021526426,-0.0562672765832214,1.490689012013157,-7053.408995546343,0.0999908267147382,-4842.770457512896,128.8159303695393,1.7522584203986182,0.7187015076981864,-0.0073727209343329,1350.7854675858234,-9.189554579429076,-0.0016473048204281,-0.5280644100659736,-0.0160422395314567,-1.5467531046233545,57.290210483889645,0.0104518937904936,-1.5467531046233545,17.72344889935313,-167.37239069036852,0.093046965194747,51.41067415096212,54.998798411677605,5268.417571120623,0.0,-6485.8120485228565,0.1025340131356191,0.0702641121849424,0.0408452982530731
3.3358837958763923,0.0,-138.61046245615054,-0.0032965137753433,-965.1261764017826,0.034201047240447,0.0427716745743089,1.137112096600264,-36.91525766086642,2242.744977379333,-0.71235736290598,-0.0561372815994895,1.532369283358355,-7166.712814845987,0.1019944246557258,-4842.812537645263,131.0435858174887,1.6416408964660076,0.7535015923451142,-0.0075335356520437,1394.3890862857909,-9.19934107385912,-0.0015873404265562,-0.5235136743668375,-0.0159314946053149,-1.5080260074747245,57.153442049282376,0.0147969907765691,-1.5080260074747245,17.735289538126295,-161.7915542534639,0.0917724513009358,51.45281572072359,55.04219502966694,5268.245168497573,0.0,-6429.057641057035,0.1047243724223817,0.0693391452798495,0.0427716745743089
3.328761676635912,0.0,-145.45185994779266,-0.0032019650591578,-968.7764207433048,0.0320458688510797,0.0446917154349624,1.1391194190488023,-36.85622641147887,2075.906778047045,-0.7119359303497003,-0.0559734991872029,1.564896465598406,-7238.737932490125,0.1038426927565145,-4842.853750194922,132.8028579811098,1.583999399224005,0.7881958840173084,-0.0076871946660179,1431.319653187932,-9.203755710559884,-0.0015157564804254,-0.5115734974990592,-0.0147475569966659,-1.4679417887080877,57.0689855988206,0.0174207874031707,-1.4679417887080877,17.74606759533991,-156.8843582985374,0.0904679063891836,51.49463119668172,55.07694681348116,5268.07242605622,0.0,-6374.697880104044,0.1067358824917692,0.0683552833885359,0.0446917154349624
3.321649338735197,0.0,-151.49677427132715,-0.0031032097021355,-970.44331825427,0.0306170737339393,0.0466023505186402,1.1407291216804207,-36.77371128974331,1942.63968862665,-0.7105280160850284,-0.0557913247166263,1.5902377467501183,-7291.389689847143,0.1055680840593531,-4842.894090474638,134.1951060144552,1.5419465007357829,0.8227257193661992,-0.0078242526999609,1460.6018494665798,-9.191466547207655,-0.001471530711471,-0.5083757472509114,-0.0127707109690123,-1.4265365214146737,57.017519216042885,0.0187205339327296,-1.4265365214146737,17.756053366949573,-154.59746395535697,0.0890013201790358,51.53599820145224,55.10492838036526,5267.899355976149,0.0,-6320.390500278534,0.1086034322143729,0.067238198822775,0.0466023505186402
3.3145552183452054,0.0,-156.7811230705385,-0.0030154608567289,-970.9232751022096,0.0304077311537553,0.0485021558005617,1.1416650321197117,-36.85577562415795,1886.9937932887133,-0.7084169260918177,-0.055600519381661,1.611777159472101,-7317.087806548584,0.1072057313094798,-4842.9335555631615,135.3953448556492,1.5416881109223843,0.8570682938961879,-0.0079392297255052,1482.9463435930338,-9.1640144532484,-0.0014322332772991,-0.5025327179127416,-0.0104241354970908,-1.3838474675403316,57.02925662087907,0.0193055900247845,-1.3838474675403316,17.765574907038822,-153.19191547883406,0.0874348941197437,51.57702284647232,55.12928422138283,5267.725968555439,0.0,-6262.015219922888,0.1103682636606814,0.0660113385118768,0.0485021558005617
3.307484840924387,0.0,-161.46943624156023,-0.0029423174262937,-971.5836110215242,0.0306046995332669,0.0503933446973422,1.1418001514637652,-37.25246718715059,1866.8281716039808,-0.7058518085949747,-0.0554057551167785,1.6313182091844485,-7325.71231189536,0.1087885880820282,-4842.97214486083,136.4971490665774,1.5587872990757377,0.891272178629214,-0.0080299466230086,1500.689341363999,-9.131142860729865,-0.0013998050790641,-0.495515117028467,-0.007959268867291,-1.3399130443521263,57.06171493489905,0.0195928478267538,-1.3399130443521263,17.774960488955447,-152.92185770012622,0.0857730311780092,51.61817223414487,55.152197709713626,5267.552270717445,0.0,-6200.542945676268,0.1120695118625919,0.0646928206541127,0.0503933446973422
3.3004420924737925,0.0,-165.75985870601096,-0.0028794357971942,-972.8904101120764,0.0309688567324847,0.0522764579016125,1.1414337570479358,-37.93666219544658,1860.1989077295543,-0.7029349903373077,-0.0552086628752736,1.6497261715394065,-7327.003998680819,0.1103308646956251,-4843.009859286698,137.54500852795286,1.5821091923036514,0.9253519005876444,-0.0080959897354912,1515.5647553879687,-9.093147912173691,-0.0013642243451422,-0.489438143986676,-0.0055030183235788,-1.2947727898654224,57.102837817548895,0.0198038830278771,-1.2947727898654224,17.78433095061402,-152.59848718811654,0.0840345965907608,51.66001876616412,55.1748317983149,5267.378267609368,0.0,-6133.75780221721,0.1137252314273793,0.0632994245327326,0.0522764579016125
3.293430303569778,0.0,-169.79968873944196,-0.0028212705794746,-974.537900618215,0.0314124147397841,0.0541521371366786,1.1407931538463965,-38.798433488547246,1859.9105451387757,-0.6996945075003707,-0.0550091839023143,1.6674088034034409,-7323.5097071521905,0.1118402136344795,-4843.046700648141,138.55967600153494,1.60798623105394,0.9593232034860628,-0.0081378503964614,1528.7110520980957,-9.05027821254304,-0.0013273589259997,-0.4846313354613556,-0.0031237134809492,-1.2484673272623157,57.14816635478444,0.0200814398362967,-1.2484673272623157,17.793737679734424,-152.38740168665095,0.0822349506696515,51.70301512730961,55.19729721579856,5267.2039637494245,0.0,-6060.337085049159,0.1153435674283707,0.0618609078549845,0.0541521371366786
3.2864526647290755,0.0,-173.6840754397781,-0.0027636671886748,-976.4369299409886,0.0318883981746004,0.0560198623319583,1.1400074607250914,-39.71871172586467,1862.4632493841864,-0.6961360743786429,-0.0548061733188127,1.6845613961666437,-7318.006339015895,0.1133205268511791,-4843.082671448863,139.55097573112096,1.6348617047355305,0.9931805388902166,-0.008156545556314,1540.8377676352034,-9.003540358219725,-0.0012916393712608,-0.4812733223013016,-0.00086319496211,-1.201038328333755,57.19516460337789,0.0205051411826135,-1.201038328333755,17.80320495719875,-152.21148491697076,0.080374797027786,51.74737753528635,55.21984301409631,5267.029363393821,0.0,-5981.928666597869,0.1169272175326196,0.0603874805857394,0.0560198623319583
3.2795124299349285,0.0,-177.47308836523976,-0.0027100124840498,-978.5923104973076,0.0323779766439168,0.0578793086996018,1.139139098968017,-40.61677049399501,1866.3026096773135,-0.6922430069870787,-0.0545978996357623,1.701275318288271,-7310.44830301035,0.1147743109214571,-4843.1177746987405,140.523523549669,1.6622910877715635,1.0269224491054785,-0.0081534039897876,1552.41239037153,-8.951170258566329,-0.0012563448594341,-0.4821997708510372,0.001254032810687,-1.15252847597735,57.242609072831165,0.0211174380947839,-1.15252847597735,17.81274785516336,-151.9125373935467,0.0784725607262141,51.79312456569476,55.242236807066256,5266.854470663136,0.0,-5895.43800440855,0.1184759868788547,0.0588972179000256,0.0578793086996018
3.272613055868611,0.0,-181.2088636184504,-0.0026632925144109,-980.9904734946836,0.0328742908740016,0.0597296059562467,1.1382190441779385,-41.46118952637713,1870.913600000817,-0.6879968088972906,-0.0543825951617265,1.7175899253975218,-7302.134514647462,0.1162026953655661,-4843.152013987296,141.47939286776827,1.689899987464291,1.0605389452089458,-0.0081299723682409,1563.8042895581575,-8.89486760686077,-0.0012220048742417,-0.4853220669937197,0.0032092622752265,-1.1029814257858337,57.28971690125685,0.0218962783967113,-1.1029814257858337,17.82237653258766,-151.60883579262048,0.0765285209786946,51.840140051021024,55.264639843119625,5266.679289603358,0.0,-5804.452971693291,0.11998635560289,0.057397229751078,0.0597296059562467
3.265758199313486,0.0,-184.92549406741765,-0.0026247177197255,-983.6747032611432,0.0333660768289409,0.0615695455577204,1.1372577832147748,-42.29515249358518,1875.7122879315716,-0.6833713571623526,-0.0541583808777689,1.733517614788422,-7292.647101085915,0.117600875874602,-4843.185393335735,142.41927823230097,1.7177320782621508,1.0940123402445885,-0.0080879110455563,1575.3256779548135,-8.831477809941669,-0.0011952119616607,-0.4896676170265892,0.0049959677790165,-1.052441766760193,57.3361894642489,0.0228918350891135,-1.052441766760193,17.83210138778299,-151.33279678813528,0.0745394901928914,51.88831924579869,55.2869736695905,5266.50382418206,0.0,-5704.792539879055,0.1214563109213129,0.0558984695214635,0.0615695455577204
3.258951814382529,0.0,-188.6655110689617,-0.0025988870909464,-987.0961403015388,0.0338543569872596,0.0633975048822493,1.1362627859623189,-43.24636008248551,1880.6571047909636,-0.678341888475765,-0.0539227058400595,1.749051684678575,-7282.840652954076,0.1189663329386082,-4843.217917285006,143.3429095312709,1.7460033684811642,1.1273171322910125,-0.0080289403825774,1587.366201357007,-8.766857103863925,-0.0011584127429078,-0.494493115930071,0.0066077972377911,-1.0009549811821574,57.382165713604735,0.0241531798760158,-1.0009549811821574,17.84193065508252,-150.21350160507927,0.0725463018867183,51.937671231204725,55.30950405910207,5266.328078305242,0.0,-5602.293089599053,0.1228839263155086,0.0544195788726853,0.0633975048822493
3.252198018481377,0.0,-192.48021681155475,-0.0025685662962693,-991.3175449740968,0.0343403651846214,0.0652103136613704,1.1352376956477237,-44.27947068977606,1885.860776925096,-0.6728902684190318,-0.053672713054532,1.7641705151152125,-7272.36209672041,0.1202967792523445,-4843.249590647642,144.24920071577156,1.773598176438692,1.1603996095922433,-0.0079548498617249,1600.3825956708106,-8.700046240204909,-0.0011287295506954,-0.4989273444133003,0.0080367940573777,-0.948567403683468,57.4277030561465,0.0257536979777035,-0.948567403683468,17.851871803676737,-150.57029988285865,0.0705079535621269,51.98840161293304,55.333290177704725,5266.15205578132,0.0,-5493.822729075215,0.1242664290828262,0.0529731192179487,0.0652103136613704
3.2455011342852798,0.0,-196.4392845256867,-0.0025442399333622,-997.6729405270412,0.0348265038101369,0.0670048835407955,1.1341647508648602,-45.60786671969757,1891.426242106242,-0.6670037981158838,-0.0534045570783458,1.7788349470574665,-7261.505957510986,0.1215906891205622,-4843.280418499407,145.1362408399216,1.8025523395585905,1.193208039557789,-0.0078674922871946,1614.961243852808,-8.632944504834084,-0.0010984159622938,-0.5036188454936577,0.0092796536411497,-0.8953261795478168,57.47292138487105,0.0277367005221693,-0.8953261795478168,17.86194304232739,-149.4008915735077,0.0684936180855975,52.04072923458664,55.356864276420616,5265.975760317677,0.0,-5383.815635786191,0.1256015602501122,0.051577907641687,0.0670048835407955
3.238865504213779,0.0,-200.60952116506525,-0.0025197236307502,-1005.1466662776064,0.0353158029662127,0.0687767387214121,1.133037171786432,-47.21691163177057,1897.571513009852,-0.6606805138947875,-0.0531148085603526,1.7929851902434857,-7250.393429207023,0.1228423224919297,-4843.310406024195,146.0012221127726,1.832460164226705,1.2256653155640287,-0.0077687312121541,1631.6382806744937,-8.564935887303813,-0.0010687665629531,-0.5080535355709306,0.0103362822480171,-0.8412792222833274,57.51795700838969,0.0300329868824565,-0.8412792222833274,17.872162292000457,-148.53388957656776,0.0664636710875405,52.09519509423255,55.3803436059054,5265.799195396459,0.0,-5270.931221825881,0.1268823567780465,0.0501823701053451,0.0687767387214121
3.232295644539769,0.0,-205.038494355801,-0.0024891624411375,-1012.7273471448196,0.0358100038359085,0.07052315540927,1.131837481107536,-49.01686304584839,1904.4608113746049,-0.6538914991907397,-0.0528004748050937,1.806548545336876,-7238.787295585656,0.1240464758988886,-4843.339558602428,146.84075370968688,1.8640381384174107,1.2577267107463546,-0.0076604201006029,1650.7742699098071,-8.493123986393863,-0.0010399861806156,-0.5119685050215034,0.011208269241305,-0.7864751705034015,57.56289512194582,0.032620476985356,-0.7864751705034015,17.88255568620644,-147.51778570589877,0.0644207974124314,52.15223381085202,55.403732856616045,5265.622364283071,0.0,-5152.6445285618565,0.1281027531447126,0.0487953078852193,0.07052315540927
3.2257963290790768,0.0,-209.76284354294768,-0.0024496042214593,-1020.139198238026,0.0363102605583121,0.0722404402327513,1.1305520864936742,-50.96136452539536,1912.2283451835428,-0.6466173496291007,-0.0524588930112363,1.8194435528449835,-7227.126692798248,0.1251967964718486,-4843.367881968192,147.65105349478455,1.8973873749266104,1.2893298310918475,-0.0075444055750475,1672.663333078541,-8.420206015503098,-0.0010123638552426,-0.5147416763266288,0.011895364178226,-0.7309633441554775,57.60781496713828,0.0354485468070698,-0.7309633441554775,17.893152704253044,-146.54859241270591,0.0623614938015953,52.21213605445477,55.42710168665621,5265.445269972687,0.0,-5032.479628445581,0.1292555413274742,0.047402646213757,0.0722404402327513
3.219372560164344,0.0,-214.8087372087292,-0.0024000171790105,-1027.5068613921185,0.0368172954927769,0.073925070292519,1.12916774395943,-53.01748153947592,1920.9909550248456,-0.6388272910618951,-0.0520878796400051,1.831581754297768,-7215.152312106541,0.1262866528579729,-4843.395382093917,148.4280291662486,1.932876536479445,1.3204157788870183,-0.0074225260076633,1697.533693504938,-8.343058692282657,-0.0009845620839346,-0.5166551699227537,0.0124003950422635,-0.6747937001364119,57.65277563497089,0.0384837655768253,-0.6747937001364119,17.903986806300036,-145.4769199537518,0.0602895799288935,52.275105669208514,55.45055800140257,5265.267915153331,0.0,-4905.960405412109,0.1303333100025002,0.0460087457982561,0.073925070292519
3.213029672492312,0.0,-220.19750829374897,-0.0023414087492463,-1034.395851670777,0.0373313990943919,0.0755733769154258,1.127672104163479,-55.143993686438,1930.8461585448028,-0.6304923283838555,-0.0516855304837,1.8428691101644208,-7203.067703933041,0.1273093015340782,-4843.422065341407,149.16733545084026,1.970567411267568,1.35092310627799,-0.0072965818956436,1725.5954457244293,-8.264179923144265,-0.0009578777178882,-0.5170792402319601,0.0127263841035095,-0.6180167873344055,57.69781156630799,0.0416887975665484,-0.6180167873344055,17.915094818739195,-144.39526074423406,0.0582067511006924,52.34126333377847,55.47406614678923,5265.090302180654,0.0,-4777.598798813227,0.1313284919925667,0.044614471794529,0.0755733769154258
