steeringangel,slip,FxRR,longslipRL,FyFL,yawrate,slip1,sideslipFR,gas,FxFR,roll,FxRL,ay,longslipFR,longslipRR,FyRL,vy,FxFL,yaw,x,signal,signal,sideslipRR,RL,RR,ax,az,brake,FyFR,longslipFL,vx,FR,y,pitchrate,rollrate,FyRR,sideslipFL,sideslipRL,pitch,FL
0.0,1.4573049950241344e-07,251.92414691056635,0.0015019870020629,-196.87553057836777,2.3550038950711824e-05,1.4573049950241344e-07,-0.0024115134409072,0.1418572603041578,-79.48505071930519,-8.353767092896034e-06,251.9088556198413,0.0003796856429854,-0.0004862983843709,0.0015023561916242,-164.45931353187666,2.9059146963871757e-06,-79.50255074018162,-0.0337768898374609,4668.129076316643,-6.31256929575312,0.0,-0.0019651948987605,48.74178613835584,48.741917078073016,0.1559109281229578,-0.0001918698579863,0.0,197.18378669850205,-0.0004862970931526,16.109403130620038,48.64491840398545,-4854.424802520489,0.0002249649667177,1.7676391944156066e-06,164.7592831322327,0.0024072163049666,0.00196125807329,-0.0013267169700168,48.64461225825806
0.0,1.4596856698374956e-07,251.40386755942615,0.0014989208665581,-196.8821220155044,2.357459563976969e-05,1.4596856698374956e-07,-0.0024115406505496,0.1417577029574085,-79.47726990536968,-8.33615416942029e-06,251.38861140779403,0.0003802659463935,-0.0004862389507123,0.0014992887117427,-164.46085233614957,2.9097462339344643e-06,-79.4947466407194,-0.0337766542019145,4668.290087165511,-6.550298577014749,0.0,-0.0019652657821035,48.74634572063619,48.74647673343187,0.1552590649469076,-0.0001909364985398,0.0,197.19085432951488,-0.0004862376663297,16.110959352595675,48.64962207153626,-4854.430242990941,0.0002240337615267,1.7556585452139013e-06,164.76125926888818,0.0024072384589883,0.0019613244283321,-0.0013244724457649,48.64931563009047
0.0,1.462980062053843e-07,250.8857533137682,0.0014958673465246,-196.88868590963335,2.3599068099960115e-05,1.462980062053843e-07,-0.0024115677825615,0.1416585622477673,-79.4695215588228,-8.318674334506282e-06,250.87053170477003,0.0003808441776235,-0.0004861797684816,0.0014962338636488,-164.46238551834907,2.9150534919387846e-06,-79.4869752567229,-0.0337764183212897,4668.451113532751,-6.771655523163458,0.0,-0.001965336363791,48.75088619596916,48.751017286278405,0.1546099128695098,-0.0001899959504248,0.0,197.19789625011217,-0.0004861784887794,16.112509067867794,48.654306072800416,-4854.435683947695,0.0002231070991945,1.7413085063705944e-06,164.76322652789148,0.0024072605166405,0.0019613905204777,-0.0013222372085011,48.65399933647477
0.0,1.4671774759173077e-07,250.3697952620429,0.0014928263906519,-196.8952229848788,2.362348606655896e-05,1.4671774759173077e-07,-0.0024115948281797,0.1415598364408547,-79.4618054744762,-8.301349591810088e-06,250.35460756751928,0.0003814185941988,-0.0004861208354963,0.0014931915965084,-164.4639137692712,2.9218205855863206e-06,-79.47923654582556,-0.0337761821962655,4668.612155353488,-6.976086857114217,0.0,-0.0019654066383933,48.755407644443366,48.75553881639332,0.1539634606907948,-0.0001890470669991,0.0,197.2049117245992,-0.0004861195605768,16.11405230349875,48.65897048980154,-4854.441125388499,0.0002221848838802,1.7248989355022728e-06,164.76518432101713,0.0024072824837806,0.0019614563575863,-0.0013200112133222,48.65866345916202
0.0,1.4722541116724994e-07,249.85598450262503,0.0014897979479634,-196.9017338959563,2.3647878107108093e-05,1.4722541116724994e-07,-0.0024116217792393,0.1414615238093071,-79.4541215261961,-8.284198819783066e-06,249.84083007512496,0.000381987758926,-0.0004860621497387,0.0014901618595866,-164.46543767304422,2.93001041319918e-06,-79.47153038112464,-0.0337759458272286,4668.773212563113,-7.163081606997997,0.0,-0.0019654766015168,48.75991014584136,48.76004140322329,0.1533196972413068,-0.0001880889100888,0.0,197.2119000568645,-0.0004860608816231,16.115589086438995,48.66361540422988,-4854.446567311107,0.0002212670181498,1.7067425410724691e-06,164.76713215136172,0.0024073043654585,0.0019615219463272,-0.0013177944162929,48.66330807956305
0.0,1.4781746509771512e-07,249.34431218847104,0.0014867819678884,-196.90821922578075,2.3672271413916928e-05,1.4781746509771512e-07,-0.0024116486276305,0.1413636226327184,-79.4464696735415,-8.267237765544174e-06,249.32919036834264,0.0003825506581926,-0.0004860037103659,0.0014871446023675,-164.4669577084291,2.9395672004204238e-06,-79.4638565476406,-0.033775709214286,4668.934285097289,-7.33217238332507,0.0,-0.0019655462497768,48.76439377963947,48.76452512588925,0.1526786114304617,-0.0001871207400288,0.0,197.2188605968917,-0.0004860024506592,16.11711944352766,48.668240897404175,-4854.452009713285,0.0002203534037409,1.687150366716114e-06,164.7690696126294,0.0024073261665047,0.0019615872922156,-0.0013155867744573,48.66793327878735
0.0,1.4848938250137085e-07,248.83476949657677,0.0014837784000112,-196.9146794622188,2.3696691598388064e-05,1.4848938250137085e-07,-0.0024116753642239,0.1412661311974109,-79.43884985310143,-8.250479088532996e-06,248.81967961649192,0.0003831058766502,-0.0004859455181081,0.0014841397743954,-164.46847425136428,2.9504190154280945e-06,-79.45621484930882,-0.0337754723572813,4669.0953728919485,-7.4829365472153935,0.0,-0.0019656155807381,48.76885862499314,48.768990063180645,0.1520401922034086,-0.000186141990704,0.0,197.22579276776767,-0.0004859442648452,16.118643401493152,48.67284705026604,-4854.457452592811,0.0002194439423576,1.6664281390358743e-06,164.77099638735567,0.00240734789265,0.0019616523996819,-0.0013133882458434,48.67253913765157
0.0,1.4923580109871125e-07,248.3273476478388,0.0014807871942569,-196.92111498403605,2.372116231181525e-05,1.4923580109871125e-07,-0.0024117019822255,0.1411690477966122,-79.43126189769029,-8.233932449515301e-06,248.3122890397984,0.0003836524799476,-0.000485887572422,0.0014811473254565,-164.46998757828473,2.9624803331191264e-06,-79.44860519216955,-0.0337752352558142,4669.256475883284,-7.614997266775717,0.0,-0.0019656845929143,48.77330476074149,48.77343629356738,0.1514044285684056,-0.0001851522801015,0.0,197.23269608392803,-0.0004858863226347,16.120160986953675,48.67743394342251,-4854.462895947466,0.0002185385364061,1.6448718474111536e-06,164.77291224435726,0.0024073695472187,0.0019617172720819,-0.0013111987894583,48.6771257366367
0.0,1.5005068101754198e-07,247.8220378781463,0.0014778083007189,-196.92752608578675,2.3745704904202785e-05,1.5005068101754198e-07,-0.0024117284763993,0.1410723707304068,-79.42370558754666,-8.217604635181008e-06,247.80700988418084,0.0003841898407531,-0.0004858298717608,0.001478167205372,-164.47149787139077,2.9756545698861726e-06,-79.44102752976686,-0.0337749979092613,4669.417594007758,-7.728024458982995,0.0,-0.0019657532857256,48.77773226539493,48.7778638951924,0.1507713095721214,-0.0001841514332838,0.0,197.239570130122,-0.0004858286234767,16.121672226417672,48.68200165717083,-4854.468339775048,0.0002176370897471,1.6227630266719668e-06,164.77481703434134,0.0024073911319499,0.0019617819117496,-0.0013090183652782,48.68169315586591
0.0,1.5092745871768253e-07,247.31883147274905,0.0014748416700009,-196.93391299457147,2.377033823574885e-05,1.5092745871768253e-07,-0.0024117548426179,0.1409760983060018,-79.41618071918774,-8.201499713457068e-06,247.3038334545024,0.0003847175648282,-0.0004857724139566,0.0014751993643398,-164.47300522505165,2.989836561401785e-06,-79.43348179798154,-0.0337747603167995,4669.578727202096,-7.821735614720155,0.0,-0.0019658216594356,48.78214121714896,48.78227294588957,0.1501408243280512,-0.0001831394283732,0.0,197.2464145487877,-0.0004857711674556,16.123177146284277,48.6865502714973,-4854.47378407336,0.000216739508345,1.6003655106409905e-06,164.77671068438627,0.0024074126474888,0.0019618463200708,-0.0013068469342291,48.68624147510548
0.0,1.5185919522835132e-07,246.8177197593733,0.0014718872528151,-196.94027588061277,2.379507863719819e-05,1.5185919522835132e-07,-0.0024117810774585,0.1408802288367236,-79.4086871684115,-8.185619215042025e-06,246.80275110583216,0.0003852355154992,-0.0004857151970119,0.0014722437525168,-164.47450965324325,3.004914952517232e-06,-79.4259678518668,-0.0337745224774291,4669.73987540329,-7.895896504901689,0.0,-0.0019658897150764,48.78653169386333,48.78666352316638,0.1495129620083852,-0.0001821163926647,0.0,197.25322903280983,-0.000485713954492,16.124675772844206,48.691079866052526,-4854.479228840218,0.0002158457007606,1.5779232525734284e-06,164.77859319161877,0.0024074340938216,0.0019619104975717,-0.0013046844581639,48.69077077379436
0.0,1.528387160182283e-07,246.31869407088632,0.0014689450001792,-196.94661485921276,2.381993998109732e-05,1.528387160182283e-07,-0.0024118071776251,0.1407847606432122,-79.40122489382244,-8.169962337525712e-06,246.3037542008262,0.0003857439231012,-0.0004856582200799,0.0014693003202731,-164.4760110972394,3.0207744572556637e-06,-79.41848545895132,-0.0337742843899999,4669.901038548587,-7.950321765924373,0.0,-0.0019659574543609,48.7909037730691,48.791035704215865,0.1488877118081542,-0.0001810826487685,0.0,197.26001332741723,-0.000485656983355,16.12616813227983,48.69559052011431,-4854.484674073447,0.0002149555788767,1.5556589295631272e-06,164.78046461649834,0.002407455470904,0.0019619744440152,-0.0013025308998319,48.6952811310806
0.0,1.5385873796827862e-07,245.8217458113929,0.0014660148633487,-196.95292997259207,2.3844933764832607e-05,1.5385873796827862e-07,-0.0024118331388269,0.1406896920525318,-79.39379383310994,-8.154526167363989e-06,245.80683417245672,0.0003862425569858,-0.0004856014838708,0.0014663690182168,-164.4775094333819,3.037297911240043e-06,-79.41103440823119,-0.0337740460532357,4670.062216575504,-7.984875362979774,0.0,-0.0019660248795734,48.795257531965404,48.79538956591869,0.1482650630059364,-0.0001800386320407,0.0,197.26676725194875,-0.0004856002512726,16.12765425066598,48.70008231258398,-4854.490119770877,0.0002140690582776,1.5337734990128295e-06,164.78232507610437,0.0024074767798068,0.0019620381585242,-0.0013003862228438,48.699772625828
0.0,1.5491199352021665e-07,245.3268663944786,0.0014630967938625,-196.95922127560257,2.3870068402091053e-05,1.5491199352021665e-07,-0.0024118589552171,0.1405950213986713,-79.38639406913049,-8.139305934294724e-06,245.31198247444544,0.0003867308695494,-0.0004855449910092,0.0014634497971084,-164.47900447787495,3.0543682672008206e-06,-79.40361433990886,-0.0337738074657621,4670.22340942181,-7.99947093007043,0.0,-0.0019660919936593,48.79959304741551,48.799725184844576,0.1476450049035162,-0.0001789849100186,0.0,197.27349061718613,-0.0004855437535562,16.1291341539703,48.70455532210576,-4854.495565930357,0.0002131860587542,1.5124362547303604e-06,164.7841747404724,0.0024074980233131,0.0019621016395018,-0.0012982503916313,48.70424533649856
0.0,1.5599146565754408e-07,244.83404726575088,0.001460190743285,-196.9654881070061,2.389534976227078e-05,1.5599146565754408e-07,-0.0024118846489182,0.1405007470222647,-79.37902454811871,-8.124295565346846e-06,244.8191906103556,0.0003872118782077,-0.0004854887289768,0.0014605426079627,-164.4804959395241,3.0718724066476992e-06,-79.39622603094199,-0.0337735686261465,4670.3846170255365,-7.994071985879835,0.0,-0.0019661588011479,48.80391039591007,48.80404263728136,0.1470275268606251,-0.0001779221915745,0.0,197.2801839572268,-0.0004854875006759,16.130607868053737,48.70900962723093,-4854.50101254974,0.0002123065046946,1.4917600478617934e-06,164.7860138808981,0.0024075191764231,0.0019621648837215,-0.0012961233714037,48.70869934098994
0.0,1.570907172427181e-07,244.34327995067704,0.0014572966634274,-196.971730261538,2.392079124114363e-05,1.570907172427181e-07,-0.0024119101964474,0.1404068672707936,-79.37168603057408,-8.109487429684e-06,244.3284500706932,0.0003876846733232,-0.0004854327079685,0.001457647402037,-164.4819835617734,3.0897066152552743e-06,-79.38886844168132,-0.0337733295328414,4670.545839324973,-7.968692024956752,0.0,-0.0019662253042739,48.808209653660775,48.80834199915155,0.1464126182799925,-0.0001768512866069,0.0,197.28684736070792,-0.0004854314803905,16.132075418671008,48.71344530507509,-4854.506459626888,0.0002114303254145,1.471932489405485e-06,164.78784272901802,0.0024075402599553,0.0019622278902148,-0.0012940051280992,48.71313471798103
0.0,1.5820290386473318e-07,243.85455598494124,0.0014544145066332,-196.97794881741012,2.394639229267876e-05,1.5820290386473318e-07,-0.0024119355885572,0.1403133804980373,-79.36437804507949,-8.094872259669042e-06,243.8397524641645,0.0003881481953631,-0.000485376923064,0.0014547641307704,-164.4834671390541,3.1077603102710776e-06,-79.38154176563427,-0.0337730901842402,4670.7070762586645,-7.923394483985861,0.0,-0.0019662915058873,48.81249089655071,48.81262334607481,0.1458002686418734,-0.0001757730849833,0.0,197.2934796458433,-0.0004853756955921,16.133536831471215,48.71786243356601,-4854.511907159676,0.0002105574553429,1.4530860496180274e-06,164.78966146159922,0.0024075612807209,0.0019622906573754,-0.0012918956283348,48.71755154468608
0.0,1.5931306539229996e-07,243.3678758314245,0.0014515441032986,-196.98392778479493,2.3973464603778575e-05,1.5931306539229996e-07,-0.0024119702036436,0.1402202850649788,-79.35653696256499,-8.08040082306123e-06,243.353080457008,0.0003904365359891,-0.0004853136333168,0.0014518928674041,-164.4849518613092,3.125812649404713e-06,-79.37480966503468,-0.0337728505760741,4670.868327765413,-7.858292583229087,0.0,-0.0019663571453823,48.816754201777,48.81688675168227,0.1451904672365762,-0.0001746885350386,0.0,197.30029670716965,-0.0004853278877722,16.13499213199799,48.72226093582251,-4854.517355145983,0.0002096878342781,1.4539032436596705e-06,164.79146485793095,0.002407572859786,0.0019623534470308,-0.0012897948393542,48.721950052566775
0.0,1.600656801655753e-07,242.8833023197469,0.0014486851219165,-196.99057178444156,2.4009018832119583e-05,1.600656801655753e-07,-0.0024119649290095,0.14012757934348,-79.34916314178375,-8.065004359241048e-06,242.8683545149981,0.0003895093901035,-0.0004852633492654,0.0014490338482078,-164.4866205551228,3.138221163167685e-06,-79.36767097779845,-0.0337726106452713,4671.029593784273,-7.773549043533892,0.0,-0.0019664177936412,48.82099974258925,48.82113219293082,0.1445832039393743,-0.0001735985197938,0.0,197.30639439468467,-0.0004852675382652,16.136441345687746,48.72663934436039,-4854.522803583722,0.0002088214066558,1.6450740520011994e-06,164.79307009039633,0.002407624111623,0.0019624206894295,-0.0012877027289761,48.726331863744285
0.0,1.5847857876832421e-07,242.4006806072721,0.0014458386286298,-197.00085539109287,2.40206628491956e-05,1.5847857876832421e-07,-0.0024119207179006,0.1400352616941791,-79.34250404124094,-8.046948783856304e-06,242.38571274084103,0.0003826481725665,-0.0004852098429961,0.0014461859109465,-164.48864146914772,3.1124356555091506e-06,-79.35987792173793,-0.0337723704597512,4671.19087425455,-7.669375679615941,0.0,-0.0019664743500911,48.82522764271664,48.8253596956409,0.1439784690069958,-0.0001725045555941,0.0,197.30879853271745,-0.0004852108768838,16.137884497881306,48.73100057920786,-4854.528252470991,0.0002079581240321,1.935140137618632e-06,164.79430892281397,0.0024077140737003,0.0019624914864361,-0.0012856192655418,48.730694210194685
0.0,1.5367432666125008e-07,241.9200333578462,0.0014430041123066,-197.01046469912583,2.399620668071137e-05,1.5367432666125008e-07,-0.0024119190901719,0.1399433304856846,-79.33566708357417,-8.026327183600248e-06,241.90511568541356,0.0003771352917577,-0.0004851573198885,0.0014433494707233,-164.49070615634216,3.034086486925452e-06,-79.35232295689671,-0.033772130363132,4671.352169115788,-7.546032870632608,0.0,-0.0019665326400757,48.82943787009236,48.82956944078041,0.1433762523631968,-0.0001714081178946,0.0,197.31182152415784,-0.0004851536958743,16.139321613819355,48.73534421459843,-4854.533701806236,0.0002070979484195,2.147825684589756e-06,164.79548972224077,0.0024077612216129,0.0019625600139988,-0.0012835444178167,48.73503767008415
0.0,1.4763236723606413e-07,241.4413589393864,0.0014401814117198,-197.01724665453287,2.395577416044037e-05,1.4763236723606413e-07,-0.002411955718269,0.1398517841052195,-79.32860155367837,-8.00426073416049e-06,241.4265483075641,0.0003759972160305,-0.000485103414583,0.0014405245939782,-164.4925462100298,2.9354567709736955e-06,-79.34505678039507,-0.0337718906209074,4671.513478307782,-7.403828909370624,0.0,-0.0019665945121025,48.83363043569269,48.83376156565521,0.1427765428796002,-0.0001703102520999,0.0,197.3176159253768,-0.0004850983587022,16.140752718636193,48.739670068386495,-4854.53915158782,0.0002062408471197,2.2362735125672488e-06,164.79688079850266,0.0024077698850515,0.0019626244248535,-0.001281478154913,48.73936257771095
0.0,1.4255306086153018e-07,240.96466408005924,0.0014373703362161,-197.02195999864097,2.3921768365290657e-05,1.4255306086153018e-07,-0.0024120079930559,0.1397606209590008,-79.32147991519068,-7.981917974340346e-06,240.9499875070784,0.0003782141635496,-0.0004850490205903,0.0014377113781482,-164.49410190113832,2.852446197679111e-06,-79.33790658318904,-0.033771651261782,4671.674801770599,-7.243119231674791,0.0,-0.0019666594289366,48.83780536292869,48.83793619452027,0.1421793296120032,-0.0001692118056642,0.0,197.3254234016012,-0.0004850439704131,16.142177837355696,48.743977958505646,-4854.544601813766,0.0002053867890063,2.218630197008918e-06,164.79854181990885,0.0024077626752483,0.0019626852575244,-0.0012794204462596,48.74366926660314
0.0,1.395625320271128e-07,240.48995478541497,0.0014345707492498,-197.02585272872943,2.3905227658592867e-05,1.395625320271128e-07,-0.0024120617767422,0.1396698394609641,-79.31434861269408,-7.960186913739904e-06,240.47541103693888,0.0003819149590337,-0.0004849946135394,0.0014349098670935,-164.49542916277474,2.8034359429463504e-06,-79.33082556496268,-0.0337714121511219,4671.836139444556,-7.06430552804335,0.0,-0.0019667262446121,48.84196270169744,48.84209342449356,0.1415846020521859,-0.0001681137676355,0.0,197.3339964321778,-0.0004849900528631,16.14359699489399,48.74826782536934,-4854.550052481835,0.0002045357450548,2.12657645992412e-06,164.80041682561074,0.0024077537302745,0.0019627436593276,-0.0012773712615869,48.74795794711708
0.0,1.388535206884742e-07,240.01723230338547,0.0014317825705257,-197.0297160822788,2.3907871041161535e-05,1.388535206884742e-07,-0.0024121111867376,0.1395794380256866,-79.30723305256258,-7.939649645127535e-06,240.00280143391564,0.0003858125345633,-0.0004849403344427,0.0014321200483481,-164.4966115582597,2.7915871099244524e-06,-79.32378803144051,-0.0337711730992932,4671.997491270223,-6.867834739610973,0.0,-0.0019667939229069,48.846102527286185,48.84623332664233,0.14099234999658,-0.0001670172599018,0.0,197.3425440687184,-0.0004849364629724,16.14501021606369,48.75253968888716,-4854.555503589669,0.0002036876900842,1.98874756204552e-06,164.80242224179577,0.0024077489323703,0.0019628006678902,-0.0012753305708955,48.75222874939023
0.0,1.4013041634917038e-07,239.5464921356838,0.0014290057562187,-197.03389981602055,2.392688424539676e-05,1.4013041634917038e-07,-0.0024121545888204,0.1394894150684847,-79.3001481204453,-7.920635621738947e-06,239.53214699682397,0.0003892815577188,-0.0004848862845264,0.001429341873093,-164.4977221107403,2.812098101746924e-06,-79.31677881532777,-0.0337709339277813,4672.158857188425,-6.654197941028786,0.0,-0.0019668617055442,48.85022492997389,48.85035595640183,0.1404025634288869,-0.0001659234811503,0.0,197.3507167087911,-0.0004848830975704,16.146417525576407,48.75679360697072,-4854.560955134911,0.0002028426039898,1.8275171221559152e-06,164.80448504162172,0.0024077499155371,0.0019628570429454,-0.0012732983444106,48.75648176489324
0.0,1.4292512713679858e-07,239.07772591421485,0.0014262402806095,-197.038501094957,2.3958053527811893e-05,1.4292512713679858e-07,-0.0024121921712303,0.1393997690077025,-79.29309880189008,-7.903284463874707e-06,239.0634398726435,0.0003921043974218,-0.0004848325079538,0.0014265752742064,-164.49881366133295,2.857353696703269e-06,-79.30979265624575,-0.0337706944957225,4672.320237140226,-6.423929113033327,0.0,-0.0019669290963556,48.85433000503952,48.85446136355648,0.1398152323819719,-0.0001648336423427,0.0,197.35841729311835,-0.0004848299105328,16.147818948043863,48.76102965736008,-4854.566407115249,0.0002020004723132,1.6592003107205383e-06,164.80655238278035,0.0024077564916714,0.0019629132821699,-0.0012712745525279,48.76071706463377
0.0,1.467612217338157e-07,238.6109234543292,0.0014234861231706,-197.043498136342,2.3997283400099284e-05,1.467612217338157e-07,-0.0024122248144843,0.1393104982668478,-79.28608598675116,-7.887601266488244e-06,238.5966740791733,0.0003942690482264,-0.0004847790156277,0.0014238201796255,-164.49992025337497,2.919600317212103e-06,-79.30282839622787,-0.0337704547045185,4672.481631066936,-6.177603807772822,0.0,-0.001966995800952,48.85841784642993,48.858549598597,0.1392303469218544,-0.000163748916176,0.0,197.36566771033685,-0.0004847768890399,16.14921450797834,48.76524792563876,-4854.57185952844,0.000201161286236,1.4950751143637795e-06,164.808590222307,0.002407767780766,0.0019629696815138,-0.0012692591657561,48.76493471115157
0.0,1.5122459089044865e-07,238.14607401865203,0.0014207432624268,-197.04882251821223,2.404118928533393e-05,1.5122459089044865e-07,-0.002412253570928,0.1392216012760269,-79.27910903313858,-7.873500668708953e-06,238.1318442142996,0.0003958533513598,-0.0004847258042572,0.001421076518567,-164.5010614968153,2.9920977470328133e-06,-79.29588641193955,-0.0337702144928649,4672.643038910103,-5.915837710226826,0.0,-0.0019670616665361,48.86248854387515,48.86262071561019,0.138647897113362,-0.0001626704436586,0.0,197.3725365088517,-0.0004847240344712,16.150604229792627,48.76944849902897,-4854.577312372308,0.0002003250423532,1.34252479461213e-06,164.81057895268643,0.002407782731321,0.0019630263953889,-0.0012672521546623,48.76913476473084
0.0,1.5598518909864853e-07,237.68316702644887,0.0014180116735696,-197.054395131974,2.4087235655467465e-05,1.5598518909864853e-07,-0.0024122794281551,0.1391330764721825,-79.27216681321218,-7.860840110475875e-06,237.66894479127043,0.0003969645568133,-0.0004846728645312,0.0014183442239291,-164.50224685886477,3.0694737160717746e-06,-79.28896756912822,-0.0337699738286366,4672.8044606115245,-5.639285099313985,0.0,-0.0019671266349255,48.86654218217197,48.86667477299907,0.1380678730337559,-0.0001615992959205,0.0,197.3791029514101,-0.0004846713542407,16.151988137800235,48.773631463719006,-4854.58276564474,0.0001994917422083,1.206044422609012e-06,164.81250911211578,0.0024078003568923,0.0019630834836469,-0.00126525348982,48.77331728607781
0.0,1.6079531353964165e-07,237.22219235990343,0.0014152913279656,-197.06014270943805,2.4133670477523125e-05,1.6079531353964165e-07,-0.0024123032160855,0.1390449222991709,-79.26525815956057,-7.849444150675339e-06,237.20796996600555,0.0003977100321189,-0.000484620186237,0.001415623232971,-164.50347901255594,3.147696169689669e-06,-79.28207277721513,-0.0337697327006548,4672.965896113233,-5.348637212535767,0.0,-0.001967190709429,48.87057884156726,48.87071183311228,0.1374902647960157,-0.0001605364768322,0.0,197.38544048941768,-0.0004846188566845,16.15336625621558,48.77779690377066,-4854.588219343667,0.000198661391722,1.0880396200285826e-06,164.81437803691753,0.002407819828984,0.001963140944706,-0.0012632631417626,48.77748233741737
0.0,1.654781259344929e-07,236.76314037491625,0.0014125821931346,-197.0660041471924,2.417938267877943e-05,1.654781259344929e-07,-0.002412325585971,0.1389571372079727,-79.25838193999465,-7.839121892306577e-06,236.74891341851037,0.0003981838648735,-0.0004845677607867,0.0014129134867906,-164.5047562292857,3.223886505379637e-06,-79.27520291122471,-0.0337694911116063,4673.1273453575,-5.044620518242624,0.0,-0.0019672539321873,48.874598598544495,48.87473196143287,0.1369150624861586,-0.0001594829108008,0.0,197.39161043757943,-0.0004845665485075,16.154738609154006,48.78194490081695,-4854.593673467073,0.0001978340007696,9.89432332416309e-07,164.81618746977838,0.0024078404980222,0.0019631987382098,-0.0012612810809422,48.78162998279822
0.0,1.69913518022117e-07,236.30600191398696,0.0014098842336881,-197.07193168229304,2.422374519726937e-05,1.69913518022117e-07,-0.0024123470272501,0.1388697196567374,-79.25153706417531,-7.829679238246561e-06,236.29176844885103,0.0003984637539563,-0.0004845155795539,0.0014102149300612,-164.50607404373108,3.2960894407422985e-06,-79.26835880766461,-0.0337692490725026,4673.288808286845,-4.727994899841409,0.0,-0.001967316368623,48.87860152669842,48.87873522573969,0.1363422562377131,-0.0001584394564627,0.0,197.3976607965963,-0.0004845144364643,16.15610522063193,48.78607553417672,-4854.599128012961,0.0001970095826212,9.101115787803678e-07,164.81794189538323,0.0024078618764754,0.00196325680058,-0.0012593072776932,48.78576028797961
0.0,1.7402470105091856e-07,235.85076822367628,0.0014071974118651,-197.07788971255323,2.4266472786258505e-05,1.7402470105091856e-07,-0.0024123678937484,0.1387826681102267,-79.24472256645586,-7.820927304465738e-06,235.8365280498353,0.0003986111402083,-0.0004844636344808,0.0014075275102916,-164.50742641691332,3.363054613722168e-06,-79.2615411819382,-0.0337690065986397,4673.450284844018,-4.399551756482782,0.0,-0.0019673780965237,48.88258769748551,48.88272169535124,0.1357718362240833,-0.0001574068748442,0.0,197.4036274302752,-0.0004844625267665,16.157466114567214,48.79018888112507,-4854.604582979368,0.0001961881534017,8.492663654473214e-07,164.81964737789394,0.0024078836126243,0.0019633150559346,-0.0012573417022008,48.78987332016396
0.0,1.777668737946303e-07,235.3974308480993,0.0014045216879885,-197.0838527096475,2.430750569998926e-05,1.777668737946303e-07,-0.0024123884327203,0.1386959810397159,-79.23793767029854,-7.812687999080726e-06,235.38318496194145,0.0003986732413694,-0.0004844119183969,0.0014048511771278,-164.50880655448208,3.4240520121920016e-06,-79.254750562676,-0.0337687637068417,4673.611774972009,-4.0601120249752105,0.0,-0.0019674391983398,48.886557180820205,48.88669144052156,0.1352037926359064,-0.0001563858500869,0.0,197.4095361497108,-0.0004844108247311,16.158821314779527,48.79428501720478,-4854.610038364352,0.0001953697315788,8.056308569325856e-07,164.82131074305155,0.0024079054614937,0.0019633734237913,-0.0012553843244761,48.79396914768978
0.0,1.811182744574765e-07,234.94598155685816,0.0014018570209168,-197.08980299562836,2.43469209999324e-05,1.811182744574765e-07,-0.0024124088113939,0.1386096569232894,-79.2311818290205,-7.804797532126252e-06,234.93173173892396,0.0003986856864997,-0.0004843604255946,0.0014021858818674,-164.51020747966203,3.4787262322022864e-06,-79.24798725045213,-0.0337685204137142,4673.773278614046,-3.7105241278705687,0.0,-0.0019674997558335,48.89051004552615,48.890644531990574,0.1346381156791092,-0.0001553769794232,0.0,197.4154049345494,-0.000484359334225,16.160170844990482,48.798364016512096,-4854.615494165982,0.0001945543375954,7.776628558679522e-07,164.8229390053949,0.0024079272582892,0.0019634318244155,-0.0012534351143341,48.79804783974666
0.0,1.84073428082337e-07,234.49641231571584,0.0013992033686183,-197.0957287382961,2.438486874671249e-05,1.84073428082337e-07,-0.0024124291387785,0.1385236942457397,-79.22445470415401,-7.79710843298559e-06,234.48216082780627,0.0003986751322595,-0.0004843091525017,0.001399531577309,-164.51162242517807,3.526986513832793e-06,-79.24125134122697,-0.0337682767346459,4673.934795713596,-3.35166185284996,0.0,-0.0019675598464925,48.89444635967182,48.894581040672215,0.1340747956067256,-0.0001543807703908,0.0,197.42124593544125,-0.0004843080569913,16.16151472882388,48.80242595194153,-4854.620950382343,0.0001937419934258,7.636722018672702e-07,164.82453897634852,0.0024079488965643,0.0019634901824065,-0.0012514940413765,48.80210946613267
0.0,1.866382118057013e-07,234.0487152416199,0.0013965606882447,-197.1016222869722,2.4421528556296908e-05,1.866382118057013e-07,-0.0024124494820713,0.1384380914979602,-79.21775603945552,-7.789490506462232e-06,234.0344646072478,0.0003986606739528,-0.000484258097824,0.0013968882173525,-164.513045089314,3.5689264085259197e-06,-79.23454285268512,-0.0337680326833341,4674.096326214358,-2.984422168708977,0.0,-0.0019676195412587,48.89836619079048,48.89850103742487,0.1335138227186276,-0.0001533976511402,0.0,197.4270671357057,-0.0004842569925115,16.16285298980632,48.80647089541439,-4854.626407011527,0.0001929327220573,7.619120129055943e-07,164.82611700824535,0.0024079703117857,0.0019635484289679,-0.0012495610749795,48.80615409703036
