FxRL,sideslipFL,slip,longslipFR,ax,gas,roll,rollrate,sideslipRL,FyRL,FyFR,signal,longslipRL,yawrate,FyFL,pitchrate,FL,signal,steeringangel,FxFL,yaw,sideslipFR,FxFR,brake,FR,vy,sideslipRR,FyRR,RL,az,vx,longslipRR,FxRR,RR,ay,x,longslipFL,slip1,y,pitch
692.6051146078789,0.0022702296948764,-6.081217452434353e-05,-0.0005208338066949,0.5225034317932409,0.3596279325823208,5.850901891167399e-07,7.083335307461084e-06,0.0018228181641885,-154.34095262299982,195.82496856299764,0.0,0.0041009444385998,0.000613924326213,-179.9256079458641,0.0004146178980372,98.19969032939754,1.628379443016869,0.0,-82.48607754392916,-0.0315994370710558,-0.0024730175033314,-82.43761810389825,0.0,98.20424963233296,-0.0019578352000809,-0.0019999021932699,169.38354676198546,98.6552002736045,-0.0016811541838332,32.52192936766816,0.0040996838360142,692.5857260002939,98.65807043378923,0.0193451363097919,4820.835313260406,-0.0005206198337415,6.283124495005062,-4859.380720497982,-0.003269445760266
691.626804780374,0.0022700382544912,-6.0994530917721806e-05,-0.0005207112016014,0.5212236847388634,0.3592700767611088,6.565485106450672e-07,7.19520458305715e-06,0.0018226885105132,-154.32219015085118,195.86189591433347,0.0,0.0040953345627516,0.0006155508033763,-179.91868805354702,0.0004135180911824,98.2154582834614,1.6843800954040091,0.0,-82.47037232793953,-0.0315932888832589,-0.0024733719626818,-82.42190894398377,0.0,98.22002926297075,-0.0019640355652395,-0.0020002723661821,169.40676607157008,98.6704785455022,-0.0016755825494052,32.52714906976306,0.0040940658127573,691.6072400440305,98.6733556466396,0.019398743609643,4821.160400047822,-0.0005204969716112,6.283124312648669,-4859.391015199635,-0.0032653056425745
690.6508538792294,0.0022698457173194,-6.117759436971976e-05,-0.0005205888928978,0.519947011835129,0.3589130990446295,7.291498580320626e-07,7.311071892773357e-06,0.001822557780197,-154.30335236707856,195.8988730120694,0.0,0.0040897377794475,0.0006171789680344,-179.91165788217805,0.0004124333310288,98.23118757467684,1.736170674760836,0.0,-82.45470294359515,-0.0315871244215247,-0.0024737273399813,-82.40623700989313,0.0,98.23577025371772,-0.0019702600945554,-0.002000642878397,169.4300320110114,98.68571913611764,-0.0016701746519848,32.53235598651855,0.0040884607378506,690.6311069613453,98.68860316192348,0.019452559778641,4821.485538993188,-0.0005203744268641,6.283124129585216,-4859.401309608549,-0.0032611764403023
689.6772562633428,0.0022696521344177,-6.136132736502937e-05,-0.0005204668979087,0.5186734051579067,0.3585569973356691,8.029190129092828e-07,7.4281280501286e-06,0.0018224259665624,-154.28443865101667,195.93590020998997,0.0,0.0040841540561775,0.0006188089458018,-179.9045199609176,0.00041136367669,98.24687829665756,1.783621731610976,0.0,-82.43906846569905,-0.0315809436682493,-0.0024740836059743,-82.39060363521304,0.0,98.25147269660046,-0.0019765075717862,-0.0020010137523541,169.45334635218614,98.70092213268072,-0.0016649167577659,32.53755014865112,0.0040828685904068,689.6573215199777,98.70381307334058,0.0195065642411844,4821.8107299690655,-0.0005202521815656,6.283123945852221,-4859.411603714989,-0.0032570580025408
688.7060062465073,0.0022694575368142,-6.154569352487567e-05,-0.0005203452193658,0.5174028568190866,0.3582017695425714,8.778541135008627e-07,7.543897835778883e-06,0.0018222930671628,-154.26544878326305,195.97297862402763,0.0,0.0040785833585725,0.0006204408612649,-179.8972757365027,0.0004103090515034,98.26253054286782,1.8266146630243292,0.0,-82.42346938774105,-0.0315747466046043,-0.0024744407476451,-82.37500871718521,0.0,98.26713668373304,-0.0019827768140192,-0.0020013850068131,169.4767105666129,98.71608762238696,-0.0016597943326861,32.54273158679873,0.0040772893499406,688.6858785118302,98.71898547432257,0.0195607501267982,4822.135972848325,-0.0005201302323285,6.2831237614860616,-4859.42189750921,-0.0032529501785459
687.7372029470131,0.0022692306948573,-6.1730431230509e-05,-0.0005202404567019,0.5161353675638175,0.357847413555488,9.533793509305376e-07,7.448532714630604e-06,0.001822157147994,-154.24630741746589,196.0111612905549,0.0,0.0040730265315982,0.0006220722400844,-179.88886784148187,0.0004092692449696,98.27814360195724,1.865042009062643,0.0,-82.40610260696077,-0.0315685332197938,-0.0024748299291174,-82.36124161750702,0.0,98.2827631065484,-0.0019890593522428,-0.0020017585922042,169.5002012918795,98.7312156609608,-0.0016547957692413,32.54790033153656,0.0040717221146333,687.7166677580848,98.73412048951988,0.0196031772127759,4822.461267504144,-0.0005199918856489,6.283123576748356,-4859.432190981449,-0.0032488528190594
686.7712125029175,0.0022686664610313,-6.191132555757357e-05,-0.0005201147359036,0.5148709219496164,0.3574939271017013,1.0225572830537331e-06,6.357474684443167e-06,0.0018220055370948,-154.22618319907372,196.06913958527628,0.0,0.0040674843144499,0.0006237847356141,-179.86055829638548,0.0004082439302069,98.29371437632788,1.8988077213734067,0.0,-82.39059465843572,-0.0315623032473168,-0.0024755563054902,-82.34568327846837,0.0,98.29835520354652,-0.0019952146692565,-0.0020021471957954,169.52464920744123,98.74630562779852,-0.001649902076215,32.55305641346198,0.0040661660838909,686.7493113090478,98.7492189198772,0.0196913504696349,4822.786613810027,-0.0005198753121832,6.2831233958540285,-4859.442484121281,-0.0032447657776797
685.807283874699,0.002268137884052,-6.208354813429703e-05,-0.0005199873099558,0.5136095028074644,0.3571413084014759,1.078677756108908e-06,5.0211057538383145e-06,0.0018218447311257,-154.2051296592999,196.1342737599473,0.0,0.0040619510716597,0.0006257562060216,-179.82503199496895,0.0004072328128087,98.30924894110142,1.9278274032606773,0.0,-82.3764664194769,-0.031556054770492,-0.002476247038089,-82.32885678239383,0.0,98.31390713222493,-0.002001078919161,-0.0020025443375825,169.5499980270476,98.76135723908894,-0.0016451048031728,32.5581998628826,0.0040606268398384,685.7845504809173,98.76428122874938,0.0197921533475452,4823.11201163985,-0.0005197612408391,6.283123223631452,-4859.452776916073,-0.0032406889110802
684.8453640162635,0.0022678420815337,-6.225205318565923e-05,-0.0005198625647052,0.5123511232583969,0.3567895552830493,1.1231635948758498e-06,4.05407082755806e-06,0.0018216837642584,-154.18392776642176,196.18434822956527,0.0,0.0040564278944992,0.000627915135609,-179.80455850129616,0.0004062354458783,98.32474717918012,1.9520285206329004,0.0,-82.36178915164125,-0.0315497854219273,-0.0024767049838321,-82.31265698078869,0.0,98.32941923451824,-0.0020068157050174,-0.0020029410006711,169.57546958065234,98.77637118655704,-0.0016403819958614,32.56333071015495,0.0040551032307745,684.8224274486089,98.77930690396028,0.0198712355438393,4823.437460867815,-0.0005196449627282,6.283123055126401,-4859.463069352599,-0.0032366220795826
683.8855210342259,0.002267718753216,-6.242434336533645e-05,-0.0005197401079943,0.5110957695352168,0.3564386655110849,1.16091556619457e-06,3.628875181154689e-06,0.001821525987737,-154.16294505698286,196.21942582783743,0.0,0.0040509164039687,0.0006301056865571,-179.79907316981138,0.0004052512244051,98.34020845164164,1.9713505833003453,0.0,-82.346723458642,-0.031543494193424,-0.0024769903864795,-82.29691378752489,0.0,98.34489232714913,-0.0020126748910018,-0.0020033338505281,169.6007018548312,98.79134814552788,-0.0016357137727927,32.56844898563009,0.0040495935690909,683.8628618802351,98.79429544968043,0.0199273284419902,4823.762961368368,-0.0005195268589393,6.283122882836221,-4859.473361419417,-0.0032325651489088
682.927869333801,0.0022676770696788,-6.260482879355536e-05,-0.0005196193685486,0.509843424726299,0.3560886371035525,1.1973075018630732e-06,3.717220794905371e-06,0.0018213719783275,-154.14226281578738,196.2460932450309,0.0,0.0040454179778814,0.0006322183138328,-179.80197083443,0.0004042794463915,98.35563230468802,1.9857452961690745,0.0,-82.33142726489291,-0.0315371814246633,-0.0024771940428593,-82.28147019144942,0.0,98.36032703380216,-0.0020188043234232,-0.002003722326187,169.62561813394095,98.80628862066196,-0.0016310834130815,32.573554719497096,0.0040440964166565,682.9057281769972,98.80924654081336,0.0199696954544458,4824.088513016197,-0.000519407558799,6.283122702350792,-4859.4836531069695,-0.0032285179914017
681.9725078137695,0.0022676517304402,-6.279460061761926e-05,-0.0005194996747794,0.5085940766167419,0.3557394681554541,1.2369174024849964e-06,4.211105346636566e-06,0.001821221165663,-154.1218452132819,196.2700306844268,0.0,0.0040399334073401,0.0006342045761583,-179.8075569304295,0.0004033193468542,98.37101849143772,1.99517667995354,0.0,-82.3160494249549,-0.031530848205574,-0.0024773812406035,-82.26617974879998,0.0,98.37572377435956,-0.0020252417437253,-0.0020041070128783,169.65025711344106,98.82119289364783,-0.0016264758163566,32.57864794179837,0.0040386109267841,681.9509173337021,98.82416007511014,0.0200069615408326,4824.414115686261,-0.0005192877840374,6.283122512578968,-4859.493944406776,-0.0032244804867924
681.019497174143,0.0022676072327185,-6.29926698129179e-05,-0.0005193806078877,0.5073477169635289,0.355391156718917,1.283108910172243e-06,4.984751278630054e-06,0.0018210726607396,-154.10162245259065,196.29467207528376,0.0,0.004034462974513,0.0006360586998671,-179.81239040466056,0.0004023701214116,98.38636693934164,1.9996211611060508,0.0,-82.30067251488343,-0.0315244958577635,-0.0024775874725429,-82.25096196119146,0.0,98.39108279859342,-0.0020319556177495,-0.0020044888134847,169.6746901757369,98.8360610684098,-0.0016218770976183,32.583728682474714,0.004033136761313,680.9983587382615,98.83903612767608,0.020044575725738,4824.7397692538025,-0.0005191679840608,6.283122314509773,-4859.504235310728,-0.0032204525226962
680.0688628541297,0.0022675293744433,-6.319712376501665e-05,-0.0005192619470683,0.5061043396860458,0.3550437007813323,1.3380316363097012e-06,5.923055261681677e-06,0.0018209256178798,-154.0815263601303,196.32160329610835,0.0,0.0040290066396511,0.0006377974662587,-179.81488302329456,0.0004014309447681,98.4016776759794,1.999067630738365,0.0,-82.28533147253282,-0.031518125622123,-0.0024778269267055,-82.23578326730069,0.0,98.40640425924586,-0.002038883426816,-0.0020048685864933,169.6989863740051,98.85089314151148,-0.0016172745134511,32.58879697139603,0.0040276739008537,680.0480166280012,98.85387488046808,0.0200852019673462,4825.06547359437,-0.0005190483938775,6.283122110055821,-4859.514525810633,-0.0032164339949004
679.1206058198254,0.0022674161927297,-6.340587643073343e-05,-0.0005191435865055,0.5048639395719221,0.3546970982837832,1.402794007175327e-06,6.931560534883866e-06,0.001820779342479,-154.06150125400038,196.3512533437205,0.0,0.0040235642010698,0.0006394461333057,-179.81460553391275,0.0004005009841385,98.41695077656136,1.9935174723881304,0.0,-82.27003649870281,-0.0315117385162208,-0.0024781015486258,-82.22063424291781,0.0,98.42168826317273,-0.0020459565713362,-0.002005247038184,169.72320196403507,98.86568906253557,-0.001612656261446,32.593852838376,0.0040222224854795,679.0998793171926,98.86867656206324,0.020129703198416,4825.391228583815,-0.0005189291230643,6.283121901303155,-4859.524815898007,-0.0032124248074955
678.1747130741494,0.0022672715657802,-6.361705767238646e-05,-0.0005190254855846,0.5036265114700492,0.3543513471454639,1.47768109261371e-06,7.937615384618608e-06,0.0018206332923909,-154.0415043734532,196.38344901193244,0.0,0.00401813539675,0.0006410304350313,-179.81173141871471,0.0003995794086456,98.43218633628057,1.982984558560756,0.0,-82.25478755478214,-0.0315053352978466,-0.0024784074419321,-82.20551528274268,0.0,98.43693489797064,-0.0020531133425,-0.0020056247212094,169.74738017699354,98.88044877427264,-0.0016080114227617,32.59889631317635,0.0040167827134712,678.153948699991,98.88344140752194,0.0201779781184342,4825.717034098304,-0.000518810210325,6.283121690121914,-4859.535105564012,-0.0032084248728956
677.2311654997753,0.0022671014697443,-6.38291643376258e-05,-0.0005189076453208,0.5023920500673824,0.3540064452810059,1.5623614231172958e-06,8.888077863626872e-06,0.0018204870514198,-154.0215034249736,196.41776854419408,0.0,0.0040127199587545,0.0006425728325335,-179.80668258029436,0.0003986653956786,98.44738445779072,1.9674952160553745,0.0,-82.23958226537943,-0.0314989164836042,-0.00247873861287,-82.19042886103384,0.0,98.4521442438422,-0.0020603039983464,-0.0020060020610974,169.77155374520524,98.89517223454578,-0.0016033299011746,32.60392742550604,0.0040113547890789,677.2102327674231,98.89816963676049,0.0202294647644716,4826.042890014302,-0.0005186916501938,6.283121478015248,-4859.545394799477,-0.0032044341117829
676.2899425888781,0.0022669119529742,-6.404107868973076e-05,-0.0005187900651999,0.5011605496805464,0.3536623906108926,1.6560637846534298e-06,9.7460377094611e-06,0.0018203403030248,-154.00147424286604,196.45373759365972,0.0,0.004007317638054,0.000644091267956,-179.79993318890504,0.0003977581361488,98.46254524527042,1.947088160161552,0.0,-82.22441951589492,-0.0314924823900142,-0.0024790889961936,-82.17537603598329,0.0,98.46731637914988,-0.0020674914340839,-0.0020063793825534,169.79574725048636,98.90985942496712,-0.0015986024956863,32.60894620501855,0.0040059388973328,676.2687408097657,98.91286144572548,0.0202834982693176,4826.36879620859,-0.0005185734380119,6.283121266100896,-4859.555683594954,-0.0032004524529952
675.3510249593586,0.0022667082762269,-6.4252024766007e-05,-0.0005186727432764,0.4999320043005805,0.3533191810661277,1.7577215077233466e-06,1.0487597923040029e-05,0.0018201928129569,-153.98139927012397,196.49092195051256,0.0,0.00400192821384,0.00064559921204,-179.79191694506187,0.000396856839061,98.47766880180644,1.921814397891241,0.0,-82.20929909109981,-0.0314860331791552,-0.0024794533144383,-82.16035687264745,0.0,98.48245138282546,-0.0020746497827953,-0.0020067569268418,169.81997863119506,98.9245103521562,-0.0015938209237433,32.6139526813083,0.0040005351956096,675.32948103695,98.9275170052214,0.0203394548782692,4826.6947525582445,-0.0005184555706607,6.283121055154821,-4859.565971940771,-0.0031964798333653
674.4143953916608,0.0022664946469852,-6.446150329867374e-05,-0.0005185556768615,0.4987064077132344,0.3529768145894765,1.866087395740563e-06,1.1099116413047128e-05,0.0018200444179186,-153.96126662284223,196.52896224831812,0.0,0.0039965514952676,0.0006471062799072,-179.7829924110948,0.0003959607356491,98.49275522824196,1.8917371004877928,0.0,-82.19422093715725,-0.0314795689002344,-0.0024798273430649,-82.14537121796668,0.0,98.49754933542744,-0.0020817622937457,-0.0020071348631515,169.84426010425247,98.93912504524558,-0.0015889779588711,32.618946883908,0.0039951438126306,674.3924596523532,98.9421364634398,0.020396810303466,4827.020758940647,-0.0005183380462341,6.283120845676288,-4859.576259827104,-0.0031925161975171
673.4800389506152,0.0022662742493637,-6.466922603801235e-05,-0.0005184388660779,0.4974837535007389,0.3526352891341473,1.9798237757644545e-06,1.157493054299058e-05,0.0018198950166947,-153.941069393961,196.5675787027985,0.0,0.0039911873193385,0.0006486190182645,-179.77343831679505,0.0003950690834932,98.50780462292052,1.856931445530752,0.0,-82.17918435086186,-0.0314730895238193,-0.0024802078802579,-82.13041953028716,0.0,98.51261031936534,-0.0020888191808533,-0.0020075132974985,169.86859885232076,98.95370355198858,-0.0015840673994686,32.62392884228662,0.0039897648499971,673.4576806616345,98.95671994975848,0.0204551531652456,4827.346815233475,-0.0005182208605318,6.283120637953548,-4859.586547244011,-0.0031885614976205
672.5479427254947,0.0022660494082665,-6.487505863555215e-05,-0.0005183223203233,0.4962640350996852,0.3522946026634075,2.0975720123608857e-06,1.191551591486909e-05,0.0018197445617515,-153.9208049790784,196.60656240519876,0.0,0.003985835547719,0.0006501416676766,-179.76346231027867,0.0003941811705014,98.52281708202534,1.817484429031096,0.0,-82.16418760886825,-0.0314665949682474,-0.0024805925827272,-82.11550326265572,0.0,98.52763441855838,-0.0020958157469966,-0.0020078922811651,169.89299769342486,98.96824593479752,-0.0015790841779582,32.62889858584763,0.0039843983853689,672.5251460992315,98.97126757866808,0.020514179148203,4827.672921314702,-0.0005181040005551,6.283120432120951,-4859.596834181473,-0.0031846156931062
671.6180955180897,0.0022658218088566,-6.507897497782566e-05,-0.0005182060631885,0.4950472458820469,0.3519547531495671,2.2180052496115684e-06,1.212601761686171e-05,0.0018195930507896,-153.90047433533474,196.6457628761401,0.0,0.0039804960632281,0.000651676815041,-179.7532134463965,0.0003932963185448,98.53779269989732,1.7734946479864562,0.0,-82.14922915874517,-0.0314600851190133,-0.0024809797463632,-82.10062368735822,0.0,98.54262171812412,-0.0021027508820008,-0.0020082718191947,169.9174558208282,98.9827522672592,-0.001574024343776,32.63385614392775,0.0039790444765309,671.5948564033764,98.98577945327888,0.0205736322977935,4827.999077062597,-0.0005179874395355,6.283120228204608,-4859.607120629429,-0.0031806787503414
670.6904875978364,0.0022655925912968,-6.52810225592113e-05,-0.0005180901026316,0.4938333791947185,0.3516157385713852,2.3398675197119357e-06,1.2215010957231473e-05,0.0018194405161734,-153.88008117609465,196.6850761549296,0.0,0.0039751687675479,0.0006532259075454,-179.742794134718,0.0003924138865725,98.5527315687206,1.7250720539400013,0.0,-82.13430901983553,-0.0314535598424046,-0.002481368211737,-82.08578050075201,0.0,98.55757230470776,-0.0021096259225665,-0.0020086518810171,169.9419696093371,98.99722263125396,-0.0015688850730015,32.6388015457969,0.0039737031632285,670.6668106532394,99.00025566813164,0.0206333368928891,4828.325282355727,-0.0005178711667879,6.283120026157027,-4859.617406577785,-0.0031767506422734
669.7651104382408,0.0022653624924813,-6.54812974262502e-05,-0.0005179744372895,0.4926224283630654,0.351277556914076,2.4620020262143098e-06,1.219345526967106e-05,0.0018192870153441,-153.85963120403193,196.72443264808868,0.0,0.0039698535793184,0.0006547896368823,-179.73227232843053,0.0003915332735095,98.5676337785786,1.672337678158862,0.0,-82.11942799968723,-0.0314470189946952,-0.002481757222555,-82.07097259883899,0.0,98.5724862664428,-0.0021164438266561,-0.0020090324100956,169.96653338429826,99.01165711472984,-0.0015636646230159,32.643734820657755,0.0039683744692629,669.7410067880354,99.0146963114154,0.0206931736752249,4828.651537072945,-0.0005177551812505,6.28311982588216,-4859.627692016441,-0.0031728313480425
668.841956474963,0.0022651319636462,-6.567992663538535e-05,-0.0005178590606314,0.49141438670132,0.3509402061684878,2.58337069994098e-06,1.20738791443952e-05,0.0018191326222281,-153.8391314042903,196.76378684825212,0.0,0.0039645504320892,0.0006563682159797,-179.7216918414691,0.0003906539207298,98.58249941776884,1.6154233291189528,0.0,-82.10458695947975,-0.0314404624280757,-0.0024821463082532,-82.05619880793792,0.0,98.58736369265112,-0.0021232085949838,-0.0020094133325837,169.99114013127107,99.02605580996644,-0.0015583623482453,32.64865599764568,0.0039630584040762,668.8174418071427,99.02910146663338,0.0207530636748702,4828.977841093401,-0.0005176394872293,6.283119627252951,-4859.637976935291,-0.0031689208525678
667.9210189359046,0.0022649012674659,-6.587705629736586e-05,-0.0005177439667627,0.4902092475742933,0.3506036843303194,2.703066651541636e-06,1.1869742113092187e-05,0.0018189774198043,-153.81858941667247,196.8031091120015,0.0,0.0039592592728669,0.0006579615710796,-179.71108060285604,0.000389775313906,98.5973285733828,1.5544712630524529,0.0,-82.08978600970984,-0.0314338899942926,-0.0024825351870839,-82.04145868959347,0.0,98.60220467327704,-0.0021299248763964,-0.0020097945648285,170.015782127212,99.04041881229816,-0.0015529786227312,32.65356510582895,0.003957754964871,667.8961120285887,99.0434712139241,0.0208129575322372,4829.304194296533,-0.0005175240885201,6.283119430123289,-4859.648261324236,-0.0031650191461125
667.0022915989717,0.0022646705632674,-6.607284360464282e-05,-0.0005176291583358,0.4890070043724573,0.3502679893997193,2.820320832922942e-06,1.1594938745439531e-05,0.0018188214939845,-153.79801299280845,196.84237961687575,0.0,0.0039539800598583,0.0006595694704811,-179.70045672723808,0.0003888969844437,98.6121213320496,1.4896338283813066,0.0,-82.07502409701742,-0.0314273015467462,-0.0024829236810765,-82.02675295465103,0.0,98.61700929815964,-0.0021365977044145,-0.002010176019564,170.04045148711083,99.05474621906828,-0.0015475148179492,32.65846217420907,0.0039524641382895,666.9770132643188,99.0578056310298,0.0208728303683398,4829.630596562068,-0.000517408980417,6.283119234335982,-4859.658545173188,-0.0031611262238326
666.0857686422595,0.0022644399928288,-6.62674516444554e-05,-0.0005175146523694,0.4878076505089028,0.3499331193811581,2.934503960086266e-06,1.1263422920286518e-05,0.0018186649289436,-153.7774095253649,196.8815850972908,0.0,0.0039487127602229,0.0006611916065531,-179.68983180165264,0.0003880185104818,98.62687778034734,1.4210730849254984,0.0,-82.06030014698439,-0.0314206969416089,-0.0024833116304147,-82.01208233123135,0.0,98.63177765662758,-0.0021432323255461,-0.0020105576106572,170.0651406388734,99.06903812883924,-0.0015419732275916,32.663347231721055,0.0039471859028339,666.060140971874,99.07210479408536,0.0209326345652668,4829.957047770025,-0.0005172941439012,6.283119039727942,-4859.668828472074,-0.0031572420853134
665.1714446298877,0.0022642096341479,-6.646104593848954e-05,-0.000517400451027,0.4866111794188621,0.3495990722832802,3.04512454813597e-06,1.0888852614419211e-05,0.0018185078016353,-153.75678564190366,196.9207178407278,0.0,0.0039434573493271,0.0006628276400777,-179.67921190473743,0.0003871395174269,98.6415980043858,1.3489603988379315,0.0,-82.0456144473072,-0.0314140760383535,-0.0024836989398705,-81.99744618434563,0.0,98.64650983792262,-0.0021498340846777,-0.0020109392586689,170.08984273381245,99.08329464078987,-0.0015363570133683,32.66822030723376,0.0039419202294891,665.1454902625449,99.0863687781912,0.020992345960353,4830.28354780071,-0.000517179574947,6.283118846133648,-4859.679111210833,-0.0031533667340993
664.2593145008161,0.0022639795160589,-6.66537921819398e-05,-0.0005172865480857,0.4854175845831377,0.3492658461188405,3.151824002787766e-06,1.048425970907424e-05,0.0018183501781149,-153.73614692364862,196.9597738345296,0.0,0.003938213810072,0.0006644772204642,-179.66859947444718,0.0003862596779844,98.6562820896574,1.2734760142782755,0.0,-82.03096788540903,-0.0314074386999523,-0.0024840855642885,-81.98284327278813,0.0,98.66120593135524,-0.0021564083500302,-0.0020113208946099,170.11455193245612,99.09751585428953,-0.0015306701137772,32.673081429550145,0.0039366670827121,664.2330559501393,99.10059765785428,0.021051954041951,4830.610096534719,-0.0005170652779906,6.283118653387405,-4859.689393379429,-0.0031495001772203
663.3493734956019,0.0022637496312349,-6.684585464990385e-05,-0.0005171729330828,0.4842268595024517,0.3489334389044666,3.254369386229842e-06,1.0061818853960996e-05,0.0018181921111914,-153.71549772538708,196.99875119371467,0.0,0.0039329821317117,0.0006661399933991,-179.65799489380404,0.0003853787118288,98.67093012111263,1.1948086028964005,0.0,-82.01636125544597,-0.0314007847929177,-0.0024844714956794,-81.9682724413613,0.0,98.67586602623834,-0.0021629604600189,-0.0020117024623658,170.13926358933278,99.11170186853484,-0.0015249171990717,32.67793062740786,0.0039314264209871,663.322832568598,99.11479150727764,0.0211114576402851,4830.936693852931,-0.0005169512617605,6.2831184613249365,-4859.69967496784,-0.0031456424247206
662.4416171076201,0.0022635199522642,-6.703739493674032e-05,-0.0005170595970004,0.4830389977219616,0.3486018486610121,3.352644329842284e-06,9.632690629701313e-06,0.001818033639193,-153.69484107884136,197.0376488129328,0.0,0.0039277623091783,0.0006678156023034,-179.64739785161797,0.000384496384909,98.6855421835054,1.1131547922515872,0.0,-82.00179449473674,-0.0313941141872968,-0.0024848567472377,-81.95373338093869,0.0,98.69049021155207,-0.0021694956809719,-0.0020120839200083,170.1639743541865,99.12585278231808,-0.0015191035484754,32.68276792947924,0.003926198198172,662.4148144732947,99.1289504006442,0.0211708635973399,4831.2633396365145,-0.0005168375335369,6.28311826978465,-4859.709955966063,-0.0031417934891925
661.5360416896093,0.0022632901382485,-6.722856871077646e-05,-0.0005169465894014,0.4818539928370975,0.3482710734129204,3.44663391457333e-06,9.205606639207911e-06,0.0018178747712255,-153.67417800905545,197.07647808086048,0.0,0.0039225543467139,0.0006695036890434,-179.63679558411607,0.0003836125083057,98.70011835608616,1.0287186743459544,0.0,-81.9872595528668,-0.0313874267567196,-0.0024852416464144,-81.93923369275203,0.0,98.70507858121252,-0.0021760190994571,-0.0020124652546095,170.18868285966917,99.13996869340995,-0.0015132350181901,32.687593364372056,0.0039209823590723,661.5089951683422,99.1430744126468,0.021230175177147,4831.590033766923,-0.0005167240416787,6.283118078610875,-4859.720236364114,-0.0031379533853192
660.6326421699264,0.0022630601132147,-6.741951579098205e-05,-0.0005168337866706,0.4806718383347448,0.3479411111892198,3.536404077801748e-06,8.789650670351171e-06,0.001817715505987,-153.65350727964733,197.1152695101576,0.0,0.00391735823402,0.0006712042735807,-179.62615631859532,0.0003827269371858,98.71465872965864,0.9417112955007734,0.0,-81.97277518506824,-0.0313807223766403,-0.0024856262581096,-81.92475443344377,0.0,98.71963121708208,-0.0021825352828466,-0.0020128464635003,170.21338997280654,99.15404969710288,-0.001507317934314,32.69240696062929,0.0039157788638039,660.6053696363822,99.15716361998436,0.0212895023883148,4831.916776125892,-0.000516610909438,6.283117887663796,-4859.730516152025,-0.0031341221294302
659.7314006713054,0.0022628327806603,-6.761041117627904e-05,-0.0005167176705117,0.4794925262632318,0.347611960025999,3.622187182518868e-06,8.424790155635118e-06,0.001817556103535,-153.63283805556165,197.1538983757067,0.0,0.0039121738520563,0.000672917569304,-179.61560470227766,0.000381839570552,98.72916349305208,0.8523501288506149,0.0,-81.9586754786115,-0.031374000922009,-0.0024860076836904,-81.90996355965581,0.0,98.73414810331776,-0.0021890499590534,-0.0020132272826065,170.23808615456153,99.1680958935551,-0.0015013581021487,32.69720874672748,0.003910587781847,659.7039457271902,99.17121809398444,0.0213519236583512,4832.24356659545,-0.0005165016727719,6.28311769676841,-4859.740795319846,-0.0031302997390651
658.8321730417725,0.0022626993937579,-6.780234031576812e-05,-0.0005166045300587,0.4783160493015012,0.3472836180193033,3.705867851388482e-06,8.373798152694893e-06,0.0018174002101202,-153.61238145257175,197.18754628227583,0.0,0.0039070005691292,0.0006746283854887,-179.609972843683,0.0003809503548748,98.7436338866909,0.7608585307736961,0.0,-81.94460032382503,-0.0313672623082,-0.0024862946887725,-81.89522478048464,0.0,98.7486281844826,-0.0021955992829282,-0.002013604062073,170.26256034718295,99.18210753975116,-0.0014953633820483,32.70199875104655,0.0039054096970164,658.8048578983728,99.18523774856855,0.0214039605208255,4832.570405057896,-0.0005163899958648,6.283117504839271,-4859.75107385777,-0.0031264862324983
657.9351571437714,0.0022625855409642,-6.79972773914369e-05,-0.0005164951852509,0.4771424082541106,0.3469560831400747,3.790242054824372e-06,8.490389750804032e-06,0.0018172471948156,-153.592222509297,197.2169448995217,0.0,0.0039018402285365,0.0006762756209742,-179.60852156284142,0.0003800592322309,98.75806841567469,0.6674651826172795,0.0,-81.92972892055529,-0.031360506902527,-0.0024865615977265,-81.88133905969278,0.0,98.76307311847316,-0.0022022501338949,-0.0020139774289154,170.28672863142742,99.1960849298297,-0.0014893388060002,32.70677700195673,0.0039002427158843,657.907897949652,99.19922246010032,0.0214481207330267,4832.897291395796,-0.000516274990358,6.283117309902194,-4859.761351756638,-0.0031226816285331
657.0404016605129,0.0022624010981857,-6.81943225884022e-05,-0.0005163850923723,0.4759715885457184,0.3466293534271417,3.875580803074443e-06,8.549280875866382e-06,0.0018170938250893,-153.57210945181976,197.25032016771655,0.0,0.0038966927119351,0.000677866875967,-179.6030031728497,0.0003791661887004,98.77246686709456,0.5724035191134935,0.0,-81.91511360062944,-0.0313537353671353,-0.0024868985301006,-81.86726451227089,0.0,98.7774832716899,-0.0022089729185183,-0.0020143506114224,170.31084233163293,99.21002798833447,-0.0014832932080904,32.71154352775177,0.0038950869083174,657.013007134168,99.21317247405908,0.0214978852073585,4833.224225491988,-0.0005161613232336,6.283117112856998,-4859.771629007673,-0.0031188859463774
